segment,tve_reward_max,tve_reward_mean,tve_reward_min,tce_penalty_max,tce_penalty_mean,tce_penalty_min,ic_penalty_max,ic_penalty_mean,ic_penalty_min,ef_penalty_max,ef_penalty_mean,ef_penalty_min,sl_penalty_max,sl_penalty_mean,sl_penalty_min,de_bonus_max,de_bonus_mean,de_bonus_min
0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.05,-5.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,-5.0,0.0,0.0,0.0
2,201.23,36.95,0.0,0.0,-0.1,-0.5,0.0,0.0,0.0,0.0,-0.1,-0.5,0.0,-4.05,-5.0,0.0,0.0,0.0
3,225.42,210.98,194.74,-0.5,-0.5,-0.5,0.0,-4.05,-20.0,0.0,-0.29,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
4,224.57,191.46,164.16,-0.5,-0.5,-0.5,0.0,-4.24,-20.0,0.0,-0.07,-0.5,0.0,0.0,0.0,0.04,0.0,0.0
5,161.97,120.44,85.75,-0.5,-2.4,-10.5,0.0,-8.52,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.21,0.05
6,96.17,31.75,0.0,-0.5,-0.98,-10.5,0.0,-1.48,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.83,0.54
7,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.92,0.92
8,6.06,0.56,0.0,-0.5,-0.5,-0.5,0.0,-2.67,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.92,0.92
9,22.18,9.24,0.0,-0.5,-0.5,-0.5,0.0,-4.57,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,1.01,0.93
10,59.64,23.0,2.78,-0.5,-1.45,-10.5,0.0,-3.67,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.32,1.12
11,80.73,24.56,0.0,-0.5,-3.36,-10.5,0.0,-1.71,-5.0,0.0,0.0,0.0,0.0,-16.4,-30.0,4.64,1.89,0.0
12,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-1.1,-5.0,0.0,0.0,0.0,0.0,-7.01,-30.0,0.0,0.0,0.0
13,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-0.86,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-0.29,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-0.29,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
