segment,tve_reward_max,tve_reward_mean,tve_reward_min,tce_penalty_max,tce_penalty_mean,tce_penalty_min,ic_penalty_max,ic_penalty_mean,ic_penalty_min,ef_penalty_max,ef_penalty_mean,ef_penalty_min,sl_penalty_max,sl_penalty_mean,sl_penalty_min,de_bonus_max,de_bonus_mean,de_bonus_min
0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.05,-5.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,-5.0,0.0,0.0,0.0
2,210.7,39.04,0.0,0.0,-0.1,-0.5,0.0,-0.29,-5.0,0.0,-0.07,-0.5,0.0,-4.05,-5.0,0.0,0.0,0.0
3,219.17,209.72,197.28,-0.5,-0.5,-0.5,0.0,-2.43,-20.0,0.0,-0.1,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
4,192.27,155.04,113.2,-0.5,-0.5,-0.5,0.0,-3.19,-20.0,0.0,-0.02,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
5,121.03,94.39,50.87,-0.5,-0.5,-0.5,0.0,-4.05,-20.0,0.0,-0.07,-0.5,0.0,0.0,0.0,0.06,0.02,0.0
6,61.1,15.39,0.0,-0.5,-0.98,-10.5,0.0,-1.76,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.08,0.07
7,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-1.48,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.09
8,32.46,9.02,0.0,-0.5,-0.5,-0.5,0.0,-4.67,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09,0.09
9,33.84,14.34,1.15,-0.5,-0.5,-0.5,0.0,-6.14,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.12,0.1
10,27.56,10.18,0.0,-0.5,-0.5,-0.5,0.0,-4.29,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.16,0.14
11,66.99,35.72,6.06,-0.5,-2.4,-10.5,0.0,-5.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.22,0.17
12,79.86,52.69,36.81,-0.5,-3.83,-10.5,0.0,-4.52,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.64,0.36
13,96.85,26.41,0.0,-0.5,-3.83,-10.5,0.0,-6.9,-20.0,0.0,0.0,0.0,0.0,-17.17,-30.0,4.81,1.99,0.0
14,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-1.38,-5.0,0.0,0.0,0.0,0.0,-11.19,-30.0,0.0,0.0,0.0
15,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-0.29,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-0.29,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
