#{"t_start": 1776754379.1265182, "env_id": "None"}
r,l,t
-4543.652039,801,1.591811
-5434.876234,874,2.133825
-10984.447978,1080,3.582685
-6518.975723,1080,4.217196
-3839.94591,1080,5.721979
1043.431745,1080,6.325988
9106.548406,1080,7.701012
9792.676416,1080,8.321523
1611.082382,1080,9.714112
-36.477181,1080,11.045098
-2946.995757,1080,11.704587
5161.532513,1080,13.078025
4453.465242,1080,13.704628
7467.209426,1080,15.099336
10833.023682,1080,15.7212
1183.174673,1080,17.04268
7717.464237,1080,17.652906
9911.283499,1080,19.029646
6973.094535,1080,19.639209
9984.504375,1080,20.981965
4554.63303,1080,21.596976
7120.342006,1080,22.978764
5216.134853,1080,23.595201
7558.325432,1080,25.033498
665.428634,1080,25.649455
7343.158604,1080,26.984093
7911.193882,1080,28.258904
8375.027638,1080,28.937462
8230.320017,1080,30.258039
7828.970696,1080,30.921556
5907.289608,1080,32.286293
8620.404076,1080,32.903996
4725.837607,1080,34.272922
7700.802991,1080,34.887904
5702.189188,1080,36.202759
4612.733086,1080,36.794714
4932.272826,1080,38.107905
403.400261,1080,38.7066
4823.140281,1080,40.056616
6653.165896,1080,40.658624
-1475.756569,1080,41.947506
1250.991332,1080,42.544078
6248.22814,1080,43.823807
6209.353539,1080,44.419198
6687.455118,1080,45.732737
6435.961159,1080,47.019043
976.136478,1080,47.68456
6953.161904,1080,48.965284
6178.542853,1080,49.591192
7005.1183,1080,50.94398
7051.716687,1080,51.542799
7520.679339,1080,52.847579
7671.586606,1080,53.441503
5491.533644,1080,54.842551
7132.033117,1080,55.454943
7357.207944,1080,56.817104
6781.830696,1080,57.407119
7903.607615,1080,58.710481
6679.431163,1080,59.320567
8980.661922,1080,60.681693
7178.582112,1080,61.288505
8399.38458,1080,62.64911
7908.456305,1080,63.265238
3062.74294,1080,64.633647
6636.543341,1080,65.939694
7863.325108,1080,66.591021
7665.484615,1080,67.956895
7894.797784,1080,68.575697
8310.876349,1080,69.987411
7996.869746,1080,70.572961
7551.838273,1080,71.895248
7483.149998,1080,72.51314
7602.019142,1080,73.819897
7708.879954,1080,74.433792
7255.140282,1080,75.739491
8348.921634,1080,76.346623
8043.413258,1080,77.712755
7787.043965,1080,78.318936
7548.327381,1080,79.68806
7242.824219,1080,80.296662
7593.890894,1080,81.631445
7219.500263,1080,82.937268
8247.45169,1080,83.597917
7968.184171,1080,84.895636
7827.093304,1080,85.545671
9051.997388,1080,86.916832
8286.796886,1080,87.535718
7963.274878,1080,88.846887
8190.458156,1080,89.452526
8660.917874,1080,90.772385
8208.865518,1080,91.374244
7725.278876,1080,92.728308
7822.641778,1080,93.325244
8534.612379,1080,94.719251
7356.711652,1080,95.312269
7085.909317,1080,96.702775
6542.930152,1080,97.311541
7807.252413,1080,98.709006
7043.040039,1080,99.323283
7621.984534,1080,100.679252
7546.967213,1080,101.963392
7644.336587,1080,102.606931
7785.548999,1080,103.937416
7929.273268,1080,104.571388
7219.773907,1080,105.949033
7628.55086,1080,106.549859
8241.155737,1080,107.919883
7668.208837,1080,108.516513
7767.417678,1080,109.874265
7553.671295,1080,110.481837
2515.249068,1080,111.825672
8132.333831,1080,112.424935
7351.584083,1080,113.801982
7540.663409,1080,114.407592
6572.463969,1080,115.74012
6670.616409,1080,116.360809
7360.5804,1080,117.760369
8313.875957,1080,118.360461
7412.185041,1080,119.723029
7457.370189,1080,121.115802
7133.912883,1080,121.757478
7392.208726,1080,123.08128
6987.15319,1080,123.682296
7224.099552,1080,124.97581
8270.711944,1080,125.57322
8016.444435,1080,126.979768
8043.635608,1080,127.578843
8449.590339,1080,128.870104
6641.958442,1080,129.471304
8621.968873,1080,130.764251
6637.939121,1080,131.366842
7242.00328,1080,132.750942
6961.326945,1080,133.360652
7475.589428,1080,134.796134
6472.21918,1080,135.400191
6576.200972,1080,136.78622
6982.633405,1080,138.051116
6321.743142,1080,138.724371
6377.400152,1080,140.041496
4860.408799,1080,140.686045
5409.152259,1080,142.070347
7258.955371,1080,142.665864
7147.616383,1080,144.032307
6181.661203,1080,144.630052
7525.203512,1080,145.988635
6944.06329,1080,146.592968
6309.768861,1080,147.936572
5931.894025,1080,148.539337
6822.043421,1080,149.943372
3777.874393,1080,150.579783
5821.194502,1080,151.935717
4458.366339,1080,152.528163
5798.974243,1080,153.890068
4202.837254,1080,154.490961
4768.939507,1080,155.843705
6432.141828,1080,157.134963
5004.274182,1080,157.788856
6951.136891,1080,159.126411
4263.785345,1080,159.766454
1600.94829,1080,161.164991
-4239.845767,491,161.480914
3939.393454,1080,162.094115
-2806.359335,459,163.122146
-2396.079601,456,163.427649
-2281.391495,470,163.73951
-2703.289262,459,164.047783
-2907.478606,471,165.07046
-2472.508516,441,165.426169
-1179.01398,448,165.720641
-2720.529833,457,166.025328
-6013.868436,426,166.314708
-2727.639512,458,167.44303
-2360.504077,458,167.753067
-3466.674318,470,168.064724
-2263.255242,446,168.358605
-2280.219104,466,169.323426
-3156.503982,465,169.687425
-2643.836532,464,170.001193
-2536.110218,458,170.319342
-2459.42793,452,170.623359
-1325.544823,456,171.696648
-3097.494706,463,171.995736
-2543.698083,453,172.299557
-2413.413714,447,172.598819
-2455.103597,467,173.567363
-1724.398323,437,173.911697
-1304.096706,426,174.201719
-2094.361039,448,174.493691
-9893.588096,410,174.768416
-2361.589698,443,175.872663
-1497.128206,430,176.180664
-1705.48494,434,176.487465
-1619.264804,437,176.789486
-1611.921513,433,177.084474
-1909.373828,431,178.071002
-2660.829484,424,178.352218
-2296.312104,456,178.663721
-2390.737798,455,178.966221
-2777.348474,455,179.972066
-3125.455328,467,180.345493
-2765.026785,466,180.654253
-3945.457854,479,180.961801
-3750.550733,486,181.272508
-2749.821982,461,182.259644
-3468.162295,478,182.574487
-2982.759783,465,182.882676
-3251.014199,470,183.193953
-2659.4893,463,184.184392
-3171.891351,467,184.509893
-2125.18936,468,184.815534
-2778.071452,463,185.128844
-3187.117701,469,186.114565
-8058.410516,388,186.441568
-2696.478837,455,186.752058
-2669.879755,456,187.055519
-2279.54827,452,187.364646
-1960.391858,458,188.372728
-2581.448188,456,188.708109
-2382.757257,454,189.021141
-3609.971068,419,189.318582
-2436.029026,457,189.62345
-2514.831231,457,190.664981
-2883.407106,459,190.974068
-3120.893563,465,191.288653
-1996.217449,446,191.586875
-3874.373828,480,192.572927
-4170.022425,496,192.944257
-3640.008524,484,193.255885
-3659.544271,480,193.575077
-3833.213949,480,194.616559
-2513.482242,465,194.996443
-2904.676541,467,195.305862
-2748.261129,460,195.603031
-3205.342552,474,195.91424
2145.579845,1080,197.376469
-4178.56349,491,197.70089
5868.657721,1080,199.057426
