segment,tve_reward_max,tve_reward_mean,tve_reward_min,tce_penalty_max,tce_penalty_mean,tce_penalty_min,ic_penalty_max,ic_penalty_mean,ic_penalty_min,ef_penalty_max,ef_penalty_mean,ef_penalty_min,sl_penalty_max,sl_penalty_mean,sl_penalty_min,de_bonus_max,de_bonus_mean,de_bonus_min
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,-5.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,-5.0,0.0,0.0,0.0
2,71.36,10.03,0.0,0.0,-0.1,-0.5,0.0,-0.38,-2.0,0.0,-0.05,-0.5,0.0,-4.05,-5.0,0.0,0.0,0.0
3,76.49,50.52,7.68,-0.5,-0.5,-0.5,0.0,-1.14,-2.0,0.0,-0.05,-0.5,0.0,-0.03,-0.12,0.0,0.0,0.0
4,60.26,50.8,38.41,-0.5,-0.5,-0.5,0.0,-0.86,-2.0,0.0,-0.07,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
5,69.98,63.01,49.47,-0.5,-0.5,-0.5,0.0,-0.76,-2.0,0.0,-0.05,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
6,68.68,58.05,46.07,-0.5,-0.5,-0.5,0.0,-0.86,-2.0,0.0,-0.05,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
7,45.82,21.82,3.54,-0.5,-0.5,-0.5,0.0,-0.29,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,56.75,24.22,3.35,-0.5,-0.5,-0.5,0.0,-0.76,-2.0,0.0,-0.14,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
9,67.42,59.28,47.03,-0.5,-0.5,-0.5,0.0,-1.24,-2.0,0.0,-0.1,-0.5,0.0,0.0,0.0,0.01,0.0,0.0
10,70.6,55.11,38.05,-0.5,-0.5,-0.5,0.0,-1.24,-2.0,0.0,-0.1,-0.5,0.0,0.0,0.0,0.03,0.02,0.01
11,72.87,41.16,7.59,-0.5,-0.5,-0.5,0.0,-0.86,-2.0,0.0,-0.1,-0.5,0.0,-0.01,-0.07,0.05,0.04,0.03
12,69.29,47.19,33.01,-0.5,-0.5,-0.5,0.0,-1.05,-2.0,0.0,-0.07,-0.5,0.0,0.0,0.0,0.09,0.07,0.06
13,61.21,51.14,39.05,-0.5,-0.5,-0.5,0.0,-0.76,-2.0,0.0,-0.05,-0.5,0.0,0.0,0.0,0.15,0.12,0.09
14,74.02,61.0,44.98,-0.5,-0.5,-0.5,0.0,-1.62,-2.0,0.0,-0.17,-0.5,0.0,0.0,0.0,0.29,0.22,0.16
15,73.7,61.02,42.02,-0.5,-0.5,-0.5,0.0,-0.76,-2.0,0.0,-0.07,-0.5,0.0,0.0,0.0,0.55,0.42,0.3
16,63.5,42.94,30.58,-0.5,-0.5,-0.5,0.0,-0.67,-2.0,0.0,-0.02,-0.5,0.0,0.0,0.0,0.85,0.71,0.56
17,53.29,46.0,37.05,-0.5,-0.5,-0.5,0.0,-1.14,-2.0,0.0,-0.1,-0.5,0.0,0.0,0.0,1.37,1.1,0.87
18,60.63,19.58,0.0,-0.5,-0.5,-0.5,0.0,-1.14,-2.0,0.0,-0.1,-0.5,0.0,-12.5,-75.64,1.97,1.03,0.0
19,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-0.76,-2.0,0.0,-0.02,-0.5,-15.02,-20.76,-74.59,0.0,0.0,0.0
20,0.0,0.0,0.0,-0.5,-0.6,-2.5,0.0,-0.19,-2.0,0.0,0.0,0.0,-10.0,-12.2,-14.95,0.0,0.0,0.0
21,0.0,0.0,0.0,-2.5,-2.5,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-10.0,-10.0,0.0,0.0,0.0
22,0.0,0.0,0.0,-2.5,-2.5,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-10.0,-10.0,0.0,0.0,0.0
23,0.0,0.0,0.0,-0.5,-0.69,-2.5,0.0,-0.19,-2.0,0.0,-0.02,-0.5,-10.0,-12.77,-60.61,0.0,0.0,0.0
24,0.0,0.0,0.0,-0.5,-2.12,-2.5,0.0,-0.1,-2.0,0.0,-0.02,-0.5,-10.0,-12.45,-60.61,0.0,0.0,0.0
25,0.0,0.0,0.0,-0.5,-2.31,-2.5,0.0,-0.1,-2.0,0.0,0.0,0.0,-10.0,-10.06,-10.58,0.0,0.0,0.0
26,0.0,0.0,0.0,-2.5,-2.5,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-10.0,-10.0,0.0,0.0,0.0
27,0.0,0.0,0.0,-2.5,-2.5,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-10.0,-10.0,0.0,0.0,0.0
28,0.0,0.0,0.0,-0.5,-1.64,-2.5,0.0,-0.29,-2.0,0.0,-0.05,-0.5,-10.0,-14.96,-60.65,0.0,0.0,0.0
29,0.0,0.0,0.0,-0.5,-1.74,-2.5,0.0,-0.19,-2.0,0.0,-0.02,-0.5,-10.0,-12.58,-60.61,0.0,0.0,0.0
30,0.0,0.0,0.0,-0.5,-1.64,-2.5,0.0,-0.29,-2.0,0.0,-0.05,-0.5,-10.0,-15.07,-62.13,0.0,0.0,0.0
31,0.0,0.0,0.0,-0.5,-1.55,-2.5,0.0,-0.1,-2.0,0.0,0.0,0.0,-10.0,-10.72,-12.09,0.0,0.0,0.0
32,0.0,0.0,0.0,-2.5,-2.5,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-10.0,-10.0,0.0,0.0,0.0
33,0.0,0.0,0.0,-2.5,-2.5,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-10.0,-10.0,0.0,0.0,0.0
34,0.0,0.0,0.0,-2.5,-2.5,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-10.0,-10.0,0.0,0.0,0.0
35,0.0,0.0,0.0,-2.5,-2.5,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-10.0,-10.0,0.0,0.0,0.0
36,0.0,0.0,0.0,-2.5,-2.5,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-10.0,-10.0,0.0,0.0,0.0
37,0.0,0.0,0.0,-2.5,-2.5,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-10.0,-10.0,0.0,0.0,0.0
38,0.0,0.0,0.0,-2.5,-2.5,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-10.0,-10.0,0.0,0.0,0.0
39,0.0,0.0,0.0,-2.5,-2.5,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-10.0,-10.0,0.0,0.0,0.0
40,0.0,0.0,0.0,-2.5,-2.5,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-10.0,-10.0,0.0,0.0,0.0
