segment,tve_reward_max,tve_reward_mean,tve_reward_min,tce_penalty_max,tce_penalty_mean,tce_penalty_min,ic_penalty_max,ic_penalty_mean,ic_penalty_min,ef_penalty_max,ef_penalty_mean,ef_penalty_min,sl_penalty_max,sl_penalty_mean,sl_penalty_min,de_bonus_max,de_bonus_mean,de_bonus_min
0,1.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.92,-5.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,-5.0,0.0,0.0,0.0
2,1.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.69,-5.0,0.0,0.0,0.0
3,1.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.69,-5.0,0.0,0.0,0.0
4,28.06,4.68,0.0,0.0,-0.54,-2.5,0.0,-0.15,-2.0,0.0,-0.12,-0.5,0.0,-0.38,-5.0,0.0,0.0,0.0
5,71.11,61.63,39.04,-0.5,-0.5,-0.5,0.0,-0.77,-2.0,0.0,-0.19,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
6,9.82,9.35,8.21,-0.5,-0.5,-0.5,0.0,-1.38,-2.0,0.0,-0.15,-0.5,-0.48,-1.53,-2.27,0.0,0.0,0.0
7,75.71,41.52,7.49,-0.5,-0.5,-0.5,0.0,-1.08,-2.0,0.0,-0.19,-0.5,0.0,-0.12,-0.93,0.0,0.0,0.0
8,78.74,32.81,7.33,-0.5,-0.5,-0.5,0.0,-1.23,-2.0,0.0,-0.19,-0.5,0.0,-0.46,-1.99,0.0,0.0,0.0
9,73.76,36.21,7.93,-0.5,-0.5,-0.5,0.0,-0.92,-2.0,0.0,0.0,0.0,0.0,-0.0,-0.03,0.0,0.0,0.0
10,36.66,17.22,0.99,-0.5,-0.65,-2.5,0.0,-0.77,-2.0,0.0,-0.15,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
11,51.27,29.82,0.03,-0.5,-0.65,-2.5,0.0,-0.92,-2.0,0.0,-0.31,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
12,63.46,31.72,7.44,-0.5,-0.5,-0.5,0.0,-0.31,-2.0,0.0,-0.31,-0.5,0.0,-2.8,-16.07,0.0,0.0,0.0
13,13.01,12.16,10.56,-0.5,-0.5,-0.5,0.0,-1.38,-2.0,0.0,-0.15,-0.5,-4.0,-10.0,-16.72,0.0,0.0,0.0
14,15.23,13.78,12.37,-0.5,-0.5,-0.5,0.0,-1.54,-2.0,0.0,-0.27,-0.5,-8.97,-19.63,-30.96,0.01,0.0,0.0
15,16.37,14.99,13.51,-0.5,-0.5,-0.5,0.0,-1.54,-2.0,0.0,-0.15,-0.5,-16.65,-26.96,-40.19,0.04,0.02,0.02
16,16.07,15.42,14.84,-0.5,-0.5,-0.5,0.0,-1.54,-2.0,0.0,-0.15,-0.5,-22.66,-29.79,-37.64,0.1,0.07,0.04
17,15.53,13.47,12.65,-0.5,-0.5,-0.5,0.0,-1.38,-2.0,0.0,-0.12,-0.5,-11.65,-16.53,-30.37,0.25,0.17,0.11
18,14.25,11.72,9.6,-0.5,-0.5,-0.5,0.0,-1.08,-2.0,0.0,-0.12,-0.5,-1.74,-8.85,-24.05,0.53,0.39,0.26
19,13.45,12.52,11.0,-0.5,-0.5,-0.5,0.0,-1.08,-2.0,0.0,-0.19,-0.5,-5.32,-12.0,-19.34,1.19,0.84,0.56
20,14.16,6.97,0.0,-0.5,-0.5,-0.5,0.0,-1.54,-2.0,0.0,-0.15,-0.5,-9.47,-46.44,-110.0,1.87,0.83,0.0
21,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-1.23,-2.0,0.0,-0.04,-0.5,-35.04,-59.85,-110.0,0.0,0.0,0.0
22,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-0.77,-2.0,0.0,-0.27,-0.5,-36.79,-80.62,-110.0,0.0,0.0,0.0
23,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-1.23,-2.0,0.0,-0.08,-0.5,-27.91,-54.5,-110.0,0.0,0.0,0.0
24,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-1.23,-2.0,0.0,-0.12,-0.5,-12.84,-36.75,-85.95,0.0,0.0,0.0
25,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-1.23,-2.0,0.0,-0.27,-0.5,-13.15,-54.89,-100.33,0.0,0.0,0.0
26,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-1.38,-2.0,0.0,-0.08,-0.5,-28.52,-46.95,-101.9,0.0,0.0,0.0
27,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-1.38,-2.0,0.0,-0.08,-0.5,-14.71,-27.29,-73.73,0.0,0.0,0.0
28,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-1.38,-2.0,0.0,-0.19,-0.5,-10.88,-36.17,-76.7,0.0,0.0,0.0
29,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-1.54,-2.0,0.0,-0.19,-0.5,-26.59,-54.48,-101.46,0.0,0.0,0.0
30,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-1.38,-2.0,0.0,-0.35,-0.5,-53.68,-93.56,-110.0,0.0,0.0,0.0
31,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-1.38,-2.0,0.0,-0.08,-0.5,-60.0,-67.69,-110.0,0.0,0.0,0.0
32,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-1.38,-2.0,0.0,-0.19,-0.5,-60.0,-79.23,-110.0,0.0,0.0,0.0
33,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-0.92,-2.0,0.0,-0.23,-0.5,-60.0,-83.08,-110.0,0.0,0.0,0.0
34,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-1.23,-2.0,0.0,-0.31,-0.5,-60.0,-90.77,-110.0,0.0,0.0,0.0
35,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-1.08,-2.0,0.0,-0.23,-0.5,-60.0,-83.08,-110.0,0.0,0.0,0.0
36,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-1.08,-2.0,0.0,-0.15,-0.5,-60.0,-75.38,-110.0,0.0,0.0,0.0
37,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-0.92,-2.0,0.0,-0.23,-0.5,-60.0,-83.08,-110.0,0.0,0.0,0.0
38,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-1.08,-2.0,0.0,-0.19,-0.5,-60.0,-79.23,-110.0,0.0,0.0,0.0
39,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-1.23,-2.0,0.0,-0.27,-0.5,-60.0,-86.92,-110.0,0.0,0.0,0.0
40,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-1.38,-2.0,0.0,-0.08,-0.5,-60.0,-67.69,-110.0,0.0,0.0,0.0
41,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-1.38,-2.0,0.0,-0.12,-0.5,-60.0,-71.54,-110.0,0.0,0.0,0.0
42,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-1.85,-2.0,0.0,-0.23,-0.5,-60.0,-83.08,-110.0,0.0,0.0,0.0
43,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-1.23,-2.0,0.0,-0.23,-0.5,-60.0,-83.08,-110.0,0.0,0.0,0.0
44,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-1.69,-2.0,0.0,-0.19,-0.5,-60.0,-79.23,-110.0,0.0,0.0,0.0
45,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-1.38,-2.0,0.0,-0.08,-0.5,-60.0,-67.69,-110.0,0.0,0.0,0.0
46,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-1.69,-2.0,0.0,-0.08,-0.5,-58.24,-67.56,-110.0,0.0,0.0,0.0
47,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-1.54,-2.0,0.0,-0.19,-0.5,-57.51,-78.88,-110.0,0.0,0.0,0.0
48,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-0.92,-2.0,0.0,-0.15,-0.5,-55.16,-74.67,-110.0,0.0,0.0,0.0
49,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-1.45,-2.0,0.0,-0.17,-0.5,-46.08,-75.42,-110.0,0.0,-113.64,-5000.0
