segment,tve_reward_max,tve_reward_mean,tve_reward_min,tce_penalty_max,tce_penalty_mean,tce_penalty_min,ic_penalty_max,ic_penalty_mean,ic_penalty_min,ef_penalty_max,ef_penalty_mean,ef_penalty_min,sl_penalty_max,sl_penalty_mean,sl_penalty_min,de_bonus_max,de_bonus_mean,de_bonus_min
0,1.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1,-5.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,-5.0,0.0,0.0,0.0
2,64.44,8.24,0.0,0.0,-0.1,-0.5,0.0,-0.19,-2.0,0.0,-0.07,-0.5,0.0,-4.05,-5.0,0.0,0.0,0.0
3,74.97,52.84,35.01,-0.5,-0.5,-0.5,0.0,-1.14,-2.0,0.0,-0.1,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
4,65.44,50.1,33.84,-0.5,-0.5,-0.5,0.0,-1.52,-2.0,0.0,-0.1,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
5,64.42,56.71,44.94,-0.5,-0.5,-0.5,0.0,-0.48,-2.0,0.0,-0.05,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
6,72.17,52.86,41.39,-0.5,-0.5,-0.5,0.0,-0.86,-2.0,0.0,-0.05,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
7,41.14,33.99,26.99,-0.5,-0.5,-0.5,0.0,-0.19,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,32.05,23.17,15.09,-0.5,-0.5,-0.5,0.0,-0.86,-2.0,0.0,-0.07,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
9,68.47,56.63,7.29,-0.5,-0.5,-0.5,0.0,-0.86,-2.0,0.0,-0.12,-0.5,0.0,-0.0,-0.0,0.0,0.0,0.0
10,77.14,56.55,7.24,-0.5,-0.5,-0.5,0.0,-0.95,-2.0,0.0,-0.07,-0.5,0.0,-0.02,-0.42,0.02,0.01,0.0
11,80.99,53.09,7.87,-0.5,-0.5,-0.5,0.0,-0.76,-2.0,0.0,-0.05,-0.5,0.0,-0.12,-0.51,0.04,0.03,0.02
12,77.9,60.05,52.11,-0.5,-0.5,-0.5,0.0,-1.14,-2.0,0.0,-0.07,-0.5,0.0,0.0,0.0,0.08,0.06,0.04
13,74.68,62.41,41.68,-0.5,-0.5,-0.5,0.0,-0.86,-2.0,0.0,-0.07,-0.5,0.0,0.0,0.0,0.15,0.11,0.08
14,68.66,17.25,7.96,-0.5,-0.5,-0.5,0.0,-0.86,-2.0,0.0,-0.12,-0.5,0.0,-1.44,-3.7,0.37,0.24,0.15
15,81.89,39.29,7.85,-0.5,-0.5,-0.5,0.0,-0.86,-2.0,0.0,-0.02,-0.5,0.0,-0.4,-3.19,0.83,0.6,0.39
16,60.2,51.22,38.81,-0.5,-0.5,-0.5,0.0,-1.05,-2.0,0.0,-0.05,-0.5,0.0,0.0,0.0,1.4,1.12,0.85
17,59.94,20.4,0.0,-0.5,-0.5,-0.5,0.0,-1.05,-2.0,0.0,-0.1,-0.5,0.0,-16.95,-91.74,1.99,1.04,0.0
18,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-0.57,-2.0,0.0,0.0,0.0,-11.36,-19.22,-27.6,0.0,0.0,0.0
19,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-0.19,-2.0,0.0,-0.05,-0.5,-10.07,-16.1,-63.32,0.0,0.0,0.0
20,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-0.19,-2.0,0.0,0.0,0.0,-10.02,-10.96,-13.1,0.0,0.0,0.0
21,0.0,0.0,0.0,-0.5,-2.12,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-10.0,-10.01,0.0,0.0,0.0
22,0.0,0.0,0.0,-2.5,-2.5,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-10.0,-10.0,0.0,0.0,0.0
