segment,tve_reward_max,tve_reward_mean,tve_reward_min,tce_penalty_max,tce_penalty_mean,tce_penalty_min,ic_penalty_max,ic_penalty_mean,ic_penalty_min,ef_penalty_max,ef_penalty_mean,ef_penalty_min,sl_penalty_max,sl_penalty_mean,sl_penalty_min,de_bonus_max,de_bonus_mean,de_bonus_min
0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.33,-5.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,-5.0,0.0,0.0,0.0
2,72.62,11.66,0.0,0.0,-0.1,-0.5,0.0,-0.19,-2.0,0.0,0.0,0.0,0.0,-4.05,-5.0,0.0,0.0,0.0
3,65.09,56.62,45.07,-0.5,-0.5,-0.5,0.0,-1.14,-2.0,0.0,-0.12,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
4,71.0,61.29,54.14,-0.5,-0.5,-0.5,0.0,-0.86,-2.0,0.0,-0.1,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
5,74.22,56.8,7.34,-0.5,-0.5,-0.5,0.0,-1.62,-2.0,0.0,-0.12,-0.5,0.0,-0.0,-0.03,0.0,0.0,0.0
6,69.58,54.32,39.29,-0.5,-0.5,-0.5,0.0,-0.95,-2.0,0.0,-0.05,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
7,39.04,25.66,17.4,-0.5,-0.5,-0.5,0.0,-0.57,-2.0,0.0,-0.02,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
8,48.35,36.26,23.36,-0.5,-0.5,-0.5,0.0,-1.05,-2.0,0.0,-0.1,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
9,70.54,54.55,32.44,-0.5,-0.5,-0.5,0.0,-0.67,-2.0,0.0,-0.1,-0.5,0.0,0.0,0.0,0.02,0.01,0.0
10,70.08,61.18,54.87,-0.5,-0.5,-0.5,0.0,-1.43,-2.0,0.0,-0.12,-0.5,0.0,0.0,0.0,0.03,0.03,0.02
11,72.3,63.37,51.83,-0.5,-0.5,-0.5,0.0,-0.86,-2.0,0.0,-0.07,-0.5,0.0,0.0,0.0,0.06,0.05,0.03
12,70.14,64.4,58.69,-0.5,-0.5,-0.5,0.0,-0.76,-2.0,0.0,-0.05,-0.5,0.0,0.0,0.0,0.13,0.09,0.07
13,67.63,51.84,35.49,-0.5,-0.5,-0.5,0.0,-0.76,-2.0,0.0,-0.05,-0.5,0.0,0.0,0.0,0.22,0.17,0.13
14,77.03,44.09,7.23,-0.5,-0.5,-0.5,0.0,-0.95,-2.0,0.0,-0.1,-0.5,0.0,-0.0,-0.0,0.36,0.28,0.22
15,77.58,60.95,7.33,-0.5,-0.5,-0.5,0.0,-1.24,-2.0,0.0,-0.1,-0.5,0.0,-0.0,-0.01,0.73,0.53,0.37
16,78.83,61.06,7.42,-0.5,-0.5,-0.5,0.0,-1.05,-2.0,0.0,-0.1,-0.5,0.0,-0.0,-0.02,1.41,1.04,0.75
17,60.13,15.95,0.0,-0.5,-0.5,-0.5,0.0,-0.95,-2.0,0.0,-0.05,-0.5,0.0,-9.94,-68.43,1.97,0.89,0.0
18,0.0,0.0,0.0,-0.5,-2.31,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-10.03,-10.58,0.0,0.0,0.0
19,0.0,0.0,0.0,-2.5,-2.5,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-10.0,-10.0,0.0,0.0,0.0
20,0.0,0.0,0.0,-2.5,-2.5,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-10.0,-10.0,0.0,0.0,0.0
21,0.0,0.0,0.0,-2.5,-2.5,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-10.0,-10.0,0.0,0.0,0.0
22,0.0,0.0,0.0,-2.5,-2.5,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-10.0,-10.0,0.0,0.0,0.0
23,0.0,0.0,0.0,-2.5,-2.5,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-10.0,-10.0,0.0,0.0,0.0
24,0.0,0.0,0.0,-2.5,-2.5,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-10.0,-10.0,0.0,0.0,0.0
25,0.0,0.0,0.0,-2.5,-2.5,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-10.0,-10.0,0.0,0.0,0.0
26,0.0,0.0,0.0,-2.5,-2.5,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-10.0,-10.0,0.0,0.0,0.0
27,0.0,0.0,0.0,-2.5,-2.5,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-10.0,-10.0,0.0,0.0,0.0
28,0.0,0.0,0.0,-0.5,-2.12,-2.5,0.0,-0.19,-2.0,0.0,-0.02,-0.5,-10.0,-12.49,-60.61,0.0,0.0,0.0
