r,l,t
-20904.786434,666,1.411417
-13111.404837,701,1.857923
-17791.047197,912,3.152518
7659.73621,1080,3.777231
-11866.607551,1080,5.217858
-3041.842801,1080,5.835375
4310.105495,1080,7.270486
173.760371,1080,7.899442
3817.581921,1080,9.358887
-6035.727165,1080,9.960956
-1117.786701,1080,11.333842
3729.35842,1080,11.955853
-1482.935751,1080,13.370316
-111.379665,1080,13.972586
13564.281892,1080,15.40032
3978.380302,1080,16.005576
8269.826043,1080,17.396569
2066.688273,1080,18.725436
5924.911548,1080,19.403327
8625.054718,1080,20.735008
6605.845973,1080,21.363749
9878.685596,1080,22.743416
2199.642403,1080,23.3397
3763.689003,1080,24.753748
10931.080513,1080,25.352992
3686.778358,1080,26.771796
5840.201188,1080,27.366047
12238.942195,1080,28.742405
4853.652732,1080,29.34977
11786.689975,1080,30.711277
8477.732808,1080,31.32915
9295.474918,1080,32.734803
9246.340051,1080,33.336017
6869.236866,1080,34.749492
5715.293431,1080,35.364432
8580.412804,1080,36.781436
11479.363251,1080,38.1477
11014.02516,1080,38.795563
13000.695524,1080,40.17346
8396.815993,1080,40.79325
12250.390174,1080,42.21088
5496.158928,1080,42.805497
10344.97282,1080,44.182021
10990.530336,1080,44.79068
8304.264622,1080,46.153555
9174.594009,1080,46.760754
11199.083193,1080,48.155883
11495.871957,1080,48.775848
9385.702179,1080,50.134702
11986.363974,1080,50.773938
11739.326774,1080,52.154877
9911.493497,1080,52.755417
9538.484596,1080,54.109437
12790.450502,1080,55.447351
6243.597778,1080,56.11923
8950.680391,1080,57.503338
8581.469384,1080,58.140445
9215.020796,1080,59.516193
5271.767676,1080,60.119075
9741.030035,1080,61.497265
11089.642218,1080,62.108296
7205.161977,1080,63.464596
12017.69277,1080,64.069924
12514.249317,1080,65.446258
8111.134811,1080,66.05927
11286.194464,1080,67.471199
11217.370051,1080,68.079633
13437.514972,1080,69.442598
5460.401117,1080,70.046082
4661.872352,1080,71.493312
12971.488732,1080,72.108268
11315.47591,1080,73.450788
12095.941108,1080,74.760318
12953.767217,1080,75.434137
12969.429573,1080,76.81198
13455.106436,1080,77.447757
14240.879227,1080,78.832432
13712.043447,1080,79.442149
15285.857237,1080,80.786284
14868.859731,1080,81.397497
6228.996735,1080,82.760745
13157.874228,1080,83.369961
13889.211219,1080,84.718005
13507.090873,1080,85.319185
13647.157203,1080,86.739286
14471.84218,1080,87.348732
14142.389087,1080,88.778994
13783.113296,1080,89.400514
14470.485003,1080,90.762824
13289.543802,1080,91.368165
13811.717608,1080,92.692942
13372.272519,1080,94.068496
12662.428274,1080,94.720158
12527.850758,1080,96.161196
12296.006,1080,96.798576
12991.298427,1080,98.251591
13425.308351,1080,98.85018
7889.878373,1080,100.212495
7494.451981,1080,100.810781
13245.355093,1080,102.211307
12178.603638,1080,102.822289
13271.410298,1080,104.210668
13450.115917,1080,104.818161
7402.798129,1080,106.206319
12588.789796,1080,106.822157
11739.598801,1080,108.179733
12678.206242,1080,108.779612
11921.13542,1080,110.103983
11865.365854,1080,111.399549
11863.143733,1080,112.081415
12771.693195,1080,113.38214
12960.792427,1080,114.033692
12517.573674,1080,115.376856
11697.545706,1080,115.978664
11581.480345,1080,117.338479
7040.290801,1080,117.945776
13109.336711,1080,119.298105
13142.771564,1080,119.90264
13223.617535,1080,121.276723
13230.597746,1080,121.891775
8024.741111,1080,123.219764
7443.205739,1080,123.832382
13545.212522,1080,125.19332
13703.474037,1080,125.794733
13769.583981,1080,127.238824
13478.038642,1080,127.854713
9655.184812,1080,129.221592
12596.289916,1080,130.530904
13553.324305,1080,131.200243
13589.273662,1080,132.562396
14614.965241,1080,133.205151
13391.147733,1080,134.632265
14623.090868,1080,135.239319
15680.650666,1080,136.622229
14416.428195,1080,137.23174
13433.781611,1080,138.601152
13866.353231,1080,139.211177
13257.934206,1080,140.582679
13461.122842,1080,141.191988
11554.041533,1080,142.566275
13609.733849,1080,143.185216
11799.668064,1080,144.51977
11658.550732,1080,145.138596
14270.249872,1080,146.505806
12509.768448,1080,147.108284
14342.004154,1080,148.547747
14775.658988,1080,149.863544
13290.205773,1080,150.528172
14088.113926,1080,151.859045
14675.97283,1080,152.494479
13850.225774,1080,153.90843
13772.2123,1080,154.508093
14380.984117,1080,155.887734
13548.644088,1080,156.493245
13127.312948,1080,157.875149
12591.008742,1080,158.499096
13239.872967,1080,159.876255
14168.806322,1080,160.490856
9792.185306,1080,161.850704
11194.731455,1080,162.459934
11412.852808,1080,163.836347
12481.775171,1080,164.449676
13383.938829,1080,165.766012
12798.710077,1080,167.12443
13355.043088,1080,167.793966
12528.074628,1080,169.087924
15055.377174,1080,169.721044
14370.632441,1080,171.085626
12372.392601,1080,171.713278
13958.611726,1080,173.132033
12959.370388,1080,173.745841
14062.149683,1080,175.156685
14385.340695,1080,175.760688
15582.31072,1080,177.132533
14080.508341,1080,177.734236
13366.978955,1080,179.10241
13558.670399,1080,179.720181
12867.527681,1080,181.088836
14386.327689,1080,181.692237
13972.500588,1080,183.054168
13909.865861,1080,183.665217
14264.877373,1080,184.99726
15946.436787,1080,186.359641
15042.546116,1080,187.013751
14522.986893,1080,188.370698
13635.219362,1080,189.011662
13579.824972,1080,190.292381
13134.476537,1080,190.926001
13640.140194,1080,192.328049
14486.337392,1080,192.945342
13502.733118,1080,194.276535
13659.404649,1080,194.878492
13781.594232,1080,196.234928
13517.75941,1080,196.8399
14437.356966,1080,198.225836
14231.150947,1080,198.830536
15503.06398,1080,200.225456
14261.364007,1080,200.821419
14789.814805,1080,202.231979
14340.839029,1080,202.856961
14047.400778,1080,204.247781
14309.089078,1080,205.594707
13790.415743,1080,206.243356
13380.31828,1080,207.587579
14098.326758,1080,208.209772
14347.221033,1080,209.645013
11190.544373,1080,210.248346
12671.932281,1080,211.610892
13279.836726,1080,212.211755
13721.057453,1080,213.568883
12943.98107,1080,214.176524
12968.607794,1080,215.546539
13776.645135,1080,216.165878
14233.558391,1080,217.480642
14453.311807,1080,218.092514
14240.090093,1080,219.42418
13765.24144,1080,220.029439
13896.895078,1080,221.366245
13947.969125,1080,222.690896
13087.551566,1080,223.36649
14583.688963,1080,224.692126
14134.461347,1080,225.338325
14319.739189,1080,226.691393
14112.068753,1080,227.295711
14451.89355,1080,228.66667
17158.421217,1080,229.266491
14515.016896,1080,230.646079
14012.776454,1080,231.261416
14909.173691,1080,232.593752
13964.107376,1080,233.208072
15157.197327,1080,234.575368
15183.78372,1080,235.175066
9128.547219,1080,236.594602
15012.011897,1080,237.205998
14636.542808,1080,238.546125
14966.870948,1080,239.156154
15932.516306,1080,240.501766
14217.638142,1080,241.789106
14395.217838,1080,242.450512
14280.380095,1080,243.783348
14651.707417,1080,244.404694
14156.799164,1080,245.743666
15069.186518,1080,246.358473
13988.708699,1080,247.749821
15126.038549,1080,248.372861
15294.061956,1080,249.740092
14227.296454,1080,250.351781
14196.685199,1080,251.743958
18298.693754,1080,252.345932
15360.926285,1080,253.686465
9325.210751,1080,254.300302
14007.325447,1080,255.58565
14704.995957,1080,256.186988
15138.7341,1080,257.543054
14060.192413,1080,258.898725
14655.991156,1080,259.559225
14145.367346,1080,260.870749
14184.804412,1080,261.496274
13922.811362,1080,262.916859
14433.937528,1080,263.518942
13739.294893,1080,264.957169
15085.676918,1080,265.555987
16669.611286,1080,266.884899
14055.688802,1080,267.4928
14089.774607,1080,268.858982
16915.391958,1080,269.450975
19162.291872,1080,270.811302
13292.24089,1080,271.41035
14613.94586,1080,272.807085
14451.377514,1080,273.405653
14323.30229,1080,274.737852
13887.361355,1080,275.343085
13415.612901,1080,276.716715
14812.364587,1080,277.945705
11405.471719,1080,278.614833
14272.232783,1080,279.971146
14112.678643,1080,280.611983
14110.14454,1080,281.978393
13469.094102,1080,282.577775
13557.755697,1080,283.934913
12324.308798,1080,284.533364
13028.616598,1080,285.885751
13103.95768,1080,286.476483
16074.138731,1080,287.915264
21057.346367,1080,288.515004
15197.661033,1080,289.884248
13818.7711,1080,290.498877
12814.332472,1080,291.845098
13066.287304,1080,292.451941
14148.387598,1080,293.825293
18001.233414,1080,294.437435
25363.962552,1080,295.737931
16288.103541,1080,297.065591
14516.323258,1080,297.718914
15112.878788,1080,299.094715
25464.819148,1080,299.699113
14398.018596,1080,301.073745
15315.274471,1080,301.667538
14076.45663,1080,303.008129
14240.221607,1080,303.632186
8853.44424,1080,304.969203
15617.830021,1080,305.560757
14032.684082,1080,306.901627
20935.8291,1080,307.509351
13933.550827,1080,308.850567
14005.729106,1080,309.448578
19509.480734,1080,310.784789
9733.595908,1080,311.384546
13525.932982,1080,312.721708
14559.84052,1080,314.089402
13613.774225,1080,314.745079
15013.889692,1080,316.094568
14318.991268,1080,316.717543
15122.930486,1080,318.08598
17074.372665,1080,318.710068
15352.761293,1080,320.07049
19641.873027,1080,320.663835
14741.471175,1080,322.090621
15258.730613,1080,322.687244
15314.247597,1080,324.034885
13154.875725,1080,324.642055
15595.281247,1080,325.993339
14508.039376,1080,326.59778
11552.578337,1080,327.913476
13380.062205,1080,328.517025
22278.620194,1080,329.867747
13219.631426,1080,330.458087
13022.662338,1080,331.804746
12662.582803,1080,333.107294
17106.871892,1080,333.755242
13486.277965,1080,335.154131
13610.911669,1080,335.79325
13929.08889,1080,337.150882
14491.314144,1080,337.74174
15853.84656,1080,339.131626
13662.318444,1080,339.722371
17142.834926,1080,341.095402
11981.204674,1080,341.707279
14100.461872,1080,343.071899
13561.447649,1080,343.681226
13006.598215,1080,345.023418
13958.470215,1080,345.619702
14061.56151,1080,346.989001
14001.97238,1080,347.595873
14594.220961,1080,348.915144
13951.961267,1080,349.521762
14403.933939,1080,350.865276
14449.75959,1080,352.248306
14783.141299,1080,352.895841
14482.239947,1080,354.244269
14646.082005,1080,354.859184
14457.774576,1080,356.213172
14500.330165,1080,356.817331
14205.44002,1080,358.222335
14769.513642,1080,358.821754
14578.848271,1080,360.173803
14782.911328,1080,360.776348
23156.914427,1080,362.155295
15468.734881,1080,362.746888
14499.816346,1080,364.13327
16323.196237,1080,364.744069
15808.550476,1080,366.18381
14948.202125,1080,366.788772
7380.757864,1080,368.136949
15266.542254,1080,369.45188
14840.711215,1080,370.123139
18066.088685,1080,371.384903
14975.222483,1080,372.031095
14898.097812,1080,373.36107
15321.134432,1080,373.976559
14665.386464,1080,375.307292
15184.918167,1080,375.903353
15054.990877,1080,377.233603
15300.332022,1080,377.817066
14932.981163,1080,379.208182
14623.572158,1080,379.807215
15024.171124,1080,381.197101
13934.023468,1080,381.797895
14674.669264,1080,383.222842
14946.296414,1080,383.816137
15047.960811,1080,385.181309
14505.046672,1080,385.788795
14776.3695,1080,387.192936
15124.46167,1080,388.489843
14669.544578,1080,389.139399
14545.277518,1080,390.441305
14765.279493,1080,391.065938
13369.189346,1080,392.450546
14966.971557,1080,393.041755
13730.272202,1080,394.413446
15222.58893,1080,395.01252
15248.809886,1080,396.398755
14545.541512,1080,397.005614
14748.954859,1080,398.400093
14898.369074,1080,399.001381
15060.526506,1080,400.357457
