segment,tve_reward_max,tve_reward_mean,tve_reward_min,tce_penalty_max,tce_penalty_mean,tce_penalty_min,ic_penalty_max,ic_penalty_mean,ic_penalty_min,ef_penalty_max,ef_penalty_mean,ef_penalty_min,sl_penalty_max,sl_penalty_mean,sl_penalty_min,de_bonus_max,de_bonus_mean,de_bonus_min
0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.52,-5.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,-5.0,0.0,0.0,0.0
2,250.89,47.38,0.0,0.0,-0.1,-0.5,0.0,-0.26,-5.0,0.0,-0.07,-0.5,0.0,-4.05,-5.0,0.0,0.0,0.0
3,266.71,255.03,236.71,-0.5,-0.5,-0.5,0.0,-3.57,-10.0,0.0,-0.36,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
4,226.99,185.75,140.54,-0.5,-0.5,-0.5,0.0,-3.81,-10.0,0.0,-0.12,-0.5,0.0,0.0,0.0,0.39,0.12,0.0
5,130.81,71.73,1.62,-0.5,-2.4,-20.5,0.0,-3.33,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,1.1,0.44
6,6.06,0.56,0.0,-0.5,-1.45,-20.5,0.0,-0.95,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,1.64,1.62
7,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,1.64,1.64
8,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,1.64,1.64
9,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,1.64,1.64
10,6.06,0.56,0.0,-0.5,-1.45,-20.5,0.0,-0.95,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66,1.64,1.64
11,6.06,1.12,0.0,-0.5,-2.4,-20.5,0.0,-2.38,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.68,1.66
12,6.06,1.12,0.0,-0.5,-2.4,-20.5,0.0,-2.62,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74,1.71,1.7
13,6.06,0.56,0.0,-0.5,-1.45,-20.5,0.0,-1.19,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,1.75,1.74
14,6.06,0.56,0.0,-0.5,-1.45,-20.5,0.0,-1.43,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,1.78,1.76
15,7.34,2.42,0.0,-0.5,-4.31,-20.5,0.0,-4.29,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87,1.82,1.78
16,23.17,5.6,0.0,-0.5,-3.36,-20.5,0.0,-2.38,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,2.05,1.89
17,6.06,0.56,0.0,-0.5,-1.45,-20.5,0.0,-0.95,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,2.1,2.09
18,6.06,1.12,0.0,-0.5,-2.4,-20.5,0.0,-1.9,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16,2.15,2.11
19,6.06,0.56,0.0,-0.5,-1.45,-20.5,0.0,-1.43,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,2.17,2.16
20,6.06,0.56,0.0,-0.5,-1.45,-20.5,0.0,-0.95,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,2.2,2.19
21,6.06,0.56,0.0,-0.5,-1.45,-20.5,0.0,-0.95,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24,2.22,2.21
22,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-0.48,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24,2.24,2.24
23,21.89,4.61,0.0,-0.5,-4.31,-20.5,0.0,-2.86,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,2.38,2.24
24,0.03,0.0,0.0,-0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,2.45,2.45
25,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-0.02,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.45,2.45,2.45
26,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-0.24,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,2.45,2.45
27,21.66,3.59,0.0,-0.5,-4.31,-20.5,0.0,-3.81,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63,2.55,2.47
28,10.9,2.49,0.0,-0.5,-4.31,-20.5,0.0,-3.57,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.69,2.63
29,6.06,0.82,0.0,-0.5,-1.45,-20.5,0.0,-1.19,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82,2.82,2.79
30,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-0.95,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82,2.82,2.82
31,10.9,2.88,0.0,-0.5,-4.31,-20.5,0.0,-4.29,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.92,2.82
32,6.06,0.56,0.0,-0.5,-1.45,-20.5,0.0,-1.43,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03,3.03,3.0
33,6.06,1.12,0.0,-0.5,-2.4,-20.5,0.0,-2.38,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,3.05,3.03
34,0.03,0.0,0.0,-0.5,-0.5,-0.5,0.0,-0.95,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,3.11,3.11
35,6.06,0.56,0.0,-0.5,-1.45,-20.5,0.0,-0.95,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14,3.12,3.11
36,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14,3.14,3.14
37,6.06,1.12,0.0,-0.5,-2.4,-20.5,0.0,-2.38,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,3.18,3.14
38,6.06,1.12,0.0,-0.5,-2.4,-20.5,0.0,-1.9,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.29,3.25,3.22
39,21.66,3.59,0.0,-0.5,-4.31,-20.5,0.0,-3.33,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54,3.42,3.29
40,0.03,0.0,0.0,-0.5,-0.5,-0.5,0.0,-0.71,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54,3.54,3.54
41,6.06,1.12,0.0,-0.5,-2.4,-20.5,0.0,-2.14,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.62,3.58,3.54
42,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.62,3.62,3.62
43,6.06,0.56,0.0,-0.5,-1.45,-20.5,0.0,-0.95,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66,3.66,3.62
44,6.06,1.68,0.0,-0.5,-3.36,-20.5,0.0,-3.33,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79,3.7,3.66
45,10.9,1.63,0.0,-0.5,-2.4,-20.5,0.0,-1.9,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.93,3.87,3.79
46,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.93,3.93,3.93
47,6.06,0.56,0.0,-0.5,-1.45,-20.5,0.0,-1.21,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.97,3.93,3.93
48,6.06,0.56,0.0,-0.5,-1.45,-20.5,0.0,-1.43,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.02,3.98,3.97
49,22.95,2.05,0.0,-0.5,-2.85,-20.5,0.0,-2.16,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,27570.03,544.74,4.02
