step_range,duration_sec,action,vel_kmh_change,pos_km_change,sum_tve_reward,sum_ic_penalty,sum_ef_penalty,sum_sl_penalty,total_reward
1210 -> 1210,0.1,0_加速,14.3 -> 14.3,0.001 -> 0.001,0.0,0.0,0.0,-2.0,-2.0
1220 -> 1240,0.3,2_ブレーキ,1.7 -> -1.3,0.001 -> 0.001,2.0,0.0,0.0,-2.0,0.0
1250 -> 1250,0.1,1_惰行,-0.0 -> -0.0,0.001 -> 0.001,0.0,0.0,0.0,0.0,0.0
1260 -> 1280,0.3,0_加速,14.3 -> 42.8,0.002 -> 0.006,0.0,0.0,0.0,-6.0,-6.0
1290 -> 1290,0.1,2_ブレーキ,30.2 -> 30.2,0.009 -> 0.009,0.0,0.0,0.0,-2.0,-2.0
1300 -> 1320,0.3,0_加速,44.4 -> 72.9,0.012 -> 0.021,0.0,0.0,0.0,-6.0,-6.0
1330 -> 1330,0.1,2_ブレーキ,60.3 -> 60.3,0.026 -> 0.026,0.0,0.0,0.0,-2.0,-2.0
1340 -> 1340,0.1,0_加速,74.5 -> 74.5,0.031 -> 0.031,0.0,0.0,0.0,-2.0,-2.0
1350 -> 1360,0.2,2_ブレーキ,61.9 -> 49.3,0.037 -> 0.041,0.0,0.0,0.0,-4.0,-4.0
1370 -> 1370,0.1,0_加速,63.5 -> 63.5,0.045 -> 0.045,0.0,0.0,0.0,-2.0,-2.0
1380 -> 1380,0.1,2_ブレーキ,50.9 -> 50.9,0.050 -> 0.050,0.0,0.0,0.0,-2.0,-2.0
1390 -> 1400,0.2,0_加速,65.1 -> 79.4,0.054 -> 0.060,0.0,0.0,0.0,-4.0,-4.0
1410 -> 1420,0.2,1_惰行,79.0 -> 78.6,0.066 -> 0.072,0.0,0.0,0.0,-4.0,-4.0
1430 -> 1430,0.1,0_加速,92.8 -> 92.8,0.079 -> 0.079,0.0,0.0,0.0,-2.0,-2.0
1440 -> 1440,0.1,2_ブレーキ,80.2 -> 80.2,0.085 -> 0.085,0.0,0.0,0.0,-2.0,-2.0
1450 -> 1450,0.1,1_惰行,79.8 -> 79.8,0.092 -> 0.092,0.0,0.0,0.0,-2.0,-2.0
1460 -> 1460,0.1,2_ブレーキ,67.2 -> 67.2,0.097 -> 0.097,0.0,0.0,0.0,-2.0,-2.0
1470 -> 1470,0.1,0_加速,81.4 -> 81.4,0.103 -> 0.103,0.0,0.0,0.0,-2.0,-2.0
1480 -> 1500,0.3,2_ブレーキ,68.8 -> 43.6,0.109 -> 0.117,0.0,0.0,0.0,-6.0,-6.0
1510 -> 1520,0.2,0_加速,57.9 -> 72.1,0.121 -> 0.126,0.0,0.0,0.0,-4.0,-4.0
1530 -> 1540,0.2,2_ブレーキ,59.5 -> 46.9,0.131 -> 0.135,0.0,0.0,0.0,-4.0,-4.0
1550 -> 1550,0.1,0_加速,61.1 -> 61.1,0.140 -> 0.140,0.0,0.0,0.0,-2.0,-2.0
1560 -> 1560,0.1,2_ブレーキ,48.5 -> 48.5,0.144 -> 0.144,0.0,0.0,0.0,-2.0,-2.0
1570 -> 1590,0.3,0_加速,62.8 -> 91.2,0.148 -> 0.160,0.0,0.0,0.0,-6.0,-6.0
1600 -> 1600,0.1,2_ブレーキ,78.6 -> 78.6,0.167 -> 0.167,0.0,0.0,0.0,-2.0,-2.0
1610 -> 1610,0.1,0_加速,92.8 -> 92.8,0.173 -> 0.173,0.0,0.0,0.0,-2.0,-2.0
1620 -> 1650,0.4,2_ブレーキ,80.2 -> 42.4,0.180 -> 0.194,0.0,0.0,0.0,-8.0,-8.0
1660 -> 1660,0.1,0_加速,56.6 -> 56.6,0.198 -> 0.198,0.0,0.0,0.0,-2.0,-2.0
1670 -> 1700,0.4,2_ブレーキ,44.0 -> 6.2,0.202 -> 0.207,0.0,0.0,0.0,-8.0,-8.0
1710 -> 1710,0.1,0_加速,20.5 -> 20.5,0.208 -> 0.208,0.0,0.0,0.0,-2.0,-2.0
1720 -> 1760,0.5,2_ブレーキ,7.9 -> -1.3,0.209 -> 0.210,4.0,0.0,0.0,-2.0,2.0
1770 -> 1810,0.5,0_加速,14.3 -> 71.2,0.210 -> 0.224,44.5,0.0,-1.0,-6.0,35.5
1820 -> 1820,0.1,1_惰行,70.9 -> 70.9,0.229 -> 0.229,32.9,-2.0,0.0,0.0,29.9
1830 -> 1830,0.1,0_加速,85.1 -> 85.1,0.235 -> 0.235,30.4,-2.0,-0.5,0.0,26.9
1840 -> 1840,0.1,2_ブレーキ,72.5 -> 72.5,0.241 -> 0.241,30.2,-4.0,0.0,0.0,25.2
1850 -> 1850,0.1,0_加速,86.7 -> 86.7,0.247 -> 0.247,31.0,-4.0,-0.5,0.0,25.5
1860 -> 1860,0.1,2_ブレーキ,74.1 -> 74.1,0.254 -> 0.254,30.8,-4.0,0.0,0.0,25.8
1870 -> 1880,0.2,0_加速,88.3 -> 102.5,0.260 -> 0.267,31.6,-4.0,-1.0,-0.2,24.4
1890 -> 1890,0.1,2_ブレーキ,89.9 -> 89.9,0.275 -> 0.275,36.9,-4.0,0.0,0.0,31.9
1900 -> 1900,0.1,0_加速,104.1 -> 104.1,0.282 -> 0.282,0.0,-4.0,-0.5,-0.3,-5.8
1910 -> 1930,0.3,2_ブレーキ,91.5 -> 66.3,0.290 -> 0.302,97.8,-4.0,0.0,0.0,90.8
1940 -> 1940,0.1,1_惰行,65.9 -> 65.9,0.307 -> 0.307,30.6,-2.0,0.0,0.0,27.6
1950 -> 1950,0.1,0_加速,80.1 -> 80.1,0.313 -> 0.313,28.4,-2.0,-0.5,0.0,24.9
1960 -> 1960,0.1,2_ブレーキ,67.5 -> 67.5,0.318 -> 0.318,28.2,-4.0,0.0,0.0,23.2
1970 -> 1970,0.1,0_加速,81.7 -> 81.7,0.324 -> 0.324,29.1,-4.0,-0.5,0.0,23.6
