step_range,duration_sec,action,vel_kmh_change,pos_km_change,sum_tve_reward,sum_ic_penalty,sum_ef_penalty,sum_sl_penalty,total_reward
1210 -> 1250,0.5,0_加速,14.3 -> 71.2,0.001 -> 0.014,0.0,0.0,0.0,-10.0,-10.0
1260 -> 1260,0.1,2_ブレーキ,58.6 -> 58.6,0.019 -> 0.019,0.0,0.0,0.0,-2.0,-2.0
1270 -> 1280,0.2,0_加速,72.8 -> 87.0,0.024 -> 0.030,0.0,0.0,0.0,-4.0,-4.0
1290 -> 1290,0.1,2_ブレーキ,74.4 -> 74.4,0.037 -> 0.037,0.0,0.0,0.0,-2.0,-2.0
1300 -> 1310,0.2,0_加速,88.7 -> 102.8,0.043 -> 0.050,0.0,0.0,0.0,-4.0,-4.0
1320 -> 1320,0.1,2_ブレーキ,90.2 -> 90.2,0.058 -> 0.058,0.0,0.0,0.0,-2.0,-2.0
1330 -> 1330,0.1,1_惰行,89.8 -> 89.8,0.065 -> 0.065,0.0,0.0,0.0,-2.0,-2.0
1340 -> 1340,0.1,2_ブレーキ,77.2 -> 77.2,0.071 -> 0.071,0.0,0.0,0.0,-2.0,-2.0
1350 -> 1360,0.2,0_加速,91.4 -> 105.6,0.078 -> 0.085,0.0,0.0,0.0,-4.0,-4.0
1370 -> 1380,0.2,2_ブレーキ,93.0 -> 80.4,0.093 -> 0.100,0.0,0.0,0.0,-4.0,-4.0
1390 -> 1390,0.1,1_惰行,80.1 -> 80.1,0.106 -> 0.106,0.0,0.0,0.0,-2.0,-2.0
1400 -> 1410,0.2,2_ブレーキ,67.5 -> 54.9,0.111 -> 0.116,0.0,0.0,0.0,-4.0,-4.0
1420 -> 1420,0.1,0_加速,69.1 -> 69.1,0.121 -> 0.121,0.0,0.0,0.0,-2.0,-2.0
1430 -> 1430,0.1,1_惰行,68.7 -> 68.7,0.126 -> 0.126,0.0,0.0,0.0,-2.0,-2.0
1440 -> 1440,0.1,0_加速,82.9 -> 82.9,0.132 -> 0.132,0.0,0.0,0.0,-2.0,-2.0
