step_range,duration_sec,action,vel_kmh_change,pos_km_change,sum_tve_reward,sum_ic_penalty,sum_ef_penalty,sum_sl_penalty,total_reward
1210 -> 1210,0.1,2_ブレーキ,-1.3 -> -1.3,0.000 -> 0.000,1.0,0.0,0.0,0.0,1.0
1220 -> 1220,0.1,0_加速,14.3 -> 14.3,0.001 -> 0.001,0.0,0.0,0.0,-2.0,-2.0
1230 -> 1250,0.3,2_ブレーキ,1.7 -> -1.3,0.001 -> 0.001,2.0,0.0,0.0,-2.0,0.0
1260 -> 1270,0.2,0_加速,14.3 -> 28.5,0.002 -> 0.003,0.0,0.0,0.0,-4.0,-4.0
1280 -> 1280,0.1,2_ブレーキ,15.9 -> 15.9,0.005 -> 0.005,0.0,0.0,0.0,-2.0,-2.0
1290 -> 1290,0.1,0_加速,30.2 -> 30.2,0.007 -> 0.007,0.0,0.0,0.0,-2.0,-2.0
1300 -> 1310,0.2,2_ブレーキ,17.6 -> 5.0,0.009 -> 0.010,0.0,0.0,0.0,-4.0,-4.0
1320 -> 1330,0.2,1_惰行,4.7 -> 4.5,0.010 -> 0.010,0.0,0.0,0.0,-4.0,-4.0
1340 -> 1340,0.1,2_ブレーキ,-1.3 -> -1.3,0.010 -> 0.010,1.0,0.0,0.0,0.0,1.0
1350 -> 1350,0.1,1_惰行,-0.0 -> -0.0,0.010 -> 0.010,0.0,0.0,0.0,0.0,0.0
1360 -> 1370,0.2,0_加速,14.3 -> 28.5,0.011 -> 0.013,0.0,0.0,0.0,-4.0,-4.0
1380 -> 1380,0.1,1_惰行,28.2 -> 28.2,0.015 -> 0.015,0.0,0.0,0.0,-2.0,-2.0
1390 -> 1390,0.1,0_加速,42.5 -> 42.5,0.018 -> 0.018,0.0,0.0,0.0,-2.0,-2.0
1400 -> 1400,0.1,2_ブレーキ,29.9 -> 29.9,0.020 -> 0.020,0.0,0.0,0.0,-2.0,-2.0
