step_range,duration_sec,action,vel_kmh_change,pos_km_change,sum_tve_reward,sum_ic_penalty,sum_ef_penalty,sum_sl_penalty,total_reward
1210 -> 1210,0.1,1_惰行,-0.0 -> -0.0,0.000 -> 0.000,0.0,0.0,0.0,0.0,0.0
1220 -> 1250,0.4,2_ブレーキ,-1.3 -> -1.3,0.000 -> 0.000,4.0,0.0,0.0,0.0,4.0
1260 -> 1260,0.1,0_加速,14.3 -> 14.3,0.001 -> 0.001,0.0,0.0,0.0,-2.0,-2.0
1270 -> 1290,0.3,2_ブレーキ,1.7 -> -1.3,0.001 -> 0.001,2.0,0.0,0.0,-2.0,0.0
1300 -> 1300,0.1,1_惰行,-0.0 -> -0.0,0.001 -> 0.001,0.0,0.0,0.0,0.0,0.0
1310 -> 1310,0.1,0_加速,14.3 -> 14.3,0.002 -> 0.002,0.0,0.0,0.0,-2.0,-2.0
1320 -> 1320,0.1,2_ブレーキ,1.7 -> 1.7,0.002 -> 0.002,0.0,0.0,0.0,-2.0,-2.0
1330 -> 1330,0.1,1_惰行,1.4 -> 1.4,0.002 -> 0.002,0.0,0.0,0.0,-2.0,-2.0
1340 -> 1350,0.2,2_ブレーキ,-1.3 -> -1.3,0.002 -> 0.002,2.0,0.0,0.0,0.0,2.0
1360 -> 1360,0.1,0_加速,14.3 -> 14.3,0.003 -> 0.003,0.0,0.0,0.0,-2.0,-2.0
1370 -> 1370,0.1,2_ブレーキ,1.7 -> 1.7,0.004 -> 0.004,0.0,0.0,0.0,-2.0,-2.0
1380 -> 1380,0.1,0_加速,15.9 -> 15.9,0.004 -> 0.004,0.0,0.0,0.0,-2.0,-2.0
1390 -> 1410,0.3,2_ブレーキ,3.3 -> -1.3,0.005 -> 0.005,2.0,0.0,0.0,-2.0,0.0
1420 -> 1420,0.1,1_惰行,-0.0 -> -0.0,0.005 -> 0.005,0.0,0.0,0.0,0.0,0.0
1430 -> 1440,0.2,0_加速,14.3 -> 28.5,0.006 -> 0.007,0.0,0.0,0.0,-4.0,-4.0
