step_range,duration_sec,action,vel_kmh_change,pos_km_change,sum_tve_reward,sum_ic_penalty,sum_ef_penalty,sum_sl_penalty,total_reward
1210 -> 1220,0.2,0_加速,14.3 -> 28.5,0.001 -> 0.002,0.0,0.0,0.0,-4.0,-4.0
1230 -> 1230,0.1,2_ブレーキ,15.9 -> 15.9,0.004 -> 0.004,0.0,0.0,0.0,-2.0,-2.0
1240 -> 1240,0.1,1_惰行,15.7 -> 15.7,0.005 -> 0.005,0.0,0.0,0.0,-2.0,-2.0
1250 -> 1260,0.2,0_加速,29.9 -> 44.2,0.007 -> 0.010,0.0,0.0,0.0,-4.0,-4.0
1270 -> 1270,0.1,2_ブレーキ,31.6 -> 31.6,0.013 -> 0.013,0.0,0.0,0.0,-2.0,-2.0
1280 -> 1320,0.5,0_加速,45.8 -> 102.7,0.016 -> 0.039,0.0,0.0,0.0,-10.0,-10.0
1330 -> 1330,0.1,1_惰行,102.2 -> 102.2,0.047 -> 0.047,0.0,0.0,0.0,-2.0,-2.0
1340 -> 1370,0.4,2_ブレーキ,89.6 -> 51.8,0.054 -> 0.070,0.0,0.0,0.0,-8.0,-8.0
1380 -> 1380,0.1,0_加速,66.1 -> 66.1,0.075 -> 0.075,0.0,0.0,0.0,-2.0,-2.0
1390 -> 1390,0.1,1_惰行,65.7 -> 65.7,0.080 -> 0.080,0.0,0.0,0.0,-2.0,-2.0
1400 -> 1400,0.1,0_加速,79.9 -> 79.9,0.086 -> 0.086,0.0,0.0,0.0,-2.0,-2.0
1410 -> 1410,0.1,1_惰行,79.6 -> 79.6,0.092 -> 0.092,0.0,0.0,0.0,-2.0,-2.0
1420 -> 1420,0.1,2_ブレーキ,67.0 -> 67.0,0.098 -> 0.098,0.0,0.0,0.0,-2.0,-2.0
1430 -> 1430,0.1,0_加速,81.2 -> 81.2,0.103 -> 0.103,0.0,0.0,0.0,-2.0,-2.0
1440 -> 1440,0.1,1_惰行,80.8 -> 80.8,0.110 -> 0.110,0.0,0.0,0.0,-2.0,-2.0
1450 -> 1450,0.1,0_加速,95.0 -> 95.0,0.116 -> 0.116,0.0,0.0,0.0,-2.0,-2.0
1460 -> 1470,0.2,2_ブレーキ,82.4 -> 69.8,0.123 -> 0.129,0.0,0.0,0.0,-4.0,-4.0
1480 -> 1480,0.1,0_加速,84.0 -> 84.0,0.135 -> 0.135,0.0,0.0,0.0,-2.0,-2.0
1490 -> 1490,0.1,2_ブレーキ,71.4 -> 71.4,0.141 -> 0.141,0.0,0.0,0.0,-2.0,-2.0
1500 -> 1500,0.1,1_惰行,71.0 -> 71.0,0.146 -> 0.146,0.0,0.0,0.0,-2.0,-2.0
1510 -> 1510,0.1,0_加速,85.2 -> 85.2,0.153 -> 0.153,0.0,0.0,0.0,-2.0,-2.0
1520 -> 1520,0.1,1_惰行,84.9 -> 84.9,0.159 -> 0.159,0.0,0.0,0.0,-2.0,-2.0
1530 -> 1530,0.1,2_ブレーキ,72.3 -> 72.3,0.165 -> 0.165,0.0,0.0,0.0,-2.0,-2.0
1540 -> 1540,0.1,0_加速,86.5 -> 86.5,0.171 -> 0.171,0.0,0.0,0.0,-2.0,-2.0
1550 -> 1550,0.1,2_ブレーキ,73.9 -> 73.9,0.177 -> 0.177,0.0,0.0,0.0,-2.0,-2.0
1560 -> 1560,0.1,1_惰行,73.5 -> 73.5,0.183 -> 0.183,0.0,0.0,0.0,-2.0,-2.0
1570 -> 1570,0.1,0_加速,87.7 -> 87.7,0.189 -> 0.189,0.0,0.0,0.0,-2.0,-2.0
1580 -> 1580,0.1,1_惰行,87.3 -> 87.3,0.196 -> 0.196,0.0,0.0,0.0,-2.0,-2.0
1590 -> 1600,0.2,2_ブレーキ,74.7 -> 62.1,0.202 -> 0.208,0.0,0.0,0.0,-4.0,-4.0
1610 -> 1630,0.3,0_加速,76.3 -> 104.7,0.213 -> 0.227,0.0,0.0,0.0,-6.0,-6.0
1640 -> 1650,0.2,2_ブレーキ,92.1 -> 79.5,0.235 -> 0.241,0.0,0.0,0.0,-4.0,-4.0
1660 -> 1660,0.1,0_加速,93.7 -> 93.7,0.248 -> 0.248,0.0,0.0,0.0,-2.0,-2.0
1670 -> 1670,0.1,2_ブレーキ,81.1 -> 81.1,0.255 -> 0.255,0.0,0.0,0.0,-2.0,-2.0
1680 -> 1690,0.2,1_惰行,80.7 -> 80.4,0.261 -> 0.267,0.0,0.0,0.0,-4.0,-4.0
1700 -> 1700,0.1,0_加速,94.6 -> 94.6,0.274 -> 0.274,0.0,0.0,0.0,-2.0,-2.0
1710 -> 1710,0.1,1_惰行,94.2 -> 94.2,0.281 -> 0.281,0.0,0.0,0.0,-2.0,-2.0
1720 -> 1730,0.2,2_ブレーキ,81.6 -> 69.0,0.288 -> 0.294,0.0,0.0,0.0,-4.0,-4.0
1740 -> 1750,0.2,0_加速,83.2 -> 97.4,0.300 -> 0.307,0.0,0.0,0.0,-4.0,-4.0
1760 -> 1760,0.1,2_ブレーキ,84.8 -> 84.8,0.314 -> 0.314,0.0,0.0,0.0,-2.0,-2.0
1770 -> 1770,0.1,0_加速,99.0 -> 99.0,0.321 -> 0.321,0.0,0.0,0.0,-2.0,-2.0
1780 -> 1800,0.3,2_ブレーキ,86.4 -> 61.2,0.328 -> 0.339,25.8,0.0,0.0,-4.0,20.8
1810 -> 1810,0.1,0_加速,75.4 -> 75.4,0.344 -> 0.344,26.6,-4.0,-0.5,0.0,21.1
1820 -> 1830,0.2,1_惰行,75.0 -> 74.6,0.350 -> 0.356,69.4,-2.0,0.0,0.0,65.4
1840 -> 1840,0.1,2_ブレーキ,62.0 -> 62.0,0.361 -> 0.361,26.1,-2.0,0.0,0.0,23.1
1850 -> 1860,0.2,1_惰行,61.7 -> 61.4,0.366 -> 0.371,57.1,-2.0,0.0,0.0,53.1
1870 -> 1870,0.1,0_加速,75.6 -> 75.6,0.376 -> 0.376,26.7,-2.0,-0.5,0.0,23.2
1880 -> 1880,0.1,2_ブレーキ,63.0 -> 63.0,0.381 -> 0.381,26.5,-4.0,0.0,0.0,21.5
1890 -> 1890,0.1,0_加速,77.2 -> 77.2,0.387 -> 0.387,27.3,-4.0,-0.5,0.0,21.8
1900 -> 1900,0.1,2_ブレーキ,64.6 -> 64.6,0.392 -> 0.392,27.1,-4.0,0.0,0.0,22.1
1910 -> 1930,0.3,0_加速,78.8 -> 107.2,0.398 -> 0.412,61.4,-4.0,-1.5,-0.6,52.3
1940 -> 1940,0.1,1_惰行,106.8 -> 106.8,0.421 -> 0.421,0.0,-2.0,0.0,-0.5,-3.5
1950 -> 1950,0.1,2_ブレーキ,94.2 -> 94.2,0.428 -> 0.428,38.5,-2.0,0.0,0.0,35.5
1960 -> 1960,0.1,0_加速,108.3 -> 108.3,0.436 -> 0.436,0.0,-4.0,-0.5,-0.6,-6.1
1970 -> 1970,0.1,2_ブレーキ,95.7 -> 95.7,0.444 -> 0.444,39.1,-4.0,0.0,0.0,34.1
1980 -> 1980,0.1,0_加速,109.9 -> 109.9,0.452 -> 0.452,0.0,-4.0,-0.5,-0.8,-6.3
1990 -> 2010,0.3,2_ブレーキ,97.3 -> 72.1,0.460 -> 0.473,104.6,-4.0,0.0,0.0,97.6
2020 -> 2020,0.1,0_加速,86.3 -> 86.3,0.479 -> 0.479,30.8,-4.0,-0.5,0.0,25.3
2030 -> 2060,0.4,2_ブレーキ,73.7 -> 35.9,0.485 -> 0.498,93.4,-4.0,0.0,0.0,85.4
2070 -> 2070,0.1,0_加速,50.2 -> 50.2,0.501 -> 0.501,16.9,-4.0,-0.5,0.0,11.4
2080 -> 2080,0.1,1_惰行,49.9 -> 49.9,0.505 -> 0.505,23.1,-2.0,0.0,0.0,20.1
2090 -> 2090,0.1,0_加速,64.1 -> 64.1,0.509 -> 0.509,22.3,-2.0,-0.5,0.0,18.8
2100 -> 2110,0.2,1_惰行,63.7 -> 63.4,0.514 -> 0.519,59.0,-2.0,0.0,0.0,55.0
2120 -> 2120,0.1,0_加速,77.6 -> 77.6,0.525 -> 0.525,27.5,-2.0,-0.5,0.0,24.0
2130 -> 2130,0.1,2_ブレーキ,65.0 -> 65.0,0.530 -> 0.530,27.3,-4.0,0.0,0.0,22.3
2140 -> 2140,0.1,1_惰行,64.7 -> 64.7,0.535 -> 0.535,30.0,-2.0,0.0,0.0,27.0
2150 -> 2160,0.2,0_加速,78.9 -> 93.1,0.541 -> 0.547,61.4,-2.0,-1.0,0.0,56.4
2170 -> 2170,0.1,1_惰行,92.7 -> 92.7,0.555 -> 0.555,43.0,-2.0,0.0,0.0,40.0
2180 -> 2180,0.1,2_ブレーキ,80.1 -> 80.1,0.561 -> 0.561,33.1,-2.0,0.0,0.0,30.1
2190 -> 2200,0.2,1_惰行,79.7 -> 79.3,0.567 -> 0.574,73.8,-2.0,0.0,0.0,69.8
2210 -> 2210,0.1,0_加速,93.5 -> 93.5,0.580 -> 0.580,33.6,-2.0,-0.5,0.0,30.1
2220 -> 2230,0.2,2_ブレーキ,80.9 -> 68.3,0.587 -> 0.593,62.0,-4.0,0.0,0.0,56.0
2240 -> 2240,0.1,0_加速,82.5 -> 82.5,0.599 -> 0.599,29.4,-4.0,-0.5,0.0,23.9
2250 -> 2250,0.1,2_ブレーキ,69.9 -> 69.9,0.604 -> 0.604,29.2,-4.0,0.0,0.0,24.2
2260 -> 2260,0.1,1_惰行,69.6 -> 69.6,0.610 -> 0.610,32.3,-2.0,0.0,0.0,29.3
2270 -> 2270,0.1,2_ブレーキ,57.0 -> 57.0,0.615 -> 0.615,24.2,-2.0,0.0,0.0,21.2
2280 -> 2290,0.2,0_加速,71.2 -> 85.4,0.620 -> 0.626,55.5,-4.0,-1.0,0.0,48.5
2300 -> 2320,0.3,2_ブレーキ,72.8 -> 47.6,0.632 -> 0.641,76.3,-4.0,0.0,0.0,69.3
2330 -> 2330,0.1,0_加速,61.9 -> 61.9,0.645 -> 0.645,21.4,-4.0,-0.5,0.0,15.9
2340 -> 2340,0.1,2_ブレーキ,49.3 -> 49.3,0.649 -> 0.649,21.2,-4.0,0.0,0.0,16.2
2350 -> 2350,0.1,0_加速,63.5 -> 63.5,0.654 -> 0.654,22.0,-4.0,-0.5,0.0,16.5
2360 -> 2360,0.1,1_惰行,63.1 -> 63.1,0.659 -> 0.659,29.3,-2.0,0.0,0.0,26.3
2370 -> 2370,0.1,2_ブレーキ,50.5 -> 50.5,0.663 -> 0.663,21.7,-2.0,0.0,0.0,18.7
2380 -> 2390,0.2,0_加速,64.8 -> 79.0,0.668 -> 0.673,50.5,-4.0,-1.0,0.0,43.5
2400 -> 2400,0.1,1_惰行,78.6 -> 78.6,0.679 -> 0.679,36.5,-2.0,0.0,0.0,33.5
2410 -> 2420,0.2,2_ブレーキ,66.0 -> 53.4,0.685 -> 0.689,50.5,-2.0,0.0,0.0,46.5
2430 -> 2430,0.1,1_惰行,53.1 -> 53.1,0.693 -> 0.693,24.6,-2.0,0.0,0.0,21.6
2440 -> 2440,0.1,0_加速,67.3 -> 67.3,0.698 -> 0.698,23.5,-2.0,-0.5,0.0,20.0
2450 -> 2450,0.1,2_ブレーキ,54.7 -> 54.7,0.703 -> 0.703,23.3,-4.0,0.0,0.0,18.3
2460 -> 2460,0.1,0_加速,68.9 -> 68.9,0.708 -> 0.708,24.1,-4.0,-0.5,0.0,18.6
2470 -> 2470,0.1,1_惰行,68.6 -> 68.6,0.713 -> 0.713,31.8,-2.0,0.0,0.0,28.8
2480 -> 2480,0.1,2_ブレーキ,56.0 -> 56.0,0.718 -> 0.718,23.8,-2.0,0.0,0.0,20.8
2490 -> 2530,0.5,1_惰行,55.7 -> 54.4,0.722 -> 0.739,127.7,-2.0,0.0,0.0,120.7
2540 -> 2540,0.1,0_加速,68.6 -> 68.6,0.744 -> 0.744,24.0,-2.0,-0.5,0.0,20.5
2550 -> 2560,0.2,2_ブレーキ,56.0 -> 43.4,0.749 -> 0.752,42.7,-4.0,0.0,0.0,36.7
2570 -> 2570,0.1,0_加速,57.6 -> 57.6,0.756 -> 0.756,19.8,-4.0,-0.5,0.0,14.3
2580 -> 2630,0.6,1_惰行,57.3 -> 55.7,0.761 -> 0.783,157.4,-2.0,0.0,0.0,149.4
2640 -> 2640,0.1,2_ブレーキ,43.1 -> 43.1,0.786 -> 0.786,18.8,-2.0,0.0,0.0,15.8
2650 -> 2710,0.7,1_惰行,42.8 -> 41.0,0.790 -> 0.809,136.2,-2.0,0.0,0.0,127.2
2720 -> 2720,0.1,2_ブレーキ,28.4 -> 28.4,0.812 -> 0.812,13.1,-2.0,0.0,0.0,10.1
2730 -> 2760,0.4,1_惰行,28.1 -> 27.3,0.814 -> 0.820,51.6,-2.0,0.0,0.0,45.6
2770 -> 2770,0.1,0_加速,41.6 -> 41.6,0.823 -> 0.823,13.6,-2.0,-0.5,0.0,10.1
2780 -> 2790,0.2,1_惰行,41.3 -> 41.0,0.826 -> 0.829,38.2,-2.0,0.0,0.0,34.2
2800 -> 2800,0.1,2_ブレーキ,28.4 -> 28.4,0.832 -> 0.832,13.1,-2.0,0.0,0.0,10.1
2810 -> 2830,0.3,1_惰行,28.1 -> 27.5,0.834 -> 0.838,38.8,-2.0,0.0,0.0,33.8
2840 -> 2840,0.1,2_ブレーキ,14.9 -> 14.9,0.840 -> 0.840,8.0,-2.0,0.0,0.0,5.0
2850 -> 2960,1.2,1_惰行,14.7 -> 11.9,0.841 -> 0.852,69.6,-2.0,0.0,0.0,55.6
2970 -> 2970,0.1,0_加速,26.2 -> 26.2,0.854 -> 0.854,7.6,-2.0,-0.5,0.0,4.1
