step_range,duration_sec,action,vel_kmh_change,pos_km_change,sum_tve_reward,sum_ic_penalty,sum_ef_penalty,sum_sl_penalty,total_reward
1210 -> 1210,0.1,2_ブレーキ,-1.3 -> -1.3,0.000 -> 0.000,0.5,0.0,0.0,0.0,0.5
1220 -> 1220,0.1,1_惰行,-0.0 -> -0.0,0.000 -> 0.000,0.0,0.0,0.0,0.0,0.0
1230 -> 1240,0.2,0_加速,14.3 -> 28.5,0.001 -> 0.002,0.0,0.0,0.0,-10.0,-10.0
1250 -> 1250,0.1,1_惰行,28.2 -> 28.2,0.005 -> 0.005,0.0,0.0,0.0,-5.0,-5.0
1260 -> 1260,0.1,0_加速,42.5 -> 42.5,0.007 -> 0.007,0.0,0.0,0.0,-5.0,-5.0
1270 -> 1280,0.2,2_ブレーキ,29.9 -> 17.3,0.010 -> 0.012,0.0,0.0,0.0,-10.0,-10.0
1290 -> 1320,0.4,0_加速,31.6 -> 74.2,0.014 -> 0.026,0.0,0.0,0.0,-20.0,-20.0
1330 -> 1330,0.1,1_惰行,73.9 -> 73.9,0.032 -> 0.032,0.0,0.0,0.0,-5.0,-5.0
1340 -> 1340,0.1,2_ブレーキ,61.3 -> 61.3,0.037 -> 0.037,0.0,0.0,0.0,-5.0,-5.0
1350 -> 1350,0.1,1_惰行,61.0 -> 61.0,0.042 -> 0.042,0.0,0.0,0.0,-5.0,-5.0
1360 -> 1360,0.1,2_ブレーキ,48.4 -> 48.4,0.046 -> 0.046,0.0,0.0,0.0,-5.0,-5.0
1370 -> 1370,0.1,0_加速,62.6 -> 62.6,0.050 -> 0.050,0.0,0.0,0.0,-5.0,-5.0
1380 -> 1390,0.2,2_ブレーキ,50.0 -> 37.4,0.055 -> 0.058,0.0,0.0,0.0,-10.0,-10.0
1400 -> 1410,0.2,0_加速,51.6 -> 65.8,0.061 -> 0.066,0.0,0.0,0.0,-10.0,-10.0
1420 -> 1420,0.1,2_ブレーキ,53.2 -> 53.2,0.070 -> 0.070,0.0,0.0,0.0,-5.0,-5.0
1430 -> 1440,0.2,0_加速,67.5 -> 81.7,0.075 -> 0.081,0.0,0.0,0.0,-10.0,-10.0
