step_range,duration_sec,action,vel_kmh_change,pos_km_change,sum_tve_reward,sum_ic_penalty,sum_ef_penalty,sum_sl_penalty,total_reward
1210 -> 1210,0.1,1_惰行,-0.0 -> -0.0,0.000 -> 0.000,0.0,0.0,0.0,0.0,0.0
1220 -> 1230,0.2,0_加速,14.3 -> 28.5,0.001 -> 0.002,0.0,0.0,0.0,-10.0,-10.0
1240 -> 1240,0.1,1_惰行,28.2 -> 28.2,0.005 -> 0.005,0.0,0.0,0.0,-5.0,-5.0
1250 -> 1250,0.1,0_加速,42.5 -> 42.5,0.007 -> 0.007,0.0,0.0,0.0,-5.0,-5.0
1260 -> 1260,0.1,2_ブレーキ,29.9 -> 29.9,0.010 -> 0.010,0.0,0.0,0.0,-5.0,-5.0
1270 -> 1270,0.1,0_加速,44.1 -> 44.1,0.013 -> 0.013,0.0,0.0,0.0,-5.0,-5.0
1280 -> 1280,0.1,1_惰行,43.8 -> 43.8,0.016 -> 0.016,0.0,0.0,0.0,-5.0,-5.0
1290 -> 1300,0.2,0_加速,58.1 -> 72.3,0.020 -> 0.025,0.0,0.0,0.0,-10.0,-10.0
1310 -> 1310,0.1,1_惰行,71.9 -> 71.9,0.031 -> 0.031,0.0,0.0,0.0,-5.0,-5.0
1320 -> 1320,0.1,0_加速,86.1 -> 86.1,0.037 -> 0.037,0.0,0.0,0.0,-5.0,-5.0
1330 -> 1330,0.1,1_惰行,85.8 -> 85.8,0.044 -> 0.044,0.0,0.0,0.0,-5.0,-5.0
1340 -> 1370,0.4,0_加速,99.9 -> 142.4,0.051 -> 0.079,0.0,0.0,0.0,-20.0,-20.0
1380 -> 1380,0.1,1_惰行,141.9 -> 141.9,0.090 -> 0.090,0.0,0.0,0.0,-5.0,-5.0
1390 -> 1440,0.6,0_加速,156.0 -> 214.5,0.102 -> 0.174,0.0,0.0,0.0,-30.0,-30.0
1450 -> 1450,0.1,1_惰行,213.8 -> 213.8,0.191 -> 0.191,0.0,0.0,0.0,-5.0,-5.0
1460 -> 1550,1.0,0_加速,222.5 -> 279.3,0.208 -> 0.384,0.0,0.0,0.0,-50.0,-50.0
1560 -> 1570,0.2,1_惰行,278.2 -> 277.2,0.406 -> 0.427,0.0,0.0,0.0,-10.0,-10.0
1580 -> 1630,0.6,0_加速,282.0 -> 302.7,0.449 -> 0.562,0.0,0.0,0.0,-30.0,-30.0
1640 -> 1640,0.1,1_惰行,301.6 -> 301.6,0.585 -> 0.585,0.0,0.0,0.0,-5.0,-5.0
1650 -> 1690,0.5,0_加速,305.3 -> 318.7,0.608 -> 0.705,0.0,0.0,0.0,-25.0,-25.0
