step_range,duration_sec,action,vel_kmh_change,pos_km_change,sum_tve_reward,sum_ic_penalty,sum_ef_penalty,sum_sl_penalty,total_reward
1210 -> 1240,0.4,0_加速,14.3 -> 57.0,0.001 -> 0.009,0.0,0.0,0.0,-20.0,-20.0
1250 -> 1250,0.1,2_ブレーキ,44.4 -> 44.4,0.013 -> 0.013,0.0,0.0,0.0,-5.0,-5.0
1260 -> 1260,0.1,0_加速,58.6 -> 58.6,0.017 -> 0.017,0.0,0.0,0.0,-5.0,-5.0
1270 -> 1270,0.1,1_惰行,58.3 -> 58.3,0.021 -> 0.021,0.0,0.0,0.0,-5.0,-5.0
1280 -> 1290,0.2,2_ブレーキ,45.7 -> 33.1,0.025 -> 0.028,0.0,0.0,0.0,-10.0,-10.0
1300 -> 1300,0.1,1_惰行,32.8 -> 32.8,0.031 -> 0.031,0.0,0.0,0.0,-5.0,-5.0
1310 -> 1310,0.1,0_加速,47.1 -> 47.1,0.034 -> 0.034,0.0,0.0,0.0,-5.0,-5.0
1320 -> 1330,0.2,1_惰行,46.8 -> 46.5,0.038 -> 0.041,0.0,0.0,0.0,-10.0,-10.0
1340 -> 1350,0.2,2_ブレーキ,33.9 -> 21.3,0.044 -> 0.046,0.0,0.0,0.0,-10.0,-10.0
1360 -> 1370,0.2,0_加速,35.5 -> 49.7,0.049 -> 0.052,0.0,0.0,0.0,-10.0,-10.0
1380 -> 1380,0.1,2_ブレーキ,37.1 -> 37.1,0.055 -> 0.055,0.0,0.0,0.0,-5.0,-5.0
1390 -> 1400,0.2,1_惰行,36.9 -> 36.6,0.058 -> 0.061,0.0,0.0,0.0,-10.0,-10.0
1410 -> 1410,0.1,2_ブレーキ,24.0 -> 24.0,0.063 -> 0.063,0.0,0.0,0.0,-5.0,-5.0
1420 -> 1450,0.4,0_加速,38.2 -> 80.9,0.066 -> 0.080,0.0,0.0,0.0,-20.0,-20.0
1460 -> 1480,0.3,1_惰行,80.5 -> 79.8,0.086 -> 0.098,0.0,0.0,0.0,-15.0,-15.0
1490 -> 1490,0.1,2_ブレーキ,67.2 -> 67.2,0.104 -> 0.104,0.0,0.0,0.0,-5.0,-5.0
1500 -> 1500,0.1,1_惰行,66.8 -> 66.8,0.109 -> 0.109,0.0,0.0,0.0,-5.0,-5.0
1510 -> 1510,0.1,0_加速,81.0 -> 81.0,0.115 -> 0.115,0.0,0.0,0.0,-5.0,-5.0
1520 -> 1520,0.1,2_ブレーキ,68.4 -> 68.4,0.121 -> 0.121,0.0,0.0,0.0,-5.0,-5.0
1530 -> 1530,0.1,1_惰行,68.1 -> 68.1,0.126 -> 0.126,0.0,0.0,0.0,-5.0,-5.0
1540 -> 1540,0.1,2_ブレーキ,55.5 -> 55.5,0.131 -> 0.131,0.0,0.0,0.0,-5.0,-5.0
1550 -> 1580,0.4,0_加速,69.7 -> 112.3,0.135 -> 0.157,0.0,0.0,0.0,-20.0,-20.0
1590 -> 1590,0.1,2_ブレーキ,99.7 -> 99.7,0.165 -> 0.165,0.0,0.0,0.0,-5.0,-5.0
1600 -> 1600,0.1,0_加速,113.9 -> 113.9,0.173 -> 0.173,0.0,0.0,0.0,-5.0,-5.0
1610 -> 1620,0.2,1_惰行,113.4 -> 113.0,0.182 -> 0.191,0.0,0.0,0.0,-10.0,-10.0
1630 -> 1640,0.2,0_加速,127.1 -> 141.3,0.200 -> 0.210,0.0,0.0,0.0,-10.0,-10.0
1650 -> 1650,0.1,1_惰行,140.7 -> 140.7,0.221 -> 0.221,0.0,0.0,0.0,-5.0,-5.0
1660 -> 1660,0.1,2_ブレーキ,128.1 -> 128.1,0.231 -> 0.231,0.0,0.0,0.0,-5.0,-5.0
1670 -> 1680,0.2,0_加速,142.3 -> 156.4,0.242 -> 0.254,0.0,0.0,0.0,-10.0,-10.0
1690 -> 1690,0.1,1_惰行,155.8 -> 155.8,0.266 -> 0.266,0.0,0.0,0.0,-5.0,-5.0
1700 -> 1710,0.2,0_加速,169.9 -> 183.5,0.278 -> 0.292,0.0,0.0,0.0,-10.0,-10.0
1720 -> 1720,0.1,2_ブレーキ,170.9 -> 170.9,0.306 -> 0.306,0.0,0.0,0.0,-5.0,-5.0
1730 -> 1730,0.1,1_惰行,170.3 -> 170.3,0.319 -> 0.319,0.0,0.0,0.0,-5.0,-5.0
1740 -> 1740,0.1,2_ブレーキ,157.7 -> 157.7,0.331 -> 0.331,0.0,0.0,0.0,-5.0,-5.0
1750 -> 1750,0.1,0_加速,171.8 -> 171.8,0.344 -> 0.344,0.0,0.0,0.0,-5.0,-5.0
1760 -> 1770,0.2,1_惰行,171.2 -> 170.6,0.357 -> 0.370,0.0,0.0,0.0,-10.0,-10.0
1780 -> 1780,0.1,0_加速,184.0 -> 184.0,0.384 -> 0.384,0.0,0.0,0.0,-5.0,-5.0
1790 -> 1790,0.1,1_惰行,183.3 -> 183.3,0.398 -> 0.398,0.0,0.0,0.0,-5.0,-5.0
1800 -> 1800,0.1,1_惰行,182.6 -> 182.6,0.413 -> 0.413,705.8,0.0,0.0,-12.8,693.0
1810 -> 1810,0.1,1_惰行,182.0 -> 182.0,0.427 -> 0.427,703.3,0.0,0.0,-12.7,690.6
1820 -> 1820,0.1,1_惰行,181.3 -> 181.3,0.441 -> 0.441,700.7,0.0,0.0,-12.6,688.2
1830 -> 1830,0.1,0_加速,192.7 -> 192.7,0.455 -> 0.455,724.1,-33.0,-2.2,-14.3,674.6
1840 -> 1840,0.1,0_加速,203.1 -> 203.1,0.470 -> 0.470,765.9,0.0,-2.2,-15.9,747.8
1850 -> 1850,0.1,0_加速,212.7 -> 212.7,0.486 -> 0.486,804.3,0.0,-2.2,-17.4,784.7
1860 -> 1860,0.1,1_惰行,211.9 -> 211.9,0.503 -> 0.503,819.0,-34.0,0.0,-17.3,767.7
1870 -> 1870,0.1,0_加速,220.8 -> 220.8,0.520 -> 0.520,836.7,-35.0,-2.2,-18.6,780.9
1880 -> 1880,0.1,2_ブレーキ,208.2 -> 208.2,0.536 -> 0.536,825.2,-70.0,0.0,-16.7,738.5
1890 -> 1890,0.1,0_加速,217.4 -> 217.4,0.553 -> 0.553,823.0,-70.0,-2.2,-18.1,732.7
1900 -> 1900,0.1,2_ブレーキ,204.8 -> 204.8,0.569 -> 0.569,811.9,-70.0,0.0,-16.2,725.7
1910 -> 1910,0.1,0_加速,214.2 -> 214.2,0.585 -> 0.585,810.3,-70.0,-2.2,-17.6,720.5
1920 -> 1920,0.1,0_加速,222.9 -> 222.9,0.602 -> 0.602,845.1,0.0,-2.2,-19.0,823.9
1930 -> 1930,0.1,0_加速,231.0 -> 231.0,0.619 -> 0.619,877.3,0.0,-2.2,-20.2,854.9
1940 -> 1940,0.1,0_加速,238.5 -> 238.5,0.638 -> 0.638,907.2,0.0,-2.2,-21.4,883.6
1950 -> 1950,0.1,2_ブレーキ,225.9 -> 225.9,0.655 -> 0.655,893.3,-67.0,0.0,-19.4,806.9
1960 -> 1960,0.1,1_惰行,225.1 -> 225.1,0.673 -> 0.673,869.7,-35.0,0.0,-19.3,815.4
1970 -> 1970,0.1,0_加速,233.0 -> 233.0,0.691 -> 0.691,885.3,-35.0,-2.2,-20.5,827.5
1980 -> 1980,0.1,2_ブレーキ,220.4 -> 220.4,0.708 -> 0.708,872.1,-70.0,0.0,-18.6,783.5
1990 -> 1990,0.1,0_加速,228.6 -> 228.6,0.725 -> 0.725,867.9,-70.0,-2.2,-19.8,775.9
2000 -> 2000,0.1,1_惰行,227.8 -> 227.8,0.743 -> 0.743,880.3,-35.0,0.0,-19.7,825.6
2010 -> 2010,0.1,1_惰行,227.0 -> 227.0,0.761 -> 0.761,877.1,0.0,0.0,-19.6,857.5
2020 -> 2020,0.1,0_加速,234.8 -> 234.8,0.778 -> 0.778,892.4,-34.5,-2.2,-20.8,834.9
2030 -> 2030,0.1,1_惰行,233.9 -> 233.9,0.796 -> 0.796,903.9,-35.0,0.0,-20.7,848.2
2040 -> 2040,0.1,2_ブレーキ,221.3 -> 221.3,0.814 -> 0.814,875.7,-35.0,0.0,-18.7,822.0
2050 -> 2050,0.1,0_加速,229.5 -> 229.5,0.831 -> 0.831,871.3,-70.0,-2.2,-20.0,779.2
2060 -> 2060,0.1,1_惰行,228.7 -> 228.7,0.849 -> 0.849,883.6,-35.0,0.0,-19.9,828.7
2070 -> 2070,0.1,0_加速,236.3 -> 236.3,0.867 -> 0.867,898.6,-35.0,-2.2,-21.0,840.4
2080 -> 2080,0.1,0_加速,243.5 -> 243.5,0.886 -> 0.886,927.0,0.0,-2.2,-22.1,902.7
2090 -> 2090,0.1,1_惰行,242.6 -> 242.6,0.904 -> 0.904,937.4,-34.5,0.0,-22.0,880.9
2100 -> 2100,0.1,1_惰行,241.7 -> 241.7,0.923 -> 0.923,934.0,0.0,0.0,-21.9,912.1
2110 -> 2110,0.1,1_惰行,240.8 -> 240.8,0.942 -> 0.942,930.6,0.0,0.0,-21.7,908.9
2120 -> 2120,0.1,0_加速,247.7 -> 247.7,0.960 -> 0.960,943.7,-34.0,-2.2,-22.8,884.8
2130 -> 2130,0.1,0_加速,254.1 -> 254.1,0.980 -> 0.980,969.2,0.0,-2.2,-23.8,943.2
2140 -> 2140,0.1,1_惰行,253.1 -> 253.1,0.999 -> 0.999,978.3,-34.5,0.0,-23.6,920.1
2150 -> 2150,0.1,0_加速,259.2 -> 259.2,1.019 -> 1.019,989.7,-35.0,-2.2,-24.6,927.9
2160 -> 2160,0.1,1_惰行,258.3 -> 258.3,1.039 -> 1.039,998.1,-35.0,0.0,-24.4,938.7
2170 -> 2170,0.1,1_惰行,257.3 -> 257.3,1.059 -> 1.059,994.4,0.0,0.0,-24.3,970.2
