step_range,duration_sec,action,vel_kmh_change,pos_km_change,sum_tve_reward,sum_ic_penalty,sum_ef_penalty,sum_sl_penalty,total_reward
1210 -> 1210,0.1,2_ブレーキ,-1.3 -> -1.3,0.000 -> 0.000,0.5,0.0,0.0,0.0,0.5
1220 -> 1260,0.5,0_加速,14.3 -> 71.2,0.001 -> 0.014,0.0,0.0,0.0,-25.0,-25.0
1270 -> 1270,0.1,1_惰行,70.9 -> 70.9,0.020 -> 0.020,0.0,0.0,0.0,-5.0,-5.0
1280 -> 1280,0.1,0_加速,85.1 -> 85.1,0.026 -> 0.026,0.0,0.0,0.0,-5.0,-5.0
1290 -> 1290,0.1,2_ブレーキ,72.5 -> 72.5,0.032 -> 0.032,0.0,0.0,0.0,-5.0,-5.0
1300 -> 1300,0.1,1_惰行,72.1 -> 72.1,0.037 -> 0.037,0.0,0.0,0.0,-5.0,-5.0
1310 -> 1310,0.1,0_加速,86.3 -> 86.3,0.043 -> 0.043,0.0,0.0,0.0,-5.0,-5.0
1320 -> 1320,0.1,2_ブレーキ,73.7 -> 73.7,0.049 -> 0.049,0.0,0.0,0.0,-5.0,-5.0
1330 -> 1330,0.1,0_加速,87.9 -> 87.9,0.056 -> 0.056,0.0,0.0,0.0,-5.0,-5.0
1340 -> 1350,0.2,1_惰行,87.5 -> 87.2,0.063 -> 0.069,0.0,0.0,0.0,-10.0,-10.0
1360 -> 1390,0.4,0_加速,101.3 -> 143.8,0.077 -> 0.105,0.0,0.0,0.0,-20.0,-20.0
1400 -> 1400,0.1,1_惰行,143.3 -> 143.3,0.116 -> 0.116,0.0,0.0,0.0,-5.0,-5.0
1410 -> 1410,0.1,2_ブレーキ,130.7 -> 130.7,0.127 -> 0.127,0.0,0.0,0.0,-5.0,-5.0
1420 -> 1420,0.1,0_加速,144.8 -> 144.8,0.137 -> 0.137,0.0,0.0,0.0,-5.0,-5.0
1430 -> 1430,0.1,1_惰行,144.3 -> 144.3,0.149 -> 0.149,0.0,0.0,0.0,-5.0,-5.0
1440 -> 1440,0.1,0_加速,158.4 -> 158.4,0.160 -> 0.160,0.0,0.0,0.0,-5.0,-5.0
1450 -> 1450,0.1,1_惰行,157.8 -> 157.8,0.172 -> 0.172,0.0,0.0,0.0,-5.0,-5.0
1460 -> 1500,0.5,0_加速,171.9 -> 215.6,0.185 -> 0.246,0.0,0.0,0.0,-25.0,-25.0
1510 -> 1510,0.1,2_ブレーキ,203.0 -> 203.0,0.262 -> 0.262,0.0,0.0,0.0,-5.0,-5.0
1520 -> 1670,1.6,0_加速,212.5 -> 300.1,0.278 -> 0.582,0.0,0.0,0.0,-80.0,-80.0
1680 -> 1690,0.2,1_惰行,298.9 -> 297.8,0.605 -> 0.628,0.0,0.0,0.0,-10.0,-10.0
1700 -> 1720,0.3,0_加速,301.7 -> 308.9,0.652 -> 0.699,0.0,0.0,0.0,-15.0,-15.0
1730 -> 1730,0.1,1_惰行,307.7 -> 307.7,0.722 -> 0.722,0.0,0.0,0.0,-5.0,-5.0
