step_range,duration_sec,action,vel_kmh_change,pos_km_change,sum_tve_reward,sum_ic_penalty,sum_ef_penalty,sum_sl_penalty,total_reward
1210 -> 1210,0.1,2_ブレーキ,-1.3 -> -1.3,0.000 -> 0.000,0.5,0.0,0.0,0.0,0.5
1220 -> 1240,0.3,0_加速,14.3 -> 42.8,0.001 -> 0.005,0.0,0.0,0.0,-15.0,-15.0
1250 -> 1250,0.1,1_惰行,42.5 -> 42.5,0.008 -> 0.008,0.0,0.0,0.0,-5.0,-5.0
1260 -> 1290,0.4,0_加速,56.7 -> 99.3,0.012 -> 0.031,0.0,0.0,0.0,-20.0,-20.0
1300 -> 1300,0.1,1_惰行,98.9 -> 98.9,0.038 -> 0.038,0.0,0.0,0.0,-5.0,-5.0
1310 -> 1330,0.3,0_加速,113.1 -> 141.4,0.046 -> 0.066,0.0,0.0,0.0,-15.0,-15.0
1340 -> 1350,0.2,1_惰行,140.8 -> 140.3,0.077 -> 0.088,0.0,0.0,0.0,-10.0,-10.0
1360 -> 1380,0.3,0_加速,154.4 -> 182.4,0.099 -> 0.125,0.0,0.0,0.0,-15.0,-15.0
1390 -> 1390,0.1,1_惰行,181.7 -> 181.7,0.139 -> 0.139,0.0,0.0,0.0,-5.0,-5.0
1400 -> 1410,0.2,0_加速,193.1 -> 203.5,0.154 -> 0.169,0.0,0.0,0.0,-10.0,-10.0
1420 -> 1420,0.1,1_惰行,202.7 -> 202.7,0.185 -> 0.185,0.0,0.0,0.0,-5.0,-5.0
1430 -> 1440,0.2,2_ブレーキ,190.1 -> 177.5,0.200 -> 0.214,0.0,0.0,0.0,-10.0,-10.0
1450 -> 1450,0.1,0_加速,189.6 -> 189.6,0.228 -> 0.228,0.0,0.0,0.0,-5.0,-5.0
1460 -> 1460,0.1,1_惰行,188.9 -> 188.9,0.243 -> 0.243,0.0,0.0,0.0,-5.0,-5.0
1470 -> 1470,0.1,2_ブレーキ,176.3 -> 176.3,0.257 -> 0.257,0.0,0.0,0.0,-5.0,-5.0
1480 -> 1530,0.6,0_加速,188.7 -> 234.6,0.271 -> 0.354,0.0,0.0,0.0,-30.0,-30.0
1540 -> 1550,0.2,1_惰行,233.7 -> 232.9,0.372 -> 0.390,0.0,0.0,0.0,-10.0,-10.0
1560 -> 1620,0.7,0_加速,240.3 -> 275.8,0.408 -> 0.528,0.0,0.0,0.0,-35.0,-35.0
1630 -> 1630,0.1,1_惰行,274.8 -> 274.8,0.549 -> 0.549,0.0,0.0,0.0,-5.0,-5.0
1640 -> 1640,0.1,0_加速,279.7 -> 279.7,0.571 -> 0.571,0.0,0.0,0.0,-5.0,-5.0
1650 -> 1650,0.1,1_惰行,278.7 -> 278.7,0.592 -> 0.592,0.0,0.0,0.0,-5.0,-5.0
1660 -> 1680,0.3,0_加速,283.4 -> 292.1,0.614 -> 0.658,0.0,0.0,0.0,-15.0,-15.0
1690 -> 1690,0.1,1_惰行,291.0 -> 291.0,0.681 -> 0.681,0.0,0.0,0.0,-5.0,-5.0
1700 -> 1790,1.0,0_加速,295.1 -> 325.8,0.704 -> 0.920,0.0,0.0,0.0,-50.0,-50.0
1800 -> 1800,0.1,0_加速,328.7 -> 328.7,0.945 -> 0.945,1263.2,0.0,-2.2,-35.3,1225.7
1810 -> 1810,0.1,0_加速,331.5 -> 331.5,0.971 -> 0.971,1274.1,0.0,-2.2,-35.7,1236.2
1820 -> 1820,0.1,1_惰行,330.2 -> 330.2,0.996 -> 0.996,1276.2,-31.0,0.0,-35.5,1209.7
1830 -> 1830,0.1,0_加速,333.0 -> 333.0,1.022 -> 1.022,1279.8,-35.0,-2.2,-35.9,1206.7
1840 -> 1840,0.1,0_加速,335.6 -> 335.6,1.048 -> 1.048,1290.2,0.0,-2.2,-36.4,1251.7
1850 -> 1850,0.1,0_加速,338.2 -> 338.2,1.074 -> 1.074,1300.4,0.0,-2.2,-36.8,1261.5
1860 -> 1860,0.1,1_惰行,336.9 -> 336.9,1.100 -> 1.100,1302.1,-34.0,0.0,-36.6,1231.6
1870 -> 1870,0.1,1_惰行,335.6 -> 335.6,1.126 -> 1.126,1297.0,0.0,0.0,-36.4,1260.7
1880 -> 1880,0.1,0_加速,338.2 -> 338.2,1.152 -> 1.152,1300.3,-34.5,-2.2,-36.8,1226.8
1890 -> 1890,0.1,1_惰行,336.9 -> 336.9,1.178 -> 1.178,1302.0,-35.0,0.0,-36.6,1230.5
1900 -> 1900,0.1,0_加速,339.5 -> 339.5,1.204 -> 1.204,1305.2,-35.0,-2.2,-37.0,1231.1
1910 -> 1910,0.1,0_加速,342.0 -> 342.0,1.230 -> 1.230,1315.0,0.0,-2.2,-37.3,1275.5
1920 -> 1920,0.1,0_加速,344.4 -> 344.4,1.257 -> 1.257,1324.6,0.0,-2.2,-37.7,1284.7
1930 -> 1930,0.1,0_加速,346.9 -> 346.9,1.283 -> 1.283,1334.0,0.0,-2.2,-38.1,1293.7
1940 -> 1940,0.1,1_惰行,345.5 -> 345.5,1.310 -> 1.310,1335.3,-33.5,0.0,-37.9,1263.9
1950 -> 1950,0.1,0_加速,347.9 -> 347.9,1.337 -> 1.337,1338.0,-35.0,-2.2,-38.3,1262.5
1960 -> 1960,0.1,0_加速,350.2 -> 350.2,1.364 -> 1.364,1347.1,0.0,-2.2,-38.6,1306.3
1970 -> 1970,0.1,0_加速,352.5 -> 352.5,1.391 -> 1.391,1356.0,0.0,-2.2,-39.0,1314.8
1980 -> 1980,0.1,1_惰行,351.1 -> 351.1,1.418 -> 1.418,1357.0,-34.0,0.0,-38.8,1284.3
1990 -> 1990,0.1,2_ブレーキ,338.5 -> 338.5,1.444 -> 1.444,1327.9,-35.0,0.0,-36.8,1256.0
2000 -> 2000,0.1,0_加速,341.0 -> 341.0,1.471 -> 1.471,1311.4,-70.0,-2.2,-37.2,1202.0
2010 -> 2010,0.1,0_加速,343.5 -> 343.5,1.497 -> 1.497,1321.1,0.0,-2.2,-37.6,1281.3
2020 -> 2020,0.1,1_惰行,342.2 -> 342.2,1.524 -> 1.524,1322.5,-34.5,0.0,-37.4,1250.6
2030 -> 2030,0.1,0_加速,344.6 -> 344.6,1.550 -> 1.550,1325.4,-35.0,-2.2,-37.8,1250.4
2040 -> 2040,0.1,2_ブレーキ,332.0 -> 332.0,1.576 -> 1.576,1302.9,-70.0,0.0,-35.8,1197.1
2050 -> 2050,0.1,1_惰行,330.7 -> 330.7,1.602 -> 1.602,1278.3,-35.0,0.0,-35.6,1207.7
2060 -> 2060,0.1,0_加速,333.5 -> 333.5,1.627 -> 1.627,1281.9,-35.0,-2.2,-36.0,1208.6
