step_range,duration_sec,action,vel_kmh_change,pos_km_change,sum_tve_reward,sum_ic_penalty,sum_ef_penalty,sum_sl_penalty,total_reward
1210 -> 1210,0.1,0_加速,14.3 -> 14.3,0.001 -> 0.001,0.0,0.0,0.0,-5.0,-5.0
1220 -> 1220,0.1,1_惰行,14.0 -> 14.0,0.002 -> 0.002,0.0,0.0,0.0,-5.0,-5.0
1230 -> 1230,0.1,0_加速,28.3 -> 28.3,0.003 -> 0.003,0.0,0.0,0.0,-5.0,-5.0
1240 -> 1250,0.2,1_惰行,28.0 -> 27.7,0.006 -> 0.008,0.0,0.0,0.0,-10.0,-10.0
1260 -> 1300,0.5,0_加速,42.0 -> 98.8,0.010 -> 0.032,0.0,0.0,0.0,-25.0,-25.0
1310 -> 1310,0.1,1_惰行,98.4 -> 98.4,0.040 -> 0.040,0.0,0.0,0.0,-5.0,-5.0
1320 -> 1320,0.1,2_ブレーキ,85.8 -> 85.8,0.047 -> 0.047,0.0,0.0,0.0,-5.0,-5.0
1330 -> 1330,0.1,1_惰行,85.4 -> 85.4,0.054 -> 0.054,0.0,0.0,0.0,-5.0,-5.0
1340 -> 1350,0.2,2_ブレーキ,72.8 -> 60.2,0.060 -> 0.065,0.0,0.0,0.0,-10.0,-10.0
1360 -> 1490,1.4,0_加速,74.4 -> 233.0,0.070 -> 0.233,0.0,0.0,0.0,-70.0,-70.0
1500 -> 1500,0.1,1_惰行,232.2 -> 232.2,0.251 -> 0.251,0.0,0.0,0.0,-5.0,-5.0
1510 -> 1510,0.1,0_加速,239.6 -> 239.6,0.269 -> 0.269,0.0,0.0,0.0,-5.0,-5.0
1520 -> 1520,0.1,1_惰行,238.7 -> 238.7,0.288 -> 0.288,0.0,0.0,0.0,-5.0,-5.0
1530 -> 1530,0.1,0_加速,245.7 -> 245.7,0.306 -> 0.306,0.0,0.0,0.0,-5.0,-5.0
1540 -> 1540,0.1,1_惰行,244.8 -> 244.8,0.325 -> 0.325,0.0,0.0,0.0,-5.0,-5.0
1550 -> 1570,0.3,0_加速,251.4 -> 263.4,0.345 -> 0.384,0.0,0.0,0.0,-15.0,-15.0
1580 -> 1580,0.1,1_惰行,262.5 -> 262.5,0.405 -> 0.405,0.0,0.0,0.0,-5.0,-5.0
1590 -> 1640,0.6,0_加速,268.0 -> 291.7,0.425 -> 0.533,0.0,0.0,0.0,-30.0,-30.0
1650 -> 1650,0.1,1_惰行,290.6 -> 290.6,0.556 -> 0.556,0.0,0.0,0.0,-5.0,-5.0
1660 -> 1790,1.4,0_加速,294.8 -> 336.6,0.578 -> 0.897,0.0,0.0,0.0,-70.0,-70.0
1800 -> 1800,0.1,0_加速,339.2 -> 339.2,0.923 -> 0.923,1304.2,0.0,-2.2,-36.9,1265.1
1810 -> 1810,0.1,1_惰行,337.9 -> 337.9,0.949 -> 0.949,1305.8,-34.5,0.0,-36.7,1234.6
1820 -> 1820,0.1,0_加速,340.4 -> 340.4,0.975 -> 0.975,1309.0,-35.0,-2.2,-37.1,1234.7
1830 -> 1830,0.1,1_惰行,339.1 -> 339.1,1.001 -> 1.001,1310.5,-35.0,0.0,-36.9,1238.6
1840 -> 1840,0.1,0_加速,341.6 -> 341.6,1.028 -> 1.028,1313.6,-35.0,-2.2,-37.3,1239.1
1850 -> 1850,0.1,1_惰行,340.3 -> 340.3,1.054 -> 1.054,1315.1,-35.0,0.0,-37.1,1243.0
1860 -> 1860,0.1,1_惰行,338.9 -> 338.9,1.080 -> 1.080,1310.0,0.0,0.0,-36.9,1273.1
1870 -> 1870,0.1,0_加速,341.5 -> 341.5,1.106 -> 1.106,1313.0,-34.5,-2.2,-37.3,1239.1
1880 -> 1880,0.1,1_惰行,340.1 -> 340.1,1.133 -> 1.133,1314.6,-35.0,0.0,-37.1,1242.5
1890 -> 1890,0.1,0_加速,342.6 -> 342.6,1.159 -> 1.159,1317.6,-35.0,-2.2,-37.4,1242.9
1900 -> 1900,0.1,1_惰行,341.3 -> 341.3,1.185 -> 1.185,1319.0,-35.0,0.0,-37.2,1246.8
1910 -> 1910,0.1,1_惰行,339.9 -> 339.9,1.212 -> 1.212,1313.9,0.0,0.0,-37.0,1276.8
1920 -> 1920,0.1,1_惰行,338.6 -> 338.6,1.238 -> 1.238,1308.7,0.0,0.0,-36.8,1271.9
1930 -> 1930,0.1,0_加速,341.2 -> 341.2,1.264 -> 1.264,1311.8,-34.0,-2.2,-37.2,1238.4
