step_range,duration_sec,action,vel_kmh_change,pos_km_change,sum_tve_reward,sum_ic_penalty,sum_ef_penalty,sum_sl_penalty,total_reward
1210 -> 1230,0.3,1_惰行,-0.0 -> -0.0,0.000 -> 0.000,0.0,0.0,0.0,0.0,0.0
1240 -> 1240,0.1,0_加速,14.3 -> 14.3,0.001 -> 0.001,0.0,0.0,0.0,-5.0,-5.0
1250 -> 1250,0.1,2_ブレーキ,1.7 -> 1.7,0.001 -> 0.001,0.0,0.0,0.0,-5.0,-5.0
1260 -> 1260,0.1,0_加速,15.9 -> 15.9,0.002 -> 0.002,0.0,0.0,0.0,-5.0,-5.0
1270 -> 1270,0.1,2_ブレーキ,3.3 -> 3.3,0.003 -> 0.003,0.0,0.0,0.0,-5.0,-5.0
1280 -> 1300,0.3,0_加速,17.6 -> 46.1,0.003 -> 0.008,0.0,0.0,0.0,-15.0,-15.0
1310 -> 1310,0.1,1_惰行,45.8 -> 45.8,0.012 -> 0.012,0.0,0.0,0.0,-5.0,-5.0
1320 -> 1320,0.1,0_加速,60.0 -> 60.0,0.016 -> 0.016,0.0,0.0,0.0,-5.0,-5.0
1330 -> 1330,0.1,1_惰行,59.7 -> 59.7,0.021 -> 0.021,0.0,0.0,0.0,-5.0,-5.0
1340 -> 1350,0.2,2_ブレーキ,47.1 -> 34.5,0.025 -> 0.028,0.0,0.0,0.0,-10.0,-10.0
1360 -> 1380,0.3,0_加速,48.7 -> 77.2,0.031 -> 0.041,0.0,0.0,0.0,-15.0,-15.0
1390 -> 1390,0.1,2_ブレーキ,64.6 -> 64.6,0.046 -> 0.046,0.0,0.0,0.0,-5.0,-5.0
1400 -> 1400,0.1,0_加速,78.8 -> 78.8,0.052 -> 0.052,0.0,0.0,0.0,-5.0,-5.0
1410 -> 1410,0.1,2_ブレーキ,66.2 -> 66.2,0.058 -> 0.058,0.0,0.0,0.0,-5.0,-5.0
1420 -> 1420,0.1,1_惰行,65.8 -> 65.8,0.063 -> 0.063,0.0,0.0,0.0,-5.0,-5.0
1430 -> 1430,0.1,2_ブレーキ,53.2 -> 53.2,0.067 -> 0.067,0.0,0.0,0.0,-5.0,-5.0
1440 -> 1440,0.1,1_惰行,52.9 -> 52.9,0.071 -> 0.071,0.0,0.0,0.0,-5.0,-5.0
1450 -> 1470,0.3,2_ブレーキ,40.3 -> 15.1,0.075 -> 0.079,0.0,0.0,0.0,-15.0,-15.0
1480 -> 1480,0.1,0_加速,29.4 -> 29.4,0.081 -> 0.081,0.0,0.0,0.0,-5.0,-5.0
1490 -> 1490,0.1,2_ブレーキ,16.8 -> 16.8,0.083 -> 0.083,0.0,0.0,0.0,-5.0,-5.0
1500 -> 1500,0.1,1_惰行,16.5 -> 16.5,0.084 -> 0.084,0.0,0.0,0.0,-5.0,-5.0
1510 -> 1510,0.1,0_加速,30.8 -> 30.8,0.086 -> 0.086,0.0,0.0,0.0,-5.0,-5.0
1520 -> 1520,0.1,2_ブレーキ,18.2 -> 18.2,0.088 -> 0.088,0.0,0.0,0.0,-5.0,-5.0
1530 -> 1550,0.3,0_加速,32.4 -> 60.9,0.090 -> 0.097,0.0,0.0,0.0,-15.0,-15.0
1560 -> 1560,0.1,2_ブレーキ,48.3 -> 48.3,0.101 -> 0.101,0.0,0.0,0.0,-5.0,-5.0
1570 -> 1590,0.3,0_加速,62.5 -> 91.0,0.105 -> 0.117,0.0,0.0,0.0,-15.0,-15.0
1600 -> 1600,0.1,2_ブレーキ,78.4 -> 78.4,0.124 -> 0.124,0.0,0.0,0.0,-5.0,-5.0
1610 -> 1610,0.1,1_惰行,78.0 -> 78.0,0.130 -> 0.130,0.0,0.0,0.0,-5.0,-5.0
1620 -> 1620,0.1,0_加速,92.2 -> 92.2,0.136 -> 0.136,0.0,0.0,0.0,-5.0,-5.0
1630 -> 1630,0.1,2_ブレーキ,79.6 -> 79.6,0.143 -> 0.143,0.0,0.0,0.0,-5.0,-5.0
1640 -> 1640,0.1,0_加速,93.8 -> 93.8,0.150 -> 0.150,0.0,0.0,0.0,-5.0,-5.0
1650 -> 1650,0.1,2_ブレーキ,81.2 -> 81.2,0.157 -> 0.157,0.0,0.0,0.0,-5.0,-5.0
1660 -> 1660,0.1,0_加速,95.4 -> 95.4,0.163 -> 0.163,0.0,0.0,0.0,-5.0,-5.0
1670 -> 1670,0.1,1_惰行,95.0 -> 95.0,0.171 -> 0.171,0.0,0.0,0.0,-5.0,-5.0
1680 -> 1680,0.1,0_加速,109.2 -> 109.2,0.179 -> 0.179,0.0,0.0,0.0,-5.0,-5.0
1690 -> 1690,0.1,1_惰行,108.7 -> 108.7,0.187 -> 0.187,0.0,0.0,0.0,-5.0,-5.0
1700 -> 1720,0.3,2_ブレーキ,96.1 -> 70.9,0.195 -> 0.208,0.0,0.0,0.0,-15.0,-15.0
1730 -> 1780,0.6,0_加速,85.1 -> 155.9,0.214 -> 0.261,0.0,0.0,0.0,-30.0,-30.0
1790 -> 1800,0.2,1_惰行,155.3 -> 154.7,0.273 -> 0.285,598.0,0.0,0.0,-13.4,584.6
1810 -> 1810,0.1,0_加速,168.8 -> 168.8,0.297 -> 0.297,626.9,-34.5,-2.2,-10.6,579.6
1820 -> 1820,0.1,0_加速,182.5 -> 182.5,0.311 -> 0.311,681.0,0.0,-2.2,-12.7,666.1
1830 -> 1830,0.1,0_加速,193.8 -> 193.8,0.325 -> 0.325,728.4,0.0,-2.2,-14.5,711.7
1840 -> 1840,0.1,2_ブレーキ,181.2 -> 181.2,0.340 -> 0.340,720.9,-68.0,0.0,-12.5,640.4
1850 -> 1850,0.1,1_惰行,180.5 -> 180.5,0.354 -> 0.354,697.6,-35.0,0.0,-12.4,650.2
1860 -> 1860,0.1,0_加速,192.0 -> 192.0,0.368 -> 0.368,721.2,-35.0,-2.2,-14.2,669.8
1870 -> 1870,0.1,0_加速,202.5 -> 202.5,0.383 -> 0.383,763.2,0.0,-2.2,-15.8,745.2
1880 -> 1880,0.1,1_惰行,201.7 -> 201.7,0.399 -> 0.399,779.6,-34.5,0.0,-15.7,729.4
1890 -> 1890,0.1,0_加速,211.4 -> 211.4,0.415 -> 0.415,799.1,-35.0,-2.2,-17.2,744.7
1900 -> 1900,0.1,1_惰行,210.7 -> 210.7,0.431 -> 0.431,814.0,-35.0,0.0,-17.1,762.0
1910 -> 1910,0.1,1_惰行,209.9 -> 209.9,0.447 -> 0.447,811.1,0.0,0.0,-17.0,794.2
1920 -> 1920,0.1,0_加速,218.9 -> 218.9,0.464 -> 0.464,829.2,-34.5,-2.2,-18.4,774.2
1930 -> 1930,0.1,0_加速,227.3 -> 227.3,0.481 -> 0.481,862.6,0.0,-2.2,-19.6,840.7
1940 -> 1940,0.1,0_加速,235.0 -> 235.0,0.499 -> 0.499,893.5,0.0,-2.2,-20.8,870.5
1950 -> 1950,0.1,1_惰行,234.2 -> 234.2,0.517 -> 0.517,905.0,-34.0,0.0,-20.7,850.3
1960 -> 1960,0.1,1_惰行,233.3 -> 233.3,0.535 -> 0.535,901.7,0.0,0.0,-20.6,881.1
1970 -> 1970,0.1,0_加速,240.7 -> 240.7,0.554 -> 0.554,916.0,-34.5,-2.2,-21.7,857.6
1980 -> 1980,0.1,0_加速,247.5 -> 247.5,0.572 -> 0.572,943.3,0.0,-2.2,-22.8,918.3
1990 -> 1990,0.1,2_ブレーキ,234.9 -> 234.9,0.591 -> 0.591,928.3,-69.0,0.0,-20.8,838.4
2000 -> 2000,0.1,0_加速,242.2 -> 242.2,0.609 -> 0.609,921.9,-70.0,-2.2,-21.9,827.8
2010 -> 2010,0.1,0_加速,248.9 -> 248.9,0.628 -> 0.628,948.8,0.0,-2.2,-23.0,923.6
2020 -> 2020,0.1,0_加速,255.3 -> 255.3,0.648 -> 0.648,973.9,0.0,-2.2,-24.0,947.8
2030 -> 2030,0.1,1_惰行,254.3 -> 254.3,0.668 -> 0.668,982.8,-34.0,0.0,-23.8,925.0
2040 -> 2040,0.1,0_加速,260.3 -> 260.3,0.687 -> 0.687,994.1,-35.0,-2.2,-24.7,932.1
