step_range,duration_sec,action,vel_kmh_change,pos_km_change,sum_tve_reward,sum_ic_penalty,sum_ef_penalty,sum_sl_penalty,total_reward
1210 -> 1210,0.1,1_惰行,-0.0 -> -0.0,0.000 -> 0.000,0.0,0.0,0.0,0.0,0.0
1220 -> 1220,0.1,0_加速,14.3 -> 14.3,0.001 -> 0.001,0.0,0.0,0.0,-5.0,-5.0
1230 -> 1230,0.1,2_ブレーキ,1.7 -> 1.7,0.001 -> 0.001,0.0,0.0,0.0,-5.0,-5.0
1240 -> 1260,0.3,0_加速,15.9 -> 44.4,0.002 -> 0.007,0.0,0.0,0.0,-15.0,-15.0
1270 -> 1270,0.1,2_ブレーキ,31.8 -> 31.8,0.010 -> 0.010,0.0,0.0,0.0,-5.0,-5.0
1280 -> 1330,0.6,0_加速,46.1 -> 117.1,0.013 -> 0.044,0.0,0.0,0.0,-30.0,-30.0
1340 -> 1340,0.1,1_惰行,116.6 -> 116.6,0.053 -> 0.053,0.0,0.0,0.0,-5.0,-5.0
1350 -> 1350,0.1,0_加速,130.8 -> 130.8,0.063 -> 0.063,0.0,0.0,0.0,-5.0,-5.0
1360 -> 1360,0.1,2_ブレーキ,118.2 -> 118.2,0.073 -> 0.073,0.0,0.0,0.0,-5.0,-5.0
1370 -> 1400,0.4,0_加速,132.3 -> 174.6,0.082 -> 0.118,0.0,0.0,0.0,-20.0,-20.0
1410 -> 1410,0.1,2_ブレーキ,162.0 -> 162.0,0.131 -> 0.131,0.0,0.0,0.0,-5.0,-5.0
1420 -> 1420,0.1,0_加速,176.1 -> 176.1,0.144 -> 0.144,0.0,0.0,0.0,-5.0,-5.0
1430 -> 1430,0.1,1_惰行,175.5 -> 175.5,0.158 -> 0.158,0.0,0.0,0.0,-5.0,-5.0
1440 -> 1490,0.6,0_加速,188.1 -> 234.2,0.172 -> 0.254,0.0,0.0,0.0,-30.0,-30.0
1500 -> 1500,0.1,1_惰行,233.3 -> 233.3,0.272 -> 0.272,0.0,0.0,0.0,-5.0,-5.0
1510 -> 1510,0.1,0_加速,240.7 -> 240.7,0.290 -> 0.290,0.0,0.0,0.0,-5.0,-5.0
1520 -> 1520,0.1,1_惰行,239.8 -> 239.8,0.309 -> 0.309,0.0,0.0,0.0,-5.0,-5.0
1530 -> 1600,0.8,0_加速,246.7 -> 285.0,0.328 -> 0.472,0.0,0.0,0.0,-40.0,-40.0
1610 -> 1610,0.1,2_ブレーキ,272.4 -> 272.4,0.493 -> 0.493,0.0,0.0,0.0,-5.0,-5.0
1620 -> 1630,0.2,0_加速,277.4 -> 282.2,0.515 -> 0.536,0.0,0.0,0.0,-10.0,-10.0
1640 -> 1660,0.3,1_惰行,281.1 -> 279.0,0.558 -> 0.601,0.0,0.0,0.0,-15.0,-15.0
1670 -> 1690,0.3,0_加速,283.7 -> 292.4,0.623 -> 0.667,0.0,0.0,0.0,-15.0,-15.0
1700 -> 1700,0.1,1_惰行,291.3 -> 291.3,0.690 -> 0.690,0.0,0.0,0.0,-5.0,-5.0
1710 -> 1720,0.2,0_加速,295.4 -> 299.4,0.713 -> 0.736,0.0,0.0,0.0,-10.0,-10.0
1730 -> 1730,0.1,1_惰行,298.3 -> 298.3,0.759 -> 0.759,0.0,0.0,0.0,-5.0,-5.0
1740 -> 1770,0.4,0_加速,302.1 -> 312.7,0.782 -> 0.853,0.0,0.0,0.0,-20.0,-20.0
1780 -> 1780,0.1,1_惰行,311.5 -> 311.5,0.877 -> 0.877,0.0,0.0,0.0,-5.0,-5.0
1790 -> 1790,0.1,0_加速,314.8 -> 314.8,0.901 -> 0.901,0.0,0.0,0.0,-5.0,-5.0
1800 -> 1800,0.1,0_加速,318.0 -> 318.0,0.926 -> 0.926,1221.5,0.0,-2.2,-33.6,1185.6
1810 -> 1810,0.1,1_惰行,316.8 -> 316.8,0.950 -> 0.950,1224.4,-34.5,0.0,-33.5,1156.5
1820 -> 1820,0.1,2_ブレーキ,304.2 -> 304.2,0.974 -> 0.974,1195.6,-35.0,0.0,-31.5,1129.1
1830 -> 1830,0.1,0_加速,307.8 -> 307.8,0.998 -> 0.998,1181.4,-70.0,-2.2,-32.1,1077.1
1840 -> 1840,0.1,1_惰行,306.6 -> 306.6,1.021 -> 1.021,1185.1,-35.0,0.0,-31.9,1118.2
1850 -> 1850,0.1,0_加速,310.1 -> 310.1,1.045 -> 1.045,1190.5,-35.0,-2.2,-32.4,1120.9
1860 -> 1860,0.1,0_加速,313.5 -> 313.5,1.069 -> 1.069,1203.7,0.0,-2.2,-33.0,1168.6
1870 -> 1870,0.1,1_惰行,312.3 -> 312.3,1.094 -> 1.094,1207.0,-34.5,0.0,-32.8,1139.8
1880 -> 1880,0.1,1_惰行,311.1 -> 311.1,1.118 -> 1.118,1202.4,0.0,0.0,-32.6,1169.8
1890 -> 1890,0.1,0_加速,314.5 -> 314.5,1.142 -> 1.142,1207.5,-34.5,-2.2,-33.1,1137.7
1900 -> 1900,0.1,0_加速,317.7 -> 317.7,1.166 -> 1.166,1220.1,0.0,-2.2,-33.6,1184.3
1910 -> 1910,0.1,1_惰行,316.5 -> 316.5,1.191 -> 1.191,1223.1,-34.5,0.0,-33.4,1155.2
1920 -> 1920,0.1,1_惰行,315.3 -> 315.3,1.215 -> 1.215,1218.4,0.0,0.0,-33.2,1185.2
1930 -> 1930,0.1,1_惰行,314.1 -> 314.1,1.239 -> 1.239,1213.7,0.0,0.0,-33.0,1180.7
1940 -> 1940,0.1,1_惰行,312.9 -> 312.9,1.263 -> 1.263,1209.1,0.0,0.0,-32.8,1176.2
1950 -> 1950,0.1,1_惰行,311.7 -> 311.7,1.287 -> 1.287,1204.5,0.0,0.0,-32.7,1171.8
1960 -> 1960,0.1,1_惰行,310.5 -> 310.5,1.311 -> 1.311,1199.9,0.0,0.0,-32.5,1167.4
1970 -> 1970,0.1,0_加速,313.8 -> 313.8,1.336 -> 1.336,1205.0,-32.5,-2.2,-33.0,1137.3
1980 -> 1980,0.1,1_惰行,312.6 -> 312.6,1.360 -> 1.360,1208.2,-35.0,0.0,-32.8,1140.4
1990 -> 1990,0.1,0_加速,315.9 -> 315.9,1.384 -> 1.384,1213.1,-35.0,-2.2,-33.3,1142.6
2000 -> 2000,0.1,0_加速,319.1 -> 319.1,1.409 -> 1.409,1225.6,0.0,-2.2,-33.8,1189.6
2010 -> 2010,0.1,1_惰行,317.9 -> 317.9,1.433 -> 1.433,1228.5,-34.5,0.0,-33.6,1160.3
2020 -> 2020,0.1,1_惰行,316.6 -> 316.6,1.458 -> 1.458,1223.7,0.0,0.0,-33.4,1190.3
2030 -> 2030,0.1,1_惰行,315.4 -> 315.4,1.482 -> 1.482,1219.1,0.0,0.0,-33.2,1185.8
