step_range,duration_sec,action,vel_kmh_change,pos_km_change,sum_tve_reward,sum_ic_penalty,sum_ef_penalty,sum_sl_penalty,total_reward
1210 -> 1210,0.1,1_惰行,-0.0 -> -0.0,0.000 -> 0.000,0.0,0.0,0.0,0.0,0.0
1220 -> 1230,0.2,2_ブレーキ,-1.3 -> -1.3,0.000 -> 0.000,1.0,0.0,0.0,0.0,1.0
1240 -> 1240,0.1,0_加速,14.3 -> 14.3,0.001 -> 0.001,0.0,0.0,0.0,-5.0,-5.0
1250 -> 1250,0.1,1_惰行,14.0 -> 14.0,0.002 -> 0.002,0.0,0.0,0.0,-5.0,-5.0
1260 -> 1270,0.2,0_加速,28.3 -> 42.5,0.003 -> 0.006,0.0,0.0,0.0,-10.0,-10.0
1280 -> 1280,0.1,1_惰行,42.2 -> 42.2,0.009 -> 0.009,0.0,0.0,0.0,-5.0,-5.0
1290 -> 1290,0.1,2_ブレーキ,29.6 -> 29.6,0.012 -> 0.012,0.0,0.0,0.0,-5.0,-5.0
1300 -> 1310,0.2,1_惰行,29.3 -> 29.1,0.014 -> 0.017,0.0,0.0,0.0,-10.0,-10.0
1320 -> 1320,0.1,0_加速,43.3 -> 43.3,0.020 -> 0.020,0.0,0.0,0.0,-5.0,-5.0
1330 -> 1330,0.1,1_惰行,43.0 -> 43.0,0.023 -> 0.023,0.0,0.0,0.0,-5.0,-5.0
1340 -> 1350,0.2,2_ブレーキ,30.4 -> 17.8,0.026 -> 0.027,0.0,0.0,0.0,-10.0,-10.0
1360 -> 1370,0.2,0_加速,32.1 -> 46.3,0.029 -> 0.033,0.0,0.0,0.0,-10.0,-10.0
1380 -> 1380,0.1,1_惰行,46.0 -> 46.0,0.036 -> 0.036,0.0,0.0,0.0,-5.0,-5.0
1390 -> 1420,0.4,0_加速,60.2 -> 102.8,0.040 -> 0.059,0.0,0.0,0.0,-20.0,-20.0
1430 -> 1430,0.1,2_ブレーキ,90.2 -> 90.2,0.067 -> 0.067,0.0,0.0,0.0,-5.0,-5.0
1440 -> 1460,0.3,0_加速,104.4 -> 132.7,0.074 -> 0.093,0.0,0.0,0.0,-15.0,-15.0
1470 -> 1480,0.2,1_惰行,132.2 -> 131.7,0.103 -> 0.113,0.0,0.0,0.0,-10.0,-10.0
1490 -> 1490,0.1,0_加速,145.9 -> 145.9,0.124 -> 0.124,0.0,0.0,0.0,-5.0,-5.0
1500 -> 1500,0.1,2_ブレーキ,133.3 -> 133.3,0.135 -> 0.135,0.0,0.0,0.0,-5.0,-5.0
