step_range,duration_sec,action,vel_kmh_change,pos_km_change,sum_tve_reward,sum_ic_penalty,sum_ef_penalty,sum_sl_penalty,total_reward
1210 -> 1210,0.1,0_加速,14.3 -> 14.3,0.001 -> 0.001,0.0,0.0,0.0,-5.0,-5.0
1220 -> 1220,0.1,1_惰行,14.0 -> 14.0,0.002 -> 0.002,0.0,0.0,0.0,-5.0,-5.0
1230 -> 1240,0.2,0_加速,28.3 -> 42.5,0.003 -> 0.006,0.0,0.0,0.0,-10.0,-10.0
1250 -> 1250,0.1,1_惰行,42.2 -> 42.2,0.009 -> 0.009,0.0,0.0,0.0,-5.0,-5.0
1260 -> 1260,0.1,2_ブレーキ,29.6 -> 29.6,0.012 -> 0.012,0.0,0.0,0.0,-5.0,-5.0
1270 -> 1270,0.1,0_加速,43.9 -> 43.9,0.015 -> 0.015,0.0,0.0,0.0,-5.0,-5.0
1280 -> 1280,0.1,1_惰行,43.6 -> 43.6,0.018 -> 0.018,0.0,0.0,0.0,-5.0,-5.0
1290 -> 1290,0.1,0_加速,57.8 -> 57.8,0.022 -> 0.022,0.0,0.0,0.0,-5.0,-5.0
1300 -> 1300,0.1,1_惰行,57.5 -> 57.5,0.027 -> 0.027,0.0,0.0,0.0,-5.0,-5.0
1310 -> 1360,0.6,0_加速,71.7 -> 142.5,0.032 -> 0.073,0.0,0.0,0.0,-30.0,-30.0
1370 -> 1380,0.2,1_惰行,142.0 -> 141.5,0.084 -> 0.095,0.0,0.0,0.0,-10.0,-10.0
1390 -> 1390,0.1,2_ブレーキ,128.9 -> 128.9,0.106 -> 0.106,0.0,0.0,0.0,-5.0,-5.0
1400 -> 1400,0.1,1_惰行,128.4 -> 128.4,0.116 -> 0.116,0.0,0.0,0.0,-5.0,-5.0
1410 -> 1410,0.1,0_加速,142.5 -> 142.5,0.126 -> 0.126,0.0,0.0,0.0,-5.0,-5.0
1420 -> 1420,0.1,1_惰行,142.0 -> 142.0,0.137 -> 0.137,0.0,0.0,0.0,-5.0,-5.0
1430 -> 1440,0.2,0_加速,156.1 -> 170.2,0.149 -> 0.161,0.0,0.0,0.0,-10.0,-10.0
1450 -> 1480,0.4,1_惰行,169.6 -> 167.8,0.174 -> 0.214,0.0,0.0,0.0,-20.0,-20.0
1490 -> 1500,0.2,0_加速,181.6 -> 193.0,0.227 -> 0.242,0.0,0.0,0.0,-10.0,-10.0
1510 -> 1510,0.1,1_惰行,192.3 -> 192.3,0.256 -> 0.256,0.0,0.0,0.0,-5.0,-5.0
1520 -> 1530,0.2,0_加速,202.7 -> 212.3,0.272 -> 0.288,0.0,0.0,0.0,-10.0,-10.0
1540 -> 1540,0.1,1_惰行,211.6 -> 211.6,0.304 -> 0.304,0.0,0.0,0.0,-5.0,-5.0
1550 -> 1670,1.3,0_加速,220.5 -> 291.6,0.321 -> 0.562,0.0,0.0,0.0,-65.0,-65.0
1680 -> 1680,0.1,2_ブレーキ,279.0 -> 279.0,0.584 -> 0.584,0.0,0.0,0.0,-5.0,-5.0
1690 -> 1690,0.1,0_加速,283.7 -> 283.7,0.606 -> 0.606,0.0,0.0,0.0,-5.0,-5.0
1700 -> 1700,0.1,1_惰行,282.7 -> 282.7,0.628 -> 0.628,0.0,0.0,0.0,-5.0,-5.0
1710 -> 1740,0.4,0_加速,287.2 -> 299.5,0.650 -> 0.718,0.0,0.0,0.0,-20.0,-20.0
1750 -> 1750,0.1,1_惰行,298.4 -> 298.4,0.741 -> 0.741,0.0,0.0,0.0,-5.0,-5.0
1760 -> 1770,0.2,0_加速,302.2 -> 305.9,0.764 -> 0.787,0.0,0.0,0.0,-10.0,-10.0
1780 -> 1780,0.1,1_惰行,304.7 -> 304.7,0.811 -> 0.811,0.0,0.0,0.0,-5.0,-5.0
1790 -> 1790,0.1,0_加速,308.3 -> 308.3,0.835 -> 0.835,0.0,0.0,0.0,-5.0,-5.0
1800 -> 1800,0.1,0_加速,311.7 -> 311.7,0.859 -> 0.859,1196.7,0.0,-2.2,-32.7,1161.9
1810 -> 1810,0.1,0_加速,315.1 -> 315.1,0.883 -> 0.883,1209.8,0.0,-2.2,-33.2,1174.4
1820 -> 1820,0.1,0_加速,318.3 -> 318.3,0.907 -> 0.907,1222.3,0.0,-2.2,-33.7,1186.4
1830 -> 1830,0.1,0_加速,321.4 -> 321.4,0.932 -> 0.932,1234.5,0.0,-2.2,-34.2,1198.1
