#{"t_start": 1776740750.2702103, "env_id": "None"}
r,l,t
-7156.745224,669,1.400233
-10809.752969,922,1.956014
-8504.457422,729,3.131582
-7399.006544,509,3.469584
-3113.026971,555,3.825567
-6607.497036,543,4.166981
-5776.40237,551,5.255472
-3389.020356,440,5.545631
-3173.386563,430,5.839159
-1780.085615,477,6.155493
-2509.072951,530,7.205804
-5300.332377,475,7.541055
-1996.236768,519,7.884858
-1229.910916,651,8.284502
-5480.732938,587,9.38313
-5067.193093,479,9.693872
-3212.689028,466,10.003068
-1582.944101,551,10.341566
-2879.453202,526,11.411452
-3279.756529,508,11.736551
-1554.524968,499,12.064346
-5519.871092,478,12.386849
-1996.466049,643,13.561398
-4962.453739,487,13.888897
-3499.856715,584,14.251904
-1621.525511,454,14.56085
1008.209464,485,15.643618
-5377.253128,421,15.9372
-3581.16772,452,16.239235
-734.467561,446,16.544821
-5320.409455,491,17.569838
-1324.194477,480,17.922249
-1348.342861,459,18.232903
-2220.643808,533,18.5795
-3178.622838,468,19.61138
-3137.341528,464,19.972552
-6464.940684,476,20.28475
-6778.06943,481,20.591161
-6768.160864,507,20.92491
-5675.978559,478,21.949915
-3447.686903,496,22.281539
-6912.054367,435,22.576002
-3997.725817,491,22.89821
-2766.684748,469,23.941685
-3765.628717,415,24.215073
-3686.738078,444,24.518824
-6353.265101,432,24.809817
-3307.430569,471,25.120337
-3181.931494,430,26.099764
-5304.808546,432,26.419388
-2794.630279,476,26.732266
-7010.154415,427,27.02313
-5969.354074,410,27.983951
-7842.059395,432,28.314824
-4791.6735,414,28.59799
-2788.076446,463,28.907495
-3863.997985,441,29.207097
-6587.283019,420,30.19835
-1094.30655,414,30.497971
-3525.745188,414,30.781123
-7338.886809,408,31.07622
-7303.966849,438,31.375207
-4485.987547,452,32.467841
-2729.63324,424,32.745738
-8132.384928,396,33.01205
-8499.344467,390,33.280617
-4330.301735,414,33.566268
-4158.825859,382,34.595173
-3549.814293,417,34.873694
-5506.12303,395,35.140699
-4811.045945,440,35.442254
-5055.870433,398,35.71969
-5244.254552,461,36.77583
-4504.302105,426,37.068299
-5695.326435,470,37.391218
-6616.592749,442,37.691938
-8421.813303,497,38.665076
-3388.869032,545,39.042662
-4364.126246,435,39.341708
-6514.955932,465,39.646619
-5787.481577,541,40.650388
-5956.644845,460,41.017826
-7746.865767,482,41.335307
-1521.674495,477,41.656806
-7569.591546,549,42.015321
-7914.008264,490,43.066348
-7355.72085,506,43.395718
-3927.849842,516,43.726208
-3678.048527,506,44.049996
-7627.777564,553,45.152766
-8850.511142,513,45.480112
-5753.195436,458,45.793333
-7190.089269,563,46.15045
-4490.599519,562,47.300612
-5521.43117,579,47.661735
-9007.071917,591,48.035314
-13975.039563,655,49.175109
-6418.059178,627,49.558675
-9863.053114,586,49.945496
-5076.107383,526,50.98199
-9984.484489,483,51.355381
-9415.29601,601,51.734661
-8621.985231,488,52.042832
-6968.103129,602,53.141498
-11053.977578,526,53.515459
-8507.833429,538,53.86769
-6727.292659,528,54.207162
