step,time_s,status,status_name,edge_id,position_km,cumulative_position_km,velocity_kmh,acceleration_ms2
55,5.5,7,COASTING,edge1,0.013572841209800885,0.013572841209800885,12.075675071093773,-0.08352772864750256
56,5.6,7,COASTING,edge1,0.013908044647505474,0.013908044647505474,12.067323757365227,-0.08351313728546379
57,5.7,7,COASTING,edge1,0.014243016144789438,0.014243016144789438,12.058973902222712,-0.08349855142514888
58,5.8,7,COASTING,edge1,0.01457775574215378,0.01457775574215378,12.050625505116308,-0.0834839710640496
59,5.9,7,COASTING,edge1,0.014912263480084235,0.014912263480084235,12.042278565496343,-0.08346939619965926
60,6.0,7,COASTING,edge1,0.015246539399051273,0.015246539399051273,12.033933082813395,-0.08345482682947268
61,6.1,7,COASTING,edge1,0.015580583539510114,0.015580583539510114,12.025589056518296,-0.08344026295098605
62,6.2,7,COASTING,edge1,0.01591439594190073,0.01591439594190073,12.017246486062126,-0.08342570456169716
63,6.3,7,COASTING,edge1,0.016247976646647847,0.016247976646647847,12.008905370896215,-0.08341115165910526
64,6.4,7,COASTING,edge1,0.016581325694160962,0.016581325694160962,12.000565710472145,-0.08339660424071105
65,6.5,7,COASTING,edge1,0.016914443124834345,0.016914443124834345,11.992227504241743,-0.0833820623040167
66,6.6,7,COASTING,edge1,0.017247328979047044,0.017247328979047044,11.983890751657091,-0.08336752584652588
67,6.7,7,COASTING,edge1,0.017579983297162892,0.017579983297162892,11.975555452170516,-0.08335299486574375
68,6.8,7,COASTING,edge1,0.01791240611953052,0.01791240611953052,11.967221605234599,-0.08333846935917695
69,6.9,7,COASTING,edge1,0.01824459748648336,0.01824459748648336,11.958889210302166,-0.08332394932433354
70,7.0,7,COASTING,edge1,0.018576557438339643,0.018576557438339643,11.950558266826294,-0.08330943475872311
71,7.1,7,COASTING,edge1,0.01890828601540243,0.01890828601540243,11.942228774260307,-0.08329492565985672
72,7.2,7,COASTING,edge1,0.01923978325795959,0.01923978325795959,11.933900732057783,-0.0832804220252469
73,7.3,7,COASTING,edge1,0.019571049206283827,0.019571049206283827,11.925574139672541,-0.08326592385240758
74,7.4,7,COASTING,edge1,0.019902083900632677,0.019902083900632677,11.917248996558655,-0.0832514311388543
75,7.5,7,COASTING,edge1,0.020232887381248524,0.020232887381248524,11.908925302170445,-0.08323694388210394
76,7.6,7,COASTING,edge1,0.02056345968835859,0.02056345968835859,11.900603055962478,-0.0832224620796749
77,7.7,7,COASTING,edge1,0.020893800862174967,0.020893800862174967,11.892282257389569,-0.0832079857290871
78,7.8,7,COASTING,edge1,0.0212239109428946,0.0212239109428946,11.883962905906783,-0.0831935148278618
79,7.9,7,COASTING,edge1,0.02155378997069931,0.02155378997069931,11.875645000969431,-0.08317904937352186
80,8.0,7,COASTING,edge1,0.021883437985755785,0.021883437985755785,11.867328542033071,-0.08316458936359149
81,8.1,7,COASTING,edge1,0.022212855028215604,0.022212855028215604,11.859013528553511,-0.08315013479559645
82,8.2,7,COASTING,edge1,0.022542041138215237,0.022542041138215237,11.850699959986805,-0.08313568566706393
83,8.3,7,COASTING,edge1,0.02287099635587605,0.02287099635587605,11.842387835789253,-0.08312124197552256
84,8.4,7,COASTING,edge1,0.023199720721304308,0.023199720721304308,11.834077155417402,-0.08310680371850247
85,8.5,7,COASTING,edge1,0.0235282142745912,0.0235282142745912,11.825767918328049,-0.08309237089353522
86,8.6,7,COASTING,edge1,0.023856477055812817,0.023856477055812817,11.817460123978234,-0.08307794349815383
87,8.7,7,COASTING,edge1,0.024184509105030186,0.024184509105030186,11.809153771825246,-0.08306352152989278
88,8.8,7,COASTING,edge1,0.024512310462289258,0.024512310462289258,11.800848861326617,-0.08304910498628804
89,8.9,7,COASTING,edge1,0.02483988116762093,0.02483988116762093,11.792545391940129,-0.08303469386487697
90,9.0,7,COASTING,edge1,0.025167221261041036,0.025167221261041036,11.784243363123808,-0.08302028816319845
91,9.1,7,COASTING,edge1,0.025494330782550367,0.025494330782550367,11.77594277433593,-0.08300588787879276
92,9.2,7,COASTING,edge1,0.025821209772134673,0.025821209772134673,11.767643625035008,-0.08299149300920168
93,9.3,7,COASTING,edge1,0.02614785826976467,0.02614785826976467,11.75934591467981,-0.08297710355196837
94,9.4,7,COASTING,edge1,0.02647427631539604,0.02647427631539604,11.751049642729347,-0.08296271950463754
95,9.5,7,COASTING,edge1,0.026800463948969455,0.026800463948969455,11.742754808642871,-0.08294834086475525
96,9.6,7,COASTING,edge1,0.027126421210410562,0.027126421210410562,11.734461411879884,-0.0829339676298691
97,9.7,7,COASTING,edge1,0.02745214813963001,0.02745214813963001,11.726169451900132,-0.08291959979752803
98,9.8,7,COASTING,edge1,0.027777644776523443,0.027777644776523443,11.717878928163604,-0.08290523736528253
99,9.9,7,COASTING,edge1,0.028102911160971515,0.028102911160971515,11.709589840130535,-0.0828908803306845
100,10.0,7,COASTING,edge1,0.028427947332839886,0.028427947332839886,11.701302187261406,-0.08287652869128724
101,10.1,7,COASTING,edge1,0.028752753331979245,0.028752753331979245,11.693015969016942,-0.0828621824446455
102,10.2,7,COASTING,edge1,0.029077329198225303,0.029077329198225303,11.68473118485811,-0.08284784158831558
103,10.3,7,COASTING,edge1,0.029401674971398808,0.029401674971398808,11.676447834246124,-0.08283350611985509
104,10.4,7,COASTING,edge1,0.029725790691305543,0.029725790691305543,11.668165916642442,-0.08281917603682315
105,10.5,7,COASTING,edge1,0.03004967639773634,0.03004967639773634,11.659885431508764,-0.08280485133678028
106,10.6,7,COASTING,edge1,0.03037333213046709,0.03037333213046709,11.651606378307035,-0.08279053201728846
107,10.7,7,COASTING,edge1,0.03069675792925874,0.03069675792925874,11.643328756499443,-0.08277621807591112
108,10.8,7,COASTING,edge1,0.03101995383385731,0.03101995383385731,11.635052565548422,-0.08276190951021314
109,10.9,7,COASTING,edge1,0.03134291988399388,0.03134291988399388,11.626777804916646,-0.0827476063177607
110,11.0,7,COASTING,edge1,0.031665656119384634,0.031665656119384634,11.618504474067034,-0.08273330849612162
111,11.1,7,COASTING,edge1,0.03198816257973082,0.03198816257973082,11.610232572462747,-0.08271901604286502
112,11.2,7,COASTING,edge1,0.032310439304718795,0.032310439304718795,11.60196209956719,-0.08270472895556147
113,11.3,7,COASTING,edge1,0.032632486334020015,0.032632486334020015,11.593693054844012,-0.08269044723178301
114,11.4,7,COASTING,edge1,0.03295430370729104,0.03295430370729104,11.585425437757102,-0.08267617086910307
115,11.5,7,COASTING,edge1,0.033275891464173556,0.033275891464173556,11.577159247770593,-0.08266189986509653
116,11.6,7,COASTING,edge1,0.03359724964429436,0.03359724964429436,11.56889448434886,-0.08264763421733967
117,11.7,7,COASTING,edge1,0.03391837828726537,0.03391837828726537,11.560631146956519,-0.08263337392341025
118,11.8,7,COASTING,edge1,0.03423927743268366,0.03423927743268366,11.55236923505843,-0.08261911898088739
119,11.9,7,COASTING,edge1,0.034559947120131426,0.034559947120131426,11.544108748119696,-0.0826048693873517
120,12.0,7,COASTING,edge1,0.03488038738917603,0.03488038738917603,11.535849685605656,-0.08259062514038518
121,12.1,7,COASTING,edge1,0.03520059827936997,0.03520059827936997,11.5275920469819,-0.08257638623757123
122,12.2,7,COASTING,edge1,0.03552057983025092,0.03552057983025092,11.51933583171425,-0.08256215267649473
123,12.3,7,COASTING,edge1,0.03584033208134172,0.03584033208134172,11.511081039268776,-0.08254792445474192
124,12.4,7,COASTING,edge1,0.03615985507215038,0.03615985507215038,11.502827669111786,-0.08253370156990052
125,12.5,7,COASTING,edge1,0.0364791488421701,0.0364791488421701,11.49457572070983,-0.08251948401955962
126,12.6,7,COASTING,edge1,0.03679821343087926,0.03679821343087926,11.4863251935297,-0.08250527180130975
127,12.7,7,COASTING,edge1,0.037117048877741435,0.037117048877741435,11.478076087038426,-0.08249106491274284
128,12.8,7,COASTING,edge1,0.03743565522220541,0.03743565522220541,11.46982840070328,-0.08247686335145228
129,12.9,7,COASTING,edge1,0.03775403250370518,0.03775403250370518,11.461582133991778,-0.08246266711503282
130,13.0,7,COASTING,edge1,0.03807218076165995,0.03807218076165995,11.453337286371669,-0.08244847620108063
131,13.1,7,COASTING,edge1,0.03839010003547414,0.03839010003547414,11.44509385731095,-0.08243429060719337
132,13.2,7,COASTING,edge1,0.03870779036453741,0.03870779036453741,11.436851846277852,-0.08242011033097
133,13.3,7,COASTING,edge1,0.039025251788224656,0.039025251788224656,11.42861125274085,-0.08240593537001098
134,13.4,7,COASTING,edge1,0.03934248434589601,0.03934248434589601,11.42037207616866,-0.08239176572191816
135,13.5,7,COASTING,edge1,0.03965948807689685,0.03965948807689685,11.41213431603023,-0.08237760138429472
136,13.6,7,COASTING,edge1,0.03997626302055782,0.03997626302055782,11.403897971794756,-0.08236344235474535
137,13.7,7,COASTING,edge1,0.04029280921619481,0.04029280921619481,11.395663042931668,-0.08234928863087612
138,13.8,7,COASTING,edge1,0.040609126703109,0.040609126703109,11.387429528910639,-0.08233514021029448
139,13.9,7,COASTING,edge1,0.04092521552058682,0.04092521552058682,11.379197429201579,-0.08232099709060928
140,14.0,7,COASTING,edge1,0.041241075707900005,0.041241075707900005,11.370966743274636,-0.08230685926943083
141,14.1,7,COASTING,edge1,0.041556707304305565,0.041556707304305565,11.362737470600198,-0.08229272674437084
142,14.2,7,COASTING,edge1,0.04187211034904581,0.04187211034904581,11.354509610648893,-0.08227859951304228
143,14.3,7,COASTING,edge1,0.042187284881348354,0.042187284881348354,11.346283162891588,-0.08226447757305974
144,14.4,7,COASTING,edge1,0.042502230940426114,0.042502230940426114,11.338058126799384,-0.08225036092203909
145,14.5,7,COASTING,edge1,0.042816948565477325,0.042816948565477325,11.329834501843624,-0.08223624955759758
146,14.6,7,COASTING,edge1,0.04313143779568555,0.04313143779568555,11.321612287495888,-0.08222214347735388
147,14.7,7,COASTING,edge1,0.043445698670219655,0.043445698670219655,11.313391483227996,-0.08220804267892808
148,14.8,7,COASTING,edge1,0.04375973122823388,0.04375973122823388,11.305172088512002,-0.08219394715994167
149,14.9,7,COASTING,edge1,0.04407353550886777,0.04407353550886777,11.2969541028202,-0.08217985691801752
150,15.0,7,COASTING,edge1,0.04438711155124625,0.04438711155124625,11.288737525625121,-0.08216577195077986
151,15.1,7,COASTING,edge1,0.04470045939447957,0.04470045939447957,11.280522356399535,-0.08215169225585439
152,15.2,7,COASTING,edge1,0.04501357907766336,0.04501357907766336,11.27230859461645,-0.08213761783086818
153,15.3,7,COASTING,edge1,0.045326470639878616,0.045326470639878616,11.264096239749104,-0.08212354867344962
154,15.4,7,COASTING,edge1,0.0456391341201917,0.0456391341201917,11.255885291270982,-0.08210948478122852
155,15.5,7,COASTING,edge1,0.045951569557654365,0.045951569557654365,11.247675748655798,-0.08209542615183621
156,15.6,7,COASTING,edge1,0.04626377699130374,0.04626377699130374,11.239467611377508,-0.08208137278290521
157,15.7,7,COASTING,edge1,0.04657575646016236,0.04657575646016236,11.231260878910302,-0.08206732467206955
158,15.8,7,COASTING,edge1,0.046887508003238154,0.046887508003238154,11.223055550728605,-0.08205328181696463
159,15.9,7,COASTING,edge1,0.047199031659524465,0.047199031659524465,11.214851626307082,-0.08203924421522717
160,16.0,7,COASTING,edge1,0.04751032746800004,0.04751032746800004,11.206649105120633,-0.0820252118644954
161,16.1,7,COASTING,edge1,0.04782139546762905,0.04782139546762905,11.198447986644393,-0.08201118476240882
162,16.2,7,COASTING,edge1,0.048132235697361095,0.048132235697361095,11.190248270353733,-0.08199716290660834
163,16.3,7,COASTING,edge1,0.04844284819613121,0.04844284819613121,11.18204995572426,-0.08198314629473633
164,16.4,7,COASTING,edge1,0.04875323300285987,0.04875323300285987,11.173853042231816,-0.08196913492443639
165,16.5,7,COASTING,edge1,0.049063390156452995,0.049063390156452995,11.16565752935248,-0.08195512879335365
166,16.6,7,COASTING,edge1,0.04937331969580196,0.04937331969580196,11.157463416562566,-0.08194112789913455
167,16.7,7,COASTING,edge1,0.04968302165978358,0.04968302165978358,11.149270703338622,-0.0819271322394269
168,16.8,7,COASTING,edge1,0.049992496087260176,0.049992496087260176,11.141079389157435,-0.08191314181187989
169,16.9,7,COASTING,edge1,0.05030174301707951,0.05030174301707951,11.13288947349602,-0.08189915661414414
170,17.0,7,COASTING,edge1,0.05061076248807483,0.05061076248807483,11.124700955831633,-0.0818851766438716
171,17.1,7,COASTING,edge1,0.050919554539064875,0.050919554539064875,11.116513835641761,-0.08187120189871555
172,17.2,7,COASTING,edge1,0.05122811920885388,0.05122811920885388,11.108328112404129,-0.08185723237633073
173,17.3,7,COASTING,edge1,0.05153645653623157,0.05153645653623157,11.100143785596691,-0.0818432680743732
174,17.4,7,COASTING,edge1,0.05184456655997317,0.05184456655997317,11.091960854697641,-0.08182930899050044
175,17.5,7,COASTING,edge1,0.05215244931883943,0.05215244931883943,11.083779319185403,-0.08181535512237119
176,17.6,7,COASTING,edge1,0.052460104851576615,0.052460104851576615,11.075599178538639,-0.08180140646764573
177,17.7,7,COASTING,edge1,0.05276753319691651,0.05276753319691651,11.06742043223624,-0.08178746302398557
178,17.8,7,COASTING,edge1,0.053074734393576434,0.053074734393576434,11.059243079757335,-0.08177352478905361
179,17.9,7,COASTING,edge1,0.05338170848025925,0.05338170848025925,11.051067120581283,-0.08175959176051419
180,18.0,7,COASTING,edge1,0.053688455495653355,0.053688455495653355,11.04289255418768,-0.08174566393603294
181,18.1,7,COASTING,edge1,0.0539949754784327,0.0539949754784327,11.034719380056353,-0.08173174131327687
182,18.2,7,COASTING,edge1,0.05430126846725679,0.05430126846725679,11.026547597667362,-0.08171782388991439
183,18.3,7,COASTING,edge1,0.0546073345007707,0.0546073345007707,11.018377206501,-0.08170391166361522
184,18.4,7,COASTING,edge1,0.05491317361760509,0.05491317361760509,11.010208206037795,-0.08169000463205049
185,18.5,7,COASTING,edge1,0.05521878585637616,0.05521878585637616,11.002040595758507,-0.08167610279289267
186,18.6,7,COASTING,edge1,0.05552417125568571,0.05552417125568571,10.993874375144125,-0.08166220614381557
187,18.7,7,COASTING,edge1,0.05582932985412115,0.05582932985412115,10.985709543675876,-0.08164831468249442
188,18.8,7,COASTING,edge1,0.05613426169025546,0.05613426169025546,10.977546100835216,-0.08163442840660573
189,18.9,7,COASTING,edge1,0.056438966802647234,0.056438966802647234,10.969384046103833,-0.08162054731382744
190,19.0,7,COASTING,edge1,0.05674344522984067,0.05674344522984067,10.96122337896365,-0.08160667140183879
191,19.1,7,COASTING,edge1,0.057047697010365585,0.057047697010365585,10.953064098896817,-0.0815928006683204
192,19.2,7,COASTING,edge1,0.05735172218273741,0.05735172218273741,10.944906205385722,-0.08157893511095424
193,19.3,7,COASTING,edge1,0.057655520785457215,0.057655520785457215,10.93674969791298,-0.08156507472742365
194,19.4,7,COASTING,edge1,0.0579590928570117,0.0579590928570117,10.928594575961439,-0.0815512195154133
195,19.5,7,COASTING,edge1,0.058262438435873205,0.058262438435873205,10.920440839014178,-0.08153736947260923
196,19.6,7,COASTING,edge1,0.05856555756049972,0.05856555756049972,10.912288486554509,-0.08152352459669882
197,19.7,7,COASTING,edge1,0.058868450269334884,0.058868450269334884,10.904137518065971,-0.08150968488537082
198,19.8,7,COASTING,edge1,0.059171116600808,0.059171116600808,10.89598793303234,-0.08149585033631525
199,19.9,7,COASTING,edge1,0.059473556593334045,0.059473556593334045,10.887839730937618,-0.08148202094722361
200,20.0,7,COASTING,edge1,0.05977577028531366,0.05977577028531366,10.879692911266039,-0.08146819671578864
201,20.1,7,COASTING,edge1,0.060077757715133163,0.060077757715133163,10.87154747350207,-0.08145437763970445
202,20.2,7,COASTING,edge1,0.06037951892116456,0.06037951892116456,10.863403417130403,-0.08144056371666654
203,20.3,7,COASTING,edge1,0.06068105394176556,0.06068105394176556,10.855260741635966,-0.08142675494437172
204,20.4,7,COASTING,edge1,0.06098236281527956,0.06098236281527956,10.847119446503914,-0.08141295132051812
205,20.5,7,COASTING,edge1,0.06128344558003566,0.06128344558003566,10.838979531219634,-0.08139915284280527
206,20.6,7,COASTING,edge1,0.061584302274348676,0.061584302274348676,10.83084099526874,-0.08138535950893398
207,20.7,7,COASTING,edge1,0.06188493293651915,0.06188493293651915,10.82270383813708,-0.08137157131660644
208,20.8,7,COASTING,edge1,0.062185337604833336,0.062185337604833336,10.814568059310728,-0.08135778826352619
209,20.9,7,COASTING,edge1,0.062485516317563224,0.062485516317563224,10.806433658275989,-0.08134401034739808
210,21.0,7,COASTING,edge1,0.06278546911296654,0.06278546911296654,10.798300634519396,-0.08133023756592828
211,21.1,7,COASTING,edge1,0.06308519602928675,0.06308519602928675,10.790168987527714,-0.08131646991682434
212,21.2,7,COASTING,edge1,0.06338469710475308,0.06338469710475308,10.782038716787934,-0.08130270739779515
213,21.3,7,COASTING,edge1,0.06368397237758051,0.06368397237758051,10.773909821787278,-0.08128895000655091
214,21.4,7,COASTING,edge1,0.06398302188596977,0.06398302188596977,10.765782302013198,-0.08127519774080313
215,21.5,7,COASTING,edge1,0.06428184566810737,0.06428184566810737,10.757656156953372,-0.0812614505982647
216,21.6,7,COASTING,edge1,0.06458044376216558,0.06458044376216558,10.749531386095708,-0.08124770857664983
217,21.7,7,COASTING,edge1,0.06487881620630248,0.06487881620630248,10.74140798892834,-0.08123397167367408
218,21.8,7,COASTING,edge1,0.06517696303866191,0.06517696303866191,10.733285964939636,-0.08122023988705425
219,21.9,7,COASTING,edge1,0.06547488429737353,0.06547488429737353,10.725165313618186,-0.08120651321450859
220,22.0,7,COASTING,edge1,0.06577258002055276,0.06577258002055276,10.71704603445281,-0.08119279165375662
221,22.1,7,COASTING,edge1,0.06607005024630089,0.06607005024630089,10.708928126932559,-0.0811790752025192
222,22.2,7,COASTING,edge1,0.06636729501270497,0.06636729501270497,10.700811590546706,-0.0811653638585185
223,22.3,7,COASTING,edge1,0.06666431435783787,0.06666431435783787,10.692696424784758,-0.08115165761947798
224,22.4,7,COASTING,edge1,0.06696110831975834,0.06696110831975834,10.684582629136447,-0.08113795648312255
225,22.5,7,COASTING,edge1,0.06725767693651089,0.06725767693651089,10.676470203091728,-0.08112426044717831
226,22.6,7,COASTING,edge1,0.0675540202461259,0.0675540202461259,10.66835914614079,-0.08111056950937276
227,22.7,7,COASTING,edge1,0.06785013828661962,0.06785013828661962,10.660249457774047,-0.08109688366743471
228,22.8,7,COASTING,edge1,0.06814603109599413,0.06814603109599413,10.652141137482138,-0.08108320291909427
229,22.9,7,COASTING,edge1,0.06844169871223735,0.06844169871223735,10.64403418475593,-0.0810695272620829
230,23.0,7,COASTING,edge1,0.06873714117332308,0.06873714117332308,10.635928599086515,-0.08105585669413333
231,23.1,7,COASTING,edge1,0.069032358517211,0.069032358517211,10.627824379965217,-0.08104219121297966
232,23.2,7,COASTING,edge1,0.06932735078184665,0.06932735078184665,10.61972152688358,-0.08102853081635726
233,23.3,7,COASTING,edge1,0.06962211800516147,0.06962211800516147,10.61162003933338,-0.08101487550200291
234,23.4,7,COASTING,edge1,0.06991666022507276,0.06991666022507276,10.603519916806613,-0.0810012252676546
235,23.5,7,COASTING,edge1,0.07021097747948374,0.07021097747948374,10.595421158795508,-0.08098758011105167
236,23.6,7,COASTING,edge1,0.07050506980628353,0.07050506980628353,10.587323764792515,-0.0809739400299348
237,23.7,7,COASTING,edge1,0.07079893724334715,0.07079893724334715,10.57922773429031,-0.08096030502204596
238,23.8,7,COASTING,edge1,0.07109257982853553,0.07109257982853553,10.571133066781798,-0.08094667508512844
239,23.9,7,COASTING,edge1,0.07138599759969554,0.07138599759969554,10.563039761760106,-0.08093305021692683
240,24.0,7,COASTING,edge1,0.07167919059465994,0.07167919059465994,10.554947818718587,-0.08091943041518702
241,24.1,7,COASTING,edge1,0.07197215885124746,0.07197215885124746,10.546857237150821,-0.08090581567765627
242,24.2,7,COASTING,edge1,0.07226490240726276,0.07226490240726276,10.538768016550613,-0.0808922060020831
243,24.3,7,COASTING,edge1,0.07255742130049643,0.07255742130049643,10.530680156411991,-0.08087860138621733
244,24.4,7,COASTING,edge1,0.07284971556872502,0.07284971556872502,10.52259365622921,-0.08086500182781009
245,24.5,7,COASTING,edge1,0.07314178524971104,0.07314178524971104,10.514508515496749,-0.08085140732461388
246,24.6,7,COASTING,edge1,0.07343363038120297,0.07343363038120297,10.506424733709311,-0.08083781787438239
247,24.7,7,COASTING,edge1,0.07372525100093524,0.07372525100093524,10.498342310361824,-0.0808242334748707
248,24.8,7,COASTING,edge1,0.07401664714662828,0.07401664714662828,10.49026124494944,-0.08081065412383519
249,24.9,7,COASTING,edge1,0.0743078188559885,0.0743078188559885,10.482181536967538,-0.0807970798190335
250,25.0,7,COASTING,edge1,0.07459876616670827,0.07459876616670827,10.474103185911716,-0.08078351055822462
251,25.1,7,COASTING,edge1,0.07488948911646598,0.07488948911646598,10.466026191277798,-0.0807699463391688
252,25.2,7,COASTING,edge1,0.07517998774292603,0.07517998774292603,10.457950552561835,-0.0807563871596276
253,25.3,7,COASTING,edge1,0.0754702620837388,0.0754702620837388,10.449876269260098,-0.0807428330173639
254,25.4,7,COASTING,edge1,0.07576031217654072,0.07576031217654072,10.441803340869084,-0.08072928391014186
255,25.5,7,COASTING,edge1,0.0760501380589542,0.0760501380589542,10.433731766885511,-0.08071573983572695
256,25.6,7,COASTING,edge1,0.07633973976858771,0.07633973976858771,10.425661546806323,-0.08070220079188589
257,25.7,7,COASTING,edge1,0.07662911734303574,0.07662911734303574,10.417592680128685,-0.08068866677638677
258,25.8,7,COASTING,edge1,0.07691827081987879,0.07691827081987879,10.409525166349985,-0.08067513778699892
259,25.9,7,COASTING,edge1,0.07720720023668345,0.07720720023668345,10.401459004967835,-0.08066161382149298
