step_range,duration_sec,action,vel_kmh_change,pos_km_change,sum_tve_reward,sum_ic_penalty,sum_ef_penalty,sum_sl_penalty,total_reward
1210 -> 1220,0.2,1_惰行,-0.0 -> -0.0,0.000 -> 0.000,0.0,0.0,0.0,0.0,0.0
1230 -> 1230,0.1,2_ブレーキ,-1.3 -> -1.3,0.000 -> 0.000,1.0,0.0,0.0,0.0,1.0
1240 -> 1270,0.4,0_加速,14.3 -> 57.0,0.001 -> 0.009,0.0,0.0,0.0,-8.0,-8.0
1280 -> 1280,0.1,2_ブレーキ,44.4 -> 44.4,0.013 -> 0.013,0.0,0.0,0.0,-2.0,-2.0
1290 -> 1290,0.1,0_加速,58.6 -> 58.6,0.017 -> 0.017,0.0,0.0,0.0,-2.0,-2.0
1300 -> 1320,0.3,2_ブレーキ,46.0 -> 20.8,0.021 -> 0.026,0.0,0.0,0.0,-6.0,-6.0
1330 -> 1340,0.2,0_加速,35.1 -> 49.3,0.028 -> 0.031,0.0,0.0,0.0,-4.0,-4.0
1350 -> 1350,0.1,2_ブレーキ,36.7 -> 36.7,0.035 -> 0.035,0.0,0.0,0.0,-2.0,-2.0
1360 -> 1360,0.1,0_加速,51.0 -> 51.0,0.038 -> 0.038,0.0,0.0,0.0,-2.0,-2.0
1370 -> 1380,0.2,1_惰行,50.7 -> 50.3,0.042 -> 0.046,0.0,0.0,0.0,-4.0,-4.0
1390 -> 1390,0.1,2_ブレーキ,37.7 -> 37.7,0.049 -> 0.049,0.0,0.0,0.0,-2.0,-2.0
1400 -> 1400,0.1,1_惰行,37.5 -> 37.5,0.052 -> 0.052,0.0,0.0,0.0,-2.0,-2.0
1410 -> 1420,0.2,0_加速,51.7 -> 65.9,0.056 -> 0.060,0.0,0.0,0.0,-4.0,-4.0
1430 -> 1430,0.1,1_惰行,65.6 -> 65.6,0.065 -> 0.065,0.0,0.0,0.0,-2.0,-2.0
1440 -> 1440,0.1,2_ブレーキ,53.0 -> 53.0,0.070 -> 0.070,0.0,0.0,0.0,-2.0,-2.0
1450 -> 1450,0.1,0_加速,67.2 -> 67.2,0.075 -> 0.075,0.0,0.0,0.0,-2.0,-2.0
1460 -> 1460,0.1,2_ブレーキ,54.6 -> 54.6,0.079 -> 0.079,0.0,0.0,0.0,-2.0,-2.0
1470 -> 1490,0.3,0_加速,68.8 -> 97.2,0.084 -> 0.097,0.0,0.0,0.0,-6.0,-6.0
1500 -> 1500,0.1,2_ブレーキ,84.6 -> 84.6,0.104 -> 0.104,0.0,0.0,0.0,-2.0,-2.0
1510 -> 1510,0.1,1_惰行,84.2 -> 84.2,0.111 -> 0.111,0.0,0.0,0.0,-2.0,-2.0
1520 -> 1520,0.1,0_加速,98.4 -> 98.4,0.118 -> 0.118,0.0,0.0,0.0,-2.0,-2.0
1530 -> 1530,0.1,2_ブレーキ,85.8 -> 85.8,0.125 -> 0.125,0.0,0.0,0.0,-2.0,-2.0
1540 -> 1540,0.1,0_加速,100.0 -> 100.0,0.132 -> 0.132,0.0,0.0,0.0,-2.0,-2.0
1550 -> 1550,0.1,2_ブレーキ,87.4 -> 87.4,0.139 -> 0.139,0.0,0.0,0.0,-2.0,-2.0
1560 -> 1560,0.1,0_加速,101.6 -> 101.6,0.146 -> 0.146,0.0,0.0,0.0,-2.0,-2.0
1570 -> 1570,0.1,2_ブレーキ,89.0 -> 89.0,0.154 -> 0.154,0.0,0.0,0.0,-2.0,-2.0
1580 -> 1590,0.2,1_惰行,88.6 -> 88.2,0.161 -> 0.167,0.0,0.0,0.0,-4.0,-4.0
1600 -> 1610,0.2,0_加速,102.4 -> 116.6,0.175 -> 0.183,0.0,0.0,0.0,-4.0,-4.0
1620 -> 1620,0.1,1_惰行,116.1 -> 116.1,0.192 -> 0.192,0.0,0.0,0.0,-2.0,-2.0
1630 -> 1640,0.2,0_加速,130.3 -> 144.4,0.202 -> 0.213,0.0,0.0,0.0,-4.0,-4.0
1650 -> 1650,0.1,2_ブレーキ,131.8 -> 131.8,0.223 -> 0.223,0.0,0.0,0.0,-2.0,-2.0
1660 -> 1660,0.1,1_惰行,131.3 -> 131.3,0.233 -> 0.233,0.0,0.0,0.0,-2.0,-2.0
1670 -> 1670,0.1,0_加速,145.4 -> 145.4,0.244 -> 0.244,0.0,0.0,0.0,-2.0,-2.0
1680 -> 1700,0.3,2_ブレーキ,132.8 -> 107.6,0.255 -> 0.273,0.0,0.0,0.0,-6.0,-6.0
1710 -> 1710,0.1,0_加速,121.8 -> 121.8,0.282 -> 0.282,0.0,0.0,0.0,-2.0,-2.0
1720 -> 1720,0.1,1_惰行,121.3 -> 121.3,0.291 -> 0.291,0.0,0.0,0.0,-2.0,-2.0
1730 -> 1730,0.1,2_ブレーキ,108.7 -> 108.7,0.300 -> 0.300,0.0,0.0,0.0,-2.0,-2.0
1740 -> 1740,0.1,0_加速,122.9 -> 122.9,0.309 -> 0.309,0.0,0.0,0.0,-2.0,-2.0
1750 -> 1760,0.2,1_惰行,122.4 -> 121.9,0.319 -> 0.328,0.0,0.0,0.0,-4.0,-4.0
1770 -> 1770,0.1,0_加速,136.1 -> 136.1,0.338 -> 0.338,0.0,0.0,0.0,-2.0,-2.0
1780 -> 1780,0.1,1_惰行,135.6 -> 135.6,0.349 -> 0.349,0.0,0.0,0.0,-2.0,-2.0
1790 -> 1810,0.3,0_加速,149.7 -> 177.9,0.360 -> 0.385,76.2,0.0,-1.0,-12.9,62.2
1820 -> 1820,0.1,1_惰行,177.2 -> 177.2,0.399 -> 0.399,41.1,-2.0,0.0,-6.0,33.1
1830 -> 1830,0.1,2_ブレーキ,164.6 -> 164.6,0.412 -> 0.412,39.4,-2.0,0.0,-5.0,32.4
1840 -> 1840,0.1,1_惰行,164.0 -> 164.0,0.425 -> 0.425,38.0,-2.0,0.0,-4.9,31.1
1850 -> 1850,0.1,0_加速,178.1 -> 178.1,0.438 -> 0.438,39.8,-2.0,-0.5,-6.0,31.2
1860 -> 1860,0.1,1_惰行,177.5 -> 177.5,0.452 -> 0.452,41.2,-2.0,0.0,-6.0,33.2
1870 -> 1870,0.1,2_ブレーキ,164.9 -> 164.9,0.465 -> 0.465,39.5,-2.0,0.0,-5.0,32.5
1880 -> 1880,0.1,1_惰行,164.3 -> 164.3,0.477 -> 0.477,38.1,-2.0,0.0,-5.0,31.1
1890 -> 1890,0.1,0_加速,178.4 -> 178.4,0.491 -> 0.491,39.8,-2.0,-0.5,-6.0,31.3
1900 -> 1910,0.2,1_惰行,177.7 -> 177.1,0.504 -> 0.518,82.3,-2.0,0.0,-11.9,68.3
1920 -> 1920,0.1,0_加速,189.4 -> 189.4,0.532 -> 0.532,42.6,-2.0,-0.5,-6.9,33.2
1930 -> 1930,0.1,2_ブレーキ,176.8 -> 176.8,0.546 -> 0.546,42.2,-5.0,0.0,-5.9,31.3
1940 -> 1950,0.2,1_惰行,176.2 -> 175.5,0.560 -> 0.574,81.5,-2.0,0.0,-11.7,67.8
