step,position_km,velocity_kmh,action,tve_reward,tce_penalty,ic_penalty,ef_penalty,sl_penalty,de_bonus,step_total_reward
1210,0.0006055550632043224,14.26761302947998,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1220,0.0011717289122286235,1.667613136768341,2,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1230,0.0011748740749088313,-1.259999978542328,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1240,0.0011748740749088313,-1.259999978542328,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1250,0.001780429138113154,14.26761302947998,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1260,0.00348645971285168,28.525201034545898,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1270,0.0056757771344184155,28.249543762207033,1,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1280,0.008460204832171575,42.49622268676758,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1290,0.011204512171841421,29.89622268676758,2,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1300,0.012976597289289047,17.296222686767578,2,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1310,0.013776460184514451,4.696223115921021,2,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1320,0.013826835719748739,-1.259999978542328,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1330,0.013826835719748739,-0.02357960119843483,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1340,0.013826835719748739,-0.02357960119843483,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1350,0.013826835719748739,-1.259999978542328,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1360,0.01443239078295306,14.26761302947998,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1370,0.014998564631977362,1.667613136768341,2,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1380,0.015117146136667694,1.4298454999923706,1,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1390,0.0151184566727269,-1.259999978542328,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1400,0.0151184566727269,-1.259999978542328,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1410,0.015724011735931222,14.26761302947998,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1420,0.01681410545699344,14.013124179840089,1,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1430,0.01788457779439087,13.758990669250489,1,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1440,0.018935456177207672,13.505213356018066,1,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1450,0.01996676793774385,13.251788806915284,1,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1460,0.020454560265800243,0.651788592338562,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1470,0.020454560265800243,-1.259999978542328,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1480,0.020454560265800243,-1.259999978542328,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1490,0.020454560265800243,-1.259999978542328,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0
