step_range,duration_sec,action,vel_kmh_change,pos_km_change,sum_tve_reward,sum_ic_penalty,sum_ef_penalty,sum_sl_penalty,total_reward
1210 -> 1210,0.1,0_加速,14.3 -> 14.3,0.001 -> 0.001,0.0,0.0,0.0,-2.0,-2.0
1220 -> 1230,0.2,2_ブレーキ,1.7 -> -1.3,0.001 -> 0.001,1.0,0.0,0.0,-2.0,-1.0
1240 -> 1250,0.2,0_加速,14.3 -> 28.5,0.002 -> 0.003,0.0,0.0,0.0,-4.0,-4.0
1260 -> 1270,0.2,1_惰行,28.2 -> 28.0,0.006 -> 0.008,0.0,0.0,0.0,-4.0,-4.0
1280 -> 1320,0.5,0_加速,42.2 -> 99.1,0.011 -> 0.033,0.0,0.0,0.0,-10.0,-10.0
1330 -> 1340,0.2,1_惰行,98.7 -> 98.2,0.040 -> 0.048,0.0,0.0,0.0,-4.0,-4.0
1350 -> 1360,0.2,0_加速,112.4 -> 126.6,0.056 -> 0.065,0.0,0.0,0.0,-4.0,-4.0
1370 -> 1370,0.1,2_ブレーキ,114.0 -> 114.0,0.075 -> 0.075,0.0,0.0,0.0,-2.0,-2.0
1380 -> 1380,0.1,0_加速,128.1 -> 128.1,0.084 -> 0.084,0.0,0.0,0.0,-2.0,-2.0
1390 -> 1390,0.1,2_ブレーキ,115.5 -> 115.5,0.093 -> 0.093,0.0,0.0,0.0,-2.0,-2.0
1400 -> 1400,0.1,1_惰行,115.1 -> 115.1,0.102 -> 0.102,0.0,0.0,0.0,-2.0,-2.0
1410 -> 1420,0.2,0_加速,129.2 -> 143.4,0.112 -> 0.122,0.0,0.0,0.0,-4.0,-4.0
1430 -> 1430,0.1,1_惰行,142.8 -> 142.8,0.133 -> 0.133,0.0,0.0,0.0,-2.0,-2.0
1440 -> 1440,0.1,2_ブレーキ,130.2 -> 130.2,0.144 -> 0.144,0.0,0.0,0.0,-2.0,-2.0
1450 -> 1450,0.1,1_惰行,129.7 -> 129.7,0.154 -> 0.154,0.0,0.0,0.0,-2.0,-2.0
1460 -> 1470,0.2,2_ブレーキ,117.1 -> 104.5,0.163 -> 0.172,0.0,0.0,0.0,-4.0,-4.0
1480 -> 1480,0.1,1_惰行,104.1 -> 104.1,0.180 -> 0.180,0.0,0.0,0.0,-2.0,-2.0
1490 -> 1490,0.1,2_ブレーキ,91.5 -> 91.5,0.187 -> 0.187,0.0,0.0,0.0,-2.0,-2.0
1500 -> 1530,0.4,1_惰行,91.1 -> 89.9,0.194 -> 0.215,0.0,0.0,0.0,-8.0,-8.0
1540 -> 1540,0.1,0_加速,104.1 -> 104.1,0.223 -> 0.223,0.0,0.0,0.0,-2.0,-2.0
1550 -> 1550,0.1,2_ブレーキ,91.5 -> 91.5,0.230 -> 0.230,0.0,0.0,0.0,-2.0,-2.0
1560 -> 1560,0.1,0_加速,105.7 -> 105.7,0.238 -> 0.238,0.0,0.0,0.0,-2.0,-2.0
1570 -> 1570,0.1,2_ブレーキ,93.1 -> 93.1,0.246 -> 0.246,0.0,0.0,0.0,-2.0,-2.0
1580 -> 1590,0.2,1_惰行,92.7 -> 92.3,0.253 -> 0.260,0.0,0.0,0.0,-4.0,-4.0
1600 -> 1600,0.1,0_加速,106.5 -> 106.5,0.268 -> 0.268,0.0,0.0,0.0,-2.0,-2.0
1610 -> 1610,0.1,1_惰行,106.0 -> 106.0,0.276 -> 0.276,0.0,0.0,0.0,-2.0,-2.0
1620 -> 1620,0.1,0_加速,120.2 -> 120.2,0.285 -> 0.285,0.0,0.0,0.0,-2.0,-2.0
1630 -> 1630,0.1,1_惰行,119.7 -> 119.7,0.294 -> 0.294,0.0,0.0,0.0,-2.0,-2.0
1640 -> 1640,0.1,0_加速,133.9 -> 133.9,0.304 -> 0.304,0.0,0.0,0.0,-2.0,-2.0
1650 -> 1650,0.1,2_ブレーキ,121.3 -> 121.3,0.314 -> 0.314,0.0,0.0,0.0,-2.0,-2.0
1660 -> 1660,0.1,1_惰行,120.8 -> 120.8,0.323 -> 0.323,0.0,0.0,0.0,-2.0,-2.0
1670 -> 1680,0.2,0_加速,135.0 -> 149.1,0.333 -> 0.344,0.0,0.0,0.0,-4.0,-4.0
1690 -> 1690,0.1,1_惰行,148.5 -> 148.5,0.355 -> 0.355,0.0,0.0,0.0,-2.0,-2.0
1700 -> 1720,0.3,0_加速,162.6 -> 189.0,0.367 -> 0.395,0.0,0.0,0.0,-6.0,-6.0
1730 -> 1730,0.1,1_惰行,188.4 -> 188.4,0.409 -> 0.409,0.0,0.0,0.0,-2.0,-2.0
1740 -> 1740,0.1,0_加速,199.1 -> 199.1,0.424 -> 0.424,0.0,0.0,0.0,-2.0,-2.0
1750 -> 1760,0.2,2_ブレーキ,186.5 -> 173.9,0.439 -> 0.453,0.0,0.0,0.0,-4.0,-4.0
1770 -> 1770,0.1,1_惰行,173.3 -> 173.3,0.466 -> 0.466,0.0,0.0,0.0,-2.0,-2.0
1780 -> 1780,0.1,0_加速,186.2 -> 186.2,0.480 -> 0.480,0.0,0.0,0.0,-2.0,-2.0
1790 -> 1810,0.3,2_ブレーキ,173.6 -> 148.4,0.494 -> 0.519,74.3,0.0,0.0,-10.4,63.8
1820 -> 1820,0.1,1_惰行,147.9 -> 147.9,0.530 -> 0.530,34.3,-2.0,0.0,-3.7,28.6
