step_range,duration_sec,action,vel_kmh_change,pos_km_change,sum_tve_reward,sum_ic_penalty,sum_ef_penalty,sum_sl_penalty,total_reward
1210 -> 1220,0.2,0_加速,14.3 -> 28.5,0.001 -> 0.002,0.0,0.0,0.0,-4.0,-4.0
1230 -> 1230,0.1,1_惰行,28.2 -> 28.2,0.005 -> 0.005,0.0,0.0,0.0,-2.0,-2.0
1240 -> 1240,0.1,2_ブレーキ,15.6 -> 15.6,0.006 -> 0.006,0.0,0.0,0.0,-2.0,-2.0
1250 -> 1260,0.2,1_惰行,15.4 -> 15.1,0.007 -> 0.009,0.0,0.0,0.0,-4.0,-4.0
1270 -> 1320,0.6,0_加速,29.4 -> 100.5,0.010 -> 0.036,0.0,0.0,0.0,-12.0,-12.0
1330 -> 1330,0.1,2_ブレーキ,87.9 -> 87.9,0.043 -> 0.043,0.0,0.0,0.0,-2.0,-2.0
1340 -> 1340,0.1,1_惰行,87.5 -> 87.5,0.050 -> 0.050,0.0,0.0,0.0,-2.0,-2.0
1350 -> 1360,0.2,0_加速,101.7 -> 115.9,0.057 -> 0.065,0.0,0.0,0.0,-4.0,-4.0
1370 -> 1380,0.2,2_ブレーキ,103.3 -> 90.7,0.074 -> 0.081,0.0,0.0,0.0,-4.0,-4.0
1390 -> 1400,0.2,1_惰行,90.3 -> 89.9,0.088 -> 0.095,0.0,0.0,0.0,-4.0,-4.0
1410 -> 1410,0.1,0_加速,104.1 -> 104.1,0.103 -> 0.103,0.0,0.0,0.0,-2.0,-2.0
1420 -> 1440,0.3,1_惰行,103.6 -> 102.8,0.111 -> 0.127,0.0,0.0,0.0,-6.0,-6.0
1450 -> 1460,0.2,0_加速,116.9 -> 131.1,0.135 -> 0.145,0.0,0.0,0.0,-4.0,-4.0
1470 -> 1500,0.4,2_ブレーキ,118.5 -> 80.7,0.154 -> 0.177,0.0,0.0,0.0,-8.0,-8.0
1510 -> 1510,0.1,0_加速,94.9 -> 94.9,0.184 -> 0.184,0.0,0.0,0.0,-2.0,-2.0
1520 -> 1520,0.1,1_惰行,94.5 -> 94.5,0.191 -> 0.191,0.0,0.0,0.0,-2.0,-2.0
1530 -> 1540,0.2,2_ブレーキ,81.9 -> 69.3,0.198 -> 0.204,0.0,0.0,0.0,-4.0,-4.0
1550 -> 1550,0.1,1_惰行,68.9 -> 68.9,0.209 -> 0.209,0.0,0.0,0.0,-2.0,-2.0
1560 -> 1580,0.3,2_ブレーキ,56.3 -> 31.1,0.214 -> 0.221,0.0,0.0,0.0,-6.0,-6.0
1590 -> 1610,0.3,0_加速,45.4 -> 73.8,0.224 -> 0.233,0.0,0.0,0.0,-6.0,-6.0
1620 -> 1620,0.1,1_惰行,73.5 -> 73.5,0.239 -> 0.239,0.0,0.0,0.0,-2.0,-2.0
1630 -> 1630,0.1,0_加速,87.7 -> 87.7,0.245 -> 0.245,0.0,0.0,0.0,-2.0,-2.0
1640 -> 1640,0.1,1_惰行,87.3 -> 87.3,0.252 -> 0.252,0.0,0.0,0.0,-2.0,-2.0
1650 -> 1670,0.3,2_ブレーキ,74.7 -> 49.5,0.258 -> 0.267,0.0,0.0,0.0,-6.0,-6.0
1680 -> 1680,0.1,0_加速,63.7 -> 63.7,0.272 -> 0.272,0.0,0.0,0.0,-2.0,-2.0
1690 -> 1690,0.1,2_ブレーキ,51.1 -> 51.1,0.276 -> 0.276,0.0,0.0,0.0,-2.0,-2.0
1700 -> 1700,0.1,1_惰行,50.8 -> 50.8,0.280 -> 0.280,0.0,0.0,0.0,-2.0,-2.0
1710 -> 1720,0.2,0_加速,65.0 -> 79.2,0.285 -> 0.290,0.0,0.0,0.0,-4.0,-4.0
1730 -> 1730,0.1,1_惰行,78.9 -> 78.9,0.296 -> 0.296,0.0,0.0,0.0,-2.0,-2.0
1740 -> 1740,0.1,0_加速,93.1 -> 93.1,0.303 -> 0.303,0.0,0.0,0.0,-2.0,-2.0
1750 -> 1750,0.1,1_惰行,92.7 -> 92.7,0.310 -> 0.310,0.0,0.0,0.0,-2.0,-2.0
1760 -> 1780,0.3,2_ブレーキ,80.1 -> 54.9,0.317 -> 0.327,0.0,0.0,0.0,-6.0,-6.0
1790 -> 1790,0.1,1_惰行,54.5 -> 54.5,0.331 -> 0.331,0.0,0.0,0.0,-2.0,-2.0
1800 -> 1800,0.1,0_加速,68.8 -> 68.8,0.336 -> 0.336,15.4,-2.0,-0.5,0.0,12.9
1810 -> 1820,0.2,2_ブレーキ,56.2 -> 43.6,0.341 -> 0.345,25.7,-5.0,0.0,0.0,20.7
1830 -> 1870,0.5,1_惰行,43.3 -> 42.1,0.348 -> 0.361,64.5,-2.0,0.0,0.0,62.5
1880 -> 1880,0.1,2_ブレーキ,29.5 -> 29.5,0.364 -> 0.364,8.1,-2.0,0.0,0.0,6.1
1890 -> 1890,0.1,1_惰行,29.2 -> 29.2,0.366 -> 0.366,6.8,-2.0,0.0,0.0,4.8
1900 -> 1900,0.1,0_加速,43.4 -> 43.4,0.369 -> 0.369,9.6,-2.0,-0.5,0.0,7.1
1910 -> 1930,0.3,2_ブレーキ,30.8 -> 5.6,0.372 -> 0.375,16.6,-5.0,0.0,0.0,11.6
1940 -> 1950,0.2,0_加速,19.9 -> 34.2,0.376 -> 0.378,9.5,-5.0,-1.0,0.0,3.5
1960 -> 1960,0.1,2_ブレーキ,21.6 -> 21.6,0.380 -> 0.380,6.3,-5.0,0.0,0.0,1.3
1970 -> 1980,0.2,0_加速,35.8 -> 50.0,0.382 -> 0.386,18.9,-5.0,-1.0,0.0,12.9
1990 -> 1990,0.1,2_ブレーキ,37.4 -> 37.4,0.389 -> 0.389,10.0,-5.0,0.0,0.0,5.0
2000 -> 2000,0.1,1_惰行,37.2 -> 37.2,0.392 -> 0.392,11.6,-2.0,0.0,0.0,9.6
2010 -> 2020,0.2,2_ブレーキ,24.6 -> 12.0,0.394 -> 0.395,11.1,-2.0,0.0,0.0,9.1
2030 -> 2030,0.1,0_加速,26.2 -> 26.2,0.397 -> 0.397,4.6,-5.0,-0.5,0.0,-0.9
2040 -> 2050,0.2,2_ブレーキ,13.6 -> 1.0,0.398 -> 0.399,6.0,-5.0,0.0,0.0,-4.0
2060 -> 2060,0.1,1_惰行,0.8 -> 0.8,0.399 -> 0.399,0.2,0.0,0.0,0.0,-4.8
2070 -> 2070,0.1,0_加速,15.0 -> 15.0,0.400 -> 0.400,2.0,-2.0,-0.5,0.0,-0.5
2080 -> 2080,0.1,2_ブレーキ,2.4 -> 2.4,0.400 -> 0.400,1.9,0.0,0.0,0.0,1.9
2090 -> 2090,0.1,0_加速,16.7 -> 16.7,0.401 -> 0.401,2.4,-5.0,-0.5,0.0,-3.1
2100 -> 2120,0.3,1_惰行,16.5 -> 15.9,0.402 -> 0.405,11.3,-2.0,0.0,0.0,9.3
2130 -> 2130,0.1,0_加速,30.2 -> 30.2,0.407 -> 0.407,5.5,-2.0,-0.5,0.0,3.0
2140 -> 2140,0.1,1_惰行,29.9 -> 29.9,0.409 -> 0.409,7.0,-2.0,0.0,0.0,5.0
2150 -> 2150,0.1,2_ブレーキ,17.3 -> 17.3,0.411 -> 0.411,5.3,-2.0,0.0,0.0,3.3
2160 -> 2160,0.1,1_惰行,17.1 -> 17.1,0.412 -> 0.412,4.0,-2.0,0.0,0.0,2.0
2170 -> 2180,0.2,2_ブレーキ,4.5 -> -1.3,0.413 -> 0.413,2.5,0.0,0.0,0.0,-2.5
2190 -> 2190,0.1,1_惰行,-0.0 -> -0.0,0.413 -> 0.413,0.0,0.0,0.0,0.0,-5.0
2200 -> 2210,0.2,0_加速,14.3 -> 28.5,0.414 -> 0.415,6.9,-2.0,-1.0,0.0,3.9
2220 -> 2220,0.1,2_ブレーキ,15.9 -> 15.9,0.417 -> 0.417,5.0,-5.0,0.0,0.0,-0.0
2230 -> 2240,0.2,1_惰行,15.7 -> 15.4,0.418 -> 0.419,7.2,-2.0,0.0,0.0,5.2
2250 -> 2250,0.1,0_加速,29.7 -> 29.7,0.421 -> 0.421,5.4,-2.0,-0.5,0.0,2.9
2260 -> 2260,0.1,1_惰行,29.4 -> 29.4,0.423 -> 0.423,6.8,-2.0,0.0,0.0,4.8
2270 -> 2270,0.1,2_ブレーキ,16.8 -> 16.8,0.425 -> 0.425,5.2,-2.0,0.0,0.0,3.2
2280 -> 2280,0.1,0_加速,31.0 -> 31.0,0.427 -> 0.427,5.7,-5.0,-0.5,0.0,0.2
2290 -> 2300,0.2,2_ブレーキ,18.4 -> 5.8,0.429 -> 0.430,8.2,-5.0,0.0,0.0,3.2
2310 -> 2310,0.1,0_加速,20.1 -> 20.1,0.431 -> 0.431,3.2,-5.0,-0.5,0.0,-2.3
2320 -> 2320,0.1,2_ブレーキ,7.5 -> 7.5,0.432 -> 0.432,3.1,0.0,0.0,0.0,3.1
2330 -> 2330,0.1,0_加速,21.8 -> 21.8,0.433 -> 0.433,3.6,-5.0,-0.5,0.0,-1.9
2340 -> 2340,0.1,1_惰行,21.5 -> 21.5,0.435 -> 0.435,5.0,-2.0,0.0,0.0,3.0
2350 -> 2360,0.2,2_ブレーキ,8.9 -> -1.3,0.436 -> 0.436,4.0,0.0,0.0,0.0,-1.0
2370 -> 2370,0.1,1_惰行,-0.0 -> -0.0,0.436 -> 0.436,0.0,0.0,0.0,0.0,-5.0
2380 -> 2380,0.1,2_ブレーキ,-1.3 -> -1.3,0.436 -> 0.436,0.0,0.0,0.0,0.0,-5.0
2390 -> 2400,0.2,0_加速,14.3 -> 28.5,0.437 -> 0.438,6.9,-5.0,-1.0,0.0,0.9
2410 -> 2420,0.2,2_ブレーキ,15.9 -> 3.3,0.440 -> 0.441,7.1,-5.0,0.0,0.0,2.1
2430 -> 2430,0.1,1_惰行,3.1 -> 3.1,0.441 -> 0.441,0.7,0.0,0.0,0.0,0.7
2440 -> 2440,0.1,2_ブレーキ,-1.3 -> -1.3,0.441 -> 0.441,0.1,0.0,0.0,0.0,-4.9
2450 -> 2450,0.1,0_加速,14.3 -> 14.3,0.442 -> 0.442,1.8,-5.0,-0.5,0.0,-3.7
2460 -> 2460,0.1,2_ブレーキ,1.7 -> 1.7,0.442 -> 0.442,1.7,0.0,0.0,0.0,1.7
2470 -> 2470,0.1,0_加速,15.9 -> 15.9,0.443 -> 0.443,2.2,-5.0,-0.5,0.0,-3.3
2480 -> 2480,0.1,2_ブレーキ,3.3 -> 3.3,0.444 -> 0.444,2.1,0.0,0.0,0.0,2.1
2490 -> 2520,0.4,0_加速,17.6 -> 60.3,0.445 -> 0.454,32.1,-5.0,-2.0,0.0,25.1
2530 -> 2540,0.2,1_惰行,60.0 -> 59.7,0.458 -> 0.463,33.8,-2.0,0.0,0.0,31.8
2550 -> 2560,0.2,2_ブレーキ,47.1 -> 34.5,0.467 -> 0.470,21.5,-2.0,0.0,0.0,19.5
2570 -> 2580,0.2,0_加速,48.7 -> 62.9,0.473 -> 0.478,24.9,-5.0,-1.0,0.0,18.9
2590 -> 2590,0.1,1_惰行,62.6 -> 62.6,0.483 -> 0.483,17.5,-2.0,0.0,0.0,15.5
2600 -> 2620,0.3,2_ブレーキ,50.0 -> 24.8,0.487 -> 0.493,29.9,-2.0,0.0,0.0,27.9
2630 -> 2630,0.1,0_加速,39.0 -> 39.0,0.495 -> 0.495,8.6,-5.0,-0.5,0.0,3.1
2640 -> 2640,0.1,2_ブレーキ,26.4 -> 26.4,0.498 -> 0.498,7.4,-5.0,0.0,0.0,2.4
2650 -> 2650,0.1,0_加速,40.7 -> 40.7,0.500 -> 0.500,8.9,-5.0,-0.5,0.0,3.4
2660 -> 2660,0.1,2_ブレーキ,28.1 -> 28.1,0.503 -> 0.503,7.8,-5.0,0.0,0.0,2.8
2670 -> 2690,0.3,0_加速,42.3 -> 70.8,0.506 -> 0.514,37.8,-5.0,-1.5,0.0,31.3
2700 -> 2700,0.1,2_ブレーキ,58.2 -> 58.2,0.519 -> 0.519,14.8,-5.0,0.0,0.0,9.8
2710 -> 2710,0.1,0_加速,72.4 -> 72.4,0.524 -> 0.524,16.3,-5.0,-0.5,0.0,10.8
2720 -> 2720,0.1,2_ブレーキ,59.8 -> 59.8,0.529 -> 0.529,15.2,-5.0,0.0,0.0,10.2
2730 -> 2730,0.1,1_惰行,59.5 -> 59.5,0.534 -> 0.534,16.8,-2.0,0.0,0.0,14.8
2740 -> 2740,0.1,2_ブレーキ,46.9 -> 46.9,0.538 -> 0.538,12.2,-2.0,0.0,0.0,10.2
2750 -> 2750,0.1,0_加速,61.1 -> 61.1,0.542 -> 0.542,13.7,-5.0,-0.5,0.0,8.2
2760 -> 2760,0.1,1_惰行,60.8 -> 60.8,0.547 -> 0.547,17.1,-2.0,0.0,0.0,15.1
2770 -> 2780,0.2,0_加速,75.0 -> 89.2,0.552 -> 0.559,37.1,-2.0,-1.0,0.0,34.1
2790 -> 2790,0.1,2_ブレーキ,76.6 -> 76.6,0.565 -> 0.565,19.0,-5.0,0.0,0.0,14.0
2800 -> 2800,0.1,0_加速,90.8 -> 90.8,0.572 -> 0.572,20.5,-5.0,-0.5,0.0,15.0
2810 -> 2810,0.1,1_惰行,90.4 -> 90.4,0.579 -> 0.579,24.0,-2.0,0.0,0.0,22.0
2820 -> 2850,0.4,0_加速,104.6 -> 147.0,0.586 -> 0.615,111.6,-2.0,-2.0,-8.0,99.6
2860 -> 2880,0.3,1_惰行,146.5 -> 145.4,0.627 -> 0.649,101.5,-2.0,0.0,-10.6,88.9
2890 -> 2890,0.1,0_加速,159.5 -> 159.5,0.661 -> 0.661,35.5,-2.0,-0.5,-4.6,28.4
2900 -> 2910,0.2,2_ブレーキ,146.9 -> 134.3,0.673 -> 0.684,67.7,-5.0,0.0,-6.3,56.5
2920 -> 2920,0.1,0_加速,148.4 -> 148.4,0.695 -> 0.695,32.9,-5.0,-0.5,-3.7,23.7
2930 -> 2930,0.1,2_ブレーキ,135.8 -> 135.8,0.706 -> 0.706,32.8,-5.0,0.0,-2.8,25.0
2940 -> 2940,0.1,0_加速,150.0 -> 150.0,0.717 -> 0.717,33.2,-5.0,-0.5,-3.9,23.9
2950 -> 2950,0.1,1_惰行,149.4 -> 149.4,0.728 -> 0.728,34.6,-2.0,0.0,-3.8,28.8
2960 -> 2960,0.1,0_加速,163.5 -> 163.5,0.740 -> 0.740,36.4,-2.0,-0.5,-4.9,29.0
2970 -> 2970,0.1,2_ブレーキ,150.9 -> 150.9,0.752 -> 0.752,36.2,-5.0,0.0,-3.9,27.3
2980 -> 2990,0.2,0_加速,165.0 -> 179.1,0.765 -> 0.778,76.7,-5.0,-1.0,-11.1,59.6
3000 -> 3000,0.1,2_ブレーキ,166.5 -> 166.5,0.791 -> 0.791,39.9,-5.0,0.0,-5.1,29.7
3010 -> 3010,0.1,0_加速,180.6 -> 180.6,0.805 -> 0.805,40.3,-5.0,-0.5,-6.2,28.6
3020 -> 3020,0.1,2_ブレーキ,168.0 -> 168.0,0.818 -> 0.818,40.2,-5.0,0.0,-5.2,30.0
3030 -> 3040,0.2,0_加速,181.8 -> 193.2,0.832 -> 0.846,84.2,-5.0,-1.0,-13.5,64.7
3050 -> 3060,0.2,2_ブレーキ,180.6 -> 168.0,0.861 -> 0.874,83.3,-5.0,0.0,-11.5,66.9
3070 -> 3070,0.1,1_惰行,167.4 -> 167.4,0.887 -> 0.887,38.8,-2.0,0.0,-5.2,31.6
3080 -> 3090,0.2,0_加速,181.3 -> 192.7,0.900 -> 0.915,84.0,-2.0,-1.0,-13.4,67.5
3100 -> 3100,0.1,1_惰行,192.0 -> 192.0,0.930 -> 0.930,44.5,-2.0,0.0,-7.1,35.4
3110 -> 3110,0.1,2_ブレーキ,179.4 -> 179.4,0.944 -> 0.944,42.8,-2.0,0.0,-6.1,34.7
3120 -> 3120,0.1,1_惰行,178.7 -> 178.7,0.958 -> 0.958,41.4,-2.0,0.0,-6.1,33.4
3130 -> 3130,0.1,2_ブレーキ,166.1 -> 166.1,0.971 -> 0.971,39.8,-2.0,0.0,-5.1,32.7
3140 -> 3160,0.3,1_惰行,165.5 -> 164.3,0.984 -> 1.009,114.7,-2.0,0.0,-15.0,97.7
3170 -> 3180,0.2,0_加速,178.4 -> 190.4,1.023 -> 1.037,82.7,-2.0,-1.0,-13.0,66.7
3190 -> 3190,0.1,2_ブレーキ,177.8 -> 177.8,1.051 -> 1.051,42.5,-5.0,0.0,-6.0,31.5
3200 -> 3200,0.1,0_加速,189.9 -> 189.9,1.065 -> 1.065,42.8,-5.0,-0.5,-6.9,30.3
3210 -> 3210,0.1,2_ブレーキ,177.3 -> 177.3,1.079 -> 1.079,42.3,-5.0,0.0,-6.0,31.4
