step_range,duration_sec,action,vel_kmh_change,pos_km_change,sum_tve_reward,sum_ic_penalty,sum_ef_penalty,sum_sl_penalty,total_reward
1210 -> 1210,0.1,1_惰行,-0.0 -> -0.0,0.000 -> 0.000,0.0,0.0,0.0,0.0,0.0
1220 -> 1240,0.3,0_加速,14.3 -> 42.8,0.001 -> 0.005,0.0,0.0,0.0,-6.0,-6.0
1250 -> 1250,0.1,2_ブレーキ,30.2 -> 30.2,0.008 -> 0.008,0.0,0.0,0.0,-2.0,-2.0
1260 -> 1260,0.1,0_加速,44.4 -> 44.4,0.011 -> 0.011,0.0,0.0,0.0,-2.0,-2.0
1270 -> 1280,0.2,1_惰行,44.1 -> 43.8,0.014 -> 0.018,0.0,0.0,0.0,-4.0,-4.0
1290 -> 1290,0.1,0_加速,58.0 -> 58.0,0.022 -> 0.022,0.0,0.0,0.0,-2.0,-2.0
1300 -> 1300,0.1,1_惰行,57.7 -> 57.7,0.026 -> 0.026,0.0,0.0,0.0,-2.0,-2.0
1310 -> 1310,0.1,0_加速,71.9 -> 71.9,0.031 -> 0.031,0.0,0.0,0.0,-2.0,-2.0
1320 -> 1320,0.1,1_惰行,71.6 -> 71.6,0.037 -> 0.037,0.0,0.0,0.0,-2.0,-2.0
1330 -> 1330,0.1,0_加速,85.8 -> 85.8,0.043 -> 0.043,0.0,0.0,0.0,-2.0,-2.0
1340 -> 1400,0.7,1_惰行,85.4 -> 83.1,0.049 -> 0.088,0.0,0.0,0.0,-14.0,-14.0
1410 -> 1420,0.2,0_加速,97.3 -> 111.5,0.095 -> 0.104,0.0,0.0,0.0,-4.0,-4.0
1430 -> 1430,0.1,2_ブレーキ,98.9 -> 98.9,0.112 -> 0.112,0.0,0.0,0.0,-2.0,-2.0
1440 -> 1440,0.1,0_加速,113.1 -> 113.1,0.120 -> 0.120,0.0,0.0,0.0,-2.0,-2.0
1450 -> 1460,0.2,1_惰行,112.6 -> 112.2,0.129 -> 0.137,0.0,0.0,0.0,-4.0,-4.0
1470 -> 1470,0.1,0_加速,126.3 -> 126.3,0.146 -> 0.146,0.0,0.0,0.0,-2.0,-2.0
1480 -> 1520,0.5,1_惰行,125.8 -> 123.9,0.156 -> 0.195,0.0,0.0,0.0,-10.0,-10.0
1530 -> 1530,0.1,0_加速,138.0 -> 138.0,0.205 -> 0.205,0.0,0.0,0.0,-2.0,-2.0
1540 -> 1550,0.2,1_惰行,137.5 -> 137.0,0.215 -> 0.226,0.0,0.0,0.0,-4.0,-4.0
1560 -> 1570,0.2,0_加速,151.1 -> 165.2,0.237 -> 0.250,0.0,0.0,0.0,-4.0,-4.0
1580 -> 1580,0.1,1_惰行,164.6 -> 164.6,0.262 -> 0.262,0.0,0.0,0.0,-2.0,-2.0
1590 -> 1590,0.1,0_加速,178.7 -> 178.7,0.276 -> 0.276,0.0,0.0,0.0,-2.0,-2.0
1600 -> 1610,0.2,1_惰行,178.1 -> 177.4,0.289 -> 0.303,0.0,0.0,0.0,-4.0,-4.0
1620 -> 1620,0.1,0_加速,189.5 -> 189.5,0.317 -> 0.317,0.0,0.0,0.0,-2.0,-2.0
1630 -> 1630,0.1,1_惰行,188.8 -> 188.8,0.332 -> 0.332,0.0,0.0,0.0,-2.0,-2.0
1640 -> 1640,0.1,0_加速,199.6 -> 199.6,0.347 -> 0.347,0.0,0.0,0.0,-2.0,-2.0
1650 -> 1660,0.2,1_惰行,198.9 -> 198.2,0.362 -> 0.378,0.0,0.0,0.0,-4.0,-4.0
1670 -> 1670,0.1,0_加速,208.1 -> 208.1,0.393 -> 0.393,0.0,0.0,0.0,-2.0,-2.0
1680 -> 1700,0.3,1_惰行,207.4 -> 205.9,0.409 -> 0.441,0.0,0.0,0.0,-6.0,-6.0
1710 -> 1710,0.1,0_加速,215.2 -> 215.2,0.457 -> 0.457,0.0,0.0,0.0,-2.0,-2.0
1720 -> 1730,0.2,1_惰行,214.5 -> 213.7,0.474 -> 0.491,0.0,0.0,0.0,-4.0,-4.0
1740 -> 1740,0.1,0_加速,222.4 -> 222.4,0.507 -> 0.507,0.0,0.0,0.0,-2.0,-2.0
1750 -> 1780,0.4,1_惰行,221.6 -> 219.2,0.525 -> 0.576,0.0,0.0,0.0,-8.0,-8.0
1790 -> 1790,0.1,0_加速,227.6 -> 227.6,0.593 -> 0.593,0.0,0.0,0.0,-2.0,-2.0
1800 -> 1880,0.9,1_惰行,226.8 -> 220.3,0.610 -> 0.748,466.4,-2.0,0.0,-85.8,378.6
1890 -> 1890,0.1,0_加速,228.6 -> 228.6,0.766 -> 0.766,52.1,-2.0,-0.5,-9.9,39.6
1900 -> 1900,0.1,1_惰行,227.7 -> 227.7,0.783 -> 0.783,52.8,-2.0,0.0,-9.9,40.9
1910 -> 1910,0.1,0_加速,235.5 -> 235.5,0.801 -> 0.801,53.7,-2.0,-0.5,-10.5,40.8
1920 -> 1920,0.1,0_加速,242.7 -> 242.7,0.820 -> 0.820,55.4,0.0,-0.5,-11.0,43.9
1930 -> 1930,0.1,1_惰行,241.8 -> 241.8,0.838 -> 0.838,56.1,-2.0,0.0,-10.9,43.1
1940 -> 1940,0.1,1_惰行,240.9 -> 240.9,0.857 -> 0.857,55.9,0.0,0.0,-10.9,45.0
1950 -> 1950,0.1,1_惰行,240.0 -> 240.0,0.876 -> 0.876,55.7,0.0,0.0,-10.8,44.8
1960 -> 1960,0.1,0_加速,246.9 -> 246.9,0.894 -> 0.894,56.4,-2.0,-0.5,-11.3,42.6
1970 -> 1970,0.1,1_惰行,246.0 -> 246.0,0.913 -> 0.913,57.0,-2.0,0.0,-11.3,43.8
1980 -> 1980,0.1,1_惰行,245.1 -> 245.1,0.932 -> 0.932,56.8,0.0,0.0,-11.2,45.6
1990 -> 1990,0.1,2_ブレーキ,232.5 -> 232.5,0.951 -> 0.951,55.1,-2.0,0.0,-10.2,42.9
2000 -> 2000,0.1,1_惰行,231.7 -> 231.7,0.969 -> 0.969,53.7,-2.0,0.0,-10.2,41.6
2010 -> 2010,0.1,1_惰行,230.9 -> 230.9,0.986 -> 0.986,53.5,0.0,0.0,-10.1,43.4
2020 -> 2050,0.4,1_惰行,230.0 -> 227.5,1.004 -> 1.057,212.2,0.0,0.0,-39.7,172.4
2060 -> 2060,0.1,2_ブレーキ,214.9 -> 214.9,1.074 -> 1.074,51.1,-2.0,0.0,-8.9,40.2
2070 -> 2110,0.5,1_惰行,214.2 -> 211.1,1.091 -> 1.156,246.5,-2.0,0.0,-43.5,201.1
2120 -> 2120,0.1,2_ブレーキ,198.5 -> 198.5,1.172 -> 1.172,47.3,-2.0,0.0,-7.6,37.7
2130 -> 2150,0.3,1_惰行,197.8 -> 196.4,1.187 -> 1.218,137.1,-2.0,0.0,-22.5,112.6
2160 -> 2160,0.1,0_加速,206.5 -> 206.5,1.233 -> 1.233,46.8,-2.0,-0.5,-8.2,36.0
