step_range,duration_sec,action,vel_kmh_change,pos_km_change,sum_tve_reward,sum_ic_penalty,sum_ef_penalty,sum_sl_penalty,total_reward
1210 -> 1210,0.1,0_加速,14.3 -> 14.3,0.001 -> 0.001,0.0,0.0,0.0,-2.0,-2.0
1220 -> 1220,0.1,1_惰行,14.0 -> 14.0,0.002 -> 0.002,0.0,0.0,0.0,-2.0,-2.0
1230 -> 1230,0.1,0_加速,28.3 -> 28.3,0.003 -> 0.003,0.0,0.0,0.0,-2.0,-2.0
1240 -> 1250,0.2,1_惰行,28.0 -> 27.7,0.006 -> 0.008,0.0,0.0,0.0,-4.0,-4.0
1260 -> 1280,0.3,0_加速,42.0 -> 70.4,0.010 -> 0.019,0.0,0.0,0.0,-6.0,-6.0
1290 -> 1300,0.2,1_惰行,70.1 -> 69.7,0.025 -> 0.030,0.0,0.0,0.0,-4.0,-4.0
1310 -> 1310,0.1,0_加速,83.9 -> 83.9,0.036 -> 0.036,0.0,0.0,0.0,-2.0,-2.0
1320 -> 1390,0.8,1_惰行,83.5 -> 80.9,0.042 -> 0.087,0.0,0.0,0.0,-16.0,-16.0
1400 -> 1400,0.1,2_ブレーキ,68.3 -> 68.3,0.093 -> 0.093,0.0,0.0,0.0,-2.0,-2.0
1410 -> 1420,0.2,0_加速,82.5 -> 96.7,0.098 -> 0.105,0.0,0.0,0.0,-4.0,-4.0
1430 -> 1500,0.8,1_惰行,96.3 -> 93.5,0.113 -> 0.164,0.0,0.0,0.0,-16.0,-16.0
1510 -> 1510,0.1,0_加速,107.6 -> 107.6,0.172 -> 0.172,0.0,0.0,0.0,-2.0,-2.0
1520 -> 3090,15.8,1_惰行,107.2 -> 49.6,0.180 -> 1.110,2545.8,0.0,0.0,-56.0,2489.8
3100 -> 3100,0.1,0_加速,63.8 -> 63.8,1.115 -> 1.115,14.3,0.0,-0.5,0.0,13.8
3110 -> 3240,1.4,1_惰行,63.5 -> 59.1,1.119 -> 1.181,241.1,-2.0,0.0,0.0,239.1
3250 -> 3250,0.1,0_加速,73.4 -> 73.4,1.186 -> 1.186,16.5,-2.0,-0.5,0.0,14.0
3260 -> 3400,1.5,1_惰行,73.0 -> 68.1,1.192 -> 1.268,290.4,-2.0,0.0,0.0,288.4
3410 -> 3410,0.1,0_加速,82.3 -> 82.3,1.274 -> 1.274,18.6,-2.0,-0.5,0.0,16.1
3420 -> 3520,1.1,1_惰行,81.9 -> 78.2,1.280 -> 1.342,237.2,-2.0,0.0,0.0,235.2
3530 -> 3530,0.1,0_加速,92.4 -> 92.4,1.348 -> 1.348,20.9,-2.0,-0.5,0.0,18.4
3540 -> 3740,2.1,1_惰行,92.0 -> 84.2,1.356 -> 1.491,491.8,-2.0,0.0,0.0,489.8
3750 -> 3750,0.1,2_ブレーキ,71.6 -> 71.6,1.497 -> 1.497,17.9,-2.0,0.0,0.0,15.9
3760 -> 3910,1.6,1_惰行,71.2 -> 66.0,1.503 -> 1.582,302.6,-2.0,0.0,0.0,300.6
3920 -> 3920,0.1,2_ブレーキ,53.4 -> 53.4,1.587 -> 1.587,13.7,-2.0,0.0,0.0,11.7
3930 -> 3930,0.1,1_惰行,53.1 -> 53.1,1.591 -> 1.591,15.3,-2.0,0.0,0.0,13.3
3940 -> 3940,0.1,0_加速,67.3 -> 67.3,1.596 -> 1.596,15.1,-2.0,-0.5,0.0,12.6
3950 -> 3960,0.2,1_惰行,66.9 -> 66.6,1.601 -> 1.606,37.0,-2.0,0.0,0.0,35.0
3970 -> 3970,0.1,0_加速,80.8 -> 80.8,1.612 -> 1.612,18.2,-2.0,-0.5,0.0,15.7
3980 -> 4020,0.5,1_惰行,80.4 -> 79.0,1.618 -> 1.642,107.4,-2.0,0.0,0.0,105.4
4030 -> 4030,0.1,0_加速,93.2 -> 93.2,1.649 -> 1.649,21.1,-2.0,-0.5,0.0,18.6
4040 -> 4050,0.2,1_惰行,92.8 -> 92.4,1.656 -> 1.663,48.9,-2.0,0.0,0.0,46.9
4060 -> 4060,0.1,2_ブレーキ,79.8 -> 79.8,1.670 -> 1.670,19.8,-2.0,0.0,0.0,17.8
4070 -> 4100,0.4,1_惰行,79.4 -> 78.3,1.676 -> 1.694,85.1,-2.0,0.0,0.0,83.1
4110 -> 4120,0.2,2_ブレーキ,65.7 -> 53.1,1.700 -> 1.704,30.1,-2.0,0.0,0.0,28.1
4130 -> 4130,0.1,1_惰行,52.8 -> 52.8,1.709 -> 1.709,15.2,-2.0,0.0,0.0,13.2
4140 -> 4140,0.1,0_加速,67.0 -> 67.0,1.713 -> 1.713,15.0,-2.0,-0.5,0.0,12.5
4150 -> 4160,0.2,1_惰行,66.6 -> 66.3,1.718 -> 1.724,36.8,-2.0,0.0,0.0,34.8
4170 -> 4170,0.1,2_ブレーキ,53.7 -> 53.7,1.728 -> 1.728,13.7,-2.0,0.0,0.0,11.7
4180 -> 4190,0.2,1_惰行,53.4 -> 53.1,1.732 -> 1.736,30.7,-2.0,0.0,0.0,28.7
4200 -> 4200,0.1,0_加速,67.3 -> 67.3,1.741 -> 1.741,15.1,-2.0,-0.5,0.0,12.6
4210 -> 4220,0.2,1_惰行,66.9 -> 66.6,1.746 -> 1.751,37.0,-2.0,0.0,0.0,35.0
4230 -> 4230,0.1,0_加速,80.8 -> 80.8,1.757 -> 1.757,18.2,-2.0,-0.5,0.0,15.7
4240 -> 4250,0.2,2_ブレーキ,68.2 -> 55.6,1.763 -> 1.768,31.3,-5.0,0.0,0.0,26.3
4260 -> 4280,0.3,1_惰行,55.3 -> 54.6,1.772 -> 1.780,47.3,-2.0,0.0,0.0,45.3
4290 -> 4290,0.1,0_加速,68.9 -> 68.9,1.785 -> 1.785,15.5,-2.0,-0.5,0.0,13.0
4300 -> 4310,0.2,1_惰行,68.5 -> 68.2,1.790 -> 1.796,37.7,-2.0,0.0,0.0,35.7
4320 -> 4320,0.1,2_ブレーキ,55.6 -> 55.6,1.800 -> 1.800,14.2,-2.0,0.0,0.0,12.3
4330 -> 4350,0.3,1_惰行,55.2 -> 54.6,1.805 -> 1.813,47.2,-2.0,0.0,0.0,45.6
4360 -> 4370,0.2,0_加速,68.8 -> 83.0,1.818 -> 1.824,34.2,-2.0,-1.0,0.0,31.5
4380 -> 4440,0.7,1_惰行,82.6 -> 80.4,1.830 -> 1.868,153.4,-2.0,0.0,0.0,153.1
4450 -> 4460,0.2,2_ブレーキ,67.8 -> 55.2,1.874 -> 1.878,31.1,-2.0,0.0,0.0,29.9
4470 -> 4470,0.1,1_惰行,54.9 -> 54.9,1.883 -> 1.883,15.7,-2.0,0.0,0.0,14.2
4480 -> 4480,0.1,0_加速,69.1 -> 69.1,1.887 -> 1.887,15.5,-2.0,-0.5,0.0,13.5
4490 -> 4530,0.5,1_惰行,68.7 -> 67.4,1.893 -> 1.914,93.9,-2.0,0.0,0.0,95.6
4540 -> 4540,0.1,2_ブレーキ,54.8 -> 54.8,1.918 -> 1.918,14.0,-2.0,0.0,0.0,13.0
4550 -> 4550,0.1,0_加速,69.0 -> 69.0,1.923 -> 1.923,15.5,-5.0,-0.5,0.0,11.1
4560 -> 4560,0.1,2_ブレーキ,56.4 -> 56.4,1.928 -> 1.928,14.4,-5.0,0.0,0.0,10.5
4570 -> 4580,0.2,1_惰行,56.1 -> 55.7,1.932 -> 1.937,31.9,-2.0,0.0,0.0,32.6
4590 -> 4590,0.1,0_加速,70.0 -> 70.0,1.942 -> 1.942,15.7,-2.0,-0.5,0.0,14.8
4600 -> 4600,0.1,2_ブレーキ,57.4 -> 57.4,1.946 -> 1.946,14.6,-5.0,0.0,0.0,11.3
4610 -> 4610,0.1,1_惰行,57.0 -> 57.0,1.951 -> 1.951,16.2,-2.0,0.0,0.0,16.1
4620 -> 4620,0.1,2_ブレーキ,44.4 -> 44.4,1.955 -> 1.955,11.6,-2.0,0.0,0.0,11.6
4630 -> 4630,0.1,1_惰行,44.1 -> 44.1,1.958 -> 1.958,13.2,-2.0,0.0,0.0,13.4
4640 -> 4670,0.4,2_ブレーキ,31.5 -> -1.3,1.961 -> 1.964,17.4,-2.0,0.0,0.0,24.9
4680 -> 4700,0.3,1_惰行,-0.0 -> -0.0,1.964 -> 1.964,0.0,-2.0,0.0,0.0,5.3
4710 -> 4710,0.1,0_加速,14.3 -> 14.3,1.965 -> 1.965,1.8,-2.0,-0.5,0.0,1.8
4720 -> 4720,0.1,2_ブレーキ,1.7 -> 1.7,1.965 -> 1.965,1.7,-5.0,0.0,0.0,-0.8
4730 -> 4740,0.2,0_加速,15.9 -> 30.2,1.966 -> 1.968,7.7,-5.0,-1.0,0.0,6.8
4750 -> 4750,0.1,1_惰行,29.9 -> 29.9,1.970 -> 1.970,10.0,-2.0,0.0,0.0,10.7
4760 -> 4760,0.1,2_ブレーキ,17.3 -> 17.3,1.972 -> 1.972,5.3,-2.0,0.0,0.0,6.2
4770 -> 4770,0.1,0_加速,31.6 -> 31.6,1.974 -> 1.974,6.8,-5.0,-0.5,0.0,4.3
4780 -> 4850,0.8,1_惰行,31.3 -> 29.3,1.976 -> 1.992,80.4,-2.0,0.0,-0.0,107.8
4860 -> 4860,0.1,2_ブレーキ,16.7 -> 16.7,1.994 -> 1.994,5.2,-2.0,0.0,-0.0,7.6
4870 -> 4870,0.1,0_加速,31.0 -> 31.0,1.996 -> 1.996,5.7,-5.0,-0.5,-2.4,2.4
4880 -> 4880,0.1,1_惰行,30.7 -> 30.7,1.998 -> 1.998,7.1,-2.0,0.0,-2.4,7.6
4890 -> 4890,0.1,1_惰行,30.4 -> 30.4,2.001 -> 2.001,0.0,0.0,0.0,-12.3,-7.4
4900 -> 4900,0.1,1_惰行,30.2 -> 30.2,2.003 -> 2.003,0.0,0.0,0.0,-12.3,-7.6
4910 -> 4910,0.1,1_惰行,29.9 -> 29.9,2.005 -> 2.005,0.0,0.0,0.0,-11.3,-6.8
4920 -> 4920,0.1,1_惰行,29.6 -> 29.6,2.008 -> 2.008,0.0,0.0,0.0,-10.0,-5.7
4930 -> 4930,0.1,1_惰行,29.3 -> 29.3,2.010 -> 2.010,0.0,0.0,0.0,-10.0,-5.9
4940 -> 4940,0.1,1_惰行,29.0 -> 29.0,2.012 -> 2.012,0.0,0.0,0.0,-10.0,-6.1
4950 -> 4950,0.1,1_惰行,28.8 -> 28.8,2.015 -> 2.015,0.0,0.0,0.0,-10.0,-6.3
4960 -> 4960,0.1,1_惰行,28.5 -> 28.5,2.017 -> 2.017,0.0,0.0,0.0,-10.0,-6.4
4970 -> 4970,0.1,1_惰行,28.2 -> 28.2,2.019 -> 2.019,0.0,0.0,0.0,-10.0,-6.6
4980 -> 4980,0.1,1_惰行,27.9 -> 27.9,2.021 -> 2.021,0.0,0.0,0.0,-10.0,-6.7
4990 -> 4990,0.1,1_惰行,27.7 -> 27.7,2.023 -> 2.023,0.0,0.0,0.0,-10.0,-6.9
5000 -> 5000,0.1,1_惰行,27.4 -> 27.4,2.025 -> 2.025,0.0,0.0,0.0,-10.0,-7.0
5010 -> 5010,0.1,1_惰行,27.1 -> 27.1,2.027 -> 2.027,0.0,0.0,0.0,-10.0,-7.1
5020 -> 5020,0.1,1_惰行,26.8 -> 26.8,2.030 -> 2.030,0.0,0.0,0.0,-10.0,-7.2
5030 -> 5030,0.1,1_惰行,26.6 -> 26.6,2.032 -> 2.032,0.0,0.0,0.0,-10.0,-7.3
5040 -> 5040,0.1,1_惰行,26.3 -> 26.3,2.034 -> 2.034,0.0,0.0,0.0,-10.0,-7.4
5050 -> 5050,0.1,1_惰行,26.0 -> 26.0,2.036 -> 2.036,0.0,0.0,0.0,-10.0,-7.6
5060 -> 5060,0.1,1_惰行,25.8 -> 25.8,2.038 -> 2.038,0.0,0.0,0.0,-10.0,-7.6
5070 -> 5070,0.1,1_惰行,25.5 -> 25.5,2.040 -> 2.040,0.0,0.0,0.0,-10.0,-7.7
5080 -> 5080,0.1,1_惰行,25.2 -> 25.2,2.042 -> 2.042,0.0,0.0,0.0,-10.0,-7.8
5090 -> 5090,0.1,1_惰行,24.9 -> 24.9,2.044 -> 2.044,0.0,0.0,0.0,-10.0,-7.9
5100 -> 5100,0.1,1_惰行,24.7 -> 24.7,2.045 -> 2.045,0.0,0.0,0.0,-10.0,-8.0
5110 -> 5110,0.1,1_惰行,24.4 -> 24.4,2.047 -> 2.047,0.0,0.0,0.0,-10.0,-8.1
5120 -> 5120,0.1,1_惰行,24.1 -> 24.1,2.049 -> 2.049,0.0,0.0,0.0,-10.0,-8.1
5130 -> 5130,0.1,1_惰行,23.9 -> 23.9,2.051 -> 2.051,0.0,0.0,0.0,-10.0,-10.0
5140 -> 5140,0.1,1_惰行,23.6 -> 23.6,2.053 -> 2.053,0.0,0.0,0.0,-10.0,-10.0
5150 -> 5150,0.1,1_惰行,23.3 -> 23.3,2.055 -> 2.055,0.0,0.0,0.0,-10.0,-10.0
5160 -> 5160,0.1,1_惰行,23.1 -> 23.1,2.056 -> 2.056,0.0,0.0,0.0,-10.0,-10.0
5170 -> 5170,0.1,1_惰行,22.8 -> 22.8,2.058 -> 2.058,0.0,0.0,0.0,-10.0,-10.0
5180 -> 5180,0.1,1_惰行,22.5 -> 22.5,2.060 -> 2.060,0.0,0.0,0.0,-10.0,-10.0
5190 -> 5190,0.1,1_惰行,22.3 -> 22.3,2.062 -> 2.062,0.0,0.0,0.0,-10.0,-10.0
5200 -> 5200,0.1,1_惰行,22.0 -> 22.0,2.063 -> 2.063,0.0,0.0,0.0,-10.0,-10.0
5210 -> 5210,0.1,1_惰行,21.7 -> 21.7,2.065 -> 2.065,0.0,0.0,0.0,-10.0,-10.0
5220 -> 5220,0.1,1_惰行,21.5 -> 21.5,2.067 -> 2.067,0.0,0.0,0.0,-10.0,-10.0
5230 -> 5230,0.1,0_加速,35.7 -> 35.7,2.069 -> 2.069,0.0,-2.0,-0.5,-10.0,-12.5
5240 -> 5240,0.1,1_惰行,35.4 -> 35.4,2.072 -> 2.072,0.0,-2.0,0.0,-10.0,-12.0
5250 -> 5250,0.1,1_惰行,35.1 -> 35.1,2.075 -> 2.075,0.0,0.0,0.0,-10.0,-10.0
5260 -> 5260,0.1,1_惰行,34.9 -> 34.9,2.077 -> 2.077,0.0,0.0,0.0,-10.0,-10.0
5270 -> 5270,0.1,1_惰行,34.6 -> 34.6,2.080 -> 2.080,0.0,0.0,0.0,-10.0,-10.0
5280 -> 5280,0.1,1_惰行,34.3 -> 34.3,2.083 -> 2.083,0.0,0.0,0.0,-10.0,-10.0
5290 -> 5290,0.1,1_惰行,34.0 -> 34.0,2.085 -> 2.085,0.0,0.0,0.0,-10.0,-10.0
5300 -> 5300,0.1,1_惰行,33.7 -> 33.7,2.088 -> 2.088,0.0,0.0,0.0,-10.0,-10.0
5310 -> 5310,0.1,1_惰行,33.4 -> 33.4,2.090 -> 2.090,0.0,0.0,0.0,-10.0,-10.0
5320 -> 5320,0.1,1_惰行,33.1 -> 33.1,2.093 -> 2.093,0.0,0.0,0.0,-10.0,-10.0
5330 -> 5330,0.1,1_惰行,32.9 -> 32.9,2.095 -> 2.095,0.0,0.0,0.0,-10.0,-10.0
5340 -> 5340,0.1,1_惰行,32.6 -> 32.6,2.098 -> 2.098,0.0,0.0,0.0,-10.0,-10.0
5350 -> 5350,0.1,1_惰行,32.3 -> 32.3,2.101 -> 2.101,0.0,0.0,0.0,-10.0,-10.0
5360 -> 5360,0.1,1_惰行,32.0 -> 32.0,2.103 -> 2.103,0.0,0.0,0.0,-10.0,-10.0
5370 -> 5370,0.1,1_惰行,31.7 -> 31.7,2.105 -> 2.105,0.0,0.0,0.0,-10.0,-10.0
5380 -> 5380,0.1,1_惰行,31.5 -> 31.5,2.108 -> 2.108,0.0,0.0,0.0,-10.0,-10.0
5390 -> 5390,0.1,1_惰行,31.2 -> 31.2,2.110 -> 2.110,0.0,0.0,0.0,-10.0,-10.0
5400 -> 5400,0.1,1_惰行,30.9 -> 30.9,2.113 -> 2.113,0.0,0.0,0.0,-10.0,-10.0
5410 -> 5410,0.1,1_惰行,30.6 -> 30.6,2.115 -> 2.115,0.0,0.0,0.0,-10.0,-10.0
5420 -> 5420,0.1,1_惰行,30.3 -> 30.3,2.117 -> 2.117,0.0,0.0,0.0,-10.0,-10.0
5430 -> 5430,0.1,1_惰行,30.1 -> 30.1,2.120 -> 2.120,0.0,0.0,0.0,-10.0,-10.0
5440 -> 5440,0.1,1_惰行,29.8 -> 29.8,2.122 -> 2.122,0.0,0.0,0.0,-10.0,-10.0
5450 -> 5450,0.1,1_惰行,29.5 -> 29.5,2.124 -> 2.124,0.0,0.0,0.0,-10.0,-10.0
5460 -> 5460,0.1,1_惰行,29.2 -> 29.2,2.127 -> 2.127,0.0,0.0,0.0,-10.0,-10.0
5470 -> 5470,0.1,1_惰行,28.9 -> 28.9,2.129 -> 2.129,0.0,0.0,0.0,-10.0,-10.0
5480 -> 5480,0.1,1_惰行,28.7 -> 28.7,2.131 -> 2.131,0.0,0.0,0.0,-10.0,-10.0
5490 -> 5490,0.1,1_惰行,28.4 -> 28.4,2.133 -> 2.133,0.0,0.0,0.0,-10.0,-10.0
5500 -> 5500,0.1,1_惰行,28.1 -> 28.1,2.135 -> 2.135,0.0,0.0,0.0,-10.0,-10.0
5510 -> 5510,0.1,1_惰行,27.8 -> 27.8,2.138 -> 2.138,0.0,0.0,0.0,-10.0,-10.0
5520 -> 5520,0.1,1_惰行,27.6 -> 27.6,2.140 -> 2.140,0.0,0.0,0.0,-10.0,-10.0
