step_range,duration_sec,action,vel_kmh_change,pos_km_change,sum_tve_reward,sum_ic_penalty,sum_ef_penalty,sum_sl_penalty,total_reward
1210 -> 1210,0.1,0_加速,14.3 -> 14.3,0.001 -> 0.001,0.0,0.0,0.0,-2.0,-2.0
1220 -> 1220,0.1,1_惰行,14.0 -> 14.0,0.002 -> 0.002,0.0,0.0,0.0,-2.0,-2.0
1230 -> 1230,0.1,0_加速,28.3 -> 28.3,0.003 -> 0.003,0.0,0.0,0.0,-2.0,-2.0
1240 -> 1240,0.1,1_惰行,28.0 -> 28.0,0.006 -> 0.006,0.0,0.0,0.0,-2.0,-2.0
1250 -> 1250,0.1,0_加速,42.2 -> 42.2,0.008 -> 0.008,0.0,0.0,0.0,-2.0,-2.0
1260 -> 1260,0.1,1_惰行,41.9 -> 41.9,0.012 -> 0.012,0.0,0.0,0.0,-2.0,-2.0
1270 -> 1270,0.1,0_加速,56.2 -> 56.2,0.015 -> 0.015,0.0,0.0,0.0,-2.0,-2.0
1280 -> 1280,0.1,1_惰行,55.9 -> 55.9,0.020 -> 0.020,0.0,0.0,0.0,-2.0,-2.0
1290 -> 1310,0.3,0_加速,70.1 -> 98.5,0.025 -> 0.038,0.0,0.0,0.0,-6.0,-6.0
1320 -> 1320,0.1,1_惰行,98.1 -> 98.1,0.045 -> 0.045,0.0,0.0,0.0,-2.0,-2.0
1330 -> 1330,0.1,0_加速,112.2 -> 112.2,0.054 -> 0.054,0.0,0.0,0.0,-2.0,-2.0
1340 -> 1400,0.7,1_惰行,111.8 -> 109.1,0.062 -> 0.113,0.0,0.0,0.0,-14.0,-14.0
1410 -> 1410,0.1,0_加速,123.3 -> 123.3,0.122 -> 0.122,0.0,0.0,0.0,-2.0,-2.0
1420 -> 1440,0.3,1_惰行,122.8 -> 121.9,0.132 -> 0.151,0.0,0.0,0.0,-6.0,-6.0
1450 -> 1450,0.1,0_加速,136.0 -> 136.0,0.161 -> 0.161,0.0,0.0,0.0,-2.0,-2.0
1460 -> 1470,0.2,1_惰行,135.5 -> 135.0,0.171 -> 0.182,0.0,0.0,0.0,-4.0,-4.0
1480 -> 1480,0.1,0_加速,149.1 -> 149.1,0.193 -> 0.193,0.0,0.0,0.0,-2.0,-2.0
1490 -> 1570,0.9,1_惰行,148.6 -> 144.2,0.204 -> 0.294,0.0,0.0,0.0,-18.0,-18.0
1580 -> 1580,0.1,0_加速,158.3 -> 158.3,0.306 -> 0.306,0.0,0.0,0.0,-2.0,-2.0
1590 -> 2940,13.6,1_惰行,157.7 -> 93.0,0.318 -> 1.603,3295.4,0.0,0.0,-208.2,3087.1
2950 -> 2950,0.1,0_加速,107.1 -> 107.1,1.611 -> 1.611,24.3,0.0,-0.5,-0.6,23.3
2960 -> 3240,2.9,1_惰行,106.7 -> 94.9,1.619 -> 1.837,764.7,-2.0,0.0,-4.3,759.2
3250 -> 3250,0.1,0_加速,109.1 -> 109.1,1.845 -> 1.845,24.8,-2.0,-0.5,-0.7,21.8
3260 -> 3440,1.9,1_惰行,108.7 -> 100.9,1.853 -> 1.999,506.7,-2.0,0.0,-24.3,512.1
3450 -> 3450,0.1,1_惰行,100.5 -> 100.5,2.007 -> 2.007,0.0,0.0,0.0,-15.9,-11.5
3460 -> 3460,0.1,1_惰行,100.1 -> 100.1,2.014 -> 2.014,0.0,0.0,0.0,-13.4,-9.6
3470 -> 3470,0.1,1_惰行,99.7 -> 99.7,2.022 -> 2.022,0.0,0.0,0.0,-11.8,-8.6
3480 -> 3480,0.1,1_惰行,99.3 -> 99.3,2.030 -> 2.030,0.0,0.0,0.0,-10.6,-7.9
3490 -> 3490,0.1,1_惰行,98.9 -> 98.9,2.037 -> 2.037,0.0,0.0,0.0,-10.0,-7.6
3500 -> 3500,0.1,1_惰行,98.4 -> 98.4,2.045 -> 2.045,0.0,0.0,0.0,-10.0,-8.0
3510 -> 3510,0.1,1_惰行,98.0 -> 98.0,2.053 -> 2.053,0.0,0.0,0.0,-10.0,-10.0
3520 -> 3520,0.1,1_惰行,97.6 -> 97.6,2.060 -> 2.060,0.0,0.0,0.0,-10.0,-10.0
3530 -> 3530,0.1,1_惰行,97.2 -> 97.2,2.068 -> 2.068,0.0,0.0,0.0,-10.0,-10.0
3540 -> 3540,0.1,1_惰行,96.8 -> 96.8,2.075 -> 2.075,0.0,0.0,0.0,-10.0,-10.0
3550 -> 3550,0.1,1_惰行,96.4 -> 96.4,2.083 -> 2.083,0.0,0.0,0.0,-10.0,-10.0
3560 -> 3560,0.1,1_惰行,96.0 -> 96.0,2.090 -> 2.090,0.0,0.0,0.0,-10.0,-10.0
3570 -> 3570,0.1,1_惰行,95.6 -> 95.6,2.097 -> 2.097,0.0,0.0,0.0,-10.0,-10.0
3580 -> 3580,0.1,1_惰行,95.2 -> 95.2,2.105 -> 2.105,0.0,0.0,0.0,-10.0,-10.0
3590 -> 3590,0.1,1_惰行,94.7 -> 94.7,2.112 -> 2.112,0.0,0.0,0.0,-10.0,-10.0
3600 -> 3600,0.1,1_惰行,94.3 -> 94.3,2.119 -> 2.119,0.0,0.0,0.0,-10.0,-10.0
3610 -> 3610,0.1,1_惰行,93.9 -> 93.9,2.127 -> 2.127,0.0,0.0,0.0,-10.0,-10.0
3620 -> 3620,0.1,1_惰行,93.5 -> 93.5,2.134 -> 2.134,0.0,0.0,0.0,-10.0,-10.0
3630 -> 3630,0.1,1_惰行,93.1 -> 93.1,2.141 -> 2.141,0.0,0.0,0.0,-10.0,-10.0
3640 -> 3640,0.1,1_惰行,92.7 -> 92.7,2.148 -> 2.148,0.0,0.0,0.0,-10.0,-10.0
3650 -> 3650,0.1,1_惰行,92.3 -> 92.3,2.155 -> 2.155,0.0,0.0,0.0,-10.0,-10.0
3660 -> 3660,0.1,1_惰行,91.9 -> 91.9,2.163 -> 2.163,0.0,0.0,0.0,-10.0,-10.0
3670 -> 3670,0.1,1_惰行,91.5 -> 91.5,2.170 -> 2.170,0.0,0.0,0.0,-10.0,-10.0
3680 -> 3680,0.1,1_惰行,91.1 -> 91.1,2.177 -> 2.177,0.0,0.0,0.0,-10.0,-10.0
3690 -> 3690,0.1,1_惰行,90.7 -> 90.7,2.184 -> 2.184,0.0,0.0,0.0,-10.0,-10.0
3700 -> 3700,0.1,1_惰行,90.3 -> 90.3,2.191 -> 2.191,0.0,0.0,0.0,-10.0,-10.0
3710 -> 3710,0.1,1_惰行,89.9 -> 89.9,2.198 -> 2.198,0.0,0.0,0.0,-10.0,-10.0
3720 -> 3720,0.1,1_惰行,89.6 -> 89.6,2.205 -> 2.205,0.0,0.0,0.0,-10.0,-10.0
3730 -> 3730,0.1,1_惰行,89.2 -> 89.2,2.211 -> 2.211,0.0,0.0,0.0,-10.0,-10.0
3740 -> 3740,0.1,1_惰行,88.8 -> 88.8,2.218 -> 2.218,0.0,0.0,0.0,-10.0,-10.0
3750 -> 3750,0.1,1_惰行,88.4 -> 88.4,2.225 -> 2.225,0.0,0.0,0.0,-10.0,-10.0
3760 -> 3760,0.1,1_惰行,88.0 -> 88.0,2.232 -> 2.232,0.0,0.0,0.0,-10.0,-10.0
3770 -> 3770,0.1,1_惰行,87.6 -> 87.6,2.239 -> 2.239,0.0,0.0,0.0,-10.0,-10.0
3780 -> 3780,0.1,1_惰行,87.2 -> 87.2,2.245 -> 2.245,0.0,0.0,0.0,-10.0,-10.0
3790 -> 3790,0.1,1_惰行,86.8 -> 86.8,2.252 -> 2.252,0.0,0.0,0.0,-10.0,-10.0
3800 -> 3800,0.1,1_惰行,86.4 -> 86.4,2.259 -> 2.259,0.0,0.0,0.0,-10.0,-10.0
3810 -> 3810,0.1,1_惰行,86.0 -> 86.0,2.265 -> 2.265,0.0,0.0,0.0,-10.0,-10.0
3820 -> 3820,0.1,1_惰行,85.7 -> 85.7,2.272 -> 2.272,0.0,0.0,0.0,-10.0,-10.0
3830 -> 3830,0.1,1_惰行,85.3 -> 85.3,2.279 -> 2.279,0.0,0.0,0.0,-10.0,-10.0
3840 -> 3840,0.1,1_惰行,84.9 -> 84.9,2.285 -> 2.285,0.0,0.0,0.0,-10.0,-10.0
3850 -> 3850,0.1,1_惰行,84.5 -> 84.5,2.292 -> 2.292,0.0,0.0,0.0,-10.0,-10.0
3860 -> 3860,0.1,1_惰行,84.1 -> 84.1,2.298 -> 2.298,0.0,0.0,0.0,-10.0,-10.0
3870 -> 3870,0.1,1_惰行,83.7 -> 83.7,2.305 -> 2.305,0.0,0.0,0.0,-10.0,-10.0
3880 -> 3880,0.1,1_惰行,83.4 -> 83.4,2.311 -> 2.311,0.0,0.0,0.0,-10.0,-10.0
3890 -> 3890,0.1,1_惰行,83.0 -> 83.0,2.318 -> 2.318,0.0,0.0,0.0,-10.0,-10.0
3900 -> 3900,0.1,1_惰行,82.6 -> 82.6,2.324 -> 2.324,0.0,0.0,0.0,-10.0,-10.0
3910 -> 3910,0.1,1_惰行,82.2 -> 82.2,2.330 -> 2.330,0.0,0.0,0.0,-10.0,-10.0
3920 -> 3920,0.1,1_惰行,81.9 -> 81.9,2.337 -> 2.337,0.0,0.0,0.0,-10.0,-10.0
3930 -> 3930,0.1,1_惰行,81.5 -> 81.5,2.343 -> 2.343,0.0,0.0,0.0,-10.0,-10.0
3940 -> 3940,0.1,1_惰行,81.1 -> 81.1,2.349 -> 2.349,0.0,0.0,0.0,-10.0,-10.0
3950 -> 3950,0.1,1_惰行,80.7 -> 80.7,2.356 -> 2.356,0.0,0.0,0.0,-10.0,-10.0
3960 -> 3960,0.1,1_惰行,80.4 -> 80.4,2.362 -> 2.362,0.0,0.0,0.0,-10.0,-10.0
3970 -> 3970,0.1,1_惰行,80.0 -> 80.0,2.368 -> 2.368,0.0,0.0,0.0,-10.0,-10.0
3980 -> 3980,0.1,1_惰行,79.6 -> 79.6,2.374 -> 2.374,0.0,0.0,0.0,-10.0,-10.0
3990 -> 3990,0.1,1_惰行,79.2 -> 79.2,2.380 -> 2.380,0.0,0.0,0.0,-10.0,-10.0
4000 -> 4000,0.1,1_惰行,78.9 -> 78.9,2.386 -> 2.386,0.0,0.0,0.0,-10.0,-10.0
4010 -> 4010,0.1,1_惰行,78.5 -> 78.5,2.392 -> 2.392,0.0,0.0,0.0,-10.0,-10.0
4020 -> 4020,0.1,1_惰行,78.1 -> 78.1,2.398 -> 2.398,0.0,0.0,0.0,-10.0,-10.0
4030 -> 4030,0.1,1_惰行,77.8 -> 77.8,2.404 -> 2.404,0.0,0.0,0.0,-10.0,-10.0
4040 -> 4040,0.1,1_惰行,77.4 -> 77.4,2.410 -> 2.410,0.0,0.0,0.0,-10.0,-10.0
4050 -> 4050,0.1,1_惰行,77.0 -> 77.0,2.416 -> 2.416,0.0,0.0,0.0,-10.0,-10.0
4060 -> 4060,0.1,1_惰行,76.7 -> 76.7,2.422 -> 2.422,0.0,0.0,0.0,-10.0,-10.0
4070 -> 4070,0.1,1_惰行,76.3 -> 76.3,2.428 -> 2.428,0.0,0.0,0.0,-10.0,-10.0
4080 -> 4080,0.1,1_惰行,75.9 -> 75.9,2.434 -> 2.434,0.0,0.0,0.0,-10.0,-10.0
4090 -> 4090,0.1,1_惰行,75.6 -> 75.6,2.440 -> 2.440,0.0,0.0,0.0,-10.0,-10.0
4100 -> 4100,0.1,1_惰行,75.2 -> 75.2,2.446 -> 2.446,0.0,0.0,0.0,-10.0,-10.0
4110 -> 4110,0.1,1_惰行,74.8 -> 74.8,2.452 -> 2.452,0.0,0.0,0.0,-10.0,-10.0
4120 -> 4120,0.1,1_惰行,74.5 -> 74.5,2.457 -> 2.457,0.0,0.0,0.0,-10.0,-10.0
4130 -> 4130,0.1,1_惰行,74.1 -> 74.1,2.463 -> 2.463,0.0,0.0,0.0,-10.0,-10.0
4140 -> 4140,0.1,1_惰行,73.8 -> 73.8,2.469 -> 2.469,0.0,0.0,0.0,-10.0,-10.0
4150 -> 4150,0.1,1_惰行,73.4 -> 73.4,2.474 -> 2.474,0.0,0.0,0.0,-10.0,-10.0
4160 -> 4160,0.1,1_惰行,73.1 -> 73.1,2.480 -> 2.480,0.0,0.0,0.0,-10.0,-10.0
4170 -> 4170,0.1,1_惰行,72.7 -> 72.7,2.486 -> 2.486,0.0,0.0,0.0,-10.0,-10.0
4180 -> 4180,0.1,1_惰行,72.3 -> 72.3,2.491 -> 2.491,0.0,0.0,0.0,-10.0,-10.0
4190 -> 4190,0.1,1_惰行,72.0 -> 72.0,2.497 -> 2.497,0.0,0.0,0.0,-10.0,-10.0
4200 -> 4200,0.1,1_惰行,71.6 -> 71.6,2.502 -> 2.502,0.0,0.0,0.0,-10.0,-10.0
4210 -> 4210,0.1,1_惰行,71.3 -> 71.3,2.508 -> 2.508,0.0,0.0,0.0,-10.0,-10.0
4220 -> 4220,0.1,1_惰行,70.9 -> 70.9,2.513 -> 2.513,0.0,0.0,0.0,-10.0,-10.0
4230 -> 4230,0.1,1_惰行,70.6 -> 70.6,2.519 -> 2.519,0.0,0.0,0.0,-10.0,-10.0
4240 -> 4240,0.1,1_惰行,70.2 -> 70.2,2.524 -> 2.524,0.0,0.0,0.0,-10.0,-10.0
4250 -> 4250,0.1,1_惰行,69.9 -> 69.9,2.530 -> 2.530,0.0,0.0,0.0,-10.0,-10.0
4260 -> 4260,0.1,1_惰行,69.5 -> 69.5,2.535 -> 2.535,0.0,0.0,0.0,-10.0,-10.0
4270 -> 4270,0.1,1_惰行,69.2 -> 69.2,2.540 -> 2.540,0.0,0.0,0.0,-10.0,-10.0
4280 -> 4280,0.1,1_惰行,68.8 -> 68.8,2.546 -> 2.546,0.0,0.0,0.0,-10.0,-10.0
4290 -> 4290,0.1,1_惰行,68.5 -> 68.5,2.551 -> 2.551,0.0,0.0,0.0,-10.0,-10.0
4300 -> 4300,0.1,1_惰行,68.1 -> 68.1,2.556 -> 2.556,0.0,0.0,0.0,-10.0,-10.0
4310 -> 4310,0.1,1_惰行,67.8 -> 67.8,2.561 -> 2.561,0.0,0.0,0.0,-10.0,-10.0
4320 -> 4320,0.1,1_惰行,67.4 -> 67.4,2.567 -> 2.567,0.0,0.0,0.0,-10.0,-10.0
4330 -> 4330,0.1,1_惰行,67.1 -> 67.1,2.572 -> 2.572,0.0,0.0,0.0,-10.0,-10.0
4340 -> 4340,0.1,1_惰行,66.7 -> 66.7,2.577 -> 2.577,0.0,0.0,0.0,-10.0,-10.0
4350 -> 4350,0.1,1_惰行,66.4 -> 66.4,2.582 -> 2.582,0.0,0.0,0.0,-10.0,-10.0
4360 -> 4360,0.1,1_惰行,66.0 -> 66.0,2.587 -> 2.587,0.0,0.0,0.0,-10.0,-10.0
4370 -> 4370,0.1,1_惰行,65.7 -> 65.7,2.592 -> 2.592,0.0,0.0,0.0,-10.0,-10.0
4380 -> 4380,0.1,1_惰行,65.4 -> 65.4,2.597 -> 2.597,0.0,0.0,0.0,-10.0,-10.0
4390 -> 4390,0.1,1_惰行,65.0 -> 65.0,2.602 -> 2.602,0.0,0.0,0.0,-10.0,-10.0
4400 -> 4400,0.1,1_惰行,64.7 -> 64.7,2.607 -> 2.607,0.0,0.0,0.0,-10.0,-10.0
4410 -> 4410,0.1,1_惰行,64.3 -> 64.3,2.612 -> 2.612,0.0,0.0,0.0,-10.0,-10.0
4420 -> 4420,0.1,1_惰行,64.0 -> 64.0,2.617 -> 2.617,0.0,0.0,0.0,-10.0,-10.0
4430 -> 4430,0.1,1_惰行,63.7 -> 63.7,2.622 -> 2.622,0.0,0.0,0.0,-10.0,-10.0
4440 -> 4440,0.1,1_惰行,63.3 -> 63.3,2.627 -> 2.627,0.0,0.0,0.0,-10.0,-10.0
4450 -> 4450,0.1,1_惰行,63.0 -> 63.0,2.632 -> 2.632,0.0,0.0,0.0,-10.0,-10.0
4460 -> 4460,0.1,1_惰行,62.6 -> 62.6,2.637 -> 2.637,0.0,0.0,0.0,-10.0,-10.0
4470 -> 4470,0.1,1_惰行,62.3 -> 62.3,2.642 -> 2.642,0.0,0.0,0.0,-10.0,-10.0
4480 -> 4480,0.1,1_惰行,62.0 -> 62.0,2.647 -> 2.647,0.0,0.0,0.0,-10.0,-10.0
4490 -> 4490,0.1,1_惰行,61.6 -> 61.6,2.651 -> 2.651,0.0,0.0,0.0,-10.0,-10.0
4500 -> 4500,0.1,1_惰行,61.3 -> 61.3,2.656 -> 2.656,0.0,0.0,0.0,-10.0,-10.0
4510 -> 4510,0.1,1_惰行,61.0 -> 61.0,2.661 -> 2.661,0.0,0.0,0.0,-10.0,-10.0
4520 -> 4520,0.1,1_惰行,60.6 -> 60.6,2.665 -> 2.665,0.0,0.0,0.0,-10.0,-10.0
4530 -> 4530,0.1,1_惰行,60.3 -> 60.3,2.670 -> 2.670,0.0,0.0,0.0,-10.0,-10.0
4540 -> 4540,0.1,1_惰行,60.0 -> 60.0,2.675 -> 2.675,0.0,0.0,0.0,-10.0,-10.0
4550 -> 4550,0.1,1_惰行,59.6 -> 59.6,2.679 -> 2.679,0.0,0.0,0.0,-10.0,-10.0
4560 -> 4560,0.1,1_惰行,59.3 -> 59.3,2.684 -> 2.684,0.0,0.0,0.0,-10.0,-10.0
4570 -> 4570,0.1,1_惰行,59.0 -> 59.0,2.689 -> 2.689,0.0,0.0,0.0,-10.0,-10.0
4580 -> 4580,0.1,1_惰行,58.7 -> 58.7,2.693 -> 2.693,0.0,0.0,0.0,-10.0,-10.0
4590 -> 4590,0.1,1_惰行,58.3 -> 58.3,2.698 -> 2.698,0.0,0.0,0.0,-10.0,-10.0
