step_range,duration_sec,action,vel_kmh_change,pos_km_change,sum_tve_reward,sum_ic_penalty,sum_ef_penalty,sum_sl_penalty,total_reward
1210 -> 1210,0.1,2_ブレーキ,-1.3 -> -1.3,0.000 -> 0.000,1.0,0.0,0.0,0.0,1.0
1220 -> 1220,0.1,0_加速,14.3 -> 14.3,0.001 -> 0.001,0.0,0.0,0.0,-7.2,-7.2
1230 -> 1230,0.1,2_ブレーキ,1.7 -> 1.7,0.001 -> 0.001,0.0,0.0,0.0,-5.3,-5.3
1240 -> 1240,0.1,0_加速,15.9 -> 15.9,0.002 -> 0.002,0.0,0.0,0.0,-7.5,-7.5
1250 -> 1250,0.1,2_ブレーキ,3.3 -> 3.3,0.003 -> 0.003,0.0,0.0,0.0,-5.5,-5.5
1260 -> 1270,0.2,1_惰行,3.1 -> 2.9,0.003 -> 0.003,0.0,0.0,0.0,-10.9,-10.9
1280 -> 1280,0.1,0_加速,17.1 -> 17.1,0.004 -> 0.004,0.0,0.0,0.0,-7.6,-7.6
1290 -> 1290,0.1,1_惰行,16.9 -> 16.9,0.005 -> 0.005,0.0,0.0,0.0,-7.6,-7.6
1300 -> 1300,0.1,0_加速,31.1 -> 31.1,0.007 -> 0.007,0.0,0.0,0.0,-9.8,-9.8
1310 -> 1310,0.1,0_加速,45.4 -> 45.4,0.010 -> 0.010,0.0,0.0,0.0,-12.0,-12.0
1320 -> 1320,0.1,1_惰行,45.1 -> 45.1,0.014 -> 0.014,0.0,0.0,0.0,-12.0,-12.0
1330 -> 1340,0.2,2_ブレーキ,32.5 -> 19.9,0.017 -> 0.019,0.0,0.0,0.0,-18.1,-18.1
1350 -> 1350,0.1,0_加速,34.1 -> 34.1,0.021 -> 0.021,0.0,0.0,0.0,-10.3,-10.3
1360 -> 1360,0.1,2_ブレーキ,21.5 -> 21.5,0.023 -> 0.023,0.0,0.0,0.0,-8.3,-8.3
1370 -> 1370,0.1,0_加速,35.8 -> 35.8,0.025 -> 0.025,0.0,0.0,0.0,-10.5,-10.5
1380 -> 1380,0.1,0_加速,50.0 -> 50.0,0.028 -> 0.028,0.0,0.0,0.0,-12.7,-12.7
1390 -> 1400,0.2,2_ブレーキ,37.4 -> 24.8,0.032 -> 0.034,0.0,0.0,0.0,-19.6,-19.6
1410 -> 1410,0.1,1_惰行,24.5 -> 24.5,0.036 -> 0.036,0.0,0.0,0.0,-8.8,-8.8
1420 -> 1420,0.1,2_ブレーキ,11.9 -> 11.9,0.037 -> 0.037,0.0,0.0,0.0,-6.8,-6.8
1430 -> 1430,0.1,0_加速,26.2 -> 26.2,0.039 -> 0.039,0.0,0.0,0.0,-9.0,-9.0
1440 -> 1460,0.3,2_ブレーキ,13.6 -> -1.3,0.040 -> 0.041,2.0,0.0,0.0,-7.1,-5.1
1470 -> 1470,0.1,0_加速,14.3 -> 14.3,0.041 -> 0.041,0.0,0.0,0.0,-7.2,-7.2
1480 -> 1480,0.1,2_ブレーキ,1.7 -> 1.7,0.042 -> 0.042,0.0,0.0,0.0,-5.3,-5.3
1490 -> 1490,0.1,1_惰行,1.4 -> 1.4,0.042 -> 0.042,0.0,0.0,0.0,-5.2,-5.2
1500 -> 1520,0.3,2_ブレーキ,-1.3 -> -1.3,0.042 -> 0.042,3.0,0.0,0.0,0.0,3.0
1530 -> 1540,0.2,0_加速,14.3 -> 28.5,0.043 -> 0.044,0.0,0.0,0.0,-16.6,-16.6
1550 -> 1560,0.2,1_惰行,28.2 -> 28.0,0.047 -> 0.049,0.0,0.0,0.0,-18.7,-18.7
