step_range,duration_sec,action,vel_kmh_change,pos_km_change,sum_tve_reward,sum_ic_penalty,sum_ef_penalty,sum_sl_penalty,total_reward
1210 -> 1220,0.2,1_惰行,-0.0 -> -0.0,0.000 -> 0.000,0.0,0.0,0.0,0.0,0.0
1230 -> 1230,0.1,0_加速,14.3 -> 14.3,0.001 -> 0.001,0.0,0.0,0.0,-7.2,-7.2
1240 -> 1240,0.1,2_ブレーキ,1.7 -> 1.7,0.001 -> 0.001,0.0,0.0,0.0,-5.3,-5.3
1250 -> 1250,0.1,1_惰行,1.4 -> 1.4,0.001 -> 0.001,0.0,0.0,0.0,-5.2,-5.2
1260 -> 1260,0.1,0_加速,15.7 -> 15.7,0.002 -> 0.002,0.0,0.0,0.0,-7.4,-7.4
1270 -> 1270,0.1,1_惰行,15.4 -> 15.4,0.003 -> 0.003,0.0,0.0,0.0,-7.4,-7.4
1280 -> 1280,0.1,0_加速,29.7 -> 29.7,0.005 -> 0.005,0.0,0.0,0.0,-9.6,-9.6
1290 -> 1300,0.2,1_惰行,29.4 -> 29.1,0.007 -> 0.010,0.0,0.0,0.0,-19.0,-19.0
1310 -> 1310,0.1,0_加速,43.4 -> 43.4,0.012 -> 0.012,0.0,0.0,0.0,-11.7,-11.7
1320 -> 1320,0.1,0_加速,57.6 -> 57.6,0.016 -> 0.016,0.0,0.0,0.0,-13.9,-13.9
1330 -> 1330,0.1,1_惰行,57.3 -> 57.3,0.021 -> 0.021,0.0,0.0,0.0,-13.8,-13.8
1340 -> 1340,0.1,0_加速,71.5 -> 71.5,0.026 -> 0.026,0.0,0.0,0.0,-16.0,-16.0
1350 -> 1350,0.1,1_惰行,71.2 -> 71.2,0.031 -> 0.031,0.0,0.0,0.0,-16.0,-16.0
1360 -> 1360,0.1,2_ブレーキ,58.6 -> 58.6,0.036 -> 0.036,0.0,0.0,0.0,-14.0,-14.0
1370 -> 1370,0.1,1_惰行,58.2 -> 58.2,0.041 -> 0.041,0.0,0.0,0.0,-14.0,-14.0
1380 -> 1380,0.1,1_惰行,57.9 -> 57.9,0.045 -> 0.045,0.0,0.0,0.0,-13.9,-13.9
1390 -> 1390,0.1,0_加速,72.1 -> 72.1,0.050 -> 0.050,0.0,0.0,0.0,-16.1,-16.1
1400 -> 1400,0.1,2_ブレーキ,59.5 -> 59.5,0.055 -> 0.055,0.0,0.0,0.0,-14.2,-14.2
1410 -> 1410,0.1,0_加速,73.7 -> 73.7,0.061 -> 0.061,0.0,0.0,0.0,-16.4,-16.4
1420 -> 1420,0.1,0_加速,87.9 -> 87.9,0.067 -> 0.067,0.0,0.0,0.0,-18.6,-18.6
1430 -> 1430,0.1,2_ブレーキ,75.3 -> 75.3,0.073 -> 0.073,0.0,0.0,0.0,-16.6,-16.6
1440 -> 1440,0.1,0_加速,89.5 -> 89.5,0.080 -> 0.080,0.0,0.0,0.0,-18.8,-18.8
1450 -> 1450,0.1,0_加速,103.7 -> 103.7,0.087 -> 0.087,0.0,0.0,0.0,-21.0,-21.0
1460 -> 1460,0.1,0_加速,117.9 -> 117.9,0.096 -> 0.096,0.0,0.0,0.0,-23.2,-23.2
1470 -> 1470,0.1,0_加速,132.1 -> 132.1,0.105 -> 0.105,0.0,0.0,0.0,-25.4,-25.4
1480 -> 1480,0.1,2_ブレーキ,119.5 -> 119.5,0.115 -> 0.115,0.0,0.0,0.0,-23.4,-23.4
1490 -> 1490,0.1,2_ブレーキ,106.9 -> 106.9,0.124 -> 0.124,0.0,0.0,0.0,-21.5,-21.5
1500 -> 1500,0.1,0_加速,121.0 -> 121.0,0.133 -> 0.133,0.0,0.0,0.0,-23.7,-23.7
1510 -> 1510,0.1,1_惰行,120.5 -> 120.5,0.142 -> 0.142,0.0,0.0,0.0,-23.6,-23.6
1520 -> 1520,0.1,2_ブレーキ,107.9 -> 107.9,0.151 -> 0.151,0.0,0.0,0.0,-21.7,-21.7
1530 -> 1530,0.1,2_ブレーキ,95.3 -> 95.3,0.158 -> 0.158,0.0,0.0,0.0,-19.7,-19.7
1540 -> 1540,0.1,0_加速,109.5 -> 109.5,0.166 -> 0.166,0.0,0.0,0.0,-21.9,-21.9
