step,position_km,velocity_kmh,action,tve_reward,tce_penalty,ic_penalty,ef_penalty,sl_penalty,de_bonus,step_total_reward
1210,0.0006055550632043224,3.963225841522217,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1220,0.002311585637942848,7.923666954040527,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1230,0.005117273743093017,11.881014823913574,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1240,0.00840485519264795,11.797905921936035,1,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1250,0.011669372855299004,11.714941024780273,1,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1260,0.015527700076301549,15.669017791748047,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1270,0.020483818586712856,19.61935806274414,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1280,0.026536640730947192,23.565635681152344,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1290,0.03368498836304135,27.507526397705078,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1300,0.04192759323778916,31.444705963134766,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1310,0.05064310765874526,31.319564819335938,1,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1320,0.059323909472134034,31.194744110107422,1,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1330,0.06745439370666839,27.694744110107422,2,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1340,0.07574896803944887,31.631690979003906,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1350,0.08513637493338312,35.56359100341797,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1360,0.09499435596512901,35.42753982543945,1,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1370,0.10481460236951927,35.29186248779297,1,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1380,0.11408317535757526,31.79186248779297,2,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1390,0.12351504234762789,35.723548889160156,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1400,0.1340382295465633,39.64985275268555,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1410,0.1450295213919353,39.50227737426758,1,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1420,0.15660152468208693,43.423099517822266,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1430,0.16926173552971563,47.33791732788086,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1440,0.18299843587625333,51.06332778930664,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1450,0.1971546434050226,50.87982177734375,1,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1460,0.2117711584748562,53.9998779296875,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1470,0.2267415247040942,53.806236267089844,1,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1480,0.24165820614552627,53.613277435302734,1,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1490,0.2565213908940736,53.42099380493164,1,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1500,0.27133126595077295,53.22937774658203,1,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1510,0.2865689146564637,56.14749526977539,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1520,0.30213467318094467,55.94621658325195,1,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1530,0.318092114542657,58.64066696166992,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1540,0.3343490279310781,58.430274963378906,1,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1550,0.3509660655478806,60.92952346801758,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1560,0.3682481581268979,63.24137496948242,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1570,0.386146717896233,65.38796997070312,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1580,0.40461878113679334,67.38810729980469,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1590,0.42362617867509994,69.25786590576172,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1600,0.4431348543445117,71.0110855102539,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1610,0.46311430082627464,72.65971374511719,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1620,0.48353708941784135,74.21416473388672,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1630,0.5043784755699491,75.68352508544922,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1640,0.5256160660043766,77.0757827758789,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1650,0.5472295362322656,78.39795684814453,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1660,0.5689621264268716,78.10609436035156,1,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1670,0.590613845193958,77.8155517578125,1,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1680,0.6121850586073078,77.52632141113281,1,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1690,0.6331854261734311,74.02632141113281,2,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1700,0.6537066463518321,73.75389862060547,1,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1710,0.6741523747841457,73.482666015625,1,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1720,0.6947967044757298,74.99161529541016,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1730,0.7158476625873972,76.4197769165039,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1740,0.7372839686815722,77.77461242675781,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1750,0.759086280575874,79.06271362304688,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1760,0.7810030622919136,78.767822265625,1,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1770,0.8030739629406038,80.0087661743164,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1780,0.8247638980976247,76.5087661743164,2,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
