#{"t_start": 1776663977.065331, "env_id": "None"}
r,l,t
-6458.568079,696,1.57363
-6627.390633,873,2.097102
-4451.363793,593,3.180177
-3910.280825,640,3.600173
-4504.42319,703,4.031984
-3593.141271,478,4.346702
-3830.656776,669,5.42977
-5307.530611,693,5.863654
-5796.469659,678,6.28743
-6454.696108,767,7.516392
-4799.526237,833,8.010607
-5866.423117,513,8.344409
-10886.80448,861,9.691871
-8167.345752,815,10.173612
-6056.1069,789,11.352639
-15097.642443,1080,11.983585
-18440.512752,1080,13.388106
-12344.296691,1080,14.001756
-8288.375363,1080,15.425427
-14645.534121,1080,16.043776
-17289.665555,1080,17.51437
-12981.205767,1080,18.127915
-15291.817962,1080,19.509661
-15302.728006,1080,20.135688
-14335.254364,1048,21.574843
-15050.670969,1080,22.193366
-9026.86004,1080,23.58226
-13659.060946,1080,24.902182
-9667.111774,1080,25.581491
-10667.204176,1080,26.954092
-9216.498923,1080,27.604047
-8381.281684,1080,28.982694
-9501.363462,1080,29.619709
-8450.876665,1080,31.014861
-10183.413844,1080,31.62651
-8947.701073,1080,33.093907
-8541.837046,977,33.654659
-14142.529225,1076,35.010968
-9561.318449,1080,35.623515
-13624.864281,1080,37.053648
-9380.954367,1080,37.664788
-11141.20969,1080,39.058963
-8352.694146,1080,39.680745
-11603.498196,1080,41.004951
-11162.930104,1080,41.615509
-10003.891047,1080,43.01848
-7238.140391,1080,43.629012
-13872.393848,1080,45.014762
-12251.331051,1080,46.372508
-14864.76783,1080,47.30273
-10271.708872,1080,48.671213
-16401.189526,1080,49.313462
-11090.630552,1080,50.690028
-11157.290217,1080,51.306413
-12771.260305,1080,52.729106
-12617.958147,757,53.18679
-14827.941071,1043,54.560275
-14967.886569,1080,55.231663
-14554.126735,1080,56.650508
-14644.433307,1080,57.27143
-16579.494228,1080,58.64808
-15909.380921,1080,59.267783
-17119.383428,1080,60.672194
-16727.430981,1080,61.305221
-17851.226416,1080,62.658927
-16209.150767,1080,63.284908
-17280.973944,1080,64.673035
-14852.375183,1080,65.299621
-17093.333298,1080,66.645139
-16717.028608,1080,67.271707
-15706.562337,1080,68.683205
-17325.753215,1080,69.295632
-16375.150733,1080,70.651263
-17329.332498,1080,72.000442
-17787.756519,1080,72.654687
-16143.445084,1080,74.043513
-15000.083781,1080,74.68634
-18246.850011,1080,76.013858
-15694.864454,1080,76.618211
-14486.204434,1080,78.017244
-15246.651448,1080,78.636311
-14777.017167,1080,80.075382
-15402.453934,1080,80.697481
-14606.070127,1080,82.088208
-15149.804365,1080,82.713019
-16362.341163,1080,84.086909
-17092.52832,1080,84.710379
-15452.842413,1080,86.110252
-16870.184036,1080,86.726671
-19040.498246,1080,88.062361
-17786.618856,1080,89.413566
-15777.771501,1080,90.097017
-16605.876398,1080,91.430446
-16220.173045,1080,92.08271
-17200.289495,1080,93.566988
-13516.503931,1080,94.184238
-15421.705289,1080,95.606644
-14065.532207,1080,96.214626
-13317.129779,1080,97.643657
-11630.182643,1080,98.528266
-14277.362211,1080,99.901332
-12660.092971,1080,100.521151
-13378.882868,1080,101.933896
-12219.606835,1080,102.54654
-10006.265502,1080,103.935779
-12219.596919,1080,104.55693
-13021.863517,1080,105.941991
-10808.986594,1080,106.566262
-14940.708476,1080,107.988554
-11488.55135,1080,109.333365
-9703.221675,1080,110.00805
-8364.353449,1080,111.36653
-6653.034673,1080,112.013839
-9643.237142,1080,113.437476
-8569.557576,1080,114.067412
-9769.882567,1080,115.392534
-4157.210603,1080,115.998188
-6548.870531,1080,117.319851
-8298.617924,1080,117.932717
-4699.419499,1080,119.319977
-10455.14768,1080,119.939986
-9448.469166,1080,121.281947
-9592.374756,1080,121.915916
-6339.746648,1080,123.34985
86380.481953,1080,123.961962
-10321.014712,1080,125.367831
-5453.752618,1080,125.984312
-6132.576548,1080,127.378643
-4825.665658,1080,128.794845
-6000.441602,1080,129.445242
-6318.373199,1080,130.836008
-6225.171055,1080,131.454555
-8922.318619,1080,132.902291
-4536.866816,1080,133.517688
-2371.484503,1080,134.895345
-3069.590614,1080,135.518686
-8749.793054,1080,136.915077
-6964.048001,1080,137.518577
-4040.918997,1080,138.869345
-4232.187934,1080,139.485631
-6488.561706,1080,140.842624
-2456.979113,1080,141.458833
-3336.122819,1080,142.840767
-2935.001102,1080,143.448676
-3929.800504,1080,144.762997
-1076.648535,1080,146.001673
-3461.965357,1080,146.676837
-865.345434,1080,148.031509
323.09495,1080,148.677597
-2966.358815,1080,150.246532
-6890.028557,1080,150.873891
-2281.955999,1080,152.228033
-4397.661184,1080,152.846154
-1996.721675,1080,154.226923
-2016.414303,1080,154.841461
29.541436,1080,156.243901
-3111.038988,1080,156.86644
-1498.198511,1080,158.200799
-2778.049341,1080,158.819382
-2114.262132,1080,160.099367
-1187.790265,1080,160.703964
-1284.990516,1080,162.101385
-2401.61551,1080,162.72049
-1179.403375,1080,164.101999
694.035263,1080,165.443645
-900.277715,1080,166.109155
-2665.064853,1080,167.421886
-142.457301,1080,168.072447
-521.519117,1080,169.462182
-964.827753,1080,170.077971
-1347.32589,1080,171.447713
-1503.469337,1080,172.06395
-335.290369,1080,173.420614
-2931.016849,1080,174.045853
-376.09843,1080,175.471065
-4510.343913,1080,176.088145
-6430.024808,1080,177.458515
-2033.107214,1080,178.07616
-1146.58989,1080,179.399581
-2334.303485,1080,180.01231
-1174.475851,1080,181.351813
254.541207,1080,181.966983
-764.43417,1080,183.411146
-362.688848,1080,184.680922
-634.828007,1080,185.341894
-3176.69925,1080,186.674367
714.176496,1080,187.30362
-2368.606285,1080,188.63122
-186.772435,1080,189.255691
-618.825885,1080,190.6415
-1120.632857,1080,191.279351
-299.185029,1080,192.592776
-1058.723652,1080,193.205725
-404.813269,1080,194.572298
-1467.427307,1080,195.187833
1224.202374,1080,196.54486
-2345.535778,1080,197.149696
601.477781,1080,198.451205
-1323.07604,1080,199.065027
-3437.142666,1080,200.580266
-3148.70514,1080,201.998387
-2967.879095,1080,202.665665
-3517.586168,1080,204.010267
-2983.753722,1080,204.6722
-3574.881247,1080,206.088788
-6722.843292,1080,206.70567
-4526.620794,1080,208.104359
-4680.526616,1080,208.710503
-7928.087999,1080,210.049538
-3649.741621,1080,210.664682
-4379.288029,1080,212.06366
-5144.852496,1080,212.674772
-4654.790419,1080,213.961761
-2949.374911,1080,214.576694
-5399.898773,1080,215.947196
-4659.488528,1080,216.570786
-5952.652689,1080,218.007655
-3987.919367,1080,218.621192
-4880.845371,1080,220.015144
-4521.061284,1080,221.301602
-5082.863677,1080,221.968331
-5096.120382,1080,223.428027
-3782.672685,1080,224.064889
-7122.592272,1080,225.374803
-3418.601496,1080,225.973341
-6878.953396,1080,227.389301
-6527.227728,1080,228.010974
-5013.831122,1080,229.330817
-5275.174221,1080,229.95486
-4047.127739,1080,231.300534
-6097.66961,1080,231.919163
-5071.229609,1080,233.320099
-4604.541171,1080,233.922833
-6803.474893,1080,235.349621
-7121.755772,1080,235.979577
-4537.352035,1080,237.413203
-5770.057621,1080,238.694933
-5444.711042,1080,239.384553
-7211.4196,1080,240.725205
-5379.044204,1080,241.374597
-3765.601458,1080,242.728704
-4943.803329,1080,243.355888
-5876.704553,1080,244.711
-5775.12713,1080,245.32325
-5052.078469,1080,246.745658
