step_range,duration_sec,action,vel_kmh_change,pos_km_change,sum_tve_reward,sum_ic_penalty,sum_ef_penalty,sum_sl_penalty,total_reward
1210 -> 1380,1.8,0_加速,14.3 -> 231.3,0.001 -> 0.174,0.0,0.0,0.0,-90.0,-90.0
1390 -> 1390,0.1,1_惰行,230.4 -> 230.4,0.192 -> 0.192,0.0,0.0,0.0,-5.0,-5.0
1400 -> 1790,4.0,0_加速,238.0 -> 371.5,0.210 -> 1.171,0.0,0.0,0.0,-200.0,-200.0
1800 -> 1800,0.1,0_加速,373.5 -> 373.5,1.200 -> 1.200,143.8,0.0,-2.1,-42.2,99.4
1810 -> 1810,0.1,0_加速,375.5 -> 375.5,1.229 -> 1.229,144.5,0.0,-2.1,-42.5,99.9
1820 -> 1820,0.1,0_加速,377.5 -> 377.5,1.258 -> 1.258,145.3,0.0,-2.1,-42.8,100.4
1830 -> 1830,0.1,0_加速,379.5 -> 379.5,1.287 -> 1.287,146.1,0.0,-2.1,-43.1,100.8
1840 -> 1840,0.1,0_加速,381.4 -> 381.4,1.316 -> 1.316,146.8,0.0,-2.1,-43.4,101.3
1850 -> 1850,0.1,0_加速,383.3 -> 383.3,1.346 -> 1.346,147.6,0.0,-2.1,-43.7,101.7
1860 -> 1860,0.1,0_加速,385.3 -> 385.3,1.375 -> 1.375,148.3,0.0,-2.1,-44.0,102.2
1870 -> 1870,0.1,0_加速,387.2 -> 387.2,1.405 -> 1.405,149.1,0.0,-2.1,-44.3,102.6
1880 -> 1880,0.1,1_惰行,385.6 -> 385.6,1.435 -> 1.435,149.0,-3.0,0.0,-44.1,102.0
1890 -> 1890,0.1,0_加速,387.5 -> 387.5,1.465 -> 1.465,149.2,-3.0,-2.1,-44.4,99.7
1900 -> 1900,0.1,0_加速,389.5 -> 389.5,1.495 -> 1.495,149.9,0.0,-2.1,-44.7,103.2
1910 -> 1910,0.1,0_加速,391.4 -> 391.4,1.525 -> 1.525,150.7,0.0,-2.1,-45.0,103.6
1920 -> 1920,0.1,0_加速,393.3 -> 393.3,1.555 -> 1.555,151.4,0.0,-2.1,-45.3,104.0
1930 -> 1930,0.1,0_加速,395.2 -> 395.2,1.586 -> 1.586,152.1,0.0,-2.1,-45.6,104.5
1940 -> 1940,0.1,0_加速,397.2 -> 397.2,1.616 -> 1.616,152.9,0.0,-2.1,-45.9,104.9
1950 -> 1950,0.1,0_加速,399.1 -> 399.1,1.647 -> 1.647,153.6,0.0,-2.1,-46.2,105.4
1960 -> 1960,0.1,0_加速,401.0 -> 401.0,1.678 -> 1.678,154.4,0.0,-2.1,-46.5,105.8
1970 -> 1970,0.1,0_加速,403.0 -> 403.0,1.709 -> 1.709,155.1,0.0,-2.1,-46.8,106.3
1980 -> 1980,0.1,0_加速,404.9 -> 404.9,1.740 -> 1.740,155.9,0.0,-2.1,-47.1,106.7
1990 -> 1990,0.1,2_ブレーキ,392.3 -> 392.3,1.771 -> 1.771,153.5,-6.0,0.0,-45.1,102.4
2000 -> 2000,0.1,0_加速,394.2 -> 394.2,1.801 -> 1.801,151.8,-6.0,-2.1,-45.4,98.3
2010 -> 2010,0.1,0_加速,396.1 -> 396.1,1.832 -> 1.832,152.5,0.0,-2.1,-45.7,104.7
2020 -> 2020,0.1,0_加速,398.1 -> 398.1,1.862 -> 1.862,153.2,0.0,-2.1,-46.0,105.1
2030 -> 2030,0.1,2_ブレーキ,385.5 -> 385.5,1.893 -> 1.893,150.9,-6.0,0.0,-44.1,100.8
2040 -> 2040,0.1,0_加速,387.4 -> 387.4,1.922 -> 1.922,149.1,-6.0,-2.1,-44.4,96.7
2050 -> 2050,0.1,0_加速,389.3 -> 389.3,1.952 -> 1.952,149.9,0.0,-2.1,-44.6,103.3
2060 -> 2060,0.1,0_加速,391.2 -> 391.2,1.982 -> 1.982,150.6,0.0,-2.1,-52.0,97.4
2070 -> 2070,0.1,0_加速,393.2 -> 393.2,2.013 -> 2.013,0.0,0.0,-2.1,-59.1,-60.1
2080 -> 2080,0.1,0_加速,395.1 -> 395.1,2.043 -> 2.043,0.0,0.0,-2.1,-51.4,-53.5
2090 -> 2090,0.1,0_加速,397.0 -> 397.0,2.074 -> 2.074,0.0,0.0,-2.1,-50.8,-52.9
2100 -> 2100,0.1,0_加速,398.9 -> 398.9,2.104 -> 2.104,0.0,0.0,-2.1,-51.1,-53.2
2110 -> 2110,0.1,0_加速,400.9 -> 400.9,2.135 -> 2.135,0.0,0.0,-2.1,-51.4,-53.5
2120 -> 2120,0.1,0_加速,402.8 -> 402.8,2.166 -> 2.166,0.0,0.0,-2.1,-51.7,-53.8
2130 -> 2130,0.1,0_加速,404.8 -> 404.8,2.197 -> 2.197,0.0,0.0,-2.1,-52.0,-54.1
2140 -> 2140,0.1,0_加速,406.7 -> 406.7,2.229 -> 2.229,0.0,0.0,-2.1,-52.3,-54.4
2150 -> 2150,0.1,0_加速,408.7 -> 408.7,2.260 -> 2.260,0.0,0.0,-2.1,-52.6,-54.7
2160 -> 2160,0.1,0_加速,410.7 -> 410.7,2.292 -> 2.292,0.0,0.0,-2.1,-52.9,-55.0
2170 -> 2170,0.1,0_加速,412.7 -> 412.7,2.324 -> 2.324,0.0,0.0,-2.1,-53.3,-55.4
2180 -> 2180,0.1,2_ブレーキ,400.1 -> 400.1,2.355 -> 2.355,0.0,-6.0,0.0,-51.3,-57.3
2190 -> 2190,0.1,2_ブレーキ,387.5 -> 387.5,2.385 -> 2.385,0.0,0.0,0.0,-49.4,-49.4
2200 -> 2200,0.1,0_加速,389.4 -> 389.4,2.415 -> 2.415,0.0,-6.0,-2.1,-49.7,-57.8
