step,position_km,velocity_kmh,action,tve_reward,tce_penalty,ic_penalty,ef_penalty,sl_penalty,de_bonus,step_total_reward
1210,0.0006055550632043224,14.26761302947998,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1220,0.002311585637942848,28.525201034545898,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1230,0.005117273743093017,42.77165336608887,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1240,0.009021709924256447,57.00578727722168,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1250,0.014023893556691598,71.22642517089844,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1260,0.020122733178300913,85.43238601684571,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1270,0.027317046852437327,99.62250595092773,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1280,0.03560556256027461,113.79561080932618,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1290,0.04498691862246542,127.95055389404297,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1300,0.05545966414979131,142.08616790771484,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1310,0.06702225952248898,156.20131988525392,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1320,0.07967307689791814,170.29485626220705,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1330,0.09340045088261256,183.70987701416016,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1340,0.10805676771675567,194.89459075927735,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1350,0.12353479512516617,205.1264602661133,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1360,0.13976645433091267,214.53026275634767,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1370,0.15669238205263414,223.2099838256836,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1380,0.17426050959720432,231.25297851562502,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1390,0.19242492081392468,238.73318481445312,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1400,0.21114492568707438,245.71354064941406,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1410,0.23038430246751854,252.24812622070314,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1420,0.2501106728315007,258.38349609375,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1430,0.2702949829933796,264.1600250244141,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1440,0.29091106992028437,269.61292419433596,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1450,0.3119352964353559,274.7730377197266,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1460,0.33334624249150696,279.6674743652344,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1470,0.35512444255718284,284.3201568603516,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1480,0.37725216109779325,288.75234375,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1490,0.39971319971804814,292.9829040527344,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1500,0.4224927307650816,297.0287567138672,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1510,0.44557715316334406,300.90500793457034,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1520,0.4689539670214503,304.6252807617188,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1530,0.49261166416453467,308.20179748535156,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1540,0.5165396322378377,311.6457092285156,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1550,0.5407280704245383,314.967041015625,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1560,0.5651679151433524,318.17493896484376,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1570,0.5898507743546209,321.2777801513672,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1580,0.6147688693195189,324.2832000732422,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1590,0.6399149828349804,327.19817504882815,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1600,0.6652824131142991,330.02915954589844,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1610,0.6908649326059488,332.78203125,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1620,0.7166567511455447,335.4623107910156,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1630,0.742652482921738,338.0750244140625,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1640,0.7688471168091322,340.62489624023436,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1650,0.7952359896824059,343.1162384033203,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1660,0.8218147623776508,345.5531707763672,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1670,0.8485793980110423,347.9394836425781,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1680,0.875526142402637,350.2787200927734,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1690,0.9026515063853716,352.57420349121094,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1700,0.9299522498070998,354.82911987304686,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1710,0.9574253670574401,357.0463806152344,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1720,0.9850680739719293,359.22881469726565,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1730,1.0128777959839608,361.3790588378906,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1740,1.0408521574106522,363.49963989257816,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1750,1.0689889717724694,365.59294738769535,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1760,1.0972862330584532,367.6612884521484,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1770,1.1257421078594398,369.7068603515625,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1780,1.1543549283010126,371.7317230224609,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1790,1.18312318571619,373.7379638671875,0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0
1800,1.2120455250052367,375.7275054931641,0,144.61169644523352,0.0,0.0,-2.1,-42.55054473876953,0.0,99.9611587524414
1810,1.2411207396365782,377.7022705078125,0,145.37607315670812,0.0,0.0,-2.1,-42.855289459228516,0.0,100.42079162597656
1820,1.2703477672487453,379.6640991210938,0,146.13513806083517,0.0,0.0,-2.1,-43.158042907714844,0.0,100.8770980834961
1830,1.29972568581864,381.6147766113281,0,146.88959284947316,0.0,0.0,-2.1,-43.45907211303711,0.0,101.33052062988281
1840,1.32925371036633,383.55608825683595,0,147.64012273845026,0.0,0.0,-2.1,-43.75865936279297,0.0,101.78145599365234
1850,1.3589311901710521,385.4897094726563,0,148.38739902361056,0.0,0.0,-2.1,-44.05705642700195,0.0,102.2303466796875
1860,1.3887576064772722,387.4173980712891,0,149.13208153110077,0.0,0.0,-2.1,-44.35453796386719,0.0,102.67753601074219
1870,1.4187325706735279,389.3407745361328,0,149.87482098127828,0.0,0.0,-2.1,-44.6513557434082,0.0,103.12347412109375
1880,1.4488558229304227,391.2615417480469,0,150.61626128447415,0.0,0.0,-2.1,-44.94776916503906,0.0,103.56849670410156
1890,1.4791272312876291,393.18134765625,0,151.3570417860319,0.0,0.0,-2.1,-45.24403762817383,0.0,104.01300048828125
1900,1.5095467911830953,395.1018402099609,0,152.09779947733097,0.0,0.0,-2.1,-45.540409088134766,0.0,104.4573974609375
1910,1.5401146254209157,397.02466735839846,0,152.8391711891021,0.0,0.0,-2.1,-45.83714294433594,0.0,104.90202331542969
1920,1.5708309845775377,398.95147705078125,0,153.58179578310967,0.0,0.0,-2.1,-46.134490966796875,0.0,105.34730529785156
1930,1.6016962478491885,400.88397216796875,0,154.3263163582543,0.0,0.0,-2.1,-46.43271255493164,0.0,105.79360961914062
1940,1.6327109243466442,402.82382812500003,0,155.07338248727848,0.0,0.0,-2.1,-46.73207473754883,0.0,106.24131774902344
1950,1.6638756548467954,404.7727478027344,0,155.8236525007561,0.0,0.0,-2.1,-47.032833099365234,0.0,106.69081115722656
1960,1.6951912140138923,406.7325164794922,0,156.57779583548404,0.0,0.0,-2.1,-47.33526611328125,0.0,107.14253234863281
1970,1.7266585131069627,408.70489196777345,0,157.33649546535247,0.0,0.0,-2.1,-47.639644622802734,0.0,107.59684753417969
1980,1.757659661379748,396.1048919677734,2,155.005741363926,0.0,-6.0,0.0,-45.6952018737793,0.0,103.31053161621094
1990,1.7883049649384555,398.0295867919922,0,153.22651779353762,0.0,-6.0,-2.1,-45.99222183227539,0.0,99.13429260253906
2000,1.819098975183852,399.9591430664063,0,153.9700512269826,0.0,0.0,-2.1,-46.28999328613281,0.0,105.58006286621094
2010,1.8494252983633628,387.35914306640626,2,151.6316158975539,0.0,-6.0,0.0,-44.345550537109375,0.0,101.28607177734375
2020,1.8793957736728963,389.28265686035155,0,149.85237654766786,0.0,-6.0,-2.1,-44.64238739013672,0.0,97.10999298095703
2030,1.908898292543936,376.6826568603516,2,147.51259435519808,0.0,-6.0,0.0,-42.69794464111328,0.021027205236140756,98.8356704711914
2040,1.9380469247644068,378.65093994140625,0,145.74316110235407,0.0,-6.0,-2.1,-43.00168991088867,0.09031004529045045,94.73177337646484
2050,1.9673469075168206,380.60716552734374,0,146.49991376206927,0.0,0.0,-2.1,-46.291507720947266,0.3908202889924701,98.49923706054688
2060,1.9967973853203889,382.5530914306641,0,147.2523890178412,0.0,0.0,-2.1,-59.035972595214844,1.7040647841970191,87.82048034667969
2070,2.0263976383309763,384.4904754638672,0,0.0,0.0,0.0,-2.1,-53.38841247558594,0.0,-55.48841094970703
2080,2.0561470797960983,386.4210205078125,0,0.0,0.0,0.0,-2.1,-49.200775146484375,0.0,-51.30077362060547
2090,2.0860452539911587,388.3464019775391,0,0.0,0.0,0.0,-2.1,-49.497901916503906,0.0,-51.597900390625
2100,2.116091834621451,390.26832275390626,0,0.0,0.0,0.0,-2.1,-49.79449462890625,0.0,-51.894493103027344
2110,2.1462866236779883,392.1884307861328,0,0.0,0.0,0.0,-2.1,-50.0908088684082,0.0,-52.1908073425293
2120,2.1764792462853184,390.5679473876953,1,0.0,0.0,-3.0,0.0,-49.840736389160156,0.0,-52.840736389160156
2130,2.20669714742847,392.4879180908203,0,0.0,0.0,-3.0,-2.1,-50.137027740478516,0.0,-55.23702621459961
2140,2.2370631870714788,394.40797119140626,0,0.0,0.0,0.0,-2.1,-50.43333053588867,0.0,-52.533329010009766
2150,2.267577441989537,396.3297546386719,0,0.0,0.0,0.0,-2.1,-50.72990417480469,0.0,-52.82990264892578
2160,2.298240116532786,398.25494384765625,0,0.0,0.0,0.0,-2.1,-51.027000427246094,0.0,-53.12699890136719
2170,2.329051543313832,400.18518676757816,0,0.0,0.0,0.0,-2.1,-51.32487487792969,0.0,-53.42487335205078
2180,2.3600121843400257,402.1221862792969,0,0.0,0.0,0.0,-2.1,-51.62379455566406,0.0,-53.723793029785156
2190,2.391122632598727,404.0676177978516,0,0.0,0.0,0.0,-2.1,-51.92401885986328,0.0,-54.024017333984375
2200,2.4223836141071873,406.0232666015625,0,0.0,0.0,0.0,-2.1,-52.22581481933594,0.0,-54.32581329345703
2210,2.453795990442227,407.9908905029297,0,0.0,0.0,0.0,-2.1,-52.52946090698242,0.0,-54.629459381103516
2220,2.4853607617685944,409.97227478027344,0,0.0,0.0,0.0,-2.1,-52.835227966308594,0.0,-54.93522644042969
2230,2.5170790703889017,411.9693145751953,0,0.0,0.0,0.0,-2.1,-53.14341354370117,0.0,-55.243412017822266
2240,2.5489522048422812,413.9839324951172,0,0.0,0.0,0.0,-2.1,-53.45431137084961,0.0,-55.5543098449707
2250,2.5809816045835645,416.01807861328126,0,0.0,0.0,0.0,-2.1,-53.768226623535156,0.0,-55.86822509765625
2260,2.613006897594108,414.2555419921875,1,0.0,0.0,-3.0,0.0,-53.4962272644043,0.0,-56.4962272644043
2270,2.645057371086534,416.29248962402346,0,0.0,0.0,-3.0,-2.1,-53.810569763183594,0.0,-58.91056823730469
2280,2.6772659317135874,418.35132751464846,0,0.0,0.0,0.0,-2.1,-54.1282958984375,0.0,-56.228294372558594
2290,2.709634359549273,420.4341979980469,0,0.0,0.0,0.0,-2.1,-54.44972229003906,0.0,-56.549720764160156
2300,2.742164604451696,422.54335327148436,0,0.0,0.0,0.0,-2.1,-54.77520751953125,0.0,-56.875205993652344
2310,2.774858793598941,424.6811553955078,0,0.0,0.0,0.0,-2.1,-55.10511779785156,0.0,-57.205116271972656
