step_range,duration_sec,action,vel_kmh_change,pos_km_change,sum_tve_reward,sum_ic_penalty,sum_ef_penalty,sum_sl_penalty,total_reward
1210 -> 1760,5.6,0_加速,14.3 -> 367.7,0.001 -> 1.097,0.0,0.0,0.0,-280.0,-280.0
1770 -> 1770,0.1,2_ブレーキ,355.1 -> 355.1,1.125 -> 1.125,0.0,0.0,0.0,-5.0,-5.0
1780 -> 1790,0.2,0_加速,357.3 -> 359.5,1.153 -> 1.180,0.0,0.0,0.0,-10.0,-10.0
1800 -> 1800,0.1,0_加速,361.6 -> 361.6,1.208 -> 1.208,139.1,0.0,-2.1,-40.4,96.7
1810 -> 1810,0.1,0_加速,363.7 -> 363.7,1.236 -> 1.236,140.0,0.0,-2.1,-40.7,97.2
1820 -> 1820,0.1,0_加速,365.8 -> 365.8,1.264 -> 1.264,140.8,0.0,-2.1,-41.0,97.6
1830 -> 1830,0.1,0_加速,367.9 -> 367.9,1.293 -> 1.293,141.6,0.0,-2.1,-41.3,98.1
1840 -> 1840,0.1,0_加速,369.9 -> 369.9,1.321 -> 1.321,142.4,0.0,-2.1,-41.7,98.6
1850 -> 1850,0.1,0_加速,371.9 -> 371.9,1.350 -> 1.350,143.1,0.0,-2.1,-42.0,99.1
1860 -> 1860,0.1,0_加速,373.9 -> 373.9,1.378 -> 1.378,143.9,0.0,-2.1,-42.3,99.5
1870 -> 1870,0.1,0_加速,375.9 -> 375.9,1.407 -> 1.407,144.7,0.0,-2.1,-42.6,100.0
1880 -> 1880,0.1,0_加速,377.9 -> 377.9,1.436 -> 1.436,145.5,0.0,-2.1,-42.9,100.5
1890 -> 1890,0.1,0_加速,379.9 -> 379.9,1.466 -> 1.466,146.2,0.0,-2.1,-43.2,100.9
1900 -> 1900,0.1,0_加速,381.8 -> 381.8,1.495 -> 1.495,147.0,0.0,-2.1,-43.5,101.4
1910 -> 1910,0.1,0_加速,383.8 -> 383.8,1.525 -> 1.525,147.7,0.0,-2.1,-43.8,101.8
1920 -> 1920,0.1,0_加速,385.7 -> 385.7,1.554 -> 1.554,148.5,0.0,-2.1,-44.1,102.3
1930 -> 1930,0.1,0_加速,387.6 -> 387.6,1.584 -> 1.584,149.2,0.0,-2.1,-44.4,102.7
1940 -> 1940,0.1,0_加速,389.5 -> 389.5,1.614 -> 1.614,150.0,0.0,-2.1,-44.7,103.2
1950 -> 1950,0.1,2_ブレーキ,376.9 -> 376.9,1.644 -> 1.644,147.6,-6.0,0.0,-42.7,98.9
1960 -> 1960,0.1,0_加速,378.9 -> 378.9,1.673 -> 1.673,145.8,-6.0,-2.1,-43.0,94.7
1970 -> 1970,0.1,0_加速,380.9 -> 380.9,1.702 -> 1.702,146.6,0.0,-2.1,-43.3,101.2
1980 -> 1980,0.1,0_加速,382.8 -> 382.8,1.732 -> 1.732,147.4,0.0,-2.1,-43.6,101.6
1990 -> 1990,0.1,0_加速,384.7 -> 384.7,1.761 -> 1.761,148.1,0.0,-2.1,-43.9,102.1
2000 -> 2000,0.1,0_加速,386.7 -> 386.7,1.791 -> 1.791,148.8,0.0,-2.1,-44.2,102.5
2010 -> 2010,0.1,0_加速,388.6 -> 388.6,1.821 -> 1.821,149.6,0.0,-2.1,-44.5,103.0
2020 -> 2020,0.1,2_ブレーキ,376.0 -> 376.0,1.850 -> 1.850,147.2,-6.0,0.0,-42.6,98.7
2030 -> 2030,0.1,0_加速,378.0 -> 378.0,1.880 -> 1.880,145.5,-6.0,-2.1,-42.9,94.5
2040 -> 2040,0.1,0_加速,379.9 -> 379.9,1.909 -> 1.909,146.2,0.0,-2.1,-43.2,101.0
2050 -> 2050,0.1,2_ブレーキ,367.3 -> 367.3,1.938 -> 1.938,143.9,-6.0,0.0,-41.3,96.7
