step,position_km,velocity_kmh,action,tve_reward,tce_penalty,ic_penalty,ef_penalty,sl_penalty,de_bonus,step_total_reward
1210,0.0006055550632043224,14.26761302947998,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1220,0.0016956487842665388,14.013124179840089,1,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1230,0.003382050691611927,28.27090015411377,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1240,0.00555176302448265,27.995641136169436,1,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1250,0.007177198270352624,15.395641136169434,2,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1260,0.008354263742775807,15.13956356048584,1,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1270,0.010127547479150439,29.396506118774415,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1280,0.012384036930868541,29.11947555541992,1,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1290,0.015235559133319254,43.365440368652344,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1300,0.01918578950734019,57.59903526306152,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1310,0.02423372363361824,71.81908264160157,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1320,0.029240597184343478,59.21908264160157,2,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1330,0.03379599075407953,58.88976058959961,1,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1340,0.038326000475178805,58.56107025146485,1,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1350,0.042309879179154866,45.961066818237306,2,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1360,0.046460289820770995,60.19227905273438,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1370,0.05109069602698657,59.86107559204102,1,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1380,0.05631307548654571,74.07886047363282,0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1390,0.061494314619432895,61.478860473632814,2,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1400,0.06570333153009786,48.87886047363281,2,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1410,0.0689401262185406,36.27886047363281,2,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1420,0.07172718838170151,35.99068908691407,1,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1430,0.07396952543192747,23.390687370300295,2,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1440,0.07523964025993121,10.790688228607179,2,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
