step_range,duration_sec,action,vel_kmh_change,pos_km_change,sum_tve_reward,sum_ic_penalty,sum_ef_penalty,sum_sl_penalty,total_reward
1210 -> 1210,0.1,2_ブレーキ,-1.3 -> -1.3,0.000 -> 0.000,1.0,0.0,0.0,0.0,1.0
1220 -> 1230,0.2,0_加速,14.3 -> 28.5,0.001 -> 0.002,0.0,0.0,0.0,-4.0,-4.0
1240 -> 1260,0.3,2_ブレーキ,15.9 -> -1.3,0.004 -> 0.005,1.0,0.0,0.0,-4.0,-3.0
1270 -> 1270,0.1,0_加速,14.3 -> 14.3,0.005 -> 0.005,0.0,0.0,0.0,-2.0,-2.0
1280 -> 1280,0.1,1_惰行,14.0 -> 14.0,0.006 -> 0.006,0.0,0.0,0.0,-2.0,-2.0
1290 -> 1340,0.6,2_ブレーキ,1.4 -> -1.3,0.007 -> 0.007,5.0,0.0,0.0,-2.0,3.0
1350 -> 1350,0.1,1_惰行,-0.0 -> -0.0,0.007 -> 0.007,0.0,0.0,0.0,0.0,0.0
1360 -> 1360,0.1,0_加速,14.3 -> 14.3,0.008 -> 0.008,0.0,0.0,0.0,-2.0,-2.0
1370 -> 1370,0.1,1_惰行,14.0 -> 14.0,0.009 -> 0.009,0.0,0.0,0.0,-2.0,-2.0
1380 -> 1380,0.1,0_加速,28.3 -> 28.3,0.010 -> 0.010,0.0,0.0,0.0,-2.0,-2.0
1390 -> 1390,0.1,2_ブレーキ,15.7 -> 15.7,0.012 -> 0.012,0.0,0.0,0.0,-2.0,-2.0
1400 -> 1410,0.2,1_惰行,15.4 -> 15.2,0.013 -> 0.014,0.0,0.0,0.0,-4.0,-4.0
1420 -> 1420,0.1,0_加速,29.4 -> 29.4,0.016 -> 0.016,0.0,0.0,0.0,-2.0,-2.0
1430 -> 1430,0.1,1_惰行,29.1 -> 29.1,0.018 -> 0.018,0.0,0.0,0.0,-2.0,-2.0
1440 -> 1440,0.1,0_加速,43.4 -> 43.4,0.021 -> 0.021,0.0,0.0,0.0,-2.0,-2.0
1450 -> 1450,0.1,2_ブレーキ,30.8 -> 30.8,0.024 -> 0.024,0.0,0.0,0.0,-2.0,-2.0
1460 -> 1480,0.3,0_加速,45.0 -> 73.5,0.027 -> 0.036,0.0,0.0,0.0,-6.0,-6.0
1490 -> 1490,0.1,2_ブレーキ,60.9 -> 60.9,0.041 -> 0.041,0.0,0.0,0.0,-2.0,-2.0
1500 -> 1500,0.1,0_加速,75.1 -> 75.1,0.047 -> 0.047,0.0,0.0,0.0,-2.0,-2.0
1510 -> 1510,0.1,1_惰行,74.7 -> 74.7,0.052 -> 0.052,0.0,0.0,0.0,-2.0,-2.0
1520 -> 1520,0.1,0_加速,88.9 -> 88.9,0.059 -> 0.059,0.0,0.0,0.0,-2.0,-2.0
1530 -> 1530,0.1,2_ブレーキ,76.3 -> 76.3,0.065 -> 0.065,0.0,0.0,0.0,-2.0,-2.0
1540 -> 1540,0.1,1_惰行,76.0 -> 76.0,0.071 -> 0.071,0.0,0.0,0.0,-2.0,-2.0
1550 -> 1560,0.2,0_加速,90.2 -> 104.4,0.078 -> 0.085,0.0,0.0,0.0,-4.0,-4.0
1570 -> 1570,0.1,1_惰行,103.9 -> 103.9,0.093 -> 0.093,0.0,0.0,0.0,-2.0,-2.0
1580 -> 1590,0.2,0_加速,118.1 -> 132.2,0.102 -> 0.111,0.0,0.0,0.0,-4.0,-4.0
1600 -> 1600,0.1,1_惰行,131.7 -> 131.7,0.122 -> 0.122,0.0,0.0,0.0,-2.0,-2.0
1610 -> 1620,0.2,2_ブレーキ,119.1 -> 106.5,0.131 -> 0.140,0.0,0.0,0.0,-4.0,-4.0
1630 -> 1630,0.1,1_惰行,106.1 -> 106.1,0.148 -> 0.148,0.0,0.0,0.0,-2.0,-2.0
1640 -> 1650,0.2,0_加速,120.3 -> 134.4,0.157 -> 0.167,0.0,0.0,0.0,-4.0,-4.0
1660 -> 1660,0.1,1_惰行,133.9 -> 133.9,0.177 -> 0.177,0.0,0.0,0.0,-2.0,-2.0
1670 -> 1670,0.1,0_加速,148.0 -> 148.0,0.188 -> 0.188,0.0,0.0,0.0,-2.0,-2.0
1680 -> 1680,0.1,1_惰行,147.5 -> 147.5,0.199 -> 0.199,0.0,0.0,0.0,-2.0,-2.0
1690 -> 1700,0.2,2_ブレーキ,134.9 -> 122.3,0.210 -> 0.220,0.0,0.0,0.0,-4.0,-4.0
1710 -> 1710,0.1,1_惰行,121.8 -> 121.8,0.230 -> 0.230,0.0,0.0,0.0,-2.0,-2.0
1720 -> 1720,0.1,2_ブレーキ,109.2 -> 109.2,0.238 -> 0.238,0.0,0.0,0.0,-2.0,-2.0
1730 -> 1730,0.1,0_加速,123.4 -> 123.4,0.248 -> 0.248,0.0,0.0,0.0,-2.0,-2.0
1740 -> 1760,0.3,2_ブレーキ,110.8 -> 85.6,0.256 -> 0.272,0.0,0.0,0.0,-6.0,-6.0
1770 -> 1780,0.2,0_加速,99.8 -> 113.9,0.279 -> 0.287,0.0,0.0,0.0,-4.0,-4.0
1790 -> 1810,0.3,1_惰行,113.5 -> 112.6,0.296 -> 0.313,0.0,0.0,0.0,-11.9,-11.9
1820 -> 1820,0.1,0_加速,126.7 -> 126.7,0.323 -> 0.323,0.0,-2.0,-0.5,-10.3,-12.8
1830 -> 1830,0.1,0_加速,140.9 -> 140.9,0.333 -> 0.333,0.0,0.0,-0.5,-15.8,-16.3
1840 -> 1840,0.1,2_ブレーキ,128.3 -> 128.3,0.343 -> 0.343,0.0,-4.0,0.0,-10.9,-14.9
1850 -> 1850,0.1,0_加速,142.4 -> 142.4,0.354 -> 0.354,0.0,-4.0,-0.5,-16.4,-20.9
1860 -> 1880,0.3,2_ブレーキ,129.8 -> 104.6,0.364 -> 0.382,0.0,-4.0,0.0,-19.9,-23.9
1890 -> 1920,0.4,1_惰行,104.2 -> 102.9,0.390 -> 0.414,0.0,-2.0,0.0,-5.5,-7.5
1930 -> 1930,0.1,2_ブレーキ,90.3 -> 90.3,0.422 -> 0.422,37.0,-2.0,0.0,0.0,35.0
1940 -> 1940,0.1,0_加速,104.5 -> 104.5,0.429 -> 0.429,0.0,-4.0,-0.5,-1.7,-6.2
1950 -> 1960,0.2,2_ブレーキ,91.9 -> 79.3,0.437 -> 0.443,70.4,-4.0,0.0,0.0,66.4
1970 -> 1970,0.1,0_加速,93.5 -> 93.5,0.450 -> 0.450,33.6,-4.0,-0.5,0.0,29.1
1980 -> 1980,0.1,1_惰行,93.1 -> 93.1,0.457 -> 0.457,39.0,-2.0,0.0,0.0,37.0
1990 -> 1990,0.1,2_ブレーキ,80.5 -> 80.5,0.464 -> 0.464,33.2,-2.0,0.0,0.0,31.2
2000 -> 2000,0.1,1_惰行,80.1 -> 80.1,0.470 -> 0.470,34.0,-2.0,0.0,0.0,32.0
2010 -> 2020,0.2,0_加速,94.3 -> 108.5,0.477 -> 0.485,33.9,-2.0,-1.0,-3.3,27.6
2030 -> 2040,0.2,1_惰行,108.1 -> 107.6,0.493 -> 0.501,0.0,-2.0,0.0,-6.0,-8.0
2050 -> 2050,0.1,0_加速,121.8 -> 121.8,0.510 -> 0.510,0.0,-2.0,-0.5,-8.4,-10.9
2060 -> 2060,0.1,2_ブレーキ,109.2 -> 109.2,0.519 -> 0.519,0.0,-4.0,0.0,-3.5,-7.5
2070 -> 2070,0.1,0_加速,123.3 -> 123.3,0.528 -> 0.528,0.0,-4.0,-0.5,-9.0,-13.5
2080 -> 2090,0.2,2_ブレーキ,110.7 -> 98.1,0.537 -> 0.545,40.1,-4.0,0.0,-4.1,31.9
2100 -> 2110,0.2,1_惰行,97.7 -> 97.3,0.553 -> 0.560,81.4,-2.0,0.0,0.0,79.4
2120 -> 2120,0.1,2_ブレーキ,84.7 -> 84.7,0.567 -> 0.567,34.9,-2.0,0.0,0.0,32.9
2130 -> 2130,0.1,1_惰行,84.3 -> 84.3,0.574 -> 0.574,35.6,-2.0,0.0,0.0,33.6
2140 -> 2140,0.1,2_ブレーキ,71.7 -> 71.7,0.580 -> 0.580,29.9,-2.0,0.0,0.0,27.9
2150 -> 2150,0.1,0_加速,85.9 -> 85.9,0.586 -> 0.586,30.7,-4.0,-0.5,0.0,26.2
2160 -> 2160,0.1,2_ブレーキ,73.3 -> 73.3,0.592 -> 0.592,30.5,-4.0,0.0,0.0,26.5
2170 -> 2180,0.2,1_惰行,73.0 -> 72.6,0.598 -> 0.603,62.3,-2.0,0.0,0.0,60.3
2190 -> 2190,0.1,0_加速,86.8 -> 86.8,0.609 -> 0.609,31.0,-2.0,-0.5,0.0,28.5
2200 -> 2200,0.1,1_惰行,86.4 -> 86.4,0.616 -> 0.616,36.4,-2.0,0.0,0.0,34.4
2210 -> 2210,0.1,2_ブレーキ,73.8 -> 73.8,0.622 -> 0.622,30.7,-2.0,0.0,0.0,28.7
2220 -> 2220,0.1,0_加速,88.0 -> 88.0,0.629 -> 0.629,31.5,-4.0,-0.5,0.0,27.0
2230 -> 2240,0.2,2_ブレーキ,75.4 -> 62.8,0.635 -> 0.640,57.7,-4.0,0.0,0.0,53.7
2250 -> 2260,0.2,1_惰行,62.5 -> 62.2,0.645 -> 0.650,54.2,-2.0,0.0,0.0,52.2
2270 -> 2270,0.1,0_加速,76.4 -> 76.4,0.655 -> 0.655,27.0,-2.0,-0.5,0.0,24.5
2280 -> 2280,0.1,2_ブレーキ,63.8 -> 63.8,0.660 -> 0.660,26.8,-4.0,0.0,0.0,22.8
2290 -> 2290,0.1,1_惰行,63.4 -> 63.4,0.665 -> 0.665,27.5,-2.0,0.0,0.0,25.5
2300 -> 2310,0.2,0_加速,77.7 -> 91.9,0.671 -> 0.677,60.5,-2.0,-1.0,0.0,57.5
2320 -> 2320,0.1,1_惰行,91.5 -> 91.5,0.685 -> 0.685,38.4,-2.0,0.0,0.0,36.4
2330 -> 2340,0.2,0_加速,105.6 -> 119.8,0.692 -> 0.701,0.0,-2.0,-1.0,-9.8,-12.8
2350 -> 2350,0.1,0_加速,134.0 -> 134.0,0.711 -> 0.711,0.0,0.0,-0.5,-13.1,-13.6
2360 -> 2360,0.1,2_ブレーキ,121.4 -> 121.4,0.721 -> 0.721,0.0,-4.0,0.0,-8.2,-12.2
2370 -> 2370,0.1,1_惰行,120.9 -> 120.9,0.730 -> 0.730,0.0,-2.0,0.0,-8.1,-10.1
2380 -> 2380,0.1,0_加速,135.0 -> 135.0,0.740 -> 0.740,0.0,-2.0,-0.5,-13.5,-16.0
2390 -> 2390,0.1,2_ブレーキ,122.4 -> 122.4,0.750 -> 0.750,0.0,-4.0,0.0,-8.7,-12.7
2400 -> 2410,0.2,1_惰行,122.0 -> 121.5,0.759 -> 0.769,0.0,-2.0,0.0,-16.8,-18.8
2420 -> 2420,0.1,0_加速,135.6 -> 135.6,0.779 -> 0.779,0.0,-2.0,-0.5,-13.7,-16.2
2430 -> 2430,0.1,1_惰行,135.1 -> 135.1,0.789 -> 0.789,0.0,-2.0,0.0,-13.5,-15.5
2440 -> 2440,0.1,0_加速,149.2 -> 149.2,0.800 -> 0.800,0.0,-2.0,-0.5,-19.0,-21.5
