step_range,duration_sec,action,vel_kmh_change,pos_km_change,sum_tve_reward,sum_ic_penalty,sum_ef_penalty,sum_sl_penalty,total_reward
1210 -> 1220,0.2,0_加速,14.3 -> 28.5,0.001 -> 0.002,0.0,0.0,0.0,-4.0,-4.0
1230 -> 1230,0.1,2_ブレーキ,15.9 -> 15.9,0.004 -> 0.004,0.0,0.0,0.0,-2.0,-2.0
1240 -> 1240,0.1,0_加速,30.2 -> 30.2,0.006 -> 0.006,0.0,0.0,0.0,-2.0,-2.0
1250 -> 1250,0.1,2_ブレーキ,17.6 -> 17.6,0.008 -> 0.008,0.0,0.0,0.0,-2.0,-2.0
1260 -> 1270,0.2,1_惰行,17.3 -> 17.1,0.009 -> 0.010,0.0,0.0,0.0,-4.0,-4.0
1280 -> 1280,0.1,0_加速,31.3 -> 31.3,0.012 -> 0.012,0.0,0.0,0.0,-2.0,-2.0
1290 -> 1300,0.2,2_ブレーキ,18.7 -> 6.1,0.014 -> 0.015,0.0,0.0,0.0,-4.0,-4.0
1310 -> 1310,0.1,1_惰行,5.9 -> 5.9,0.015 -> 0.015,0.0,0.0,0.0,-2.0,-2.0
1320 -> 1320,0.1,2_ブレーキ,-1.3 -> -1.3,0.016 -> 0.016,1.0,0.0,0.0,0.0,1.0
1330 -> 1340,0.2,1_惰行,-0.0 -> -0.0,0.016 -> 0.016,0.0,0.0,0.0,0.0,0.0
1350 -> 1350,0.1,2_ブレーキ,-1.3 -> -1.3,0.016 -> 0.016,1.0,0.0,0.0,0.0,1.0
1360 -> 1360,0.1,0_加速,14.3 -> 14.3,0.016 -> 0.016,0.0,0.0,0.0,-2.0,-2.0
1370 -> 1380,0.2,2_ブレーキ,1.7 -> -1.3,0.017 -> 0.017,1.0,0.0,0.0,-2.0,-1.0
1390 -> 1390,0.1,0_加速,14.3 -> 14.3,0.017 -> 0.017,0.0,0.0,0.0,-2.0,-2.0
1400 -> 1400,0.1,2_ブレーキ,1.7 -> 1.7,0.018 -> 0.018,0.0,0.0,0.0,-2.0,-2.0
1410 -> 1410,0.1,0_加速,15.9 -> 15.9,0.019 -> 0.019,0.0,0.0,0.0,-2.0,-2.0
1420 -> 1420,0.1,1_惰行,15.7 -> 15.7,0.020 -> 0.020,0.0,0.0,0.0,-2.0,-2.0
1430 -> 1430,0.1,2_ブレーキ,3.1 -> 3.1,0.021 -> 0.021,0.0,0.0,0.0,-2.0,-2.0
1440 -> 1450,0.2,0_加速,17.3 -> 31.6,0.021 -> 0.023,0.0,0.0,0.0,-4.0,-4.0
1460 -> 1460,0.1,2_ブレーキ,19.0 -> 19.0,0.025 -> 0.025,0.0,0.0,0.0,-2.0,-2.0
1470 -> 1470,0.1,1_惰行,18.7 -> 18.7,0.027 -> 0.027,0.0,0.0,0.0,-2.0,-2.0
1480 -> 1490,0.2,2_ブレーキ,6.1 -> -1.3,0.028 -> 0.028,1.0,0.0,0.0,-2.0,-1.0
1500 -> 1510,0.2,1_惰行,-0.0 -> -0.0,0.028 -> 0.028,0.0,0.0,0.0,0.0,0.0
1520 -> 1520,0.1,2_ブレーキ,-1.3 -> -1.3,0.028 -> 0.028,1.0,0.0,0.0,0.0,1.0
1530 -> 1530,0.1,0_加速,14.3 -> 14.3,0.028 -> 0.028,0.0,0.0,0.0,-2.0,-2.0
1540 -> 1540,0.1,2_ブレーキ,1.7 -> 1.7,0.029 -> 0.029,0.0,0.0,0.0,-2.0,-2.0
1550 -> 1550,0.1,0_加速,15.9 -> 15.9,0.030 -> 0.030,0.0,0.0,0.0,-2.0,-2.0
1560 -> 1570,0.2,1_惰行,15.7 -> 15.4,0.031 -> 0.032,0.0,0.0,0.0,-4.0,-4.0
1580 -> 1590,0.2,0_加速,29.7 -> 43.9,0.034 -> 0.037,0.0,0.0,0.0,-4.0,-4.0
1600 -> 1600,0.1,2_ブレーキ,31.3 -> 31.3,0.040 -> 0.040,0.0,0.0,0.0,-2.0,-2.0
1610 -> 1610,0.1,0_加速,45.6 -> 45.6,0.043 -> 0.043,0.0,0.0,0.0,-2.0,-2.0
1620 -> 1620,0.1,1_惰行,45.3 -> 45.3,0.046 -> 0.046,0.0,0.0,0.0,-2.0,-2.0
1630 -> 1640,0.2,0_加速,59.5 -> 73.7,0.050 -> 0.055,0.0,0.0,0.0,-4.0,-4.0
1650 -> 1650,0.1,2_ブレーキ,61.1 -> 61.1,0.060 -> 0.060,0.0,0.0,0.0,-2.0,-2.0
1660 -> 1670,0.2,1_惰行,60.8 -> 60.4,0.065 -> 0.070,0.0,0.0,0.0,-4.0,-4.0
1680 -> 1680,0.1,0_加速,74.7 -> 74.7,0.075 -> 0.075,0.0,0.0,0.0,-2.0,-2.0
1690 -> 1700,0.2,2_ブレーキ,62.1 -> 49.5,0.080 -> 0.085,0.0,0.0,0.0,-4.0,-4.0
1710 -> 1710,0.1,0_加速,63.7 -> 63.7,0.089 -> 0.089,0.0,0.0,0.0,-2.0,-2.0
1720 -> 1720,0.1,2_ブレーキ,51.1 -> 51.1,0.093 -> 0.093,0.0,0.0,0.0,-2.0,-2.0
1730 -> 1730,0.1,1_惰行,50.8 -> 50.8,0.097 -> 0.097,0.0,0.0,0.0,-2.0,-2.0
1740 -> 1740,0.1,0_加速,65.0 -> 65.0,0.102 -> 0.102,0.0,0.0,0.0,-2.0,-2.0
1750 -> 1750,0.1,1_惰行,64.7 -> 64.7,0.107 -> 0.107,0.0,0.0,0.0,-2.0,-2.0
1760 -> 1760,0.1,0_加速,78.9 -> 78.9,0.112 -> 0.112,0.0,0.0,0.0,-2.0,-2.0
1770 -> 1780,0.2,2_ブレーキ,66.3 -> 53.7,0.118 -> 0.123,0.0,0.0,0.0,-4.0,-4.0
1790 -> 1790,0.1,1_惰行,53.4 -> 53.4,0.127 -> 0.127,0.0,0.0,0.0,-2.0,-2.0
1800 -> 1800,0.1,2_ブレーキ,40.8 -> 40.8,0.130 -> 0.130,17.9,-2.0,0.0,0.0,15.9
1810 -> 1820,0.2,0_加速,55.0 -> 69.2,0.134 -> 0.139,43.0,-4.0,-1.0,0.0,38.0
1830 -> 1830,0.1,2_ブレーキ,56.6 -> 56.6,0.144 -> 0.144,24.0,-4.0,0.0,0.0,20.0
1840 -> 1840,0.1,1_惰行,56.3 -> 56.3,0.148 -> 0.148,24.8,-2.0,0.0,0.0,22.8
1850 -> 1850,0.1,0_加速,70.5 -> 70.5,0.153 -> 0.153,24.7,-2.0,-0.5,0.0,22.2
1860 -> 1870,0.2,1_惰行,70.2 -> 69.8,0.158 -> 0.164,60.1,-2.0,0.0,0.0,58.1
1880 -> 1880,0.1,2_ブレーキ,57.2 -> 57.2,0.169 -> 0.169,24.3,-2.0,0.0,0.0,22.3
1890 -> 1910,0.3,1_惰行,56.9 -> 56.2,0.173 -> 0.182,74.6,-2.0,0.0,0.0,72.6
1920 -> 1920,0.1,2_ブレーキ,43.6 -> 43.6,0.186 -> 0.186,19.0,-2.0,0.0,0.0,17.0
1930 -> 1950,0.3,1_惰行,43.3 -> 42.7,0.189 -> 0.196,59.0,-2.0,0.0,0.0,57.0
1960 -> 1960,0.1,2_ブレーキ,30.1 -> 30.1,0.198 -> 0.198,13.8,-2.0,0.0,0.0,11.8
1970 -> 1970,0.1,0_加速,44.4 -> 44.4,0.201 -> 0.201,14.6,-4.0,-0.5,0.0,10.1
1980 -> 2000,0.3,1_惰行,44.1 -> 43.5,0.205 -> 0.211,59.8,-2.0,0.0,0.0,57.8
2010 -> 2010,0.1,0_加速,57.7 -> 57.7,0.215 -> 0.215,19.8,-2.0,-0.5,0.0,17.3
2020 -> 2020,0.1,1_惰行,57.4 -> 57.4,0.220 -> 0.220,25.2,-2.0,0.0,0.0,23.2
2030 -> 2040,0.2,0_加速,71.6 -> 85.8,0.225 -> 0.231,55.8,-2.0,-1.0,0.0,52.8
2050 -> 2050,0.1,1_惰行,85.4 -> 85.4,0.238 -> 0.238,36.0,-2.0,0.0,0.0,34.0
2060 -> 2060,0.1,0_加速,99.6 -> 99.6,0.245 -> 0.245,36.0,-2.0,-0.5,0.0,33.5
2070 -> 2080,0.2,2_ブレーキ,87.0 -> 74.4,0.252 -> 0.258,66.7,-4.0,0.0,0.0,62.7
2090 -> 2090,0.1,1_惰行,74.1 -> 74.1,0.264 -> 0.264,31.6,-2.0,0.0,0.0,29.6
2100 -> 2100,0.1,2_ブレーキ,61.5 -> 61.5,0.269 -> 0.269,25.9,-2.0,0.0,0.0,23.9
2110 -> 2110,0.1,1_惰行,61.1 -> 61.1,0.274 -> 0.274,26.6,-2.0,0.0,0.0,24.6
2120 -> 2120,0.1,2_ブレーキ,48.5 -> 48.5,0.278 -> 0.278,20.9,-2.0,0.0,0.0,18.9
2130 -> 2130,0.1,1_惰行,48.2 -> 48.2,0.282 -> 0.282,21.7,-2.0,0.0,0.0,19.7
2140 -> 2140,0.1,0_加速,62.4 -> 62.4,0.286 -> 0.286,21.6,-2.0,-0.5,0.0,19.1
2150 -> 2150,0.1,1_惰行,62.1 -> 62.1,0.291 -> 0.291,27.0,-2.0,0.0,0.0,25.0
2160 -> 2160,0.1,0_加速,76.3 -> 76.3,0.296 -> 0.296,27.0,-2.0,-0.5,0.0,24.5
2170 -> 2170,0.1,2_ブレーキ,63.7 -> 63.7,0.302 -> 0.302,26.8,-4.0,0.0,0.0,22.8
2180 -> 2190,0.2,0_加速,77.9 -> 92.1,0.307 -> 0.314,60.7,-4.0,-1.0,0.0,55.7
2200 -> 2220,0.3,1_惰行,91.7 -> 90.9,0.321 -> 0.335,114.9,-2.0,0.0,0.0,112.9
2230 -> 2240,0.2,0_加速,105.1 -> 119.3,0.343 -> 0.351,0.0,-2.0,-1.0,-9.4,-12.4
2250 -> 2250,0.1,0_加速,133.4 -> 133.4,0.361 -> 0.361,0.0,0.0,-0.5,-12.9,-13.4
2260 -> 2260,0.1,1_惰行,132.9 -> 132.9,0.371 -> 0.371,0.0,-2.0,0.0,-12.7,-14.7
2270 -> 2270,0.1,1_惰行,132.4 -> 132.4,0.382 -> 0.382,0.0,0.0,0.0,-12.5,-12.5
2280 -> 2280,0.1,0_加速,146.6 -> 146.6,0.392 -> 0.392,0.0,-2.0,-0.5,-18.0,-20.5
2290 -> 2290,0.1,2_ブレーキ,134.0 -> 134.0,0.403 -> 0.403,0.0,-4.0,0.0,-13.1,-17.1
2300 -> 2300,0.1,0_加速,148.1 -> 148.1,0.414 -> 0.414,0.0,-4.0,-0.5,-18.6,-23.1
2310 -> 2310,0.1,2_ブレーキ,135.5 -> 135.5,0.425 -> 0.425,0.0,-4.0,0.0,-13.7,-17.7
2320 -> 2320,0.1,1_惰行,135.0 -> 135.0,0.435 -> 0.435,0.0,-2.0,0.0,-13.5,-15.5
2330 -> 2330,0.1,0_加速,149.1 -> 149.1,0.446 -> 0.446,0.0,-2.0,-0.5,-18.9,-21.4
2340 -> 2350,0.2,2_ブレーキ,136.5 -> 123.9,0.457 -> 0.467,0.0,-4.0,0.0,-23.3,-27.3
2360 -> 2370,0.2,1_惰行,123.4 -> 122.9,0.477 -> 0.486,0.0,-2.0,0.0,-17.9,-19.9
2380 -> 2380,0.1,0_加速,137.1 -> 137.1,0.497 -> 0.497,0.0,-2.0,-0.5,-14.3,-16.8
2390 -> 2390,0.1,1_惰行,136.6 -> 136.6,0.507 -> 0.507,0.0,-2.0,0.0,-14.1,-16.1
2400 -> 2410,0.2,2_ブレーキ,124.0 -> 111.4,0.517 -> 0.526,0.0,-2.0,0.0,-13.6,-15.6
2420 -> 2420,0.1,0_加速,125.5 -> 125.5,0.535 -> 0.535,0.0,-4.0,-0.5,-9.8,-14.3
2430 -> 2430,0.1,1_惰行,125.0 -> 125.0,0.545 -> 0.545,0.0,-2.0,0.0,-9.7,-11.7
2440 -> 2440,0.1,0_加速,139.2 -> 139.2,0.555 -> 0.555,0.0,-2.0,-0.5,-15.1,-17.6
2450 -> 2450,0.1,1_惰行,138.7 -> 138.7,0.566 -> 0.566,0.0,-2.0,0.0,-14.9,-16.9
2460 -> 2460,0.1,2_ブレーキ,126.1 -> 126.1,0.576 -> 0.576,0.0,-2.0,0.0,-10.1,-12.1
2470 -> 2470,0.1,0_加速,140.2 -> 140.2,0.586 -> 0.586,0.0,-4.0,-0.5,-15.5,-20.0
2480 -> 2480,0.1,0_加速,154.3 -> 154.3,0.598 -> 0.598,0.0,0.0,-0.5,-21.0,-21.5
2490 -> 2490,0.1,2_ブレーキ,141.7 -> 141.7,0.609 -> 0.609,0.0,-4.0,0.0,-16.1,-20.1
2500 -> 2510,0.2,2_ブレーキ,129.1 -> 116.5,0.620 -> 0.629,0.0,0.0,0.0,-17.6,-17.6
2520 -> 2530,0.2,1_惰行,116.1 -> 115.6,0.638 -> 0.647,0.0,-2.0,0.0,-12.2,-14.2
2540 -> 2540,0.1,0_加速,129.8 -> 129.8,0.656 -> 0.656,0.0,-2.0,-0.5,-11.5,-14.0
2550 -> 2550,0.1,0_加速,143.9 -> 143.9,0.667 -> 0.667,0.0,0.0,-0.5,-16.9,-17.4
2560 -> 2560,0.1,1_惰行,143.4 -> 143.4,0.678 -> 0.678,0.0,-2.0,0.0,-16.7,-18.7
2570 -> 2570,0.1,0_加速,157.5 -> 157.5,0.690 -> 0.690,0.0,-2.0,-0.5,-22.2,-24.7
2580 -> 2580,0.1,2_ブレーキ,144.9 -> 144.9,0.701 -> 0.701,0.0,-4.0,0.0,-17.3,-21.3
2590 -> 2590,0.1,2_ブレーキ,132.3 -> 132.3,0.712 -> 0.712,0.0,0.0,0.0,-12.4,-12.4
2600 -> 2600,0.1,1_惰行,131.8 -> 131.8,0.722 -> 0.722,0.0,-2.0,0.0,-12.3,-14.3
