segment,tve_reward_max,tve_reward_mean,tve_reward_min,tce_penalty_max,tce_penalty_mean,tce_penalty_min,ic_penalty_max,ic_penalty_mean,ic_penalty_min,ef_penalty_max,ef_penalty_mean,ef_penalty_min,sl_penalty_max,sl_penalty_mean,sl_penalty_min,de_bonus_max,de_bonus_mean,de_bonus_min
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.38,-5.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,-5.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,-5.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,-5.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,-5.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,-5.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,-5.0,0.0,0.0,0.0
7,113.42,62.13,0.0,0.0,-0.31,-0.5,0.0,-0.5,-2.0,0.0,-0.25,-0.5,0.0,-1.88,-5.0,0.0,0.0,0.0
8,127.34,122.46,115.28,-0.5,-0.5,-0.5,0.0,-3.0,-5.0,0.0,-0.25,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
9,147.33,144.42,138.1,-0.5,-0.5,-0.5,0.0,-3.75,-5.0,0.0,-0.31,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
10,160.54,153.25,146.27,-0.5,-0.5,-0.5,0.0,-1.88,-5.0,0.0,-0.19,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
11,190.59,181.76,164.23,-0.5,-0.5,-0.5,0.0,-0.5,-2.0,0.0,-0.31,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
12,206.69,199.56,191.72,-0.5,-0.5,-0.5,0.0,-1.75,-5.0,0.0,-0.38,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
13,221.37,211.92,205.93,-0.5,-0.5,-0.5,0.0,-0.75,-2.0,0.0,-0.31,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
14,233.06,229.5,224.7,-0.5,-0.5,-0.5,0.0,-0.75,-2.0,0.0,-0.25,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
15,236.94,179.85,22.75,-0.5,-0.5,-0.5,0.0,-1.88,-5.0,0.0,-0.25,-0.5,0.0,-0.24,-1.6,0.0,0.0,0.0
16,216.92,68.4,18.63,-0.5,-0.5,-0.5,0.0,-2.38,-5.0,0.0,-0.19,-0.5,0.0,-2.69,-6.43,0.14,0.07,0.0
17,18.97,16.78,14.64,-0.5,-4.25,-10.5,0.0,-1.12,-5.0,0.0,-0.12,-0.5,-6.32,-16.99,-24.28,0.73,0.39,0.17
18,13.27,11.12,8.54,-0.5,-6.75,-10.5,0.0,-1.75,-5.0,0.0,0.0,0.0,-27.25,-29.66,-30.0,4.05,2.15,0.9
19,6.39,0.8,0.0,-0.5,-0.5,-0.5,0.0,-1.88,-5.0,0.0,0.0,0.0,-30.0,-30.0,-30.0,4.94,0.62,0.0
20,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-1.75,-2.0,0.0,0.0,0.0,-30.0,-30.0,-30.0,0.0,0.0,0.0
21,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-2.5,-5.0,0.0,-0.19,-0.5,-30.0,-30.0,-30.0,0.0,0.0,0.0
22,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-2.0,-5.0,0.0,-0.31,-0.5,-30.0,-30.0,-30.0,0.0,0.0,0.0
23,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-1.88,-5.0,0.0,-0.31,-0.5,-30.0,-30.0,-30.0,0.0,0.0,0.0
24,0.0,0.0,0.0,-0.5,-0.5,-0.5,-2.0,-3.5,-5.0,0.0,-0.19,-0.5,-30.0,-30.0,-30.0,0.0,0.0,0.0
