segment,tve_reward_max,tve_reward_mean,tve_reward_min,tce_penalty_max,tce_penalty_mean,tce_penalty_min,ic_penalty_max,ic_penalty_mean,ic_penalty_min,ef_penalty_max,ef_penalty_mean,ef_penalty_min,sl_penalty_max,sl_penalty_mean,sl_penalty_min,de_bonus_max,de_bonus_mean,de_bonus_min
0,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.52,-5.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,-5.0,0.0,0.0,0.0
2,173.84,32.46,0.0,0.0,-0.1,-0.5,0.0,-0.19,-2.0,0.0,-0.02,-0.5,0.0,-4.05,-5.0,0.0,0.0,0.0
3,197.82,185.96,172.93,-0.5,-0.5,-0.5,0.0,-1.52,-5.0,0.0,-0.19,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
4,199.5,177.18,150.92,-0.5,-0.5,-0.5,0.0,-1.57,-5.0,0.0,-0.12,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
5,165.3,129.46,103.13,-0.5,-0.5,-0.5,0.0,-1.38,-5.0,0.0,-0.05,-0.5,0.0,0.0,0.0,0.33,0.13,0.0
6,102.61,44.72,9.24,-0.5,-0.5,-0.5,0.0,-1.24,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.62,0.36
7,16.81,3.99,0.0,-0.5,-0.5,-0.5,0.0,-2.48,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.84,0.8
8,10.9,2.23,0.0,-0.5,-0.5,-0.5,0.0,-1.48,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.89,0.85
9,76.23,29.0,0.0,-0.5,-2.4,-10.5,0.0,-1.57,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63,1.07,0.9
10,67.37,47.75,3.09,-0.5,-3.83,-10.5,0.0,-1.81,-5.0,0.0,0.0,0.0,0.0,-0.74,-11.72,4.73,3.08,1.74
11,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-1.57,-5.0,0.0,0.0,0.0,0.0,-2.08,-14.33,0.0,0.0,0.0
12,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-0.48,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-1.43,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-0.76,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-0.86,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-1.38,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-1.33,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-1.33,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-1.33,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-1.52,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
