r,l,t
4804.354177,1080,210.916469
6021.924455,1080,211.529988
5478.291877,1080,212.997114
2827.385667,1080,213.593123
1142.534503,1080,214.944941
7051.551913,1080,215.546726
6488.668041,1080,216.904748
7540.119627,1080,217.515836
4937.859032,1080,218.925957
14028.925317,1080,219.52828
8958.511537,1080,220.963972
11505.043943,1080,222.220764
5023.787661,1080,222.881618
10705.767481,1080,224.207633
9197.081356,1080,224.844707
8493.901475,1080,226.197989
6843.341904,1080,226.799767
8295.714021,1080,228.127377
10962.776784,1080,228.722214
10773.689799,1080,230.108869
14804.397853,1080,230.713995
8624.119942,1080,232.11386
10030.445482,1080,232.723491
11059.623115,1080,234.137557
5884.208693,1080,234.734836
6328.764544,1080,236.171439
5076.127476,1080,236.774151
5781.894235,1080,238.115149
1721.56324,1080,239.382281
3789.988827,1080,240.064098
5648.512022,1080,241.416654
9430.923513,1080,242.052596
10006.010253,1080,243.387175
10445.629648,1080,244.01184
8838.238438,1080,245.41711
12303.915023,1080,246.024582
976.72206,1080,247.417962
8234.095301,1080,248.032449
11607.196706,1080,249.439456
11557.893782,1080,250.043142
6973.63121,1080,251.489063
12701.364522,1080,252.10765
12584.374491,1080,253.449428
3128.950096,1080,254.096356
6421.61287,1080,255.45484
5758.036381,1080,256.058448
10179.42282,1080,257.402444
4602.279464,1080,258.787738
8080.89685,1080,259.457888
8972.686401,1080,260.858131
7991.506892,1080,261.49586
8192.696959,1080,262.912719
4806.319433,1080,263.515545
10891.219751,1080,264.904037
10042.635757,1080,265.517657
1865.872899,1080,266.855979
5193.380255,1080,267.471438
8053.217058,1080,268.826374
9110.059346,1080,269.433205
5912.990184,1080,270.841776
11224.775938,1080,271.448699
7813.120905,1080,272.876363
8198.707095,1080,273.482768
6546.779172,1080,274.890851
7491.742219,1080,275.505872
6642.835188,1080,276.854353
10780.253785,1080,278.18398
12646.348546,1080,278.847461
8935.812823,1080,280.194963
11860.731487,1080,280.826893
7596.231197,1080,282.214909
12600.507929,1080,282.821182
11060.954542,1080,284.213974
12496.96822,1080,284.82671
14409.305638,1080,286.279975
11084.776368,1080,286.889334
12863.413536,1080,288.323752
7725.760074,1080,288.939912
9319.007883,1080,290.364583
11387.695442,1080,290.988954
11571.903884,1080,292.309746
10396.245363,1080,292.910475
13077.595311,1080,294.221675
12490.235265,1080,295.513649
10197.42555,1080,296.195832
16722.99448,1080,297.536143
15100.8139,1080,298.200593
2998.14696,1080,299.600639
11093.295816,1080,300.21983
7751.362691,1080,301.625217
11671.930992,1080,302.21963
4580.641332,1080,303.591521
7030.454094,1080,304.204805
10557.733669,1080,305.568989
12276.412885,1080,306.180732
9518.980666,1080,307.545571
10966.796531,1080,308.153372
13588.296821,1080,309.592829
9912.205486,1080,310.200647
7592.147247,1080,311.608801
10721.027034,1080,312.202341
9853.32367,1080,313.565946
11827.015086,1080,314.923256
12939.143204,1080,315.588882
10792.953375,1080,316.890069
9488.157818,1080,317.534783
12869.621528,1080,318.916445
11515.863024,1080,319.518957
9431.722531,1080,320.936664
1193.091966,1080,321.552314
12105.846317,1080,322.923641
7599.756407,1080,323.527072
11540.999787,1080,324.887499
5785.405631,1080,325.495543
8876.293324,1080,326.890414
11119.121201,1080,327.494486
10245.603648,1080,328.8529
6186.053395,1080,329.466795
13179.194053,1080,330.877135
5356.921211,1080,331.488757
5977.817339,1080,332.862672
11028.788611,1080,334.239219
7826.87799,1080,334.896128
5689.3602,1080,336.295818
3525.774997,1080,336.928774
10695.873586,1080,338.313844
10291.512093,1080,338.914247
9779.322654,1080,340.247414
3981.991944,1080,340.857853
3744.769067,1080,342.252409
9486.635607,1080,342.872148
462.098867,1080,344.230013
5276.49207,1080,344.856153
9055.118321,1080,346.278682
11664.116857,1080,346.892885
7760.83568,1080,348.254739
4620.832644,1080,348.862711
5770.19391,1080,350.216825
6750.683445,1080,351.524164
8211.743226,1080,352.191879
12367.563716,1080,353.505969
7894.203267,1080,354.148515
8269.167458,1080,355.563444
1857.54542,1080,356.201729
5554.343083,1080,357.556165
8048.50154,1080,358.163985
8440.223118,1080,359.574422
4244.917595,1080,360.185565
6498.618196,1080,361.643315
15455.112648,1080,362.238981
7907.46005,1080,363.587887
9541.607091,1080,364.212793
12629.893977,1080,365.60069
8890.571328,1080,366.218178
4605.061738,1080,367.50637
4368.854313,1080,368.123963
10950.274253,1080,369.482252
10608.885562,1080,370.844008
13119.774748,1080,371.520149
15944.599898,1080,372.896575
4171.671341,1080,373.521526
14195.196268,1080,374.80671
12424.997987,1080,375.400789
4644.866185,1080,376.814377
12671.830847,1080,377.423941
12871.517863,1080,378.813588
11959.37925,1080,379.420537
4965.2906,1080,380.82458
8296.907497,1080,381.445266
13649.697424,1080,382.818419
7999.969665,1080,383.429219
8686.204378,1080,384.724453
11243.943245,1080,385.323992
12222.697125,1080,386.64139
11806.190567,1080,387.263653
14767.14051,1080,388.661257
12677.178098,1080,389.993013
13036.282991,1080,390.63823
14974.461548,1080,392.022281
3320.990204,1080,392.650608
13547.229487,1080,394.047019
12529.201745,1080,394.647362
-785.586751,1080,396.040437
12573.369896,1080,396.65425
7101.291508,1080,398.014673
8889.853912,1080,398.623574
4065.247039,1080,399.925688
12863.454084,1080,400.522337
8999.146927,1080,401.827305
3393.110004,1080,402.460729
11997.029626,1080,403.81622
6697.852216,1080,404.422045
13393.19231,1080,405.811006
13406.073754,1080,407.102795
11649.098628,1080,407.782311
12964.544913,1080,409.10078
7325.684046,1080,409.731749
5224.969694,1080,411.075682
7568.147252,1080,411.687205
3519.394619,1080,413.047863
6025.60913,1080,413.653211
5445.900804,1080,415.043377
3862.228165,1080,415.645157
13046.033691,1080,417.053889
6043.595248,1080,417.655301
5683.093911,1080,419.039395
7774.44421,1080,419.643227
6099.198689,1080,421.000665
5326.28222,1080,421.628726
11741.996198,1080,423.06441
4063.071277,1080,423.681184
4292.448264,1080,425.034895
7476.244574,1080,426.321516
7492.956028,1080,426.984517
6638.030128,1080,428.383924
5407.217041,1080,429.02111
2728.327613,1080,430.422735
5105.429992,1080,431.029607
12526.221717,1080,432.393601
5795.448163,1080,432.992912
1939.446363,1080,434.320197
5218.669897,1080,434.932871
7015.19458,1080,436.306915
6444.172845,1080,436.925455
3637.85454,1080,438.255672
6666.761587,1080,438.863211
4315.886061,1080,440.217378
6539.872549,1080,440.831741
12212.118926,1080,442.246992
11846.156516,1080,442.853657
12881.047471,1080,444.242362
12112.046318,1080,445.580793
13116.835245,1080,446.220386
7609.719129,1080,447.584814
6441.299554,1080,448.205249
4761.660377,1080,449.530679
7058.373998,1080,450.127682
10215.169319,1080,451.531305
4861.188197,1080,452.156856
7097.511334,1080,453.558684
9961.271942,1080,454.165869
13684.395143,1080,455.501849
3410.910663,1080,456.104307
5867.291851,1080,457.493223
10789.661998,1080,458.09697
7219.65932,1080,459.465781
11591.97379,1080,460.081348
12818.117247,1080,461.412462
8736.817085,1080,462.710445
7434.553064,1080,463.375723
10412.996757,1080,464.779571
11186.778441,1080,465.408852
10039.268247,1080,466.761756
12077.813413,1080,467.367593
10694.430584,1080,468.746914
5742.474664,1080,469.349484
11075.028682,1080,470.786274
10672.24649,1080,471.395392
9706.079123,1080,472.766931
11007.744762,1080,473.379979
11932.733404,1080,474.760515
9859.915297,1080,475.366833
10757.183896,1080,476.717231
9792.079442,1080,477.323931
12229.319331,1080,478.676833
5792.752217,1080,479.281332
10279.766798,1080,480.623615
10452.291692,1080,481.955502
16278.959085,1080,482.613395
11662.902211,1080,483.978482
12381.467978,1080,484.599637
5541.072247,1080,485.937376
12058.214,1080,486.525509
12907.196995,1080,487.859977
9942.793096,1080,488.458993
10091.817115,1080,489.867876
11849.095576,1080,490.483281
11317.389524,1080,491.784589
11287.614029,1080,492.383383
10204.297669,1080,493.797597
10422.969341,1080,494.399415
12592.656567,1080,495.800836
14051.373853,1080,496.405548
13052.92392,1080,497.845858
12032.883707,1080,499.078083
9370.986338,1080,499.752786
15444.351847,1080,501.11222
11904.546162,1080,501.774786
11002.333766,1080,503.142881
12573.093808,1080,503.777601
10204.628263,1080,505.147603
6096.57088,1080,505.754682
12177.803493,1080,507.160688
13051.724076,1080,507.800382
10344.702369,1080,509.149603
12045.065086,1080,509.759809
13346.818038,1080,511.178879
12520.878103,1080,511.787063
10568.483475,1080,513.127191
11782.584567,1080,513.739064
11829.365538,1080,515.115776
15670.377105,1080,515.725972
7868.836863,1080,517.129914
6701.394257,1080,518.434932
12878.882946,1080,519.092476
11629.286985,1080,520.470015
10240.304683,1080,521.10988
13747.695566,1080,522.475382
11009.192656,1080,523.086268
11339.252234,1080,524.550539
6276.295815,1080,525.156332
6124.949113,1080,526.539511
14560.231488,1080,527.148522
13384.294368,1080,528.537431
11216.951033,1080,529.144413
13335.16219,1080,530.453532
11281.866567,1080,531.062907
10559.872848,1080,532.405052
8817.535198,1080,533.017352
9592.796228,1080,534.392434
11983.489777,1080,534.991534
10639.268513,1080,536.308865
12056.390045,1080,537.65567
11601.369866,1080,538.303726
11409.918434,1080,539.699342
10947.717151,1080,540.331795
14976.270098,1080,541.666367
12425.541658,1080,542.265598
12462.853761,1080,543.642802
11038.429423,1080,544.255578
11166.994032,1080,545.621403
11301.391119,1080,546.224639
9533.9198,1080,547.623106
12491.622645,1080,548.234993
12175.720931,1080,549.646666
15895.43787,1080,550.250589
11938.123839,1080,551.560176
10542.331796,1080,552.172025
9942.413577,1080,553.534309
10740.952612,1080,554.910626
9519.853716,1080,555.593024
10356.088163,1080,556.976346
13001.564336,1080,557.625313
12674.052127,1080,558.936397
12454.777438,1080,559.549605
12071.150829,1080,560.905848
10216.901276,1080,561.517024
10351.621831,1080,562.893083
10043.623183,1080,563.499607
12742.77799,1080,564.862062
5226.996904,1080,565.455012
9453.827614,1080,566.90616
13465.456738,1080,567.520959
12353.874485,1080,568.900982
11543.887128,1080,569.504032
13029.474093,1080,570.858829
12506.651996,1080,571.452582
12381.735175,1080,572.910452
6864.413989,1080,574.264598
11442.543585,1080,574.932455
10285.038573,1080,576.296225
10411.209431,1080,576.939889
9846.109214,1080,578.30518
12788.500576,1080,578.90748
10196.359077,1080,580.283702
12113.114541,1080,580.863707
10052.754158,1080,582.228627
12383.166444,1080,582.834294
10934.432185,1080,584.190343
9965.329726,1080,584.792093
6066.686617,1080,586.1584
10411.808815,1080,586.766595
11078.254715,1080,588.070748
11610.4221,1080,588.662743
10788.627032,1080,590.07779
10636.620954,1080,590.69395
13358.334388,1080,592.091275
12130.728588,1080,593.461294
12434.246093,1080,594.121055
11540.730224,1080,595.570419
13168.351151,1080,596.192893
5705.494521,1080,597.622603
11595.121375,1080,598.223116
10910.28519,1080,599.556506
1929.069969,1080,600.169265
9524.687984,1080,601.59966
11280.899598,1080,602.196113
12349.687563,1080,603.554165
10978.158052,1080,604.159378
12183.613803,1080,605.566592
11984.382571,1080,606.182078
11482.987712,1080,607.564108
3503.536681,1080,608.16758
11539.237929,1080,609.53387
5117.150007,1080,610.883887
6871.995228,1080,611.554898
7420.592591,1080,612.872668
12318.472214,1080,613.513934
12191.820898,1080,614.902419
10802.046532,1080,615.516953
7701.136806,1080,616.893449
12766.002992,1080,617.49017
12418.206622,1080,618.890434
9204.15908,1080,619.506251
11246.958644,1080,620.842885
9312.546224,1080,621.439382
11223.366891,1080,622.839127
8679.178409,1080,623.447558
11518.811916,1080,624.822119
11660.232074,1080,625.438573
11967.357456,1080,626.859962
12306.126332,1080,627.454332
10565.559606,1080,628.815143
12818.31749,1080,630.171575
9845.53204,1080,630.851821
11091.137664,1080,632.20703
7518.96718,1080,632.837807
11405.533686,1080,634.162536
12801.845107,1080,634.76595
11968.516558,1080,636.215911
13113.840938,1080,636.813726
6624.590371,1080,638.170675
10449.051508,1080,638.776524
8220.314936,1080,640.214885
12382.033775,1080,640.828877
10940.110254,1080,642.269922
12734.508119,1080,642.882603
7593.764014,1080,644.319215
8277.039688,1080,644.933543
10951.019367,1080,646.263599
10467.264609,1080,646.861548
12175.065364,1080,648.225657
6563.101454,1080,649.644488
12051.420639,1080,650.298174
10666.00772,1080,651.607073
10918.654042,1080,652.225384
9643.400202,1080,653.574901
11236.48114,1080,654.176328
11875.943097,1080,655.600741
10136.65352,1080,656.215848
11300.937798,1080,657.523915
8375.760587,1080,658.142945
11574.57978,1080,659.570903
11177.125025,1080,660.195523
11066.217052,1080,661.593487
10901.952654,1080,662.192153
7883.22059,1080,663.555987
5043.445537,1080,664.159521
11829.65514,1080,665.56764
7665.954217,1080,666.869379
8953.929203,1080,667.543075
11189.071453,1080,668.932294
11488.864717,1080,669.575655
10976.500802,1080,670.953564
10739.110347,1080,671.570968
11572.00853,1080,673.036987
10792.933329,1080,673.648891
11382.689804,1080,675.06076
-319.128285,1080,675.678363
10319.294507,1080,677.061829
10705.203636,1080,677.663529
3578.206204,1080,679.046353
4710.726831,1080,679.64777
12596.351645,1080,680.973451
10799.710285,1080,681.584312
11343.038966,1080,682.935723
10378.670947,1080,683.540977
7392.523245,1080,684.970158
8024.841315,1080,686.293525
11730.274597,1080,686.977355
6331.064197,1080,688.281919
11714.388116,1080,688.920872
11588.681683,1080,690.241935
6197.885507,1080,690.8485
7615.819108,1080,692.20157
4156.241727,1080,692.807998
12328.020036,1080,694.160402
11187.467288,1080,694.76054
10846.844194,1080,696.203238
11511.801299,1080,696.80702
9576.111995,1080,698.177922
7195.832596,1080,698.789146
13139.021509,1080,700.192035
7702.411447,1080,700.804898
9447.090669,1080,702.186681
10603.252117,1080,702.807243
12568.328347,1080,704.205527
8775.264275,1080,705.531085
13498.829423,1080,706.179103
9967.601911,1080,707.591249
12881.939863,1080,708.227197
13133.272302,1080,709.6236
11258.012454,1080,710.238031
12120.05595,1080,711.56881
12112.706275,1080,712.180098
11279.864687,1080,713.581459
12217.443316,1080,714.180447
5998.680377,1080,715.516396
9145.779073,1080,716.120307
12359.286433,1080,717.472802
11503.53769,1080,718.088244
10989.943663,1080,719.459547
10080.749648,1080,720.061201
8801.700679,1080,721.431096
11863.283148,1080,722.781239
11899.34029,1080,723.430963
11407.985743,1080,724.760516
11797.815453,1080,725.411218
13053.267584,1080,726.798523
11262.430286,1080,727.407677
11144.92183,1080,728.815459
13407.044428,1080,729.415707
11518.349463,1080,730.801463
12232.633647,1080,731.407967
11600.527481,1080,732.799336
13034.535349,1080,733.399199
8322.62182,1080,734.723598
13380.698173,1080,735.332956
11702.121769,1080,736.661983
11861.679494,1080,737.270317
11207.123541,1080,738.598297
13223.742252,1080,739.196149
10259.884639,1080,740.577695
10881.973395,1080,741.854646
13078.739296,1080,742.508391
12025.936466,1080,743.865563
14329.095903,1080,744.490508
14392.091707,1080,745.832898
12918.307058,1080,746.432123
11476.755041,1080,747.817955
12609.375403,1080,748.44242
6173.418064,1080,749.797429
12543.628436,1080,750.391025
13410.111921,1080,751.719306
12019.883029,1080,752.32854
11288.077451,1080,753.66859
11623.81823,1080,754.284531
12771.91881,1080,755.667948
11631.157695,1080,756.282215
13557.075419,1080,757.634291
6308.704498,1080,758.933158
6258.591204,1080,759.60491
12337.854443,1080,760.909839
12807.757056,1080,761.583667
6517.507951,1080,762.90009
8882.30261,1080,763.532501
14026.556631,1080,764.915942
12172.757928,1080,765.514104
5406.522831,1080,766.900698
3454.352441,1080,767.512766
10037.550814,1080,768.887505
10759.571166,1080,769.49952
11574.011085,1080,770.797378
3606.20454,1080,771.396344
5901.624907,1080,772.755323
13130.346733,1080,773.367342
4871.029183,1080,774.754135
11970.99958,1080,775.355947
11750.390988,1080,776.774878
6174.868013,1080,778.07946
8067.209968,1080,778.745673
12043.646526,1080,780.039729
9933.864061,1080,780.647483
9469.660693,1080,782.032701
7859.805317,1080,782.632524
8695.998305,1080,783.945316
12217.781377,1080,784.550287
6893.735966,1080,785.912522
7448.482571,1080,786.503936
11930.1844,1080,787.868238
11356.713212,1080,788.477803
11225.68041,1080,789.763066
9040.447292,1080,790.371409
11318.968004,1080,791.758733
11972.456619,1080,792.373714
9466.281837,1080,793.710039
7751.966935,1080,794.322713
11988.564151,1080,795.654713
4002.605541,1080,796.890056
7599.10069,1080,797.545617
12901.708035,1080,798.911021
5273.374388,1080,799.540651
11755.698815,1080,800.930358
5236.351785,1080,801.52582
8948.106982,1080,802.939446
11815.562436,1080,803.533631
12396.817745,1080,804.953553
4288.360889,1080,805.553171
11202.543875,1080,806.883404
10103.748795,1080,807.495651
10849.404105,1080,808.836481
12523.525645,1080,809.460168
13196.224446,1080,810.711721
12073.498688,1080,811.333229
10023.481059,1080,812.640388
3503.394218,1080,813.875638
6324.712219,1080,814.546921
12859.811821,1080,815.785612
12334.20434,1080,816.430757
11571.201397,1080,817.728094
12352.284845,1080,818.326771
12897.013737,1080,819.687083
10148.764586,1080,820.274741
9853.409755,1080,821.603167
5549.504056,1080,822.203321
11491.649243,1080,823.589079
4060.44592,1080,824.188886
7329.194618,1080,825.608071
8830.502774,1080,826.218156
10931.6188,1080,827.609519
7532.616165,1080,828.200009
13195.268329,1080,829.561892
11498.243183,1080,830.158439
6921.271349,1080,831.585712
12481.328217,1080,832.862512
10323.481911,1080,833.52077
6813.877365,1080,834.893771
6497.145977,1080,835.509437
3865.692854,1080,836.86043
7874.48539,1080,837.465539
9272.99434,1080,838.841424
13012.501127,1080,839.43496
8071.467496,1080,840.78143
2125.245438,1080,841.377495
11433.217318,1080,842.751003
13284.386565,1080,843.352147
4912.382175,1080,844.701433
8268.647722,1080,845.299942
4831.300285,1080,846.69153
4919.752255,1080,847.289257
3429.729366,1080,848.618916
12422.838532,1080,849.233538
12568.187282,1080,850.597656
5892.752547,1080,851.918392
4589.987954,1080,852.572688
2216.153112,1080,853.860473
12948.115275,1080,854.487557
2566.916549,1080,855.910702
7006.665383,1080,856.504973
3973.998105,1080,857.842956
4527.817055,1080,858.436485
5312.99848,1080,859.760167
9591.186244,1080,860.384945
5994.537472,1080,861.801652
8859.870722,1080,862.400673
3799.953047,1080,863.796903
8341.590161,1080,864.388114
