step_range,duration_sec,action,vel_kmh_change,pos_km_change,sum_tve_reward,sum_ic_penalty,sum_ef_penalty,sum_sl_penalty,total_reward
1210 -> 1210,0.1,2_ブレーキ,-1.3 -> -1.3,0.000 -> 0.000,1.0,0.0,0.0,0.0,1.0
1220 -> 1230,0.2,0_加速,14.3 -> 28.5,0.001 -> 0.002,0.0,0.0,0.0,-4.0,-4.0
1240 -> 1240,0.1,2_ブレーキ,15.9 -> 15.9,0.004 -> 0.004,0.0,0.0,0.0,-2.0,-2.0
1250 -> 1260,0.2,0_加速,30.2 -> 44.4,0.006 -> 0.009,0.0,0.0,0.0,-4.0,-4.0
1270 -> 1290,0.3,2_ブレーキ,31.8 -> 6.6,0.012 -> 0.015,0.0,0.0,0.0,-6.0,-6.0
1300 -> 1300,0.1,0_加速,20.9 -> 20.9,0.016 -> 0.016,0.0,0.0,0.0,-2.0,-2.0
1310 -> 1320,0.2,2_ブレーキ,8.3 -> -1.3,0.017 -> 0.017,1.0,0.0,0.0,-2.0,-1.0
1330 -> 1330,0.1,0_加速,14.3 -> 14.3,0.017 -> 0.017,0.0,0.0,0.0,-2.0,-2.0
1340 -> 1360,0.3,2_ブレーキ,1.7 -> -1.3,0.018 -> 0.018,2.0,0.0,0.0,-2.0,0.0
1370 -> 1370,0.1,0_加速,14.3 -> 14.3,0.019 -> 0.019,0.0,0.0,0.0,-2.0,-2.0
1380 -> 1390,0.2,2_ブレーキ,1.7 -> -1.3,0.019 -> 0.019,1.0,0.0,0.0,-2.0,-1.0
1400 -> 1400,0.1,0_加速,14.3 -> 14.3,0.020 -> 0.020,0.0,0.0,0.0,-2.0,-2.0
1410 -> 1410,0.1,2_ブレーキ,1.7 -> 1.7,0.020 -> 0.020,0.0,0.0,0.0,-2.0,-2.0
1420 -> 1420,0.1,0_加速,15.9 -> 15.9,0.021 -> 0.021,0.0,0.0,0.0,-2.0,-2.0
1430 -> 1440,0.2,2_ブレーキ,3.3 -> -1.3,0.022 -> 0.022,1.0,0.0,0.0,-2.0,-1.0
1450 -> 1450,0.1,0_加速,14.3 -> 14.3,0.022 -> 0.022,0.0,0.0,0.0,-2.0,-2.0
1460 -> 1460,0.1,2_ブレーキ,1.7 -> 1.7,0.023 -> 0.023,0.0,0.0,0.0,-2.0,-2.0
1470 -> 1480,0.2,0_加速,15.9 -> 30.2,0.024 -> 0.026,0.0,0.0,0.0,-4.0,-4.0
1490 -> 1490,0.1,2_ブレーキ,17.6 -> 17.6,0.027 -> 0.027,0.0,0.0,0.0,-2.0,-2.0
1500 -> 1500,0.1,0_加速,31.8 -> 31.8,0.029 -> 0.029,0.0,0.0,0.0,-2.0,-2.0
1510 -> 1520,0.2,2_ブレーキ,19.2 -> 6.6,0.031 -> 0.032,0.0,0.0,0.0,-4.0,-4.0
1530 -> 1530,0.1,1_惰行,6.4 -> 6.4,0.033 -> 0.033,0.0,0.0,0.0,-2.0,-2.0
1540 -> 1540,0.1,2_ブレーキ,-1.3 -> -1.3,0.033 -> 0.033,1.0,0.0,0.0,0.0,1.0
1550 -> 1560,0.2,0_加速,14.3 -> 28.5,0.033 -> 0.035,0.0,0.0,0.0,-4.0,-4.0
1570 -> 1570,0.1,2_ブレーキ,15.9 -> 15.9,0.037 -> 0.037,0.0,0.0,0.0,-2.0,-2.0
1580 -> 1580,0.1,0_加速,30.2 -> 30.2,0.039 -> 0.039,0.0,0.0,0.0,-2.0,-2.0
1590 -> 1590,0.1,2_ブレーキ,17.6 -> 17.6,0.040 -> 0.040,0.0,0.0,0.0,-2.0,-2.0
1600 -> 1600,0.1,0_加速,31.8 -> 31.8,0.042 -> 0.042,0.0,0.0,0.0,-2.0,-2.0
1610 -> 1640,0.4,2_ブレーキ,19.2 -> -1.3,0.044 -> 0.045,2.0,0.0,0.0,-4.0,-2.0
1650 -> 1650,0.1,0_加速,14.3 -> 14.3,0.046 -> 0.046,0.0,0.0,0.0,-2.0,-2.0
1660 -> 1690,0.4,2_ブレーキ,1.7 -> -1.3,0.047 -> 0.047,3.0,0.0,0.0,-2.0,1.0
1700 -> 1740,0.5,0_加速,14.3 -> 71.2,0.047 -> 0.061,0.0,0.0,0.0,-10.0,-10.0
1750 -> 1750,0.1,2_ブレーキ,58.6 -> 58.6,0.066 -> 0.066,0.0,0.0,0.0,-2.0,-2.0
1760 -> 1760,0.1,0_加速,72.8 -> 72.8,0.071 -> 0.071,0.0,0.0,0.0,-2.0,-2.0
1770 -> 1780,0.2,2_ブレーキ,60.2 -> 47.6,0.076 -> 0.080,0.0,0.0,0.0,-4.0,-4.0
1790 -> 1790,0.1,0_加速,61.9 -> 61.9,0.084 -> 0.084,0.0,0.0,0.0,-2.0,-2.0
1800 -> 1820,0.3,2_ブレーキ,49.3 -> 24.1,0.088 -> 0.094,49.0,-4.0,0.0,0.0,45.0
1830 -> 1830,0.1,0_加速,38.3 -> 38.3,0.096 -> 0.096,12.3,-4.0,-0.5,0.0,7.8
1840 -> 1840,0.1,2_ブレーキ,25.7 -> 25.7,0.099 -> 0.099,12.1,-4.0,0.0,0.0,8.1
1850 -> 1850,0.1,0_加速,40.0 -> 40.0,0.101 -> 0.101,12.9,-4.0,-0.5,0.0,8.4
1860 -> 1860,0.1,2_ブレーキ,27.4 -> 27.4,0.104 -> 0.104,12.7,-4.0,0.0,0.0,8.7
1870 -> 1880,0.2,0_加速,41.6 -> 55.9,0.107 -> 0.111,32.7,-4.0,-1.0,0.0,27.7
1890 -> 1890,0.1,2_ブレーキ,43.3 -> 43.3,0.114 -> 0.114,18.9,-4.0,0.0,0.0,14.9
1900 -> 1910,0.2,0_加速,57.5 -> 71.7,0.118 -> 0.123,44.9,-4.0,-1.0,0.0,39.9
1920 -> 1920,0.1,1_惰行,71.4 -> 71.4,0.129 -> 0.129,33.1,-2.0,0.0,0.0,31.1
1930 -> 1930,0.1,0_加速,85.6 -> 85.6,0.135 -> 0.135,30.5,-2.0,-0.5,0.0,28.0
1940 -> 1940,0.1,1_惰行,85.2 -> 85.2,0.141 -> 0.141,39.5,-2.0,0.0,0.0,37.5
1950 -> 1950,0.1,2_ブレーキ,72.6 -> 72.6,0.148 -> 0.148,30.2,-2.0,0.0,0.0,28.2
1960 -> 1970,0.2,0_加速,86.8 -> 101.0,0.154 -> 0.161,31.0,-4.0,-1.0,-0.1,25.9
1980 -> 1980,0.1,1_惰行,100.6 -> 100.6,0.169 -> 0.169,0.0,-2.0,0.0,-0.0,-2.0
1990 -> 2010,0.3,2_ブレーキ,88.0 -> 62.8,0.176 -> 0.188,93.8,-2.0,0.0,0.0,91.8
2020 -> 2020,0.1,0_加速,77.0 -> 77.0,0.193 -> 0.193,27.2,-4.0,-0.5,0.0,22.7
2030 -> 2040,0.2,1_惰行,76.6 -> 76.2,0.199 -> 0.205,70.9,-2.0,0.0,0.0,68.9
2050 -> 2050,0.1,0_加速,90.4 -> 90.4,0.211 -> 0.211,32.4,-2.0,-0.5,0.0,29.9
2060 -> 2060,0.1,2_ブレーキ,77.8 -> 77.8,0.218 -> 0.218,32.2,-4.0,0.0,0.0,28.2
2070 -> 2070,0.1,1_惰行,77.5 -> 77.5,0.224 -> 0.224,35.9,-2.0,0.0,0.0,33.9
2080 -> 2080,0.1,2_ブレーキ,64.9 -> 64.9,0.229 -> 0.229,27.2,-2.0,0.0,0.0,25.2
2090 -> 2100,0.2,0_加速,79.1 -> 93.3,0.235 -> 0.241,61.6,-4.0,-1.0,0.0,56.6
2110 -> 2110,0.1,2_ブレーキ,80.7 -> 80.7,0.248 -> 0.248,33.3,-4.0,0.0,0.0,29.3
2120 -> 2120,0.1,1_惰行,80.3 -> 80.3,0.254 -> 0.254,37.3,-2.0,0.0,0.0,35.3
2130 -> 2140,0.2,0_加速,94.5 -> 108.7,0.261 -> 0.269,34.0,-2.0,-1.0,-0.7,30.3
2150 -> 2150,0.1,2_ブレーキ,96.1 -> 96.1,0.277 -> 0.277,39.3,-4.0,0.0,0.0,35.3
2160 -> 2160,0.1,1_惰行,95.7 -> 95.7,0.284 -> 0.284,44.4,-2.0,0.0,0.0,42.4
2170 -> 2200,0.4,2_ブレーキ,83.1 -> 45.3,0.291 -> 0.306,107.8,-2.0,0.0,0.0,105.8
2210 -> 2210,0.1,0_加速,59.5 -> 59.5,0.310 -> 0.310,20.5,-4.0,-0.5,0.0,16.0
2220 -> 2230,0.2,1_惰行,59.2 -> 58.8,0.315 -> 0.319,54.8,-2.0,0.0,0.0,52.8
2240 -> 2240,0.1,0_加速,73.1 -> 73.1,0.324 -> 0.324,25.7,-2.0,-0.5,0.0,23.2
2250 -> 2250,0.1,2_ブレーキ,60.5 -> 60.5,0.329 -> 0.329,25.5,-4.0,0.0,0.0,21.5
2260 -> 2260,0.1,0_加速,74.7 -> 74.7,0.335 -> 0.335,26.3,-4.0,-0.5,0.0,21.8
2270 -> 2280,0.2,1_惰行,74.3 -> 74.0,0.340 -> 0.346,68.8,-2.0,0.0,0.0,66.8
2290 -> 2290,0.1,0_加速,88.2 -> 88.2,0.352 -> 0.352,31.5,-2.0,-0.5,0.0,29.0
2300 -> 2310,0.2,1_惰行,87.8 -> 87.4,0.359 -> 0.366,81.3,-2.0,0.0,0.0,79.3
2320 -> 2320,0.1,0_加速,101.6 -> 101.6,0.373 -> 0.373,0.0,-2.0,-0.5,-0.1,-2.6
2330 -> 2340,0.2,2_ブレーキ,89.0 -> 76.4,0.381 -> 0.387,68.2,-4.0,0.0,0.0,64.2
2350 -> 2350,0.1,0_加速,90.6 -> 90.6,0.393 -> 0.393,32.5,-4.0,-0.5,0.0,28.0
2360 -> 2360,0.1,2_ブレーキ,78.0 -> 78.0,0.400 -> 0.400,32.3,-4.0,0.0,0.0,28.3
2370 -> 2370,0.1,0_加速,92.2 -> 92.2,0.406 -> 0.406,33.1,-4.0,-0.5,0.0,28.6
2380 -> 2390,0.2,1_惰行,91.8 -> 91.4,0.414 -> 0.421,85.0,-2.0,0.0,0.0,83.0
2400 -> 2410,0.2,2_ブレーキ,78.8 -> 66.2,0.427 -> 0.433,60.3,-2.0,0.0,0.0,58.3
2420 -> 2420,0.1,0_加速,80.4 -> 80.4,0.438 -> 0.438,28.5,-4.0,-0.5,0.0,24.0
2430 -> 2460,0.4,1_惰行,80.0 -> 78.9,0.445 -> 0.463,147.4,-2.0,0.0,0.0,145.4
2470 -> 2470,0.1,0_加速,93.1 -> 93.1,0.470 -> 0.470,33.5,-2.0,-0.5,0.0,31.0
2480 -> 2510,0.4,1_惰行,92.7 -> 91.5,0.477 -> 0.498,170.9,-2.0,0.0,0.0,168.9
2520 -> 2530,0.2,2_ブレーキ,78.9 -> 66.3,0.505 -> 0.510,60.4,-2.0,0.0,0.0,58.4
2540 -> 2550,0.2,0_加速,80.5 -> 94.7,0.516 -> 0.523,62.7,-4.0,-1.0,0.0,57.7
2560 -> 2560,0.1,2_ブレーキ,82.1 -> 82.1,0.530 -> 0.530,33.9,-4.0,0.0,0.0,29.9
2570 -> 2570,0.1,1_惰行,81.7 -> 81.7,0.536 -> 0.536,37.9,-2.0,0.0,0.0,35.9
2580 -> 2610,0.4,2_ブレーキ,69.1 -> 31.3,0.542 -> 0.553,86.3,-2.0,0.0,0.0,84.3
