step_range,duration_sec,action,vel_kmh_change,pos_km_change,sum_tve_reward,sum_ic_penalty,sum_ef_penalty,sum_sl_penalty,total_reward
1210 -> 1250,0.5,2_ブレーキ,-1.3 -> -1.3,0.000 -> 0.000,5.0,0.0,0.0,0.0,5.0
1260 -> 1260,0.1,1_惰行,-0.0 -> -0.0,0.000 -> 0.000,0.0,0.0,0.0,0.0,0.0
1270 -> 1270,0.1,0_加速,14.3 -> 14.3,0.001 -> 0.001,0.0,0.0,0.0,-2.0,-2.0
1280 -> 1290,0.2,2_ブレーキ,1.7 -> -1.3,0.001 -> 0.001,1.0,0.0,0.0,-2.0,-1.0
1300 -> 1300,0.1,1_惰行,-0.0 -> -0.0,0.001 -> 0.001,0.0,0.0,0.0,0.0,0.0
1310 -> 1340,0.4,2_ブレーキ,-1.3 -> -1.3,0.001 -> 0.001,4.0,0.0,0.0,0.0,4.0
1350 -> 1360,0.2,0_加速,14.3 -> 28.5,0.002 -> 0.003,0.0,0.0,0.0,-4.0,-4.0
1370 -> 1370,0.1,2_ブレーキ,15.9 -> 15.9,0.005 -> 0.005,0.0,0.0,0.0,-2.0,-2.0
1380 -> 1390,0.2,0_加速,30.2 -> 44.4,0.007 -> 0.010,0.0,0.0,0.0,-4.0,-4.0
1400 -> 1450,0.6,2_ブレーキ,31.8 -> -1.3,0.013 -> 0.016,3.0,0.0,0.0,-6.0,-3.0
1460 -> 1460,0.1,1_惰行,-0.0 -> -0.0,0.016 -> 0.016,0.0,0.0,0.0,0.0,0.0
1470 -> 1470,0.1,2_ブレーキ,-1.3 -> -1.3,0.016 -> 0.016,1.0,0.0,0.0,0.0,1.0
1480 -> 1480,0.1,1_惰行,-0.0 -> -0.0,0.016 -> 0.016,0.0,0.0,0.0,0.0,0.0
1490 -> 1490,0.1,0_加速,14.3 -> 14.3,0.016 -> 0.016,0.0,0.0,0.0,-2.0,-2.0
1500 -> 1500,0.1,2_ブレーキ,1.7 -> 1.7,0.017 -> 0.017,0.0,0.0,0.0,-2.0,-2.0
1510 -> 1510,0.1,0_加速,15.9 -> 15.9,0.018 -> 0.018,0.0,0.0,0.0,-2.0,-2.0
1520 -> 1530,0.2,2_ブレーキ,3.3 -> -1.3,0.018 -> 0.018,1.0,0.0,0.0,-2.0,-1.0
1540 -> 1540,0.1,1_惰行,-0.0 -> -0.0,0.018 -> 0.018,0.0,0.0,0.0,0.0,0.0
1550 -> 1550,0.1,0_加速,14.3 -> 14.3,0.019 -> 0.019,0.0,0.0,0.0,-2.0,-2.0
1560 -> 1560,0.1,2_ブレーキ,1.7 -> 1.7,0.020 -> 0.020,0.0,0.0,0.0,-2.0,-2.0
1570 -> 1570,0.1,0_加速,15.9 -> 15.9,0.020 -> 0.020,0.0,0.0,0.0,-2.0,-2.0
1580 -> 1580,0.1,2_ブレーキ,3.3 -> 3.3,0.021 -> 0.021,0.0,0.0,0.0,-2.0,-2.0
1590 -> 1590,0.1,0_加速,17.6 -> 17.6,0.022 -> 0.022,0.0,0.0,0.0,-2.0,-2.0
1600 -> 1600,0.1,1_惰行,17.3 -> 17.3,0.023 -> 0.023,0.0,0.0,0.0,-2.0,-2.0
1610 -> 1610,0.1,0_加速,31.6 -> 31.6,0.025 -> 0.025,0.0,0.0,0.0,-2.0,-2.0
1620 -> 1620,0.1,1_惰行,31.3 -> 31.3,0.028 -> 0.028,0.0,0.0,0.0,-2.0,-2.0
1630 -> 1630,0.1,0_加速,45.6 -> 45.6,0.031 -> 0.031,0.0,0.0,0.0,-2.0,-2.0
1640 -> 1650,0.2,2_ブレーキ,33.0 -> 20.4,0.034 -> 0.036,0.0,0.0,0.0,-4.0,-4.0
1660 -> 1660,0.1,0_加速,34.6 -> 34.6,0.038 -> 0.038,0.0,0.0,0.0,-2.0,-2.0
1670 -> 1690,0.3,2_ブレーキ,22.0 -> -1.3,0.040 -> 0.041,1.0,0.0,0.0,-4.0,-3.0
1700 -> 1710,0.2,0_加速,14.3 -> 28.5,0.042 -> 0.044,0.0,0.0,0.0,-4.0,-4.0
1720 -> 1720,0.1,2_ブレーキ,15.9 -> 15.9,0.045 -> 0.045,0.0,0.0,0.0,-2.0,-2.0
1730 -> 1730,0.1,0_加速,30.2 -> 30.2,0.047 -> 0.047,0.0,0.0,0.0,-2.0,-2.0
1740 -> 1740,0.1,2_ブレーキ,17.6 -> 17.6,0.049 -> 0.049,0.0,0.0,0.0,-2.0,-2.0
1750 -> 1750,0.1,0_加速,31.8 -> 31.8,0.051 -> 0.051,0.0,0.0,0.0,-2.0,-2.0
1760 -> 1770,0.2,2_ブレーキ,19.2 -> 6.6,0.053 -> 0.054,0.0,0.0,0.0,-4.0,-4.0
1780 -> 1780,0.1,0_加速,20.9 -> 20.9,0.055 -> 0.055,0.0,0.0,0.0,-2.0,-2.0
1790 -> 1810,0.3,2_ブレーキ,8.3 -> -1.3,0.056 -> 0.056,0.9,0.0,0.0,-2.0,-5.1
1820 -> 1820,0.1,0_加速,14.3 -> 14.3,0.057 -> 0.057,3.0,-4.0,-0.5,0.0,-1.5
1830 -> 1830,0.1,2_ブレーキ,1.7 -> 1.7,0.057 -> 0.057,2.8,0.0,0.0,0.0,2.8
1840 -> 1850,0.2,0_加速,15.9 -> 30.2,0.058 -> 0.060,12.8,-4.0,-1.0,0.0,7.8
1860 -> 1880,0.3,2_ブレーキ,17.6 -> -1.3,0.062 -> 0.063,13.4,-4.0,0.0,0.0,7.4
1890 -> 1890,0.1,0_加速,14.3 -> 14.3,0.063 -> 0.063,3.0,-4.0,-0.5,0.0,-1.5
1900 -> 1900,0.1,2_ブレーキ,1.7 -> 1.7,0.064 -> 0.064,2.8,0.0,0.0,0.0,2.8
1910 -> 1910,0.1,1_惰行,1.4 -> 1.4,0.064 -> 0.064,0.6,0.0,0.0,0.0,0.6
