step_range,duration_sec,action,vel_kmh_change,pos_km_change,sum_tve_reward,sum_ic_penalty,sum_ef_penalty,sum_sl_penalty,total_reward
1210 -> 1210,0.1,0_加速,14.3 -> 14.3,0.001 -> 0.001,0.0,0.0,0.0,-2.0,-2.0
1220 -> 1220,0.1,2_ブレーキ,1.7 -> 1.7,0.001 -> 0.001,0.0,0.0,0.0,-2.0,-2.0
1230 -> 1230,0.1,0_加速,15.9 -> 15.9,0.002 -> 0.002,0.0,0.0,0.0,-2.0,-2.0
1240 -> 1240,0.1,2_ブレーキ,3.3 -> 3.3,0.003 -> 0.003,0.0,0.0,0.0,-2.0,-2.0
1250 -> 1250,0.1,0_加速,17.6 -> 17.6,0.003 -> 0.003,0.0,0.0,0.0,-2.0,-2.0
1260 -> 1260,0.1,1_惰行,17.3 -> 17.3,0.005 -> 0.005,0.0,0.0,0.0,-2.0,-2.0
1270 -> 1300,0.4,0_加速,31.6 -> 74.3,0.007 -> 0.019,0.0,0.0,0.0,-8.0,-8.0
1310 -> 1310,0.1,1_惰行,73.9 -> 73.9,0.025 -> 0.025,0.0,0.0,0.0,-2.0,-2.0
1320 -> 1320,0.1,0_加速,88.1 -> 88.1,0.031 -> 0.031,0.0,0.0,0.0,-2.0,-2.0
1330 -> 1340,0.2,2_ブレーキ,75.5 -> 62.9,0.037 -> 0.043,0.0,0.0,0.0,-4.0,-4.0
1350 -> 1350,0.1,0_加速,77.1 -> 77.1,0.048 -> 0.048,0.0,0.0,0.0,-2.0,-2.0
1360 -> 1370,0.2,2_ブレーキ,64.5 -> 51.9,0.054 -> 0.058,0.0,0.0,0.0,-4.0,-4.0
1380 -> 1400,0.3,0_加速,66.2 -> 94.6,0.063 -> 0.075,0.0,0.0,0.0,-6.0,-6.0
1410 -> 1440,0.4,2_ブレーキ,82.0 -> 44.2,0.082 -> 0.096,0.0,0.0,0.0,-8.0,-8.0
1450 -> 1460,0.2,0_加速,58.4 -> 72.6,0.100 -> 0.106,0.0,0.0,0.0,-4.0,-4.0
1470 -> 1480,0.2,2_ブレーキ,60.0 -> 47.4,0.111 -> 0.115,0.0,0.0,0.0,-4.0,-4.0
1490 -> 1500,0.2,0_加速,61.7 -> 75.9,0.119 -> 0.124,0.0,0.0,0.0,-4.0,-4.0
1510 -> 1520,0.2,2_ブレーキ,63.3 -> 50.7,0.130 -> 0.134,0.0,0.0,0.0,-4.0,-4.0
1530 -> 1540,0.2,0_加速,64.9 -> 79.1,0.139 -> 0.144,0.0,0.0,0.0,-4.0,-4.0
1550 -> 1550,0.1,2_ブレーキ,66.5 -> 66.5,0.150 -> 0.150,0.0,0.0,0.0,-2.0,-2.0
1560 -> 1560,0.1,0_加速,80.7 -> 80.7,0.155 -> 0.155,0.0,0.0,0.0,-2.0,-2.0
1570 -> 1570,0.1,2_ブレーキ,68.1 -> 68.1,0.161 -> 0.161,0.0,0.0,0.0,-2.0,-2.0
1580 -> 1580,0.1,0_加速,82.3 -> 82.3,0.167 -> 0.167,0.0,0.0,0.0,-2.0,-2.0
1590 -> 1600,0.2,2_ブレーキ,69.7 -> 57.1,0.173 -> 0.178,0.0,0.0,0.0,-4.0,-4.0
1610 -> 1620,0.2,0_加速,71.4 -> 85.6,0.183 -> 0.189,0.0,0.0,0.0,-4.0,-4.0
1630 -> 1630,0.1,2_ブレーキ,73.0 -> 73.0,0.195 -> 0.195,0.0,0.0,0.0,-2.0,-2.0
1640 -> 1640,0.1,0_加速,87.2 -> 87.2,0.201 -> 0.201,0.0,0.0,0.0,-2.0,-2.0
1650 -> 1650,0.1,2_ブレーキ,74.6 -> 74.6,0.207 -> 0.207,0.0,0.0,0.0,-2.0,-2.0
1660 -> 1660,0.1,1_惰行,74.2 -> 74.2,0.213 -> 0.213,0.0,0.0,0.0,-2.0,-2.0
1670 -> 1680,0.2,2_ブレーキ,61.6 -> 49.0,0.218 -> 0.222,0.0,0.0,0.0,-4.0,-4.0
1690 -> 1690,0.1,0_加速,63.2 -> 63.2,0.227 -> 0.227,0.0,0.0,0.0,-2.0,-2.0
1700 -> 1710,0.2,2_ブレーキ,50.6 -> 38.0,0.231 -> 0.235,0.0,0.0,0.0,-4.0,-4.0
1720 -> 1720,0.1,1_惰行,37.7 -> 37.7,0.237 -> 0.237,0.0,0.0,0.0,-2.0,-2.0
1730 -> 1760,0.4,0_加速,52.0 -> 94.6,0.241 -> 0.258,0.0,0.0,0.0,-8.0,-8.0
1770 -> 1770,0.1,2_ブレーキ,82.0 -> 82.0,0.265 -> 0.265,0.0,0.0,0.0,-2.0,-2.0
1780 -> 1790,0.2,0_加速,96.2 -> 110.4,0.272 -> 0.280,0.0,0.0,0.0,-4.0,-4.0
1800 -> 1800,0.1,1_惰行,109.9 -> 109.9,0.288 -> 0.288,0.0,-2.0,0.0,-0.8,-2.8
1810 -> 1810,0.1,2_ブレーキ,97.3 -> 97.3,0.296 -> 0.296,39.7,-2.0,0.0,0.0,37.7
1820 -> 1820,0.1,1_惰行,96.9 -> 96.9,0.304 -> 0.304,45.0,-2.0,0.0,0.0,43.0
1830 -> 1840,0.2,2_ブレーキ,84.3 -> 71.7,0.311 -> 0.317,64.6,-2.0,0.0,0.0,62.6
