#{"t_start": 1776658286.6388595, "env_id": "None"}
r,l,t
-15343.642814,557,1.745779
-16654.887946,746,2.19097
-14894.694572,695,2.612882
-13104.324716,1080,4.029587
-12148.716215,1080,5.378002
-22422.498146,1080,6.042068
-16752.527903,1080,7.311574
-23913.328311,1080,7.942098
-23642.053808,1080,9.358612
-17025.394598,1080,9.97052
-20532.753829,1080,11.358737
-14990.148416,1080,11.959452
-16217.522134,1080,13.302957
-13654.859435,1080,13.894965
-16849.53794,1080,15.283458
-14465.944339,1080,15.884966
-11449.403068,1080,17.270473
-10400.588393,1080,17.871488
-11729.028597,1080,19.264494
-9505.63606,1080,19.859799
-12061.870365,1080,21.199129
-13854.399131,1080,21.81124
-21774.848363,1080,23.12843
-12917.460552,1080,24.44725
-15476.451549,1080,25.102757
-18894.25483,1080,26.476709
-15043.890824,1080,27.107098
-14717.875262,1080,28.484187
-16784.845224,1080,29.086193
-14005.299347,1080,30.473961
-14422.400367,1080,31.094668
-8043.189051,1080,32.432797
-13048.854458,1080,33.052917
-6165.752686,1080,34.441423
-6093.271764,1080,35.052986
-11639.79253,1080,36.436449
-9054.869174,1080,37.017381
-13292.285929,1080,38.243519
-6712.046574,1080,38.828162
-6098.952589,1080,40.223629
-7857.677516,1080,41.486537
-10769.579658,1080,42.146475
-12992.088407,1080,43.495002
-9863.219283,1080,44.114777
-14358.274604,1080,45.467901
-10033.341915,1080,46.063679
-12498.840876,1080,47.406185
-15684.662796,1080,47.999081
-9134.696953,1080,49.365078
-9209.893888,1080,50.191467
-7514.662057,1080,51.552237
-10428.500529,1080,52.149918
-11310.37285,1080,53.477867
-16019.807499,1080,54.082905
-14385.317114,1080,55.422317
-17130.017884,1080,56.036642
-10504.030563,1080,57.405647
-9303.383028,1080,58.000272
-14717.921545,1080,59.339837
-15772.784621,1080,60.657002
-12250.304006,1080,61.325586
-13006.954794,1080,62.623793
-16552.575669,1080,63.239128
-9343.276845,1080,64.598561
-6636.823125,1080,65.196561
-15216.629201,1080,66.553574
-12442.356505,1080,67.138074
-17070.811541,1080,68.42258
