#{"t_start": 1776408936.2554076, "env_id": "None"}
r,l,t
-3303166.815138,1034,81.603517
-3380203.726486,962,82.169737
-2500200.857309,1080,83.518836
-2250403.501098,714,83.961305
-2224255.983135,815,85.209143
-4143741.010449,923,85.801396
-3343402.955678,1069,87.059188
-3808063.07722,1080,87.720386
-3437146.178368,1080,89.132188
-4457594.360596,1052,89.758261
-3188425.638579,971,91.04337
-2713424.788148,764,91.538465
-2617987.433253,988,92.117361
-2091211.140727,1080,93.496791
-2797762.404211,700,93.928474
-3226911.17394,746,95.165316
-2057276.364432,682,95.589339
-2455705.714284,654,96.001873
-3941403.152633,913,97.260385
-4372941.178137,1005,97.850411
-2790969.51062,897,99.100148
-4143072.583995,1080,99.723383
-2278111.316637,883,101.118073
-3576849.92903,867,101.623173
-2780513.342146,1080,102.943622
-3588354.068148,1080,103.573458
-3055447.158484,995,104.982374
-2191941.901924,956,105.531564
-3666269.232552,864,106.779167
-4867654.483635,1080,107.449281
-1283017.653032,1080,108.836649
-3521926.963621,867,109.386604
-1928958.584255,1049,110.739913
-3879748.708693,1080,111.425715
-2895902.440612,1080,112.787474
-3035847.218396,853,113.334081
-1977515.644729,593,113.709302
-4626835.531007,986,115.030057
-1794199.854169,1080,115.657692
-1869518.912324,642,116.840832
-2245155.950231,1004,117.427843
-2525611.039798,1012,118.81806
-2932218.790594,1080,119.461311
-4474215.230585,1078,120.842678
-2912385.806895,839,121.342459
-3770862.925303,1080,122.688992
-3351645.620285,1080,123.332879
-4419388.991808,989,124.709769
-3545531.792609,955,125.531214
-5420264.274707,1067,126.822059
-2944241.064921,1027,127.465415
-3271823.529377,777,127.943476
-3516452.498034,1080,129.36262
-2088654.095437,662,129.777761
-2872286.073373,1067,131.170853
-1891364.704346,815,131.658375
-2096271.962827,1080,133.03679
-2706408.535013,930,133.592525
-2729583.828132,993,134.943079
-4014796.756347,836,135.443259
-3527791.111961,1080,136.791652
-3085731.918262,957,137.371725
-2585606.603769,1080,138.775125
-2038124.648596,1080,139.403222
-2060710.189947,617,139.804127
-3358320.327752,1080,141.181197
-3535447.377607,978,141.745301
-2956724.310406,1080,143.148943
-4539730.686833,1080,143.768046
-3697800.705656,1080,145.103269
-3367489.289944,915,145.648317
-2533245.935097,1080,147.029102
-2676658.336686,1048,148.328006
-4156929.758841,1080,149.006377
-3325080.737201,1080,150.370528
-4555401.658865,1068,151.024799
-1998405.76959,773,151.495789
-4744609.90506,1080,152.886148
-4058500.585589,1080,154.170284
-3989640.431757,1037,154.829668
-3070059.945106,888,155.353981
-4540886.64587,1080,156.723737
-2078924.137378,1080,158.030278
-3226821.157785,1080,158.711305
-3734162.781466,810,159.195532
-2599214.034594,719,160.389209
-3649604.971791,1080,160.99568
-4044382.087083,999,162.289688
-2354022.743088,670,162.712775
-1980713.237356,663,163.128153
-2151812.932883,614,164.276382
-1890856.727529,663,164.689209
-3259346.952495,916,165.84923
-2819572.849864,1080,166.536902
-2461069.549024,898,167.065407
-1872173.663224,735,168.283415
-2817786.333448,722,168.719962
-2555077.244568,894,170.012985
-4620661.300345,1014,170.86515
-3675121.420088,1080,172.225581
-3891663.797895,782,172.692616
-2014121.590716,1080,174.067142
-2286611.902131,708,174.503895
-4477067.074747,1080,175.128594
-4486519.996269,1080,176.512836
-3585307.346351,883,177.037394
-2057800.477404,578,178.143436
-2241097.007817,894,178.662901
-2243214.957642,796,179.803215
-4047174.724795,1080,180.499036
-3274436.528016,742,180.948394
-2323462.252928,943,182.243487
-3540761.032837,888,182.770835
-2757309.684426,943,184.110572
-3657370.087645,936,184.655905
-4012236.270434,815,185.883439
-2327718.691007,883,186.420153
-3007484.627852,835,186.922403
-4100834.055707,987,188.210857
-4430731.554053,1080,188.840317
-2329891.307022,908,190.137275
-4156735.22135,1080,190.74378
-2807698.912017,1080,192.143662
-3628158.36462,831,192.634334
-3841620.448168,1080,194.070168
-3020161.91916,1080,194.682255
-2250491.396656,699,195.884235
-3403204.741913,1080,196.506063
-3619524.062175,1080,197.90486
-3298018.891054,793,198.396376
-1770410.744059,869,199.675404
-2214681.310068,724,200.113874
-3244918.004656,1080,201.455067
-2501034.611601,1006,202.088483
-3143748.81764,887,202.615927
-2727395.372888,1034,203.992062
-2270863.493678,791,204.476603
-3667315.878739,1019,205.875956
-4001791.831165,1080,206.51003
-3181509.790787,1080,207.83756
-2570543.943049,774,208.303982
-2742338.796618,1080,209.693831
-3239581.503214,1080,210.304641
-2280759.737852,890,211.615603
-4642695.12164,1080,212.231094
-4124129.837305,1021,213.534346
-2405085.645094,766,214.001018
-3406200.706071,1080,215.375859
-3444485.404533,1080,216.254573
-2413119.588936,780,217.463161
-3179681.491535,866,218.004621
-2646985.24912,855,218.512878
-3321173.208075,982,219.856237
-2563826.904864,868,220.38308
-4313474.351403,1080,221.760098
-2857909.989622,1080,222.376179
-3662519.917039,1026,223.730842
-3746366.878201,839,224.228384
-2929337.048042,1080,225.640574
-2470887.343675,737,226.086453
-3709495.666074,1080,227.443396
-2171814.314634,709,227.876343
-4235465.107551,1080,229.221427
-2506076.744066,726,229.684041
-2807517.242594,1080,230.306893
-3134242.958128,1080,231.734142
-3571648.572892,1080,232.966825
-3304398.872575,906,233.562234
-3346125.062827,981,234.135807
-2729108.108606,960,235.500958
-2413810.798313,721,235.946415
-3983876.022585,1076,237.335613
-3112098.516558,1080,237.960809
-3035559.060661,1080,239.311864
-3318140.722578,1080,239.914865
-2338451.333609,708,241.090846
-3192862.629835,1080,241.701112
-4586099.883218,1080,243.148713
-2737192.269505,984,243.717403
-2523735.62535,643,244.782652
-5086044.25321,1080,245.446738
-3464153.813863,932,246.739393
-2225221.702087,786,247.267356
-3186355.938095,951,247.817864
-3296529.877937,906,249.071214
-3097016.03668,1071,249.687757
-2688360.360971,742,250.910839
-4052883.679935,895,251.420637
-3014735.932528,980,252.71698
-3063926.382205,1022,253.30358
-3012595.740406,954,254.582073
-2709466.011553,930,255.159399
-2147758.253899,1080,256.533509
-2222370.233556,1080,257.171897
-1898334.120145,1080,258.597763
-4972854.086141,1080,259.230105
-3072432.505944,1080,260.600544
-4897624.918015,1045,261.197653
-2827409.119063,803,262.663679
-2706046.617849,865,263.194102
-2586368.455677,906,263.722052
-3866613.269847,1080,265.100243
-2408064.964508,873,265.616214
-2250368.669765,695,266.731488
-4380828.840555,1080,267.354439
-4487792.467456,1080,268.736173
-2847938.193002,870,269.256914
-4416842.903435,987,270.590735
-2601199.393442,1069,271.209329
-3130524.314091,886,272.443492
-4333914.532309,1078,273.063938
-2362081.351277,741,274.218187
-2276327.904131,770,274.74623
-3271571.423064,918,275.292951
-2399753.113431,880,276.589065
-3725655.446462,989,277.162089
-2101015.361613,824,278.411088
-1328753.035351,1080,279.026415
-3068709.324031,765,280.15595
-1976978.800008,1080,280.803666
-2756188.455513,847,282.081637
-2340794.792577,976,282.690271
-3577558.108902,988,283.273115
-2187514.13832,791,284.49841
-2441017.345603,818,285.008728
-2500786.368023,779,286.274029
-2243761.090766,607,286.663776
-3058501.877597,884,287.185319
-2538322.258035,782,288.427182
-2638623.540341,1080,289.052759
-2188604.250079,768,290.344063
-3689885.856827,1060,290.967328
-4672577.600501,1020,292.347261
-3113230.583991,999,292.927873
-2215223.831164,810,294.147174
-2529449.413393,918,294.720861
-3230794.293588,780,295.18882
-2899054.503528,1080,296.517089
-3268024.470585,965,297.09461
-4696440.255107,1080,298.529626
-4047237.478146,892,299.060621
-3639261.454933,1080,300.472013
-3389447.505308,1000,301.068151
-2392335.727226,725,302.277072
-2633372.358636,687,302.697855
-1916850.053825,1080,304.100057
-4493204.427828,1080,304.743299
-2851356.631544,856,306.039148
-3304056.402334,759,306.760075
-2712329.688393,1080,307.407009
-2991309.234524,865,308.670262
-2624333.836064,1080,309.289948
-2366068.170531,1080,310.691928
-3321030.477475,1080,311.300934
-4083506.34383,1080,312.743009
-3938588.780327,1080,313.368236
-2763574.235528,1080,314.792397
-4094215.31799,1080,316.134013
-3305301.991066,1080,316.803537
-3866469.427317,1043,318.162474
-2744326.412209,1080,318.798215
-3815355.871363,1080,320.150815
-3016320.519008,856,320.666225
-4633086.83206,1080,322.043563
-2399880.996331,879,322.599374
-3569629.96305,944,323.157503
-3419684.461107,1047,324.471677
-3806060.333791,982,325.046187
-3279780.06636,1080,326.476274
-1432183.034499,1080,327.782474
-1736771.0058,643,328.242611
-2796425.714605,1080,328.874741
-1984135.976821,684,329.989186
-3223952.215192,958,330.53719
-4306108.991002,1080,331.995466
-4600537.181116,990,332.585297
-3277886.819605,1080,333.959751
-2079622.332663,764,334.425111
-2425014.38575,1080,335.878922
-4699920.102107,1063,336.517541
-1939589.351268,753,336.988026
-3992277.715716,994,338.338986
-3982813.008714,956,338.908861
-2984279.052997,738,340.0508
-2473043.573657,824,340.540925
-4442146.675942,953,341.87015
-3846438.700125,907,342.395423
-3337724.389641,1080,343.797972
-2018531.514561,1080,344.422316
-4182376.051702,1080,345.842672
-3753624.159804,1080,346.452585
-2456558.687683,729,347.727571
-3041284.757583,1080,348.384727
-3373749.767857,815,348.884857
-3995523.392013,974,350.241534
-3452374.823091,1080,350.879676
-2163049.831847,701,352.079387
-2160022.216587,1080,352.691374
-2810838.244536,804,354.111521
-1438993.450891,1080,354.728922
-3046570.210193,1041,356.051358
-4050789.738502,1080,356.691487
-1362155.295541,1080,358.051571
-2913095.231855,943,358.607224
-4133615.646586,1080,359.960587
-4319967.385841,962,360.531407
-3277954.863811,795,361.766484
-2279984.387069,1080,362.399585
-3915606.385055,936,363.838292
-3005344.851402,789,364.326645
-2649491.303054,773,364.799815
-1924369.555823,589,365.914385
-3235516.648514,1080,366.55114
-3333948.56202,859,367.821172
-2315210.199636,857,368.320436
-3330333.733561,748,368.77155
-3433975.738143,1080,370.126473
-2953354.542513,912,370.660911
-2413716.26464,853,371.968213
-3793756.84066,1064,372.58939
-2902944.209198,979,373.916627
-745762.109719,1080,374.524825
-2650508.982274,940,375.85444
-3682595.490473,925,376.406993
-4071817.716733,1055,377.756301
-3765561.451036,1080,378.375446
-3404411.351433,1080,379.733481
-3207052.340474,1080,380.361153
-3919992.002239,1080,381.736117
-5416621.383044,1080,382.36114
-2726783.963492,774,383.633317
-2195441.885027,780,384.106509
-4172496.522444,969,385.471493
-3730121.034785,1080,386.102867
-2363535.021864,771,387.320704
-3528525.70266,1061,387.97091
-4114705.737048,1011,389.280319
-2474183.880126,786,389.785632
-2081068.36527,1080,390.415992
-4410851.881938,1080,391.809773
-2530718.332336,812,392.300958
-2508049.135537,913,393.643809
-2293648.10217,970,394.21745
-2855915.798574,1080,395.582149
-1391224.145729,1080,396.196438
-2745193.796443,1080,397.568008
-3323553.937145,1002,398.151016
-2954323.009203,920,399.414782
-3063868.715472,1080,400.315165
-3869421.564596,1030,401.699354
-3014165.767337,1080,402.306205
-2398792.605372,875,403.612101
-4387077.34626,1049,404.214062
-1912527.218913,872,405.471068
-4222255.963967,972,406.036251
-2609292.440871,1080,407.438912
-4154244.820282,1080,408.055676
-3414280.838065,968,409.328225
-4820441.107524,985,409.893541
-3186520.346093,1080,411.24383
-3331043.748796,1080,411.861444
-1075911.244173,1080,413.31525
-3356925.629824,865,413.832496
-2023946.102096,1080,415.229752
-1158634.992283,1080,415.832846
-4832870.083909,1057,417.205163
-2477552.516815,1080,417.815157
-2929041.236748,903,419.128108
-3259092.817019,844,419.624935
-3751813.189289,1080,420.987315
-3459737.661799,853,421.497848
-1683635.630699,1080,422.860117
-2420802.678083,706,423.29398
-4855091.853501,1080,424.656563
-2630211.118223,904,425.224067
-921740.95628,1080,426.542989
-3406774.41077,1080,427.220369
-2551096.280121,924,428.447586
-3241497.229582,1080,429.138684
-2661041.079002,1080,430.42555
-4679727.443397,1080,431.082968
-4054064.669442,999,432.35754
-3199590.494106,1069,432.997887
-2256382.272827,1080,434.354324
-5429334.414464,1080,434.953816
-3429147.38893,1080,436.294908
-1696130.829044,1080,436.907727
-4351240.85002,1028,438.247229
-3582853.740635,1028,438.84892
-1085783.292621,1080,440.217235
-3303143.59383,1080,440.829614
-2327269.821282,846,442.045016
-2962198.198634,885,442.56222
-3634021.526216,948,443.852149
-4175761.524951,1080,444.515159
-2554289.296928,1080,445.931892
-3159384.160866,861,446.442062
-3100511.7856,981,447.737613
-3196107.235258,1080,448.671506
-3974145.10584,996,449.920854
-2966687.241958,729,450.421212
-2263899.938894,775,450.903759
-3565477.903824,1021,452.271738
-1641886.634139,1080,452.89025
-4825859.46203,1080,454.286808
-2744391.995945,1080,454.906072
-1786535.179255,1080,456.246584
-3523475.760203,1080,456.875308
-2000494.962921,1080,458.272223
-3063077.868299,1080,458.885639
-1950631.921308,706,460.120202
-1251193.054237,1080,460.711904
-4648143.253706,1075,462.112193
-3704397.481772,1080,462.7225
-3472165.714111,859,464.037512
-3133699.968472,910,464.561344
-2186752.058114,1080,465.918057
-3453922.066981,1080,466.53129
-2941988.589088,792,467.746716
-3518790.538043,1080,468.35886
-3807837.961538,1062,469.739289
-3495760.883152,1080,470.346559
-4208825.100458,1058,471.687606
-3682932.509942,954,472.25317
-2900042.762333,1080,473.57841
-3479818.68334,1080,474.192444
-3954598.503879,982,475.494268
-3293372.214745,1080,476.115415
-2947326.985978,823,477.42631
-2938159.484757,1042,478.025318
-3028435.265477,1080,479.398627
-3558755.581495,1080,480.0105
-1180843.287831,1080,481.419932
-3028866.965681,1080,482.039038
-3873944.168071,1080,483.36731
-1929926.294082,622,483.762414
-1756039.353625,771,484.885378
-3034933.581729,752,485.36833
-4712315.549648,1080,485.98674
-3995358.848198,971,487.325814
-2850488.932219,1080,487.943618
-2731880.728881,818,489.188276
-2363335.888502,1056,489.802356
-3248033.179248,1080,491.171401
-3626301.913338,1080,491.780989
-4415893.88835,1058,493.12625
-4127909.709642,1080,493.737605
-2638482.203359,1080,495.096107
-4716342.122509,1080,496.774211
-3301089.914781,1080,497.375249
-3041149.234835,897,497.908112
-987695.488939,1080,499.20827
-2484604.172493,1080,500.546188
-3690504.195748,1080,501.207865
-2745504.257686,1080,502.579047
-3835604.257153,1080,503.22568
-3799052.538174,943,504.529642
-2560269.322999,931,505.120249
-2465000.866291,844,505.621582
-2692711.132809,892,506.941466
-2375580.906154,1080,507.565142
-3095714.084645,1022,508.89848
-3105050.323237,1080,509.519846
-3278154.052003,1080,510.909627
-3472031.838503,835,511.418081
-3959537.642257,1058,512.794225
-3782968.157299,1080,513.416933
-2140122.324516,1080,514.790541
-1940403.030986,1080,515.411707
-2846588.481512,1080,516.857366
-2579093.304366,1051,518.101289
-2735389.108963,994,518.757088
-2803599.50531,818,519.247018
-3784403.522639,1080,520.612045
-1237598.101325,1080,521.223354
-2839523.376436,1080,522.565505
-3043139.12793,920,523.092847
-2588948.267747,803,524.353731
-2105156.578757,724,524.805082
-4902152.438948,1080,526.150699
-4326357.766415,1080,526.752717
-4890786.440272,1062,528.155008
-3042834.006082,1010,528.733849
-1836342.751616,1080,530.070297
-2094275.761203,1080,530.670889
-1738696.196737,1080,532.073298
-3703312.584499,1051,532.687658
-2631678.809199,1080,534.173524
-1356816.484689,1080,534.785611
-4120315.06038,1014,536.12738
-4185152.940429,956,536.673703
-2519589.425492,1080,537.991722
-4268283.609348,1030,538.58383
-4159875.363581,1025,539.934705
-2729409.952483,1039,540.53075
-3646768.994267,952,541.870013
-2838586.880618,1080,542.487071
-2666865.057675,1080,543.837374
-3319040.330799,1080,544.745023
-2881406.696856,1080,546.116091
-3275017.889897,827,546.613242
-4821900.035376,1080,547.988447
-3036520.918097,1080,548.616027
-1332048.038954,1080,549.916698
-4232411.574885,1080,550.525352
-2508745.226724,834,551.764374
-2662977.73906,1080,552.371385
-2737956.774272,1080,553.756001
-3579066.820256,998,554.324733
-3571417.667079,888,555.646454
-3205638.24959,1080,556.265752
-3499333.592179,834,557.500904
-4015489.833878,1064,558.106607
-3448322.313815,1025,559.506146
-2527242.54312,1080,560.136029
-4372992.936089,1014,561.499267
-3556069.65538,938,562.038908
-4047578.311028,799,563.269416
-3230379.021688,1006,563.845368
-3839183.845673,1080,565.199139
-3605635.709244,1057,565.79763
-2617838.485491,1080,567.197508
-3934537.917467,902,567.727075
-2967676.73025,1080,569.123976
-1584135.99495,1080,569.732647
-2915068.228725,1080,571.109298
-4248674.264074,964,571.66023
-3577602.292417,1004,573.019971
-3336908.356113,883,573.545155
-3375774.601385,1080,574.958342
-1486497.651588,1080,575.566351
-3478648.381088,959,576.86391
-2909140.231592,922,577.396272
-2017844.332847,1080,578.755363
-2952259.572464,1080,579.363406
-3994297.957432,1080,580.812776
-3682424.041334,1008,581.387109
-3054129.712165,1080,582.802474
-3987898.180237,1053,583.413518
-4000531.523312,1080,584.771978
-3932014.967474,1080,585.393156
-5014010.305029,1074,586.78449
-4342425.039836,1080,587.413338
-5246350.829626,1080,588.848312
-3076377.892726,917,589.378414
-2222265.450163,665,590.526404
-2330371.903776,891,591.052897
-2739530.479603,988,592.288807
-4248666.095206,1055,593.220842
-1756292.391959,1080,594.617287
-1915584.269894,1080,595.238805
-2021584.1481,748,596.3951
-3382578.422271,1080,597.073304
-3617166.324518,1080,598.445765
-2064869.413559,1080,599.097488
-2834907.934251,797,599.572212
-3372960.805256,1080,600.947788
-2929505.683533,1080,602.279375
-1427457.208303,1080,602.955573
-2566906.370141,1080,604.304876
-3057772.843667,951,604.885937
-3898545.215637,1080,606.185908
-2973588.158805,1080,606.842329
-3087236.904339,1080,608.277313
-1603172.094398,1080,608.895532
-3385927.117822,1080,610.278829
-2963613.783724,894,610.793541
-2982241.440606,1080,612.167638
-1874379.374402,1080,612.779966
-2750857.447838,1080,614.084884
-4032533.95661,1080,614.69664
-3068057.316169,1080,616.071856
-3319529.99418,1080,616.693924
-3133380.022002,1080,618.097062
-2293800.080246,1080,618.706826
-2448094.215033,1080,620.020517
-3445020.072024,1080,620.635219
-3742158.506702,1080,622.05382
-3635774.392973,982,622.628968
-3156895.611462,937,623.948811
-2324642.466523,1080,624.572018
-5704705.35018,1080,625.945221
-2032279.703991,1080,626.560771
-5156751.93938,1080,627.948558
-2279393.662652,1080,628.571013
-2391123.50034,1080,629.967439
-2984284.386502,1080,631.336614
-4009162.238587,1001,631.963267
-2927495.859868,1080,633.244909
-2840579.592319,1080,633.891568
-3848199.354372,995,635.165819
-3546867.287112,818,635.678316
-3360417.065737,941,636.224378
-3247491.82257,1080,637.606873
-3252065.289099,1080,638.233704
-1848450.352284,744,639.412343
-2892217.456769,909,639.953227
-3848182.47507,1080,641.380036
-4466848.300735,1072,642.280205
-3236757.043316,988,643.555717
-3629751.556461,928,644.10862
-2823137.059701,1080,645.467094
-3782636.28342,746,645.920532
-3190299.681196,1080,647.349667
-3116765.121633,1058,647.965819
-1743882.304923,628,649.063061
-2946618.419573,1080,649.731564
-3286622.295179,1080,651.118912
-2292622.909774,1080,651.763778
-2608105.110351,1080,653.167247
-4056234.580251,1080,653.808134
-2506585.012536,1080,655.228247
-2722245.484641,1080,655.838917
-2710496.905274,868,657.136536
-2746955.592556,922,657.678435
-3975780.093312,941,658.916095
-2770087.1982,1080,659.590378
-2042287.523729,1080,660.964986
-2302047.102093,1080,661.58818
-2522269.196661,1080,662.915713
-3898038.298812,1080,663.539616
-2836066.274121,1009,664.876054
-4271846.129714,1080,665.495939
-3061677.930017,1080,666.860869
-3336547.313059,939,667.424889
-1850391.070576,1080,668.808713
-2723647.113534,1080,669.432797
-3351688.398719,1005,670.770175
-1996977.239355,666,671.179434
-2454549.702222,1080,672.504251
-3803749.025164,1080,673.151139
-3802471.988317,1080,674.511733
-1843641.186735,1080,675.130227
-1363398.429126,1080,676.541198
-3140501.126055,1080,677.166419
-1908070.064213,1080,678.571627
-3993113.878766,1080,679.186178
-4718996.886299,1080,680.590652
-5112135.17785,1029,681.177668
-3332646.660998,1080,682.597652
-3968626.061705,1080,683.222096
-2085274.530111,1080,684.632641
-2098966.747193,852,685.146742
-2299112.077575,1080,686.547349
-2232461.508064,1080,687.152954
-3873878.059133,1080,688.55098
-3141699.798725,1080,689.170782
-3384722.701493,1080,690.501169
-3189932.098597,999,691.342185
-2271058.352982,1080,692.728452
-2171006.969905,1080,693.355343
-1239577.978544,1080,694.749303
-2149531.520703,1080,696.106429
-2687096.865009,1080,696.771113
-3341719.685178,1080,698.092244
-2864681.597548,873,698.620308
-2602422.239183,1080,699.972458
-2872752.58731,1080,700.632019
-2841822.225839,1080,701.956523
-2845982.782667,1080,702.600842
-5107744.772102,1080,704.051593
-2310025.406596,1080,704.655279
-2873365.600932,1049,706.007037
-2489899.092608,1080,706.632755
-3503706.794379,1080,708.013436
-1876000.070194,1080,708.637524
-1445146.746042,1080,710.035896
-2581189.069686,1080,710.666799
-1507414.85026,1080,711.998799
-3401214.742334,1080,712.613831
-2957993.470675,1010,713.969218
-4247689.381089,1080,714.587626
-3095547.750815,1080,715.924052
-2681386.167581,1080,716.539151
-3854164.040671,1038,717.948939
-2082727.587616,1080,719.273103
-2616541.245024,1080,719.974967
-4105038.604629,1080,721.345124
-2590887.587255,1080,722.011062
-2647855.760204,1080,723.358081
-2846998.814993,1080,723.98529
-2683323.608274,1080,725.38684
-3477377.035581,1080,726.017524
-1381083.142457,1080,727.42977
-1769574.200606,1080,728.047594
-3337648.754903,1080,729.369367
-2967428.218672,1080,729.979752
-2707001.016615,1080,731.428958
-3762028.528586,1080,732.05228
-3780337.931717,1080,733.389339
-1534620.712744,1080,734.017993
-1229591.7746,1080,735.356596
-2722573.112894,1080,735.986871
-3079703.27753,1080,737.325429
-3849018.36237,1080,738.646858
-1382556.270174,1080,739.323097
-4311546.263955,994,740.645394
-2102571.042296,1080,741.316272
-2862997.604058,1080,742.971197
-2747530.237093,1080,743.60309
-1950412.470888,1080,745.003984
-4089341.503202,1080,745.621252
-1966023.07954,1080,747.09824
-1426245.954782,1080,747.711435
-2627195.14474,1080,749.072447
-2438093.480543,1080,749.699939
-3730564.777172,1080,751.117583
-1140261.254192,1080,751.740691
-2724476.321298,1080,753.125965
-3153804.145378,1080,753.74099
-2935330.311371,1080,755.131118
-3665127.837367,1080,755.746368
-5474911.651182,1080,757.131108
-2231543.369455,1080,758.42397
-3507070.848739,1080,759.112713
-3084644.668818,1080,760.495674
-2924900.815208,1080,761.148203
-3158219.052744,976,762.396325
-1560067.997278,1080,763.036823
-2231791.26684,1080,764.413346
-3595794.157778,1026,765.019982
-2988837.689279,1020,766.373072
-2762040.270729,1080,767.021367
-2401897.868074,1080,768.342351
-3753780.760512,1080,768.972852
-3625898.892018,1080,770.310077
-2425950.264424,1080,770.924235
-2495275.742694,1080,772.287177
-2735480.718975,1080,772.893541
-5398158.899875,1080,774.251236
-2150210.043949,1080,774.878555
-2514217.826141,1080,776.27392
-1792104.658992,1080,776.892771
-2517598.640088,1080,778.275048
-3130137.464353,1080,778.887191
-2257075.462328,1080,780.223356
-3429711.653177,1080,781.50346
-3804217.343886,1080,782.197191
-1494389.375619,1080,783.546056
-3501301.910591,883,784.107959
-3894380.792204,1080,785.441911
-4374351.862741,1080,786.099932
-3190343.231847,1043,787.399343
-1589104.394523,1080,788.044032
-4204739.808073,966,789.349236
-5091957.614246,1049,789.973667
-2685882.816919,1080,791.358984
-2902529.085522,1080,791.982603
-3235822.656453,1080,793.595596
-3931976.171527,867,794.127417
-3594520.345701,801,794.615402
-1863703.755024,1080,795.907152
-3937067.11874,916,796.449391
-2174240.11784,1080,797.785493
-1982566.513319,1080,799.026578
-3370518.696684,1013,799.664176
-3559826.50398,1080,801.01303
-1821462.470945,1080,801.654899
-1856909.937978,1080,803.018677
-4258593.338946,1080,803.664407
-2435819.740274,1080,805.102386
-3761601.802762,1080,805.704996
-2917642.210212,1048,807.062067
-3937751.198387,1080,807.673031
-3300362.05786,1080,809.03615
-3488905.428793,1080,809.66231
-2852180.470693,885,810.972494
-3478314.406654,1080,811.596126
-4300886.255296,1069,812.944867
-3880553.461797,1080,813.578004
-2859503.825976,1080,814.963325
-3219451.580535,1080,815.576822
-3671699.42351,1080,816.89293
-2509139.194839,1080,817.519784
-2114058.63828,1080,818.8295
-4019970.022263,1080,819.450379
-2774876.603512,1080,820.810692
-5334031.116699,1070,821.420038
-994179.039092,1080,822.775236
-3060183.655694,1080,824.115923
-5519865.366318,1055,824.773657
-1656049.486382,1080,826.16472
-2038429.205477,1080,826.814663
-3646304.728173,1011,828.102511
-2178756.274599,1080,828.738249
-3583218.143685,1080,830.114045
-3811828.256986,1005,830.691694
-1731546.222645,1080,832.057476
-3073114.075456,1080,832.67418
-3134503.056892,804,833.885278
-948639.647002,1080,834.518521
-4318948.281362,1080,835.845885
