r,l,t
-1316.097561,640,1.418171
-1011.268192,713,1.860798
-5388.483217,536,2.205511
-3851.433649,1042,3.506456
-4221.684206,1080,4.129938
2203.083713,1080,5.464524
6383.769051,1080,6.840753
6479.912997,1080,7.510256
8606.406912,1080,8.823282
8848.747656,1080,9.472833
10129.794617,1080,10.910023
7439.892227,1080,11.520797
1124.224704,1080,12.890314
-304.564544,1080,13.502682
9032.009756,1080,14.924473
8958.350447,1080,15.532354
5141.799738,1080,16.873691
825.193017,1080,17.492646
6493.020056,1080,18.894732
6460.427651,1080,19.521624
7351.281226,1080,20.857956
6067.632839,1080,21.471449
5595.686328,1080,22.859075
7798.501985,1080,23.460304
5678.554363,1080,24.845092
6188.659345,1080,26.115413
7346.093592,1080,26.77599
5969.538507,1080,28.089095
4915.368214,1080,28.701526
4868.941152,1080,30.111941
3561.567787,1080,30.715316
4527.67222,1080,32.050528
4272.046678,1080,32.648143
4321.979455,1080,34.004594
4239.099338,1080,34.610681
4740.259808,1080,35.947357
5781.414218,1080,36.560377
5068.556415,1080,37.950907
4735.353408,1080,38.562152
4635.153514,1080,39.966427
4591.212121,1080,40.576674
3636.322339,1080,42.040854
4222.709458,1080,42.639135
4624.580953,1080,44.001791
5292.349516,1080,45.300244
3061.703977,1080,45.939261
3900.4872,1080,47.323357
2561.875559,1080,47.962919
3615.009045,1080,49.272239
2115.818327,1080,49.912345
768.020297,1080,51.250688
-576.405602,1080,51.853207
1592.995704,1080,53.243567
-3838.606725,328,53.489341
-4687.173805,317,53.735254
-3727.987284,337,53.994352
-4415.189565,313,54.238739
-4147.062325,310,55.174018
-435.968419,1080,55.825437
2779.208213,1080,57.104104
4205.89598,1080,57.729931
3057.606612,1080,59.159373
-5400.010245,386,59.429838
-377.053546,1080,60.042809
-5749.707307,348,61.088412
5610.4584,1080,61.73507
-1145.591345,1080,63.117882
1850.581193,1080,63.743507
1924.686765,1080,65.119439
5323.423466,1080,65.70684
3392.639183,1080,67.090357
5571.63023,1080,67.689454
4911.809553,1080,69.116996
-5616.848981,358,69.378468
-546.829539,1080,69.9818
6342.723944,1080,71.356326
5197.177575,1080,72.739612
5145.481191,1080,73.404033
5237.485297,1080,74.750685
2921.406439,1080,75.369771
5908.239791,1080,76.718045
6065.122528,1080,77.334381
6378.46503,1080,78.704107
5720.19766,1080,79.313474
6038.381936,1080,80.670042
-5109.257149,355,80.928364
-5198.165587,354,81.190315
-5080.916983,346,81.445221
968.146035,1080,82.803155
4053.813234,1080,83.406657
-1260.450332,1080,84.768759
-5153.579225,323,85.018924
-4392.290517,310,85.263936
-4948.18976,337,85.520241
-4062.607772,311,85.756835
-5179.824866,338,86.756975
-4461.366439,345,87.004327
-4236.316925,310,87.238908
-4356.529927,334,87.4964
-5251.77778,334,87.768581
-4123.313693,344,88.020101
-6309.844419,382,89.017603
-5065.366607,364,89.274843
-4156.456313,320,89.511348
-5591.090242,331,89.762339
-3964.603996,341,90.018299
-4334.358693,336,90.275523
-1628.448385,1080,91.64221
-4100.658122,327,91.884706
-5568.194825,343,92.133531
-4930.666561,347,92.387892
301.154337,1080,93.728526
3052.280712,1080,95.06835
-3878.206892,334,95.371462
-114.507207,1080,95.982291
-4419.414889,328,96.25315
-4290.671233,326,97.235569
3463.563055,1080,97.888743
-4290.647611,358,98.147264
-3442.482919,306,98.381798
2439.422324,1080,99.697241
