#{"t_start": 1776395996.9922547, "env_id": "None"}
r,l,t
-159710.493211,714,1.681523
-173014.337689,822,2.184838
-151729.680971,1080,3.631871
-71819.569212,1080,4.261708
-116002.172091,1080,5.717031
-63007.002529,1080,6.345045
-62056.986744,1080,7.780636
-92129.896083,1080,8.40689
-84540.470784,1080,9.765295
-79360.015553,1080,10.390439
-93666.235264,1080,11.804
-89683.143968,1080,13.144983
-41570.324918,1080,13.810523
-65218.692386,1080,15.196822
-53035.450537,1080,15.842157
-35184.393836,1080,17.265777
-36032.46159,1080,17.900503
-50952.941723,1080,19.253094
-62459.176719,1080,19.879219
-32669.594354,1080,21.231412
-7997.307394,1080,21.850972
-35816.764165,1080,23.194927
-73297.751833,1080,23.818635
-54150.210653,1080,25.218855
-54515.430588,1080,25.848531
-16707.580069,1080,27.234736
-41002.342889,1080,27.85351
280.370757,1080,29.267312
-8656.878405,1080,29.882375
-20942.281724,1080,31.237725
-79.437395,1080,32.540221
6727.549973,1080,33.213055
-307.940882,1080,34.58343
-26821.19556,1080,35.234421
-2910.443484,1080,36.649092
-14995.14846,1080,37.264997
901.629392,1080,38.611688
-10681.514403,1080,39.241543
7957.191028,1080,40.657151
7134.226528,1080,41.283762
-28610.754031,1080,42.735282
6085.206562,1080,43.36405
-26749.198999,1080,44.683907
-30547.89425,1080,45.280413
-14303.886101,1080,46.611187
-44661.697327,1080,47.234872
-20212.838158,1080,48.67593
-11790.206574,1080,49.985852
-25307.288296,1080,50.655837
2882.38045,1080,52.128031
-13608.765666,1080,52.719625
-9659.504634,1080,54.087872
-27164.184636,1080,54.698746
-6943.171521,1080,56.069386
-12841.269637,1080,56.674925
-6374.951114,1080,58.122511
-7487.550911,1080,58.746057
-7039.522714,1080,60.103339
-7166.313445,1080,60.698839
5481.82183,1080,62.096934
13159.61055,1080,62.687041
-4184.388831,1080,64.014853
12251.50346,1080,64.602926
9853.702687,1080,65.916749
5295.813373,1080,66.508761
8448.936835,1080,67.885123
8505.041523,1080,69.234685
-26675.320651,1080,69.907454
-8738.428474,1080,71.30697
-34628.777431,1080,71.937446
-18834.00424,1080,73.313678
-5279.177312,1080,73.904684
12099.92343,1080,75.296704
108.707036,1080,75.89921
7367.593434,1080,77.194748
8257.511254,1080,77.788748
2415.546641,1080,79.170783
4322.294952,1080,79.767282
11810.738211,1080,81.121321
-4310.777747,1080,81.720321
-4426.245437,1080,83.116843
-2835.768215,1080,83.706844
-22659.829586,1080,85.084864
-8337.459822,1080,85.687868
-8565.139772,1080,87.028883
-3447.789027,1080,88.396402
-3260.020543,1080,89.015408
11486.259933,1080,90.371428
11910.536356,1080,90.969434
6242.131644,1080,92.309961
4241.630149,1080,92.896467
10451.014003,1080,94.193991
1817.047131,1080,94.785991
-13228.718809,1080,96.228531
3253.425724,1080,96.820033
6501.453476,1080,98.238565
612.982656,1080,98.826571
7998.791495,1080,100.179504
4725.632586,1080,100.77602
11159.363679,1080,102.225638
2420.445673,1080,102.819652
6160.761332,1080,104.215167
-2816.68565,1080,105.522386
7165.048896,1080,106.201393
-13610.78154,1080,107.53972
8673.422104,1080,108.179727
11391.899499,1080,109.536759
2459.078075,1080,110.144767
4357.252694,1080,111.519989
12551.79017,1080,112.122995
14592.213136,1080,113.483036
14529.985481,1080,114.070542
-18193.644621,1080,115.482089
-4312.340223,1080,116.078096
3773.513386,1080,117.428107
-7947.443301,1080,118.020625
-486.779477,1080,119.427133
12281.941984,1080,120.018152
-3572.905002,1080,121.419159
1336.651511,1080,122.00968
-8661.310945,1080,123.381691
-16572.201081,1080,124.70021
-9259.187513,1080,125.356718
-9518.220524,1080,126.680771
-19294.081334,1080,127.300274
-3667.154752,1080,128.753807
-6673.005764,1080,129.346813
7282.24149,1080,130.742348
707.556879,1080,131.329855
-33578.030354,1080,132.71088
10072.756218,1080,133.298887
9322.276994,1080,134.730903
3428.681445,1080,135.319917
16924.039344,1080,136.684423
-5439.237846,1080,137.284443
10600.802776,1080,138.62895
15314.187381,1080,139.215971
-14146.166405,1080,140.542479
-3298.578152,1080,141.136487
-8733.851941,1080,142.450013
4636.492863,1080,143.725038
15276.317618,1080,144.349045
-10609.457126,1080,145.695079
13864.104681,1080,146.319085
8825.530263,1080,147.699899
12658.243721,1080,148.29441
13418.730416,1080,149.716918
2105.505119,1080,150.305435
10706.891659,1080,151.737944
14510.324322,1080,152.396463
296.349779,1080,153.795975
15503.724077,1080,154.390994
10701.14519,1080,155.766501
4436.390108,1080,156.379528
13510.208388,1080,157.835601
-11751.8843,1080,158.665097
15867.05343,1080,160.065616
-10019.663925,1080,161.341659
12108.385646,1080,161.998368
13679.60296,1080,163.385902
-14526.13439,1080,164.026145
8072.670953,1080,165.376169
4117.869082,1080,165.981187
3616.068315,1080,167.28539
7131.221372,1080,167.894402
-2495.70544,1080,169.235419
-29063.18126,1080,169.85323
6265.844703,1080,171.237464
-7561.101479,1080,171.851998
-23863.969276,1080,173.292735
14354.00239,1080,173.894052
-8933.866942,1080,175.293058
4420.388963,1080,175.891093
545.534928,1080,177.290575
194.641184,1080,177.905139
-34086.256343,1080,179.295756
13394.145014,1080,180.547115
13125.945319,1080,181.182123
-15999.390611,1080,182.492689
12428.295009,1080,183.145914
1993.693543,1080,184.53799
16530.14968,1080,185.143144
-778.652708,1080,186.492154
15455.175067,1080,187.076118
9137.68645,1080,188.496927
-6400.281067,1080,189.110094
16461.286681,1080,190.536289
6506.117376,1080,191.131781
15719.036886,1080,192.53529
11583.181473,1080,193.146478
-2126.988872,1080,194.539173
-20935.743968,1080,195.144709
6639.573309,1080,196.4797
-6997.707874,1080,197.081966
-2244.269967,1080,198.396997
-1886.163789,1080,199.675391
2965.256132,1080,200.317903
-4342.065999,1080,201.662764
15255.105407,1080,202.264478
-320.225396,1080,203.752496
-7044.204958,1080,204.34751
-3804.507279,1080,205.730019
-4508.952546,1080,206.321093
-5465.415,1080,207.643771
4522.617558,1080,208.252832
801.612578,1080,209.671284
5574.20396,1080,210.283335
11840.249427,1080,211.670611
264.328508,1080,212.274642
3340.681551,1080,213.657496
-621.079796,1080,214.25141
-7079.549971,1080,215.626826
-1931.140915,1080,216.979355
529.183193,1080,217.664664
-91.40055,1080,218.991697
12112.956498,1080,219.6212
-2864.883028,1080,221.007727
4249.722424,1080,221.600511
-10942.303378,1080,222.934519
-7500.226315,1080,223.529047
-11931.541331,1080,224.773054
760.882494,1080,225.372106
-2719.108137,1080,226.786612
-1854.148262,1080,227.382678
-11683.097267,1080,228.710184
-9689.797725,1080,229.310207
3482.591994,1080,230.646221
-4665.380806,1080,231.240728
8807.9251,1080,232.772259
1340.349341,1080,233.380271
-12192.724112,1080,235.139355
-907.14611,1080,236.485871
2578.645194,1080,237.130377
15469.582458,1080,238.456957
-27384.349593,1080,239.067974
-10870.296224,1080,240.437495
-12063.15429,1080,241.033024
2654.377232,1080,242.353033
2125.232535,1080,242.961092
12624.583428,1080,244.321193
-17373.779856,1080,244.920187
-11453.558579,1080,246.211192
9567.595391,1080,246.802705
-5633.950153,1080,248.091526
4730.432189,1080,248.681016
16101.788308,1080,250.037927
-6896.282853,1080,250.625754
-1657.090738,1080,251.924711
7895.204379,1080,253.161587
5144.959235,1080,253.943107
9166.099361,1080,255.285614
-468.209258,1080,255.96714
10814.272934,1080,257.284647
-5876.040954,1080,257.899162
2901.696998,1080,259.299173
-3459.955687,1080,259.903189
2370.519829,1080,261.235201
11108.699245,1080,261.834713
2302.61044,1080,263.251728
15120.04606,1080,263.854728
11499.551036,1080,265.224752
94.445742,1080,265.824252
-4797.975262,1080,267.249779
5306.017521,1080,267.843279
-1523.847191,1080,269.263839
-5567.577371,1080,269.864839
-6251.726352,1080,271.283875
-3329.432674,1080,272.536886
-862.424752,1080,273.203415
7484.386558,1080,274.522425
1637.826223,1080,275.153946
-13970.784785,1080,276.533953
13939.070584,1080,277.12447
-3033.708837,1080,278.499476
641.841556,1080,279.100864
-8711.60259,1080,280.47287
2209.034253,1080,281.069538
-24192.355122,1080,282.517543
-5943.371708,1080,283.117353
21.332803,1080,284.433668
-3583.031872,1080,285.022645
-26520.223379,1080,286.316678
12865.274218,1080,286.905192
6941.378174,1080,288.256255
1806.758646,1080,288.854255
-10647.867459,1080,290.248293
12832.211571,1080,291.55969
-4593.031333,1080,292.206197
15775.329825,1080,293.559589
1523.311505,1080,294.168108
-16068.591229,1080,295.497642
13764.724559,1080,296.091149
13632.900342,1080,297.471417
8273.51772,1080,298.066346
2610.898926,1080,299.416868
-26885.807369,1080,300.006871
16742.298762,1080,301.37626
-905.030258,1080,301.962267
7428.871348,1080,303.369289
-9336.173503,1080,304.121773
1230.229921,1080,305.510796
9546.607363,1080,306.107735
10696.156613,1080,307.485511
10470.629641,1080,308.723518
11800.245724,1080,309.387536
-3662.113908,1080,310.750042
-5865.601467,1080,311.375055
14241.500808,1080,312.71607
11182.79771,1080,313.316577
2915.573282,1080,314.768107
-3471.484491,1080,315.360593
8356.271727,1080,316.762975
15925.209604,1080,317.350981
6584.747179,1080,318.780186
457.559327,1080,319.375193
3276.566376,1080,320.761243
-925.420528,1080,321.359809
11348.131841,1080,322.71763
-14280.351065,1080,323.318636
-4092.704643,1080,324.636656
-8415.090196,1080,325.234662
-6588.848592,1080,326.579806
-4295.160799,1080,327.847812
-18931.855808,1080,328.505482
-1877.416899,1080,329.852471
-6929.038522,1080,330.478341
-7677.362482,1080,331.929216
-3528.517221,1080,332.531402
-11919.119539,1080,333.976172
-8284.750905,1080,334.577029
-9206.397516,1080,335.983302
3812.386715,1080,336.571802
-12328.808198,1080,337.965495
-2924.468158,1080,338.552987
-4677.400829,1080,339.949477
-3696.902028,1080,340.538687
-3269.841314,1080,341.965191
-13836.45285,1080,342.552778
-17774.15856,1080,343.930585
-422.673171,1080,344.514093
-7223.933574,1080,345.855101
-9878.448659,1080,347.201612
-6442.505229,1080,347.833927
-4123.527503,1080,349.183953
-2155.303981,1080,349.785608
-6285.11446,1080,351.215651
-3952.957959,1080,351.800869
3533.261124,1080,353.1634
1644.990204,1080,353.751838
2491.235068,1080,355.308992
-7251.114526,1080,355.890492
7420.755104,1080,357.309517
-8741.519334,1080,357.894315
-9637.381323,1080,359.229845
10307.610611,1080,359.814844
-6327.5824,1080,361.13287
-1867.534547,1080,361.718364
9612.727327,1080,363.188199
8378.983308,1080,364.584676
