segment,tve_reward_max,tve_reward_mean,tve_reward_min,tce_penalty_max,tce_penalty_mean,tce_penalty_min,ic_penalty_max,ic_penalty_mean,ic_penalty_min,ef_penalty_max,ef_penalty_mean,ef_penalty_min,sl_penalty_max,sl_penalty_mean,sl_penalty_min,de_bonus_max,de_bonus_mean,de_bonus_min
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.76,-5.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,-5.0,0.0,0.0,0.0
2,73.69,13.77,0.0,0.0,-0.1,-0.5,0.0,-0.05,-0.5,0.0,-0.02,-0.5,0.0,-4.05,-5.0,0.0,0.0,0.0
3,75.5,55.73,7.72,-0.5,-0.5,-0.5,0.0,-0.19,-0.5,0.0,-0.05,-0.5,0.0,-0.24,-1.41,0.0,0.0,0.0
4,70.04,58.33,46.93,-0.5,-0.5,-0.5,0.0,-0.14,-0.5,0.0,-0.02,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
5,56.52,53.8,51.11,-0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,51.83,48.53,45.91,-0.5,-0.5,-0.5,0.0,-0.02,-0.5,0.0,-0.02,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
7,56.62,47.87,41.98,-0.5,-0.5,-0.5,0.0,-0.07,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,61.14,45.68,30.85,-0.5,-0.5,-0.5,0.0,-0.19,-0.5,0.0,-0.07,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
9,68.14,62.3,57.47,-0.5,-0.5,-0.5,0.0,-0.05,-0.5,0.0,-0.02,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
10,65.75,62.83,59.96,-0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,59.67,52.19,44.87,-0.5,-0.5,-0.5,0.0,-0.05,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,55.55,50.42,43.11,-0.5,-0.5,-0.5,0.0,-0.05,-0.5,0.0,-0.02,-0.5,0.0,0.0,0.0,0.06,0.03,0.0
13,52.35,49.75,47.18,-0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.11,0.06
14,46.93,44.63,42.21,-0.5,-0.5,-0.5,0.0,-0.02,-0.5,0.0,-0.02,-0.5,0.0,0.0,0.0,0.41,0.28,0.18
15,52.93,50.32,47.74,-0.5,-0.5,-0.5,0.0,-0.02,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.74,0.43
16,53.71,45.71,43.0,-0.5,-0.5,-0.5,0.0,-0.05,-0.5,0.0,-0.02,-0.5,0.0,0.0,0.0,2.85,1.91,1.19
17,53.45,18.42,0.0,-0.5,-0.5,-0.5,0.0,-0.05,-0.5,0.0,0.0,0.0,0.0,-7.42,-14.61,4.95,2.05,0.0
18,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-0.1,-0.5,0.0,-0.02,-0.5,-10.0,-12.23,-13.96,0.0,0.0,0.0
19,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-0.14,-0.5,0.0,0.0,0.0,-0.08,-6.54,-9.93,0.0,0.0,0.0
20,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-0.24,-0.5,0.0,0.0,0.0,0.0,-0.0,-0.02,0.0,0.0,0.0
21,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-0.26,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-0.36,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-0.19,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-0.14,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
