step_range,duration_sec,action,vel_kmh_change,pos_km_change,sum_tve_reward,sum_ic_penalty,sum_ef_penalty,sum_sl_penalty,total_reward
1210 -> 1260,0.6,1_惰行,-0.0 -> -0.0,0.000 -> 0.000,0.0,0.0,0.0,0.0,0.0
1270 -> 1270,0.1,0_加速,14.3 -> 14.3,0.001 -> 0.001,0.0,0.0,0.0,-5.0,-5.0
1280 -> 1310,0.4,1_惰行,14.0 -> 13.3,0.002 -> 0.005,0.0,0.0,0.0,-20.0,-20.0
1320 -> 1320,0.1,0_加速,27.5 -> 27.5,0.006 -> 0.006,0.0,0.0,0.0,-5.0,-5.0
1330 -> 1410,0.9,1_惰行,27.2 -> 25.1,0.009 -> 0.025,0.0,0.0,0.0,-45.0,-45.0
1420 -> 1420,0.1,0_加速,39.3 -> 39.3,0.027 -> 0.027,0.0,0.0,0.0,-5.0,-5.0
1430 -> 1530,1.1,1_惰行,39.0 -> 36.1,0.030 -> 0.059,0.0,0.0,0.0,-55.0,-55.0
1540 -> 1550,0.2,0_加速,50.3 -> 64.6,0.063 -> 0.067,0.0,0.0,0.0,-10.0,-10.0
1560 -> 1610,0.6,1_惰行,64.2 -> 62.5,0.072 -> 0.097,0.0,0.0,0.0,-30.0,-30.0
1620 -> 1620,0.1,0_加速,76.8 -> 76.8,0.102 -> 0.102,0.0,0.0,0.0,-5.0,-5.0
1630 -> 1900,2.8,1_惰行,76.4 -> 66.8,0.108 -> 0.257,583.3,0.0,0.0,-85.0,492.8
1910 -> 1910,0.1,0_加速,81.0 -> 81.0,0.263 -> 0.263,57.6,-2.0,-0.5,0.0,54.6
1920 -> 1940,0.3,1_惰行,80.7 -> 79.9,0.269 -> 0.281,186.2,-2.0,0.0,0.0,182.7
1950 -> 1950,0.1,2_ブレーキ,67.3 -> 67.3,0.287 -> 0.287,56.3,-2.0,0.0,0.0,53.8
1960 -> 2050,1.0,1_惰行,67.0 -> 63.9,0.292 -> 0.338,506.1,-2.0,0.0,0.0,499.1
2060 -> 2060,0.1,0_加速,78.1 -> 78.1,0.343 -> 0.343,55.3,-2.0,-0.5,0.0,52.3
2070 -> 2270,2.1,1_惰行,77.7 -> 70.5,0.349 -> 0.463,1203.6,-2.0,0.0,0.0,1191.1
2280 -> 2280,0.1,2_ブレーキ,57.9 -> 57.9,0.468 -> 0.468,49.1,-2.0,0.0,0.0,46.6
2290 -> 2340,0.6,1_惰行,57.6 -> 56.0,0.473 -> 0.495,263.7,-2.0,0.0,0.0,258.7
2350 -> 2350,0.1,0_加速,70.2 -> 70.2,0.500 -> 0.500,49.2,-2.0,-0.5,0.0,46.2
2360 -> 2370,0.2,1_惰行,69.9 -> 69.5,0.505 -> 0.510,107.8,-2.0,0.0,0.0,104.8
