segment,tve_reward_max,tve_reward_mean,tve_reward_min,tce_penalty_max,tce_penalty_mean,tce_penalty_min,ic_penalty_max,ic_penalty_mean,ic_penalty_min,ef_penalty_max,ef_penalty_mean,ef_penalty_min,sl_penalty_max,sl_penalty_mean,sl_penalty_min,de_bonus_max,de_bonus_mean,de_bonus_min
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1,-5.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,-5.0,0.0,0.0,0.0
2,101.18,19.16,0.0,0.0,-0.1,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.05,-5.0,0.0,0.0,0.0
3,99.65,91.27,83.12,-0.5,-0.5,-0.5,0.0,-0.26,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,82.78,79.77,76.53,-0.5,-0.5,-0.5,0.0,-0.24,-5.0,0.0,-0.02,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
5,93.27,87.21,82.69,-0.5,-0.5,-0.5,0.0,-0.71,-5.0,0.0,-0.02,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
6,96.41,90.02,85.84,-0.5,-0.5,-0.5,0.0,-0.48,-5.0,0.0,-0.02,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
7,94.93,75.22,60.36,-0.5,-0.5,-0.5,0.0,-1.43,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,60.08,42.77,26.67,-0.5,-0.5,-0.5,0.0,-1.43,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,46.89,27.39,15.08,-0.5,-0.5,-0.5,0.0,-2.38,-5.0,0.0,-0.07,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
10,69.07,57.72,42.61,-0.5,-0.5,-0.5,0.0,-3.33,-10.0,0.0,-0.12,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
11,76.12,71.05,65.48,-0.5,-0.5,-0.5,0.0,-1.43,-10.0,0.0,-0.05,-0.5,0.0,0.0,0.0,0.15,0.08,0.04
12,104.63,97.58,80.67,-0.5,-3.36,-20.5,0.0,-2.62,-10.0,0.0,-0.05,-0.5,0.0,0.0,0.0,1.13,0.5,0.16
13,104.33,8.35,0.0,-0.5,-6.21,-20.5,0.0,-2.14,-5.0,0.0,0.0,0.0,0.0,-40.03,-50.0,4.73,1.33,0.0
14,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,-50.0,-50.0,0.0,0.0,0.0
