step_range,duration_sec,action,vel_kmh_change,pos_km_change,sum_tve_reward,sum_ic_penalty,sum_ef_penalty,sum_sl_penalty,total_reward
1210 -> 1230,0.3,0_加速,14.3 -> 42.8,0.001 -> 0.005,0.0,0.0,0.0,-15.0,-15.0
1240 -> 1240,0.1,1_惰行,42.5 -> 42.5,0.008 -> 0.008,0.0,0.0,0.0,-5.0,-5.0
1250 -> 1260,0.2,0_加速,56.7 -> 70.9,0.012 -> 0.017,0.0,0.0,0.0,-10.0,-10.0
1270 -> 1270,0.1,1_惰行,70.6 -> 70.6,0.023 -> 0.023,0.0,0.0,0.0,-5.0,-5.0
1280 -> 1290,0.2,0_加速,84.8 -> 99.0,0.029 -> 0.036,0.0,0.0,0.0,-10.0,-10.0
1300 -> 1300,0.1,1_惰行,98.6 -> 98.6,0.044 -> 0.044,0.0,0.0,0.0,-5.0,-5.0
1310 -> 1310,0.1,0_加速,112.7 -> 112.7,0.052 -> 0.052,0.0,0.0,0.0,-5.0,-5.0
1320 -> 1340,0.3,1_惰行,112.3 -> 111.4,0.060 -> 0.078,0.0,0.0,0.0,-15.0,-15.0
1350 -> 1350,0.1,0_加速,125.5 -> 125.5,0.087 -> 0.087,0.0,0.0,0.0,-5.0,-5.0
1360 -> 1360,0.1,1_惰行,125.1 -> 125.1,0.097 -> 0.097,0.0,0.0,0.0,-5.0,-5.0
1370 -> 1370,0.1,0_加速,139.2 -> 139.2,0.107 -> 0.107,0.0,0.0,0.0,-5.0,-5.0
1380 -> 1440,0.7,1_惰行,138.7 -> 135.6,0.118 -> 0.181,0.0,0.0,0.0,-35.0,-35.0
1450 -> 1450,0.1,2_ブレーキ,123.0 -> 123.0,0.191 -> 0.191,0.0,0.0,0.0,-5.0,-5.0
1460 -> 1460,0.1,0_加速,137.1 -> 137.1,0.201 -> 0.201,0.0,0.0,0.0,-5.0,-5.0
1470 -> 1470,0.1,1_惰行,136.6 -> 136.6,0.212 -> 0.212,0.0,0.0,0.0,-5.0,-5.0
1480 -> 1480,0.1,0_加速,150.7 -> 150.7,0.223 -> 0.223,0.0,0.0,0.0,-5.0,-5.0
1490 -> 1630,1.5,1_惰行,150.2 -> 142.6,0.234 -> 0.392,0.0,0.0,0.0,-75.0,-75.0
1640 -> 1640,0.1,0_加速,156.7 -> 156.7,0.404 -> 0.404,0.0,0.0,0.0,-5.0,-5.0
1650 -> 1820,1.8,1_惰行,156.1 -> 146.6,0.416 -> 0.615,341.3,0.0,0.0,-96.8,242.9
1830 -> 1830,0.1,0_加速,160.8 -> 160.8,0.626 -> 0.626,119.1,-10.0,-0.5,-9.4,98.8
1840 -> 1840,0.1,0_加速,174.8 -> 174.8,0.639 -> 0.639,130.0,0.0,-0.5,-11.5,117.5
1850 -> 1850,0.1,1_惰行,174.2 -> 174.2,0.653 -> 0.653,134.6,-10.0,0.0,-11.5,112.7
1860 -> 1860,0.1,1_惰行,173.6 -> 173.6,0.666 -> 0.666,134.2,0.0,0.0,-11.4,122.3
1870 -> 1870,0.1,1_惰行,173.0 -> 173.0,0.680 -> 0.680,133.7,0.0,0.0,-11.3,121.9
1880 -> 1880,0.1,1_惰行,172.3 -> 172.3,0.693 -> 0.693,133.2,0.0,0.0,-11.2,121.5
1890 -> 1890,0.1,1_惰行,171.7 -> 171.7,0.706 -> 0.706,132.7,0.0,0.0,-11.1,121.1
1900 -> 1900,0.1,0_加速,184.9 -> 184.9,0.720 -> 0.720,138.3,-10.0,-0.5,-13.1,114.2
1910 -> 1910,0.1,1_惰行,184.2 -> 184.2,0.734 -> 0.734,142.4,-10.0,0.0,-13.0,118.9
1920 -> 1920,0.1,1_惰行,183.6 -> 183.6,0.749 -> 0.749,141.9,0.0,0.0,-12.9,128.5
1930 -> 1930,0.1,0_加速,194.8 -> 194.8,0.763 -> 0.763,146.4,-10.0,-0.5,-14.6,120.8
1940 -> 1940,0.1,1_惰行,194.1 -> 194.1,0.778 -> 0.778,150.0,-10.0,0.0,-14.5,125.0
1950 -> 1950,0.1,0_加速,204.4 -> 204.4,0.794 -> 0.794,154.2,-10.0,-0.5,-16.1,127.1
1960 -> 1960,0.1,1_惰行,203.6 -> 203.6,0.809 -> 0.809,157.4,-10.0,0.0,-16.0,130.9
1970 -> 1970,0.1,1_惰行,202.9 -> 202.9,0.825 -> 0.825,156.8,0.0,0.0,-15.9,140.4
1980 -> 1980,0.1,1_惰行,202.2 -> 202.2,0.841 -> 0.841,156.2,0.0,0.0,-15.8,140.0
1990 -> 1990,0.1,1_惰行,201.4 -> 201.4,0.856 -> 0.856,155.7,0.0,0.0,-15.7,139.5
2000 -> 2000,0.1,1_惰行,200.7 -> 200.7,0.872 -> 0.872,155.1,0.0,0.0,-15.5,139.1
2010 -> 2010,0.1,1_惰行,200.0 -> 200.0,0.887 -> 0.887,154.6,0.0,0.0,-15.4,138.6
2020 -> 2020,0.1,1_惰行,199.3 -> 199.3,0.903 -> 0.903,154.0,0.0,0.0,-15.3,138.2
2030 -> 2030,0.1,1_惰行,198.6 -> 198.6,0.918 -> 0.918,153.5,0.0,0.0,-15.2,137.8
2040 -> 2040,0.1,1_惰行,197.9 -> 197.9,0.933 -> 0.933,152.9,0.0,0.0,-15.1,137.3
2050 -> 2050,0.1,1_惰行,197.1 -> 197.1,0.948 -> 0.948,152.4,0.0,0.0,-15.0,136.9
2060 -> 2060,0.1,1_惰行,196.4 -> 196.4,0.964 -> 0.964,151.8,0.0,0.0,-14.9,136.4
2070 -> 2070,0.1,1_惰行,195.7 -> 195.7,0.979 -> 0.979,151.3,0.0,0.0,-14.8,136.0
2080 -> 2080,0.1,1_惰行,195.0 -> 195.0,0.994 -> 0.994,150.7,0.0,0.0,-14.7,135.6
2090 -> 2090,0.1,1_惰行,194.3 -> 194.3,1.009 -> 1.009,150.2,0.0,0.0,-14.6,135.1
2100 -> 2100,0.1,1_惰行,193.6 -> 193.6,1.024 -> 1.024,149.7,0.0,0.0,-14.5,134.7
2110 -> 2110,0.1,1_惰行,192.9 -> 192.9,1.039 -> 1.039,149.1,0.0,0.0,-14.3,134.3
2120 -> 2120,0.1,1_惰行,192.3 -> 192.3,1.054 -> 1.054,148.6,0.0,0.0,-14.2,133.8
2130 -> 2130,0.1,1_惰行,191.6 -> 191.6,1.068 -> 1.068,148.0,0.0,0.0,-14.1,133.4
2140 -> 2140,0.1,1_惰行,190.9 -> 190.9,1.083 -> 1.083,147.5,0.0,0.0,-14.0,133.0
2150 -> 2150,0.1,1_惰行,190.2 -> 190.2,1.098 -> 1.098,147.0,0.0,0.0,-13.9,132.6
2160 -> 2160,0.1,1_惰行,189.5 -> 189.5,1.112 -> 1.112,146.5,0.0,0.0,-13.8,132.1
2170 -> 2170,0.1,0_加速,200.2 -> 200.2,1.128 -> 1.128,150.8,-10.0,-0.5,-15.5,124.4
2180 -> 2180,0.1,1_惰行,199.5 -> 199.5,1.143 -> 1.143,154.2,-10.0,0.0,-15.4,128.3
2190 -> 2190,0.1,1_惰行,198.8 -> 198.8,1.158 -> 1.158,153.6,0.0,0.0,-15.2,137.9
2200 -> 2200,0.1,1_惰行,198.0 -> 198.0,1.174 -> 1.174,153.1,0.0,0.0,-15.1,137.4
2210 -> 2210,0.1,1_惰行,197.3 -> 197.3,1.189 -> 1.189,152.5,0.0,0.0,-15.0,137.0
2220 -> 2220,0.1,1_惰行,196.6 -> 196.6,1.204 -> 1.204,152.0,0.0,0.0,-14.9,136.6
2230 -> 2230,0.1,1_惰行,195.9 -> 195.9,1.219 -> 1.219,151.4,0.0,0.0,-14.8,136.1
2240 -> 2240,0.1,1_惰行,195.2 -> 195.2,1.234 -> 1.234,150.9,0.0,0.0,-14.7,135.7
2250 -> 2250,0.1,1_惰行,194.5 -> 194.5,1.249 -> 1.249,150.3,0.0,0.0,-14.6,135.2
2260 -> 2260,0.1,1_惰行,193.8 -> 193.8,1.264 -> 1.264,149.8,0.0,0.0,-14.5,134.8
2270 -> 2270,0.1,1_惰行,193.1 -> 193.1,1.279 -> 1.279,149.3,0.0,0.0,-14.4,134.4
2280 -> 2280,0.1,1_惰行,192.4 -> 192.4,1.294 -> 1.294,148.7,0.0,0.0,-14.3,134.0
2290 -> 2290,0.1,0_加速,202.9 -> 202.9,1.309 -> 1.309,153.0,-10.0,-0.5,-15.9,126.1
2300 -> 2300,0.1,0_加速,212.5 -> 212.5,1.326 -> 1.326,160.7,0.0,-0.5,-17.4,142.3
2310 -> 2310,0.1,1_惰行,211.7 -> 211.7,1.342 -> 1.342,163.6,-10.0,0.0,-17.2,135.9
2320 -> 2320,0.1,1_惰行,210.9 -> 210.9,1.358 -> 1.358,163.0,0.0,0.0,-17.1,145.4
2330 -> 2330,0.1,1_惰行,210.2 -> 210.2,1.374 -> 1.374,162.4,0.0,0.0,-17.0,144.9
2340 -> 2340,0.1,1_惰行,209.4 -> 209.4,1.391 -> 1.391,161.9,0.0,0.0,-16.9,144.5
2350 -> 2350,0.1,0_加速,218.5 -> 218.5,1.407 -> 1.407,165.5,-10.0,-0.5,-18.3,136.2
2360 -> 2360,0.1,1_惰行,217.7 -> 217.7,1.424 -> 1.424,168.3,-10.0,0.0,-18.2,139.6
2370 -> 2370,0.1,1_惰行,216.9 -> 216.9,1.441 -> 1.441,167.7,0.0,0.0,-18.0,149.1
2380 -> 2380,0.1,1_惰行,216.1 -> 216.1,1.457 -> 1.457,167.0,0.0,0.0,-17.9,148.6
2390 -> 2390,0.1,1_惰行,215.4 -> 215.4,1.474 -> 1.474,166.4,0.0,0.0,-17.8,148.1
2400 -> 2400,0.1,1_惰行,214.6 -> 214.6,1.491 -> 1.491,165.9,0.0,0.0,-17.7,147.7
