step_range,duration_sec,action,vel_kmh_change,pos_km_change,sum_tve_reward,sum_ic_penalty,sum_ef_penalty,sum_sl_penalty,total_reward
1210 -> 1240,0.4,0_加速,14.3 -> 57.0,0.001 -> 0.009,0.0,0.0,0.0,-20.0,-20.0
1250 -> 1250,0.1,1_惰行,56.7 -> 56.7,0.013 -> 0.013,0.0,0.0,0.0,-5.0,-5.0
1260 -> 1270,0.2,0_加速,70.9 -> 85.1,0.018 -> 0.024,0.0,0.0,0.0,-10.0,-10.0
1280 -> 1300,0.3,1_惰行,84.7 -> 84.0,0.031 -> 0.044,0.0,0.0,0.0,-15.0,-15.0
1310 -> 1310,0.1,0_加速,98.2 -> 98.2,0.051 -> 0.051,0.0,0.0,0.0,-5.0,-5.0
1320 -> 1320,0.1,1_惰行,97.7 -> 97.7,0.059 -> 0.059,0.0,0.0,0.0,-5.0,-5.0
1330 -> 1330,0.1,0_加速,111.9 -> 111.9,0.067 -> 0.067,0.0,0.0,0.0,-5.0,-5.0
1340 -> 1350,0.2,1_惰行,111.5 -> 111.0,0.075 -> 0.084,0.0,0.0,0.0,-10.0,-10.0
1360 -> 1380,0.3,0_加速,125.2 -> 153.4,0.093 -> 0.115,0.0,0.0,0.0,-15.0,-15.0
1390 -> 1410,0.3,1_惰行,152.9 -> 151.8,0.127 -> 0.150,0.0,0.0,0.0,-15.0,-15.0
1420 -> 1430,0.2,0_加速,165.9 -> 179.9,0.162 -> 0.176,0.0,0.0,0.0,-10.0,-10.0
1440 -> 1870,4.4,1_惰行,179.3 -> 153.3,0.190 -> 0.740,960.4,0.0,0.0,-248.3,708.1
1880 -> 1880,0.1,0_加速,167.4 -> 167.4,0.753 -> 0.753,124.3,-10.0,-0.5,-10.4,102.9
1890 -> 1890,0.1,1_惰行,166.8 -> 166.8,0.766 -> 0.766,128.9,-10.0,0.0,-10.3,108.1
1900 -> 1900,0.1,1_惰行,166.2 -> 166.2,0.779 -> 0.779,128.5,0.0,0.0,-10.2,117.8
1910 -> 1910,0.1,1_惰行,165.6 -> 165.6,0.791 -> 0.791,128.0,0.0,0.0,-10.1,117.4
1920 -> 2260,3.5,1_惰行,165.0 -> 145.7,0.804 -> 1.211,4197.7,0.0,0.0,-298.0,3882.2
2270 -> 2270,0.1,0_加速,159.8 -> 159.8,1.223 -> 1.223,118.4,-10.0,-0.5,-9.2,98.2
