step_range,duration_sec,action,vel_kmh_change,pos_km_change,sum_tve_reward,sum_ic_penalty,sum_ef_penalty,sum_sl_penalty,total_reward
1210 -> 1210,0.1,0_加速,14.3 -> 14.3,0.001 -> 0.001,0.0,0.0,0.0,-5.0,-5.0
1220 -> 1220,0.1,1_惰行,14.0 -> 14.0,0.002 -> 0.002,0.0,0.0,0.0,-5.0,-5.0
1230 -> 1240,0.2,0_加速,28.3 -> 42.5,0.003 -> 0.006,0.0,0.0,0.0,-10.0,-10.0
1250 -> 1260,0.2,1_惰行,42.2 -> 41.9,0.009 -> 0.013,0.0,0.0,0.0,-10.0,-10.0
1270 -> 1280,0.2,0_加速,56.2 -> 70.4,0.017 -> 0.021,0.0,0.0,0.0,-10.0,-10.0
1290 -> 1290,0.1,1_惰行,70.0 -> 70.0,0.027 -> 0.027,0.0,0.0,0.0,-5.0,-5.0
1300 -> 1300,0.1,0_加速,84.2 -> 84.2,0.033 -> 0.033,0.0,0.0,0.0,-5.0,-5.0
1310 -> 1310,0.1,1_惰行,83.9 -> 83.9,0.039 -> 0.039,0.0,0.0,0.0,-5.0,-5.0
1320 -> 1330,0.2,0_加速,98.0 -> 112.2,0.046 -> 0.055,0.0,0.0,0.0,-10.0,-10.0
1340 -> 1360,0.3,1_惰行,111.8 -> 110.9,0.063 -> 0.080,0.0,0.0,0.0,-15.0,-15.0
1370 -> 1370,0.1,0_加速,125.0 -> 125.0,0.090 -> 0.090,0.0,0.0,0.0,-5.0,-5.0
1380 -> 1380,0.1,2_ブレーキ,112.4 -> 112.4,0.099 -> 0.099,0.0,0.0,0.0,-5.0,-5.0
1390 -> 1390,0.1,1_惰行,112.0 -> 112.0,0.107 -> 0.107,0.0,0.0,0.0,-5.0,-5.0
1400 -> 1400,0.1,0_加速,126.1 -> 126.1,0.117 -> 0.117,0.0,0.0,0.0,-5.0,-5.0
1410 -> 1440,0.4,1_惰行,125.7 -> 124.2,0.126 -> 0.155,0.0,0.0,0.0,-20.0,-20.0
1450 -> 1450,0.1,0_加速,138.4 -> 138.4,0.165 -> 0.165,0.0,0.0,0.0,-5.0,-5.0
1460 -> 1460,0.1,2_ブレーキ,125.8 -> 125.8,0.176 -> 0.176,0.0,0.0,0.0,-5.0,-5.0
1470 -> 1470,0.1,0_加速,139.9 -> 139.9,0.186 -> 0.186,0.0,0.0,0.0,-5.0,-5.0
1480 -> 1540,0.7,1_惰行,139.4 -> 136.3,0.197 -> 0.260,0.0,0.0,0.0,-35.0,-35.0
1550 -> 1550,0.1,0_加速,150.4 -> 150.4,0.272 -> 0.272,0.0,0.0,0.0,-5.0,-5.0
1560 -> 1580,0.3,1_惰行,149.8 -> 148.7,0.283 -> 0.306,0.0,0.0,0.0,-15.0,-15.0
1590 -> 1590,0.1,0_加速,162.8 -> 162.8,0.318 -> 0.318,0.0,0.0,0.0,-5.0,-5.0
1600 -> 1650,0.6,1_惰行,162.2 -> 159.3,0.331 -> 0.393,0.0,0.0,0.0,-30.0,-30.0
1660 -> 1660,0.1,0_加速,173.4 -> 173.4,0.406 -> 0.406,0.0,0.0,0.0,-5.0,-5.0
1670 -> 1790,1.3,1_惰行,172.8 -> 165.4,0.419 -> 0.576,0.0,0.0,0.0,-65.0,-65.0
1800 -> 1800,0.1,1_惰行,164.8 -> 164.8,0.588 -> 0.588,127.4,0.0,0.0,-10.0,116.9
1810 -> 1810,0.1,0_加速,178.9 -> 178.9,0.602 -> 0.602,133.2,-10.0,-0.5,-12.2,110.0
1820 -> 1820,0.1,1_惰行,178.3 -> 178.3,0.615 -> 0.615,137.8,-10.0,0.0,-12.1,115.2
1830 -> 1830,0.1,1_惰行,177.6 -> 177.6,0.629 -> 0.629,137.3,0.0,0.0,-12.0,124.8
1840 -> 1840,0.1,1_惰行,177.0 -> 177.0,0.643 -> 0.643,136.8,0.0,0.0,-11.9,124.4
1850 -> 1850,0.1,1_惰行,176.3 -> 176.3,0.656 -> 0.656,136.3,0.0,0.0,-11.8,124.0
1860 -> 1860,0.1,1_惰行,175.7 -> 175.7,0.670 -> 0.670,135.8,0.0,0.0,-11.7,123.6
1870 -> 1870,0.1,1_惰行,175.1 -> 175.1,0.683 -> 0.683,135.3,0.0,0.0,-11.6,123.2
1880 -> 1880,0.1,1_惰行,174.4 -> 174.4,0.697 -> 0.697,134.8,0.0,0.0,-11.5,122.8
