#{"t_start": 1776433129.7566462, "env_id": "None"}
r,l,t
-20678.449678,1005,1.840033
-15032.656178,658,2.248106
-11118.841545,744,3.366017
-10395.601524,464,3.67333
-16034.250374,1035,4.274605
-23577.013909,997,5.600642
-14812.159264,1080,6.219707
-8000.389012,783,7.484056
-13296.621415,1080,8.097292
-8403.183396,836,9.321405
-2786.000547,1048,9.914103
-14342.251613,727,11.106758
-8392.62619,953,11.669552
-10366.147863,912,12.891221
1652.772683,1080,13.574377
293.757921,1080,14.9096
-11635.843425,1080,15.566902
-13146.207135,1080,16.96208
-10805.290198,1080,17.576152
-18571.679348,1080,18.975726
-12012.963975,1080,19.586933
-15250.663106,1080,20.903961
-15506.843344,1080,21.521773
-15853.828071,1080,22.830546
-14906.423603,1080,23.448911
-17256.511538,1080,24.846042
-13170.987993,1080,25.451431
-13776.9901,1080,26.84456
-8328.92067,1080,27.455727
-15051.079815,1080,28.818501
-4542.058088,1080,29.446429
-6071.126896,1080,30.833578
-5569.850906,1080,32.195446
-1447.253554,1080,32.858476
-7985.109508,1080,34.162774
-1501.14406,1080,34.808795
-9140.347787,1080,36.214259
-6365.601805,1080,36.838359
-12742.07034,1080,38.138604
401.037266,1080,38.749116
-4646.353315,1080,40.059978
-4481.115793,1080,40.683884
-7212.851311,1080,42.051014
-21835.715753,1080,42.67711
-14560.326469,1080,44.059822
-7641.122873,1080,44.69555
-14469.877357,1080,46.085676
-9789.778035,1080,46.710923
-5795.468588,1080,48.064463
-14730.626161,1080,49.714003
-4885.21244,1080,50.322913
-16629.459762,1080,51.662559
-10562.590054,1080,52.289786
-9662.070223,1080,53.569123
-11204.559038,1080,54.210549
-8916.771192,1080,55.566075
-6538.420178,1080,56.178076
-10174.93056,1080,57.598342
-13012.242012,1080,58.220471
-3809.150745,1080,59.637537
-10756.196132,1080,60.268047
-9148.459228,1080,61.646525
-5365.348403,1080,62.247639
2535.140221,1080,63.560524
-3356.301209,1080,64.162947
-3867.680954,1080,65.590227
-7047.499855,1080,66.208176
-7900.767984,1080,67.661203
-4745.949416,1080,68.937481
-7946.970355,1080,69.610782
-12242.125069,1080,70.928991
-9431.00011,1080,71.582316
-15939.155512,1080,72.917103
-17371.323752,1080,73.535251
-12171.268543,1080,74.888577
-5796.360673,1080,75.516638
-17268.824631,1080,76.83835
-1220.963103,1080,77.45441
-942.723255,1080,78.780089
-7824.828267,1080,79.406021
-11532.400447,1080,80.752168
-2958.522033,1080,81.371833
2318.479112,1080,82.709279
-2827.707973,1080,83.326129
4646.592646,1080,84.710823
-4615.067663,1080,85.338349
700.00033,1080,86.748676
8331.024654,1080,88.038093
-7834.627997,1080,88.696833
-14683.535197,1080,90.092486
-2098.242308,1080,90.741057
-870.146503,1080,92.07072
-5118.12834,1080,92.661519
-7853.504926,1080,94.023657
2294.315429,1080,94.644714
-6295.766358,1080,96.023654
-12229.615225,1080,96.641641
-10260.463511,1080,98.062853
-8514.632775,1080,98.689884
-3408.152917,1080,100.219309
-8478.07141,1080,100.84421
-7289.943508,1080,102.275148
-12476.133092,1080,102.897032
-3090.530462,1080,104.226761
-12528.635966,1080,105.591943
-9632.18808,1080,106.282398
-8481.441583,1080,107.622112
-12329.667303,1080,108.276176
-4192.158242,1080,109.670547
-15984.172878,1080,110.309455
-3696.061947,1080,111.67883
-2672.888994,1080,112.294937
3535.805828,1080,113.671981
3651.667127,1080,114.293402
-8057.250215,1080,115.767291
-8941.289691,1080,116.390674
-1316.558233,1080,117.708056
-14456.576145,1080,118.328293
-7999.164055,1080,119.767853
-18096.91257,1080,120.388761
-3686.738052,1080,121.792973
-241.161838,1080,122.410048
-7185.342779,1080,123.750265
-10498.050008,1080,125.106564
-469.920505,1080,125.787826
-4759.18363,1080,127.11484
-10052.125981,1080,127.752989
-14728.983734,1080,129.17216
-9524.825826,1080,129.794167
-3662.986659,1080,131.140736
-4305.850676,1080,131.773775
-4101.537577,1080,133.15771
-15440.288666,1080,133.781186
-6215.208677,1080,135.165644
-13295.580586,1080,135.796077
-5360.297709,1080,137.129603
-7862.675697,1080,137.755306
-2706.318109,1080,139.094223
-5352.33953,1080,139.731214
-10721.070381,1080,141.096753
-5832.74901,1080,141.732051
-1278.771687,1080,143.132913
-5432.965746,1080,144.481637
-3051.68858,1080,145.132483
-10472.23131,1080,146.472966
-4846.770317,1080,147.105944
-2625.282612,1080,148.465909
-9316.117651,1080,149.067214
-10833.538109,1080,150.380662
-7028.481135,1080,151.221018
-7765.159447,1080,152.611187
-5706.319487,1080,153.214303
-4033.48724,1080,154.642475
-4029.824838,1080,155.266005
-6294.398257,1080,156.65165
-2610.449525,1080,157.269898
-9843.732479,1080,158.61172
-3536.6852,1080,159.224839
-8524.908526,1080,160.5802
-6194.097167,1080,161.895655
-17483.918709,1080,162.575
-4507.289159,1080,163.901897
-4916.373656,1080,164.553313
-4324.592785,1080,165.904899
-7288.081365,1080,166.529113
-7002.615948,1080,167.890746
-8884.606167,1080,168.507393
-5387.046131,1080,169.897085
-4621.020632,1080,170.520076
-6442.141942,1080,171.861018
-11118.69712,1080,172.478192
-7322.194016,1080,173.870533
-12534.469831,1080,174.494853
-5556.987247,1080,175.890696
-5720.45056,1080,176.509919
-2994.05989,1080,177.893991
-7723.063525,1080,178.502242
-8551.280609,1080,179.913984
-13050.656079,1080,181.237308
-7658.06579,1080,181.90781
-10686.616102,1080,183.299237
-224.806195,1080,183.939202
-9383.156629,1080,185.325747
-3901.670038,1080,185.928407
-5300.466678,1080,187.311275
-6948.313488,1080,187.9299
-3506.720681,1080,189.27819
-4647.839854,1080,189.909989
-1933.861387,1080,191.300161
-3290.571732,1080,191.916046
-5335.624517,1080,193.299504
-9614.353012,1080,193.899491
-6956.908521,1080,195.249039
-12190.478427,1080,195.866037
-4404.01922,1080,197.268936
-6937.986644,1080,197.881649
-12292.847624,1080,199.234654
-2297.706401,1080,200.591901
-5668.146622,1080,201.263606
-13779.793486,1080,202.96874
-8918.216059,1080,203.580837
-4989.387851,1080,204.96757
-10119.22881,1080,205.58356
-2972.134595,1080,207.008937
-12436.347966,1080,207.6336
-4799.956078,1080,209.039848
-7236.661951,1080,209.656968
-10016.038326,1080,211.059144
-11592.564643,1080,211.670153
-7098.281064,1080,213.054071
-4280.217573,1080,213.66714
-8134.528417,1080,215.049352
-1811.304954,1080,215.673769
-5647.826636,1080,217.002795
-2355.983972,1080,218.297225
-6119.873983,1080,218.970395
-3759.476182,1080,220.256292
-8780.450951,1080,220.899109
-2443.977195,1080,222.250415
-8364.546714,1080,222.866591
-10179.974965,1080,224.229012
-4484.193197,1080,224.845793
-4345.282767,1080,226.267358
-5324.371068,1080,226.866839
-13013.063822,1080,228.24777
-7849.51224,1080,228.865568
-10290.003688,1080,230.243136
-4544.320658,1080,230.859254
-7235.754649,1080,232.170353
-8040.195611,1080,232.788282
-7687.444036,1080,234.177818
-4795.275109,1080,234.799155
-3546.832529,1080,236.219969
-12202.701558,1080,237.556922
-5117.060354,1080,238.216502
-5811.932614,1080,239.575584
-8337.998961,1080,240.208794
-10502.974854,1080,241.547674
-7127.3154,1080,242.153792
-11081.939306,1080,243.539032
-7686.674943,1080,244.146238
-7001.431386,1080,245.476019
-7638.417126,1080,246.09432
-9761.315133,1080,247.482444
-7854.317566,1080,248.105021
-4908.476012,1080,249.534583
-2978.462501,1080,250.14321
-8421.049229,1080,251.57046
-2625.00358,1080,252.166454
-3064.913031,1080,253.806325
-8097.99814,1080,254.423563
-5888.046846,1080,255.830497
-2498.109634,1080,257.201134
219.14799,1080,257.853249
-4170.534218,1080,259.210257
2294.176635,1080,259.835032
-5218.943546,1080,261.228478
-5774.462056,1080,261.827182
-7118.688398,1080,263.197381
-6075.946663,1080,263.83818
-2894.614901,1080,265.205704
-8454.553329,1080,265.822356
-7166.034987,1080,267.19844
-6871.938419,1080,267.804815
-9037.037275,1080,269.245093
-4966.348995,1080,269.862026
-7153.167108,1080,271.187833
-6747.148343,1080,271.803671
-6630.124622,1080,273.119489
-7096.40665,1080,274.469714
-7175.79422,1080,275.147667
-10134.617076,1080,276.460572
-5786.633976,1080,277.121525
-10654.57492,1080,278.529381
-8044.549935,1080,279.152217
-8325.262551,1080,280.479618
-5103.245653,1080,281.087794
-2250.908883,1080,282.504955
-1918.626815,1080,283.128288
-8373.960235,1080,284.505867
-8587.027625,1080,285.106563
-5147.504047,1080,286.502487
-7263.277569,1080,287.115035
-8412.772447,1080,288.485461
-6840.443914,1080,289.106249
-5786.342782,1080,290.501063
-12656.442484,1080,291.123489
-5189.938336,1080,292.487048
-7687.938124,1080,293.853896
-5886.565413,1080,294.525158
-4104.064252,1080,295.863553
-10105.748148,1080,296.50298
-8928.39123,1080,297.854353
-7592.297082,1080,298.47202
-7486.068178,1080,299.867036
-7832.64859,1080,300.498655
-12306.810199,1080,301.847496
-3540.99821,1080,302.456756
-7501.589779,1080,303.883021
-8783.775512,1080,304.773155
-4498.177524,1080,306.11113
-5197.746067,1080,306.731469
-5719.511414,1080,308.115353
-5829.568668,1080,308.731572
