r,l,t
-3072.934178,698,1.445968
-9970.758835,895,1.97497
-2958.567987,834,3.179085
-6196.131781,550,3.523688
-3039.349246,497,3.853688
-3725.761051,454,4.156697
-2819.080924,534,5.233715
-3604.310273,506,5.560842
-1235.315176,543,5.901553
-2800.088113,493,6.225059
-5562.197105,510,7.241582
-5007.716904,481,7.551582
-5232.332744,567,7.909582
-4720.296391,552,8.260091
-3668.051336,687,9.494341
-9764.382863,491,9.813798
-5333.415485,586,10.17514
-3056.902049,657,11.400592
-6565.059551,623,11.78448
-4449.551664,552,12.143193
-3877.005643,725,13.25413
-3801.077547,614,13.67593
-9074.260649,860,14.189346
-5590.613096,592,15.301431
-3783.002185,654,15.739943
-6973.986717,634,16.134911
-6355.148981,682,17.303024
-6654.468776,613,17.745345
-6327.530558,513,18.083578
-5237.430643,584,18.454213
-10951.751425,682,19.534331
-11581.152847,752,20.0025
-1463.578471,1080,21.386261
8995.49204,1080,22.004608
-8384.52265,1080,23.363622
8376.551615,1080,23.973568
5255.22014,1080,25.357587
1140.723483,1080,25.977717
4893.231128,1080,27.335666
-2872.491507,1080,27.942599
2019.26032,1080,29.246407
-2107.466565,1080,29.856472
3273.542561,1080,31.180341
2812.282694,1080,31.798108
929.357736,1080,33.213633
869.379293,1080,33.820862
-4950.066272,1080,35.183214
-7969.288947,1080,36.402219
-5772.742427,1080,37.057296
-13386.135346,355,37.331296
-15118.802064,350,37.57997
-14477.102981,333,38.524666
-12568.484984,300,38.800681
-13890.272742,315,39.039692
-8229.882575,1080,39.646663
-2711.83323,1080,41.006517
-3217.058909,1080,41.602874
-2510.974042,1080,42.953787
-2729.474129,1080,43.538439
-2131.107305,1080,44.898182
-3130.197002,1080,46.233535
-2543.543655,1080,46.873566
814.982895,1080,48.215781
-42.616255,1080,48.823687
-802.381211,1080,50.128366
-282.474363,1080,50.718367
-466.267536,1080,52.010352
-576.243115,1080,52.629488
-21.326793,1080,53.985347
-1469.494042,1080,54.589747
-936.287637,1080,55.864819
1845.65235,1080,56.45739
2777.525224,1080,57.71687
14.883651,1080,58.323325
147.859927,1080,59.694788
-2311.416698,1080,60.300828
368.53009,1080,61.658138
5131.89691,1080,62.888185
5151.04915,1080,63.561358
167.846468,1080,64.824632
2705.986677,1080,65.45714
-1149.02931,1080,66.772946
2551.884929,1080,67.391498
-765.008097,1080,68.842736
-1066.214733,1080,69.435008
990.398217,1080,70.852735
2972.904884,1080,71.461022
-451.996502,1080,72.760175
35426.390476,1080,73.378222
9667.999517,1080,74.750015
8266.650476,1080,75.347642
111295.470172,1080,76.725179
-439.798892,1080,77.319721
9119.011503,1080,78.595572
8912.147437,1080,79.210377
742.060364,1080,80.518377
899.492627,1080,81.80609
11816.140501,1080,82.45256
515.527771,1080,83.792949
-1520.097006,1080,84.441075
48162.063803,1080,85.800984
-1414.902001,1080,86.403116
-1027.828212,1080,87.754754
578.419307,1080,88.362749
5036.096865,1080,89.710157
3531.023495,1080,90.323357
17117.887793,1080,91.691116
878.429293,1080,92.292904
-1120.577368,1080,93.622776
262.755674,1080,94.246372
-2330.366761,1080,95.649071
10876.0776,1080,96.231624
27695.97936,1080,97.563872
10621.575,1080,98.152219
-457.995816,1080,99.548876
10999.788446,1080,100.921436
104816.529455,1080,101.557546
19542.990418,1080,102.804876
-5244.36566,1080,103.422078
11671.824981,1080,104.704467
6448.216978,1080,105.30248
6829.191399,1080,106.693312
21842.454175,1080,107.294189
5327.443085,1080,108.699342
34092.590389,1080,109.296724
7794.168414,1080,110.638294
6647.652663,1080,111.254211
106206.564891,1080,112.579651
107421.89825,1080,113.162079
8250.846466,1080,114.495575
23229.874518,1080,115.087886
7405.375105,1080,116.592273
5710.177209,1080,117.980676
7123.32417,1080,118.675725
5660.248155,1080,120.069641
6308.59867,1080,120.704734
6082.129196,1080,122.019896
4254.973326,1080,122.641307
746.974161,1080,124.074738
32422.597894,1080,124.69997
-172.31245,1080,126.057477
5950.39331,1080,126.693506
6386.104234,1080,128.08028
6246.077786,1080,128.675716
106459.10319,1080,130.05835
10876.043481,1080,130.662401
339.409741,1080,132.094511
104868.574341,1080,132.809621
2288.066685,1080,134.307111
9823.067631,1080,134.927852
5331.39106,1080,136.432515
5782.503391,1080,137.731854
5196.00668,1080,138.395128
5047.536142,1080,139.578152
8218.022162,1080,140.221317
26262.760359,1080,141.734258
953.32185,1080,142.346903
5569.480034,1080,143.810487
3901.143594,1080,144.419147
634.342051,1080,145.724465
5298.65554,1080,146.328506
