segment,tve_reward_max,tve_reward_mean,tve_reward_min,tce_penalty_max,tce_penalty_mean,tce_penalty_min,ic_penalty_max,ic_penalty_mean,ic_penalty_min,ef_penalty_max,ef_penalty_mean,ef_penalty_min,sl_penalty_max,sl_penalty_mean,sl_penalty_min,de_bonus_max,de_bonus_mean,de_bonus_min
0,1.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.29,-5.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,-5.0,0.0,0.0,0.0
2,203.27,37.38,0.0,0.0,-0.1,-0.5,0.0,0.0,0.0,0.0,-0.1,-0.5,0.0,-4.05,-5.0,0.0,0.0,0.0
3,199.87,180.04,162.99,-0.5,-0.5,-0.5,0.0,-11.9,-25.0,0.0,-0.29,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
4,183.92,123.67,44.06,-0.5,-0.5,-0.5,-5.0,-18.81,-25.0,0.0,-0.07,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
5,61.47,39.25,14.67,-0.5,-0.5,-0.5,0.0,-10.48,-25.0,0.0,-0.19,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
6,43.22,13.94,0.0,-0.5,-0.5,-0.5,0.0,-7.62,-25.0,0.0,-0.05,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-0.71,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,17.06,2.24,0.0,-0.5,-0.5,-0.5,0.0,-2.38,-25.0,0.0,-0.05,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
9,6.06,1.17,0.0,-0.5,-0.5,-0.5,0.0,-2.86,-5.0,0.0,-0.05,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
10,6.06,1.12,0.0,-0.5,-0.5,-0.5,0.0,-3.1,-5.0,0.0,-0.05,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
11,10.9,1.71,0.0,-0.5,-0.5,-0.5,0.0,-2.62,-5.0,0.0,-0.05,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
12,10.9,3.59,0.0,-0.5,-0.5,-0.5,0.0,-3.33,-5.0,0.0,-0.07,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
