r,l,t
-11148.991557,429,108.588245
-10921.797058,415,108.875801
-13396.035853,418,109.959643
-15853.345158,407,110.228054
-12799.618558,421,110.523818
-13557.612051,380,110.802741
-15793.347051,414,111.112617
-12955.859615,404,112.172629
-10899.730965,444,112.466239
-12191.258441,383,112.736485
-12592.530304,376,113.015903
-12350.259169,416,113.293811
-13164.490661,409,114.285317
-12316.728657,441,114.572821
-12450.750822,450,114.894477
-10665.754109,427,115.180472
-11039.574288,430,116.168341
-13344.927311,410,116.518864
-13297.855422,482,116.839357
-11689.548315,449,117.148993
-14588.674873,440,117.441809
-11193.986493,485,118.509894
-11475.022327,490,118.844604
-14344.074834,421,119.136671
-14033.501798,464,119.443863
-17992.045639,488,120.427041
-18257.414045,566,120.84733
-13733.338959,464,121.155721
-11788.954625,480,121.473326
-14960.511825,455,121.779015
-14551.449639,417,122.766001
-11742.098075,442,123.062539
-12189.863915,454,123.37052
-14998.044231,421,123.649089
-11887.0311,406,124.671108
-9337.044149,457,125.036614
-9758.3927,472,125.348116
-11630.420811,479,125.666615
-16706.73619,478,125.980232
-10789.082963,466,127.036705
-12277.582692,491,127.352002
-13298.900298,475,127.671171
-11631.066034,448,127.979469
-12425.927892,527,129.007078
-9665.888337,512,129.337299
-14019.001037,462,129.635977
-11114.895935,452,129.937975
-11835.686861,458,130.957378
-11599.019917,402,131.262916
-10423.647401,449,131.563352
-9178.734504,497,131.88857
-10580.886445,459,132.195709
-9125.234397,509,133.256865
-9204.794808,439,133.552877
-11604.557852,464,133.862873
-7518.588015,470,134.171654
-12929.900395,420,135.185769
-12021.410649,451,135.531228
-8586.087666,546,135.874153
-10984.706668,451,136.17551
-12764.706405,448,136.473112
-7195.397427,466,137.553021
-15246.112717,490,137.877711
-10579.580074,433,138.1747
-15490.314623,494,138.520019
-13806.343814,484,139.539197
-14671.110994,601,139.914083
-9382.480339,465,140.22773
-10951.925778,525,140.564579
-10362.817341,523,141.531396
-11490.742553,491,141.84501
-16182.414105,475,142.1601
-14402.444287,480,142.484653
-8273.327995,521,143.591509
-14140.805053,468,143.90203
-12701.273044,500,144.228365
-12450.922778,440,144.52841
-16604.696623,583,145.601669
-10060.099412,478,145.94159
-14670.847166,477,146.262549
-11522.986605,435,146.565454
-10847.803936,449,146.866812
-12283.257212,516,147.984352
-15201.487906,494,148.306421
-12959.134859,491,148.635342
-17337.577831,512,148.968341
-10176.286138,469,150.060463
-14660.996203,536,150.407904
-14986.989928,488,150.727815
-16684.298524,499,151.05978
-11615.727867,443,152.076625
-12411.832833,526,152.41187
-15432.126172,508,152.742606
-15527.748374,493,153.06124
-11719.753164,449,154.158661
-13112.428241,493,154.478327
-17462.802837,543,154.828441
-9734.517949,478,155.153063
-14081.701088,534,156.303675
-14702.713919,524,156.629261
-14324.36312,500,156.944757
-11581.021849,535,157.29229
-17700.198766,501,158.385899
-16694.682242,519,158.722795
-16905.1512,459,159.036047
-20758.662968,527,159.376181
-12692.299199,500,160.530983
-17154.610338,549,160.879118
-15612.618839,524,161.21384
-8770.910594,507,161.544213
-17626.642815,559,162.616382
-14221.158174,470,162.928516
-12818.527511,483,163.24349
-13581.093587,467,163.555648
-11309.102337,514,164.680331
-20731.818662,612,165.069397
-15656.086669,602,165.43941
-17053.28559,580,165.811202
-14385.32661,529,166.84529
-16399.159449,509,167.172675
-16469.323463,517,167.506809
-19141.945878,605,168.549684
-15648.193143,532,168.945249
-16386.980518,515,169.297532
-11496.932571,542,169.638632
-12872.785608,532,170.687053
-14387.471241,521,171.053517
-13943.500223,453,171.35477
-17191.617495,580,171.720592
-14204.807518,521,172.752922
-7900.771073,510,173.108858
-13350.049912,489,173.433313
-15420.61437,527,173.776373
-19476.883764,627,174.963924
-19753.325393,653,175.358832
-18948.177953,558,175.721547
-21489.89432,629,176.757361
-14652.090003,469,177.127362
-12355.043728,475,177.441618
-18615.473531,487,177.760025
-18731.386983,535,178.104159
-18406.235146,492,179.205683
-17480.480576,446,179.505961
-18593.050228,558,179.849954
-18055.636087,482,180.16217
-17385.765168,447,181.24169
-16926.91261,428,181.534904
-16440.027379,452,181.843081
-19481.623336,516,182.179622
-15915.886275,431,183.197772
-21053.089996,553,183.576835
-17006.21681,452,183.880204
-16076.924286,462,184.191192
-27815.449357,731,185.4732
-23570.396072,715,185.894455
-21339.380339,646,186.29863
-27561.22026,1080,187.685976
-14707.796899,1080,188.295804
-9693.583941,1080,189.649705
-9412.112439,1080,190.254467
-4783.279524,1080,191.628901
-3955.686704,1080,192.233295
691.318992,1080,193.566089
6273.003986,1080,194.946122
1266.301023,1080,195.623765
-1496.064325,1080,196.935633
-600.79018,1080,197.565924
5958.353944,1080,198.923267
4748.595245,1080,199.512206
-2608.308982,1080,200.854425
3412.897649,1080,201.451825
10007.095546,1080,202.835
7734.408343,1080,203.431916
3704.446043,1080,204.741421
7931.156691,1080,205.32934
8693.283184,1080,206.738717
8730.072991,1080,207.353581
-5435.994537,1080,208.671766
8041.966067,1080,209.275494
8904.024935,1080,210.563061
7634.701285,1080,211.157621
8806.778931,1080,212.511438
10997.96369,1080,213.810154
9078.882035,1080,214.459276
8155.784462,1080,215.830303
3240.769834,1080,216.445901
10742.759024,1080,217.795333
8536.239271,1080,218.38897
2244.193372,1080,219.780342
8734.943404,1080,220.376874
-214.918419,1080,221.7097
9045.511517,1080,222.310068
9224.293561,1080,223.678243
10021.746643,1080,224.27883
17516.663435,1080,225.686713
3654.154378,1080,226.265686
9443.264503,1080,227.64294
13007.973109,1080,228.243171
4666.27744,1080,229.610086
7449.314163,1080,230.889631
5434.248263,1080,231.564143
13770.303981,1080,232.930551
10821.764271,1080,233.560088
8332.754541,1080,234.917439
4867.046063,1080,235.537709
9423.953463,1080,236.854038
8305.131301,1080,237.42954
4913.492908,1080,238.811576
8938.780936,1080,239.40508
7996.280033,1080,240.694147
-1522.517788,1080,241.290174
8511.249769,1080,242.665516
2475.057138,1080,243.267981
10125.694118,1080,244.615579
9011.894347,1080,245.24159
8396.427868,1080,246.61416
9348.078988,1080,247.210825
4084.088336,1080,248.531075
1692.098138,1080,249.878407
-416.578973,1080,250.522386
28525.289689,1080,251.921679
2504.998261,1080,252.558342
8937.73358,1080,253.884168
7963.442693,1080,254.467453
6887.715967,1080,255.815374
9959.291889,1080,256.416461
8641.886621,1080,257.817998
8789.969422,1080,258.419562
9829.586196,1080,259.732816
9016.153149,1080,260.337751
6132.648207,1080,261.690574
9723.058373,1080,262.297271
7900.063238,1080,263.597044
9844.337741,1080,264.197027
8244.209111,1080,265.556098
1516.674633,1080,266.166986
4926.822769,1080,267.448741
13959.461573,1080,268.766679
5064.873977,1080,269.389907
537.014851,1080,270.764376
9760.741545,1080,271.377877
8623.721841,1080,272.648907
5752.990632,1080,273.256672
7840.417277,1080,274.556522
3450.951051,1080,275.158148
7889.121277,1080,276.509517
14435.256675,1080,277.105956
7756.924362,1080,278.40026
5663.910897,1080,278.996124
5319.359737,1080,280.397778
6364.907141,1080,280.993652
7227.031561,1080,282.371257
1450.22003,1080,282.983348
7750.825018,1080,284.344242
8788.299296,1080,285.631597
8851.346458,1080,286.305861
7605.264356,1080,287.616173
7805.21448,1080,288.233504
9603.971539,1080,289.541863
10886.277958,1080,290.157377
5274.601522,1080,291.492341
8311.921066,1080,292.099552
8478.597603,1080,293.477017
16595.744303,1080,294.073501
9209.440484,1080,295.413414
9230.565028,1080,296.019401
8270.591593,1080,297.378337
5032.962333,1080,297.990397
9331.481789,1080,299.375419
10091.54396,1080,299.984109
9166.26517,1080,301.376405
9465.185905,1080,301.973173
3961.306881,1080,303.423675
3664.019113,1080,304.788591
9380.899337,1080,305.447802
10361.303331,1080,306.749979
8513.426363,1080,307.397687
9803.157532,1080,308.782321
9905.608606,1080,309.385691
10375.349144,1080,310.727911
9915.741646,1080,311.326596
-354.300621,1080,312.698035
9807.409257,1080,313.289188
4829.188923,1080,314.66491
8966.181505,1080,315.269845
6518.657105,1080,316.670747
8209.16259,1080,317.285917
8969.318628,1080,318.686978
13721.844599,1080,319.292268
10380.328487,1080,320.745487
9173.881398,1080,321.339381
11515.912989,1080,322.620922
8903.939443,1080,323.984392
8011.680576,1080,324.633982
-751.779626,1080,326.023517
7636.417644,1080,326.64292
7519.972643,1080,328.026849
3796.21712,1080,328.61203
10960.627328,1080,330.004207
3444.88193,1080,330.595943
8848.333495,1080,331.996489
9298.57876,1080,332.596999
10119.482375,1080,333.933408
9023.200365,1080,334.533645
10553.145972,1080,335.893872
4588.307082,1080,336.48913
5353.653515,1080,337.913423
9855.055006,1080,338.506027
9643.155795,1080,339.910584
9909.583124,1080,341.235913
11977.049551,1080,341.89425
8939.378438,1080,343.200814
11586.283557,1080,343.839165
10791.969108,1080,345.213165
9283.561889,1080,345.828869
9245.424055,1080,347.181582
9522.936657,1080,347.782257
9679.216611,1080,349.074504
6292.308753,1080,349.668113
5778.036061,1080,351.004967
6173.674117,1080,351.603925
-4296.467987,1080,352.921646
10829.928428,1080,353.518868
10687.991186,1080,354.90224
11550.547955,1080,355.499777
5973.538373,1080,356.855564
602.52961,1080,357.454369
4541.763668,1080,358.783717
-5713.953287,1080,360.051989
710.211517,1080,360.69982
2394.675837,1080,362.060256
1484.765355,1080,362.674525
3572.116965,1080,364.030037
829.590867,1080,364.626781
8713.375995,1080,365.967836
2692.702722,1080,366.575073
11442.077858,1080,367.937059
1131.226342,1080,368.540357
9785.280342,1080,369.884437
10897.500472,1080,370.473583
4487.345963,1080,371.813801
8553.708749,1080,372.411696
6369.996335,1080,373.752791
4662.836841,1080,374.357842
11612.836879,1080,375.663883
9957.756493,1080,376.269078
2485.506758,1080,377.600552
7304.274239,1080,378.967569
10767.649418,1080,379.610767
8614.215049,1080,381.012558
5106.321555,1080,381.61543
10990.205014,1080,382.888464
2648.861496,1080,383.496367
1078.476421,1080,384.868206
7009.648211,1080,385.466156
11935.333904,1080,386.862776
5264.136605,1080,387.457296
197.762845,1080,388.847358
4333.176008,1080,389.453807
5430.812709,1080,390.741216
8874.702636,1080,391.329868
11649.549692,1080,392.690372
16.938573,1080,393.29986
5142.709799,1080,394.627221
1909.347677,1080,395.918951
5505.93832,1080,396.557561
10845.85164,1080,397.840424
11658.685956,1080,398.474562
12633.281543,1080,399.834898
10984.184923,1080,400.415734
8377.01296,1080,401.82652
9378.297622,1080,402.414657
12652.191699,1080,403.714213
12463.599095,1080,404.333249
8554.956205,1080,405.664535
5888.289568,1080,406.259005
8270.298017,1080,407.683177
890.99434,1080,408.288678
842.544977,1080,409.58787
3282.636724,1080,410.179274
2503.454077,1080,411.521202
9390.720487,1080,412.10961
5467.460325,1080,413.470628
16898.362334,1080,414.765349
9232.141948,1080,415.411663
5649.396795,1080,416.781319
10924.760714,1080,417.395316
11697.351533,1080,418.822741
9696.294025,1080,419.426259
8059.442914,1080,420.740572
9420.305658,1080,421.335661
14680.620126,1080,422.639799
9420.978982,1080,423.24301
5061.207278,1080,424.551034
12906.745784,1080,425.14109
7156.530212,1080,426.495579
8878.761963,1080,427.100476
21068.648624,1080,428.432555
8309.318264,1080,429.02203
10651.681317,1080,430.389215
10384.264689,1080,431.698123
11356.492705,1080,432.361702
13596.639356,1080,433.702855
9842.639408,1080,434.342575
13985.694424,1080,435.655991
10316.141649,1080,436.266923
11171.471136,1080,437.669934
8700.560128,1080,438.2606
10088.793213,1080,439.660089
8670.557072,1080,440.256895
6440.400048,1080,441.596112
9360.063274,1080,442.200412
12295.830217,1080,443.56373
9993.955661,1080,444.155225
8885.663584,1080,445.591907
10238.319876,1080,446.188924
9300.979116,1080,447.506452
12009.812442,1080,448.112782
10711.144393,1080,449.419174
8418.111309,1080,450.735459
11248.478845,1080,451.379861
12073.586595,1080,452.721552
11417.315903,1080,453.342489
8730.328598,1080,454.570264
9930.784005,1080,455.187433
10265.307873,1080,456.561985
11333.587074,1080,457.15602
13764.063196,1080,458.513176
9343.764962,1080,459.111874
7630.934827,1080,460.484482
8925.678238,1080,461.079131
9703.1058,1080,462.448775
10856.044636,1080,463.034214
11180.572443,1080,464.369637
11686.242008,1080,464.964843
10399.231353,1080,466.356126
11958.216229,1080,466.957363
8515.37681,1080,468.274283
10872.361414,1080,469.580709
10925.953463,1080,470.225096
1861.184222,1080,471.544071
10254.375856,1080,472.147563
4811.327508,1080,473.515484
9658.281196,1080,474.113448
10558.080401,1080,475.503394
11445.125643,1080,476.099994
3791.260822,1080,477.396961
10294.743083,1080,477.985163
10818.277636,1080,479.275875
7191.826382,1080,479.860872
4229.549676,1080,481.246707
6533.098441,1080,481.860113
10698.629414,1080,483.326331
11927.973608,1080,483.922532
12490.847166,1080,485.223583
9530.903094,1080,486.499069
11328.84105,1080,487.160269
9156.269488,1080,488.47332
11402.722316,1080,489.107321
11434.043378,1080,490.440603
9380.261822,1080,491.054761
9728.9027,1080,492.382696
4803.193653,1080,492.983389
9434.32514,1080,494.391793
11813.158306,1080,495.001483
9223.91535,1080,496.385846
10162.101519,1080,496.98172
11195.745795,1080,498.30871
11374.250094,1080,498.92227
6198.026734,1080,500.258313
13682.054664,1080,500.854617
16211.585851,1080,502.211164
2886.366376,1080,502.811572
8084.915622,1080,504.226815
6433.443148,1080,505.546304
12764.906004,1080,506.208367
2776.621754,1080,507.48739
12561.590099,1080,508.108769
10548.624965,1080,509.422317
10206.00103,1080,510.01141
10569.107794,1080,511.362109
9739.732111,1080,511.954454
10893.351209,1080,513.221626
12440.939946,1080,513.814741
12325.991496,1080,515.196561
9949.401037,1080,515.799761
11956.940565,1080,517.173623
7389.523224,1080,517.751808
10668.445174,1080,519.09356
3667.143,1080,519.68849
12640.177135,1080,521.062275
9833.504363,1080,521.664666
9372.110762,1080,523.015327
10957.755484,1080,524.347784
7443.210503,1080,524.982169
10228.855203,1080,526.310154
9942.399257,1080,526.915454
10648.216926,1080,528.299914
11498.474482,1080,528.884054
9485.093871,1080,530.247154
8155.672119,1080,530.832516
12873.358264,1080,532.177533
10805.918888,1080,532.773606
10005.163302,1080,534.115566
10750.233264,1080,534.711046
9070.739422,1080,536.12097
9524.659166,1080,536.716918
9456.732066,1080,538.064084
11602.822963,1080,538.649551
10662.470521,1080,539.99909
11090.946775,1080,541.311419
12555.795818,1080,541.974246
-2420.717838,1080,543.299607
10229.009748,1080,543.941492
6354.360311,1080,545.395818
9706.956518,1080,545.981647
9151.965288,1080,547.378897
5582.429357,1080,547.972884
10686.721239,1080,549.39679
10553.665442,1080,549.997022
8943.553733,1080,551.343568
13154.463134,1080,551.947366
4872.655359,1080,553.273391
11499.935378,1080,553.876628
12209.015822,1080,555.210179
12871.771968,1080,555.801191
10804.443519,1080,557.145128
9353.585846,1080,557.745657
9828.440185,1080,559.063639
13550.878613,1080,560.472085
2974.893028,1080,561.135767
9436.545751,1080,562.494827
10769.930928,1080,563.114875
11031.800207,1080,564.494075
10784.235524,1080,565.091927
10204.665319,1080,566.453151
3260.569998,1080,567.061731
14148.579915,1080,568.376212
4502.872251,1080,568.969853
8543.252825,1080,570.339827
8701.553899,1080,570.934366
4647.278356,1080,572.358811
6434.552583,1080,572.93748
4267.981346,1080,574.279031
1216.728342,1080,574.888626
2133.463675,1080,576.236133
5193.610626,1080,576.84975
5618.363218,1080,578.211871
3222.712731,1080,579.518985
10352.735438,1080,580.130703
4167.349936,1080,581.493297
9692.768219,1080,582.101205
2939.048112,1080,583.418266
11491.738694,1080,584.001578
8234.633166,1080,585.278288
3352.29197,1080,585.865926
10180.449444,1080,587.243369
13046.38865,1080,587.847077
12031.347611,1080,589.193938
11629.04883,1080,589.795803
11064.34087,1080,591.125906
1098.504966,1080,591.718074
18843.030206,1080,593.071195
5617.787689,1080,593.65794
2819.753532,1080,595.063474
8666.973458,1080,596.293594
12865.707745,1080,596.938676
3938.912172,1080,598.246342
10929.646741,1080,598.889051
11287.803397,1080,600.2056
9148.382369,1080,600.804072
3644.657948,1080,602.247308
3026.099373,1080,602.834162
3580.193051,1080,604.129935
10898.405306,1080,604.723497
5807.631846,1080,606.115333
11194.048468,1080,606.702339
11404.972086,1080,608.035051
11166.797674,1080,608.626843
10463.106001,1080,609.97859
10274.2798,1080,610.576208
12238.148328,1080,611.973229
12529.233655,1080,612.574988
12703.257919,1080,613.939337
11043.833416,1080,615.280995
7181.340954,1080,615.920687
5332.668844,1080,617.23804
10770.957764,1080,617.869028
10534.779603,1080,619.215292
7762.257759,1080,619.805792
4891.239112,1080,621.195575
-451.874281,1080,621.776592
8025.304797,1080,623.174095
3402.792901,1080,623.759743
3750.394249,1080,625.050589
11593.060745,1080,625.657556
9167.640566,1080,627.005341
10259.410166,1080,627.600501
6073.334205,1080,628.945536
19587.247145,1080,629.546513
8479.597179,1080,630.940108
12341.995133,1080,631.553129
14652.417218,1080,632.89928
12880.244375,1080,634.264433
9310.944615,1080,634.907323
7043.987877,1080,636.243213
11125.096272,1080,636.842755
11572.799036,1080,638.173648
13114.619347,1080,638.764401
10310.86102,1080,640.12963
11686.802319,1080,640.721727
10410.348453,1080,642.06261
9681.836563,1080,642.664366
8665.558208,1080,644.04208
8576.117257,1080,644.654136
10011.494822,1080,646.071103
9918.186719,1080,646.667257
11206.858264,1080,648.019668
13366.34439,1080,648.63799
10777.32963,1080,650.045731
5277.175202,1080,651.364317
9929.750999,1080,652.025687
9111.313528,1080,653.357974
10351.064864,1080,654.004329
11548.544425,1080,655.362404
10345.330616,1080,655.96721
5709.87365,1080,657.31018
10746.541531,1080,657.90433
10154.213463,1080,659.335366
12235.464927,1080,659.935582
5184.02909,1080,661.348495
11551.754149,1080,661.942725
7825.766836,1080,663.258924
3274.938364,1080,663.856391
13880.091028,1080,665.229378
8350.641513,1080,665.830553
16341.985181,1080,667.188701
12104.835488,1080,667.784698
8381.052485,1080,669.156795
10396.322031,1080,670.405805
6980.934387,1080,671.052054
14607.983766,1080,672.384105
10392.741626,1080,672.992818
5750.419261,1080,674.262023
9911.600903,1080,674.851561
10975.874454,1080,676.215034
1261.04829,1080,676.821214
7144.804676,1080,678.196569
10011.034784,1080,678.788137
10024.135154,1080,680.156723
1333.413084,1080,680.737776
7063.741118,1080,682.070958
11347.560769,1080,682.674013
3970.242335,1080,683.983088
14805.253943,1080,684.589398
2441.389184,1080,685.947408
2082.829323,1080,687.186283
4346.024047,1080,687.861386
10629.555667,1080,689.207798
10250.937927,1080,689.838959
13112.659925,1080,691.201522
6834.787273,1080,691.822682
8634.143484,1080,693.194857
5178.765773,1080,693.784074
4780.225095,1080,695.215014
15793.264047,1080,695.801946
14537.493912,1080,697.169147
11679.446679,1080,697.764038
1893.163885,1080,699.140717
13430.009034,1080,699.751106
8594.723009,1080,701.085861
9263.86132,1080,701.687787
9535.603753,1080,702.991679
11702.748252,1080,703.598686
10928.409803,1080,705.023581
7847.583735,1080,706.350834
8259.378159,1080,707.02379
13179.681658,1080,708.347254
11191.211372,1080,708.979198
10529.185195,1080,710.370907
7955.029354,1080,710.96721
4857.04102,1080,712.249838
4783.805009,1080,712.848347
7914.588566,1080,714.243836
20427.931829,1080,714.859211
8400.366494,1080,716.174572
7922.900591,1080,716.764557
24556.190666,1080,718.12785
7761.20224,1080,718.725452
7119.987111,1080,720.118463
9510.520638,1080,720.722317
9552.328265,1080,722.086848
12077.954536,1080,722.675165
18755.018364,1080,724.072404
6185.559962,1080,725.403227
10985.97748,1080,726.047178
12563.731774,1080,727.325549
9750.003822,1080,727.951527
111154.470859,1080,729.29024
11685.927005,1080,729.883912
18453.719623,1080,731.208464
17452.026538,1080,731.81474
10338.88541,1080,733.159165
5479.749374,1080,733.763754
-135.134774,1080,735.077866
2606.478034,1080,735.671277
2869.569071,1080,737.024708
7743.308797,1080,737.6214
13411.096354,1080,738.958874
5292.13491,1080,739.548347
10650.586293,1080,740.956145
11838.467073,1080,742.276213
1835.978009,1080,742.940892
10865.049874,1080,744.227152
2732.113838,1080,744.886496
-1802.899548,1080,746.25278
16403.94528,1080,746.856372
5169.149777,1080,748.250389
1029.242256,1080,748.850707
23161.420231,1080,750.160236
2528.183259,1080,750.771989
10728.405077,1080,752.101505
9331.016634,1080,752.696156
8827.534044,1080,754.005409
7155.876755,1080,754.612485
8539.756576,1080,755.963756
35.306117,1080,756.54843
3152.846204,1080,757.904172
11843.150729,1080,758.500744
9326.494579,1080,759.86058
6653.639348,1080,761.18831
9950.925994,1080,761.844657
6401.592554,1080,763.175127
1057.216464,1080,763.794353
7584.509517,1080,765.063021
1458.770118,1080,765.661993
6423.095181,1080,767.000663
11266.368147,1080,767.585608
11026.438865,1080,768.954846
2084.886339,1080,769.554028
12523.636195,1080,770.952331
2204.658415,1080,771.567083
17384.51624,1080,772.951338
4129.591249,1080,773.547411
8021.488232,1080,774.924055
7026.123916,1080,775.527256
11712.872736,1080,776.838856
12631.185417,1080,777.428469
9762.271411,1080,778.826874
11459.285817,1080,780.172844
3133.884452,1080,780.819175
12444.410796,1080,782.146757
18456.908307,1080,782.766623
8145.181336,1080,784.106403
17205.840769,1080,784.697863
776.741991,1080,786.112541
10221.43627,1080,786.716725
18072.701695,1080,788.05025
8377.643359,1080,788.642991
11696.967942,1080,789.984046
12842.417262,1080,790.5891
10879.905041,1080,791.898107
6429.327641,1080,792.488875
10897.053857,1080,793.79953
