segment,tve_reward_max,tve_reward_mean,tve_reward_min,tce_penalty_max,tce_penalty_mean,tce_penalty_min,ic_penalty_max,ic_penalty_mean,ic_penalty_min,ef_penalty_max,ef_penalty_mean,ef_penalty_min,sl_penalty_max,sl_penalty_mean,sl_penalty_min,de_bonus_max,de_bonus_mean,de_bonus_min
0,1.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.29,-5.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,-5.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,-5.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,-5.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,-5.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,-5.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,-5.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,-5.0,0.0,0.0,0.0
8,165.77,87.84,0.0,0.0,-0.29,-0.5,0.0,-10.0,-25.0,0.0,-0.07,-0.5,0.0,-2.14,-5.0,0.0,0.0,0.0
9,187.32,173.73,154.96,-0.5,-0.5,-0.5,0.0,-3.57,-25.0,0.0,-0.43,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
10,203.0,194.91,183.14,-0.5,-0.5,-0.5,0.0,-5.0,-25.0,0.0,-0.43,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
11,203.32,197.93,192.28,-0.5,-0.5,-0.5,0.0,-9.29,-25.0,0.0,-0.21,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
12,204.26,200.5,195.93,-0.5,-0.5,-0.5,0.0,-7.14,-25.0,0.0,-0.29,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
